Relative Intensity Alessandra_0.04_1.5_lampadina	Position (m) Alessandra_0.04_1.5_lampadina
0.0444794	-0.1450182
0.0469818	-0.14523518
0.0497589	-0.14545215
0.0514069	-0.1455705
0.0539551	-0.1457283
0.0552979	-0.14586638
0.057373	-0.1460439
0.0596313	-0.14626088
0.0610809	-0.14645813
0.0618134	-0.14671455
0.0621185	-0.14701043
0.0617371	-0.14720768
0.0610046	-0.1473852
0.060318	-0.14758245
0.0597382	-0.1478586
0.0593414	-0.1480953
0.0601349	-0.14845035
0.0622864	-0.14876595
0.0649872	-0.14906183
0.065506	-0.149121
0.0651703	-0.14910128
0.0651398	-0.14910128
0.0649261	-0.14910128
0.0650482	-0.14910128
0.0648956	-0.14910128
0.0652924	-0.14910128
0.064621	-0.14910128
0.064682	-0.14910128
0.0649109	-0.14910128
0.065094	-0.14910128
0.0649109	-0.149121
0.0650024	-0.149121
0.0658417	-0.14918018
0.0696411	-0.1495155
0.0726624	-0.1498311
0.0740051	-0.15008753
0.0738068	-0.15024533
0.0736694	-0.15034395
0.0730896	-0.15042285
0.0713043	-0.1506201
0.068222	-0.15083708
0.0638428	-0.15115268
0.0588684	-0.151488
0.05513	-0.15186278
0.053894	-0.15223755
0.0529327	-0.1525137
0.0532227	-0.15277013
0.0531769	-0.153066
0.0530548	-0.1534605
0.0510559	-0.15389445
0.0486298	-0.15419033
0.0463867	-0.15446648
0.0438538	-0.15468345
0.0424805	-0.15482153
0.0418854	-0.1548807
0.0422058	-0.1548807
0.0426178	-0.1548807
0.0426636	-0.15486098
0.0427704	-0.15486098
0.0430756	-0.15486098
0.0426636	-0.15486098
0.0432434	-0.15486098
0.0428009	-0.15486098
0.0426331	-0.15486098
0.0428925	-0.15486098
0.042923	-0.15486098
0.0431671	-0.15486098
0.0433044	-0.1548807
0.0424805	-0.1548807
0.0421906	-0.15492015
0.0408783	-0.15505823
0.0399933	-0.15515685
0.0385895	-0.15529493
0.038147	-0.15553163
0.0366516	-0.15584723
0.0357361	-0.156222
0.0349884	-0.1566954
0.0343628	-0.15722798
0.0338135	-0.15781973
0.0341949	-0.15829313
0.0345917	-0.1586679
0.0353394	-0.15902295
0.0359497	-0.1592991
0.0365143	-0.15951608
0.0376892	-0.15979223
0.0395508	-0.1600881
0.0408478	-0.1602459
0.0409851	-0.16034453
0.0413818	-0.16044315
0.0425568	-0.16060095
0.0429687	-0.1607193
0.0437012	-0.16097573
0.0441437	-0.16129133
0.0439148	-0.16154775
0.0449219	-0.16196198
0.0466614	-0.16231703
0.0485535	-0.16259318
0.0488434	-0.16263263
0.0486908	-0.16263263
0.0489197	-0.1626129
0.0483704	-0.1626129
0.0485229	-0.1626129
0.0489044	-0.1626129
0.0486298	-0.1626129
0.0485535	-0.1626129
0.0487061	-0.1626129
0.0490723	-0.1626129
0.0491791	-0.1626129
0.0496826	-0.16263263
0.0492249	-0.16265235
0.0522003	-0.1628496
0.0561066	-0.163323
0.0567322	-0.16367805
0.0563965	-0.16399365
0.0544739	-0.16430925
0.0533142	-0.16462485
0.0516663	-0.16494045
0.0520172	-0.16539413
0.0540771	-0.16586753
0.055603	-0.16626203
0.0543213	-0.16677488
0.0509491	-0.167268
0.0484161	-0.1675836
0.0447083	-0.1681359
0.0436707	-0.16847123
0.0439606	-0.1686882
0.0437164	-0.168846
0.0437622	-0.16890518
0.0436249	-0.16890518
0.043396	-0.16888545
0.0437927	-0.16888545
0.0435638	-0.16888545
0.0438385	-0.16888545
0.0437164	-0.16888545
0.0437775	-0.16888545
0.0435944	-0.16888545
0.0433197	-0.16888545
0.0432739	-0.16888545
0.0431976	-0.16888545
0.043335	-0.16888545
0.0433807	-0.16888545
0.0432587	-0.16888545
0.0435181	-0.16890518
0.0429687	-0.16926023
0.0420532	-0.16957583
0.0398407	-0.17000978
0.0376434	-0.170424
0.0358734	-0.17077905
0.0348358	-0.17115383
0.0346375	-0.17154833
0.0335999	-0.17206118
0.0332336	-0.1725543
0.0328522	-0.17296853
0.0331268	-0.17332358
0.0332642	-0.17354055
0.0327606	-0.17367863
0.0333099	-0.1738167
0.0332794	-0.1739745
0.0339661	-0.17423093
0.0346375	-0.17458598
0.0349731	-0.17478323
0.035202	-0.17480295
0.0348969	-0.17478323
0.0348663	-0.17478323
0.0353088	-0.17478323
0.0351257	-0.17478323
0.0353394	-0.17478323
0.0354614	-0.17478323
0.0349579	-0.17478323
0.0351257	-0.17478323
0.0353851	-0.17478323
0.0353699	-0.17478323
0.0356445	-0.17480295
0.0363312	-0.1749213
0.0362854	-0.17517773
0.0370178	-0.1754736
0.0371094	-0.17592728
0.0383148	-0.17628233
0.0394592	-0.17677545
0.0425415	-0.17722913
0.0444489	-0.17766308
0.0456848	-0.17811675
0.0452881	-0.17853098
0.0444336	-0.17892548
0.0446777	-0.17931998
0.046463	-0.17969475
0.0477295	-0.17977365
0.0474243	-0.17977365
0.0474243	-0.17979338
0.047348	-0.17979338
0.0473633	-0.17979338
0.0478058	-0.17979338
0.0476532	-0.17979338
0.0475006	-0.17979338
0.047348	-0.17979338
0.0470734	-0.17979338
0.0467224	-0.17977365
0.0469971	-0.17977365
0.0462799	-0.17977365
0.046814	-0.17977365
0.0464172	-0.17977365
0.0465088	-0.17977365
0.0463409	-0.17977365
0.0460968	-0.17977365
0.0457764	-0.17977365
0.046463	-0.17977365
0.0463562	-0.17977365
0.0461426	-0.17977365
0.0460663	-0.17977365
0.0465851	-0.17977365
0.0466919	-0.17975393
0.0474854	-0.17951723
0.0473785	-0.17939888
0.0470123	-0.17928053
0.0473938	-0.17914245
0.0464935	-0.17900438
0.0464325	-0.17892548
0.0458984	-0.1787874
0.0448303	-0.17859015
0.0445404	-0.17841263
0.0442657	-0.1781562
0.0445862	-0.17786033
0.0453033	-0.1776039
0.0452728	-0.17726858
0.0440979	-0.17685435
0.041687	-0.17647958
0.0393982	-0.17606535
0.0375977	-0.17567085
0.0376587	-0.17533553
0.037323	-0.1750791
0.037384	-0.17474378
0.0368195	-0.1745268
0.0368652	-0.17434928
0.0362396	-0.17407313
0.0353699	-0.17379698
0.0348358	-0.17348138
0.0342865	-0.1731066
0.0339813	-0.17281073
0.0337524	-0.17257403
0.033783	-0.1723965
0.0334778	-0.1723965
0.0338135	-0.1723965
0.0339661	-0.1723965
0.0338898	-0.17241623
0.033783	-0.17241623
0.033493	-0.17241623
0.0339813	-0.17241623
0.0333862	-0.17241623
0.0334167	-0.17241623
0.0334015	-0.17241623
0.0335846	-0.17241623
0.0338745	-0.17241623
0.033371	-0.17241623
0.0335388	-0.17241623
0.0338745	-0.17237678
0.033905	-0.172002
0.0343933	-0.17148915
0.0348816	-0.17111438
0.0354309	-0.17070015
0.036911	-0.1702662
0.0388641	-0.16991115
0.0401154	-0.16961528
0.0424347	-0.1693194
0.0439148	-0.16890518
0.0441437	-0.16855013
0.0441589	-0.16823453
0.0442047	-0.16791893
0.0444183	-0.16764278
0.0456543	-0.167268
0.049057	-0.16689323
0.0526581	-0.1665579
0.054306	-0.16636065
0.0540314	-0.16636065
0.0542297	-0.16636065
0.0551453	-0.16636065
0.0546722	-0.16638038
0.0551605	-0.16638038
0.0550385	-0.16638038
0.05513	-0.16638038
0.0551147	-0.16638038
0.0551758	-0.16638038
0.0552368	-0.16638038
0.0552673	-0.16638038
0.0549774	-0.16638038
0.0544586	-0.16638038
0.0545044	-0.16638038
0.0550385	-0.16636065
0.0561981	-0.16586753
0.0546265	-0.16543358
0.0539398	-0.16515743
0.0529327	-0.16496018
0.0517883	-0.16464458
0.0517883	-0.16432898
0.0538635	-0.16397393
0.056076	-0.16353998
0.0562286	-0.1630863
0.0536804	-0.16259318
0.0505066	-0.16223813
0.0481567	-0.1619817
0.0462341	-0.16170555
0.045166	-0.16140968
0.0445251	-0.16107435
0.0446167	-0.16067985
0.0440063	-0.16018673
0.0431061	-0.1599303
0.0426941	-0.15979223
0.0429077	-0.15975278
0.0426788	-0.1597725
0.0418854	-0.1597725
0.042572	-0.1597725
0.0423279	-0.1597725
0.0423126	-0.1597725
0.0422363	-0.1597725
0.042038	-0.1597725
0.0420074	-0.1597725
0.0423584	-0.1597725
0.0426483	-0.1597725
0.0429687	-0.1597725
0.0423737	-0.1597725
0.042572	-0.1597725
0.0419617	-0.1596936
0.0405273	-0.15941745
0.0385284	-0.1591413
0.0370026	-0.15880598
0.0355682	-0.15845093
0.0341187	-0.15799725
0.0340271	-0.15758303
0.0333252	-0.15736605
0.0331421	-0.15712935
0.0334473	-0.15691238
0.0333252	-0.15681375
0.0338287	-0.15679403
0.033432	-0.15679403
0.033432	-0.1567743
0.0331879	-0.1566954
0.0339203	-0.15647843
0.0343628	-0.156222
0.0345612	-0.15596558
0.0348511	-0.15580778
0.0349884	-0.15580778
0.0349426	-0.15578805
0.0348206	-0.15572888
0.035202	-0.15563025
0.0356293	-0.155433
0.0361023	-0.15523575
0.0365448	-0.1549596
0.0373993	-0.15468345
0.0387421	-0.15442703
0.0409241	-0.15413115
0.0441742	-0.15391418
0.0460205	-0.15367748
0.0480042	-0.15355913
0.0490265	-0.15342105
0.0498505	-0.15332243
0.0508728	-0.15320408
0.0521698	-0.1529871
0.0534363	-0.15273068
0.0539856	-0.15249398
0.0542908	-0.152277
0.0541992	-0.15223755
0.0540924	-0.15225728
0.0541229	-0.15225728
0.0540466	-0.1523559
0.0540924	-0.15257288
0.0540771	-0.15257288
0.0541382	-0.15257288
0.0540161	-0.15257288
0.0542755	-0.15257288
0.0538483	-0.15257288
0.0541382	-0.15257288
0.0540924	-0.15257288
0.0542603	-0.15255315
0.0539856	-0.15247425
0.054306	-0.152277
0.0542145	-0.15198113
0.0539551	-0.1517247
0.0547638	-0.15136965
0.0566254	-0.1509357
0.0621643	-0.15048203
0.069046	-0.1499889
0.0742493	-0.1495155
0.0746918	-0.14906183
0.0696411	-0.14854898
0.0644531	-0.14805585
0.0611115	-0.14760218
0.0601501	-0.14716823
0.0609436	-0.14673428
0.0622406	-0.14633978
0.062973	-0.14590583
0.0611267	-0.14559023
0.0593872	-0.1453338
0.0566711	-0.14511683
0.0531311	-0.14489985
0.0522003	-0.14482095
0.0518951	-0.14480123
0.0516052	-0.1447815
0.0516815	-0.1447815
0.0508728	-0.1447815
0.0509644	-0.14480123
0.0508575	-0.14480123
0.0508728	-0.14482095
0.0453186	-0.14495903
0.0452271	-0.14495903
0.0451965	-0.14495903
0.0453644	-0.14495903
0.0451813	-0.14495903
0.0451202	-0.14495903
0.0454865	-0.14495903
0.045517	-0.14495903
0.0454102	-0.14495903
0.0454559	-0.14495903
0.0451965	-0.14491958
0.0455627	-0.14491958
0.0453186	-0.14491958
0.0453949	-0.14482095
0.0446777	-0.14452508
0.0428467	-0.14420948
0.0404053	-0.14379525
0.0381165	-0.1433613
0.0367432	-0.14294708
0.0352783	-0.14253285
0.0345459	-0.14207918
0.0343323	-0.14160578
0.0341492	-0.14111265
0.0357361	-0.14056035
0.0378876	-0.1400475
0.0413055	-0.13955438
0.044754	-0.13914015
0.0499115	-0.13872593
0.0574493	-0.13829198
0.0649719	-0.1379172
0.0708008	-0.13764105
0.0740356	-0.13750298
0.0750275	-0.13746353
0.0752563	-0.13746353
0.0751648	-0.13746353
0.0753174	-0.13748325
0.0757294	-0.13748325
0.0755615	-0.13748325
0.0768738	-0.13748325
0.0833282	-0.13758188
0.0844879	-0.13758188
0.0849457	-0.13758188
0.0842896	-0.13758188
0.0849609	-0.13758188
0.0848694	-0.13758188
0.08461	-0.13758188
0.0850525	-0.13758188
0.0849762	-0.13758188
0.0849152	-0.13758188
0.0852051	-0.13758188
0.0850372	-0.13758188
0.0848846	-0.13758188
0.085495	-0.13758188
0.0848083	-0.13754243
0.0847626	-0.13754243
0.0847931	-0.1375227
0.0856018	-0.1374438
0.0863647	-0.13722683
0.0880127	-0.1369704
0.0893707	-0.13667453
0.0880737	-0.13637865
0.0879059	-0.13608278
0.0871429	-0.13580663
0.0866394	-0.13543185
0.0862732	-0.13505708
0.0882263	-0.1347612
0.0904541	-0.1344456
0.0937347	-0.13413
0.0990295	-0.13377495
0.10495	-0.13351853
0.1109314	-0.1332621
0.1153564	-0.13300568
0.1168518	-0.1327887
0.1183624	-0.13257173
0.1183777	-0.13237448
0.1181335	-0.1322364
0.1176147	-0.13213778
0.1170654	-0.13201943
0.1172943	-0.13201943
0.1177826	-0.13201943
0.1170197	-0.13201943
0.1170654	-0.13201943
0.1138763	-0.1320786
0.1093292	-0.13211805
0.1098022	-0.13211805
0.1107178	-0.13211805
0.110321	-0.13211805
0.1102142	-0.13211805
0.1109314	-0.13211805
0.1109772	-0.13211805
0.1105652	-0.13211805
0.1111908	-0.13211805
0.1112976	-0.13211805
0.1114197	-0.13211805
0.1109161	-0.13211805
0.1107178	-0.13211805
0.1107178	-0.13211805
0.1101074	-0.13211805
0.110321	-0.13211805
0.1103821	-0.13211805
0.1103973	-0.13211805
0.1106873	-0.13211805
0.1104431	-0.1320786
0.1106873	-0.1320786
0.1102905	-0.1320786
0.1107025	-0.13205888
0.1105652	-0.13205888
0.1083679	-0.1319208
0.1057129	-0.13178273
0.1029205	-0.13162493
0.0995636	-0.13146713
0.0949554	-0.1312896
0.0897369	-0.13111208
0.0847778	-0.13091483
0.0801086	-0.13069785
0.0761108	-0.13048088
0.0711823	-0.130185
0.0645905	-0.12988913
0.0593872	-0.12957353
0.0564728	-0.12925793
0.0533295	-0.12898178
0.0510406	-0.12874508
0.0494843	-0.1285281
0.0472412	-0.12831113
0.0460052	-0.12809415
0.0445099	-0.12785745
0.0424042	-0.1275813
0.040329	-0.12736433
0.039856	-0.1272657
0.0394897	-0.12724598
0.0386963	-0.12716708
0.0378723	-0.12700928
0.0368195	-0.12685148
0.0358582	-0.1266345
0.0362549	-0.1263978
0.0370026	-0.12612165
0.0391998	-0.12580605
0.0419617	-0.125451
0.044281	-0.12517485
0.0458069	-0.12491843
0.0465851	-0.1247409
0.0476074	-0.12456338
0.050766	-0.12438585
0.0540314	-0.12416888
0.0580139	-0.1239519
0.0600586	-0.12375465
0.0629272	-0.1235574
0.0653839	-0.12343905
0.0654602	-0.12343905
0.0656281	-0.12343905
0.0655823	-0.12343905
0.0653534	-0.12343905
0.0665741	-0.12345878
0.072113	-0.12351795
0.0709229	-0.12351795
0.0708008	-0.12351795
0.0703125	-0.12351795
0.0702667	-0.12351795
0.0702209	-0.12351795
0.0707092	-0.12351795
0.0704193	-0.12351795
0.0701904	-0.12351795
0.0700836	-0.12351795
0.0702972	-0.12351795
0.0706787	-0.12351795
0.0704041	-0.1234785
0.0705109	-0.1234785
0.0703125	-0.1234785
0.0708618	-0.12345878
0.0749969	-0.12326153
0.0823517	-0.12298538
0.0950928	-0.12265005
0.1108551	-0.12225555
0.1249084	-0.12184133
0.143692	-0.12140738
0.1764069	-0.12091425
0.2109985	-0.12042113
0.2402496	-0.11994773
0.2554016	-0.11955323
0.2617187	-0.11917845
0.2602844	-0.11878395
0.253418	-0.1184289
0.2466125	-0.11815275
0.2410431	-0.11793578
0.2358551	-0.11773853
0.2315063	-0.11760045
0.22966	-0.11752155
0.2179413	-0.1171665
0.2005615	-0.11689035
0.1890259	-0.11663393
0.1799622	-0.1163775
0.171936	-0.1161408
0.1673737	-0.1160619
0.16745	-0.11604218
0.1673584	-0.11604218
0.1673279	-0.1160619
0.1661377	-0.1160619
0.1666565	-0.1160619
0.1665192	-0.1160619
0.1660919	-0.1160619
0.167038	-0.1160619
0.1668243	-0.1160619
0.1661835	-0.1160619
0.1665344	-0.1160619
0.1664886	-0.1160619
0.1666107	-0.1160619
0.166748	-0.1160619
0.1671295	-0.1160619
0.1667786	-0.1160619
0.1664124	-0.1160619
0.1668091	-0.1160619
0.1667633	-0.1160619
0.1648102	-0.115983
0.157074	-0.11570685
0.151001	-0.11545043
0.1467285	-0.11525318
0.1407166	-0.11497703
0.1313629	-0.11462198
0.1195221	-0.11428665
0.1061707	-0.11395133
0.0964355	-0.11365545
0.0851593	-0.11333985
0.0760193	-0.1130637
0.0692139	-0.11286645
0.0632629	-0.1126692
0.0576019	-0.11245223
0.0520935	-0.11225498
0.0475616	-0.112038
0.0432129	-0.1118013
0.0406952	-0.11158433
0.039444	-0.11136735
0.0410767	-0.11113065
0.0450439	-0.11091368
0.0503693	-0.1106967
0.0609283	-0.11042055
0.0810852	-0.11010495
0.1139679	-0.10971045
0.1574097	-0.10923705
0.187027	-0.10884255
0.2127686	-0.10858613
0.2479858	-0.1083297
0.2617493	-0.10823108
0.2606354	-0.10823108
0.261795	-0.10823108
0.2694397	-0.1082508
0.2813873	-0.10827053
0.2792053	-0.10827053
0.2794037	-0.10827053
0.279007	-0.10827053
0.2785645	-0.10827053
0.2787628	-0.10827053
0.2790375	-0.10827053
0.2781219	-0.10827053
0.2780457	-0.10827053
0.2784119	-0.10827053
0.280304	-0.1082508
0.281189	-0.1082508
0.2812042	-0.1082508
0.2820129	-0.1082508
0.2918549	-0.1081719
0.3155518	-0.10799438
0.3319244	-0.10787603
0.3573456	-0.1076985
0.3834534	-0.10750125
0.4290924	-0.10720538
0.47966	-0.10692923
0.5372009	-0.10657418
0.6564178	-0.10617968
0.7312012	-0.1058049
0.8010406	-0.10546958
0.872345	-0.10513425
0.9501495	-0.10483838
1.0252075	-0.1045425
1.0895691	-0.1043058
1.1407471	-0.10410855
1.18927	-0.10393103
1.262619	-0.1037535
1.2852783	-0.10365488
1.2837219	-0.10365488
1.2925415	-0.10361543
1.3265686	-0.10349708
1.3678284	-0.10337873
1.4293213	-0.1032012
1.5218048	-0.1029645
1.578064	-0.1028067
1.6940155	-0.10257
1.8187256	-0.1022544
1.8738861	-0.10205715
1.9115448	-0.10195853
1.9285889	-0.10191908
1.9277191	-0.10191908
1.9174042	-0.1019388
1.90242	-0.1019388
1.9044342	-0.1019388
1.9039307	-0.1019388
1.9040375	-0.1019388
1.9058228	-0.1019388
1.9062805	-0.1019388
1.9039764	-0.1019388
1.9038239	-0.1019388
1.9040222	-0.1019388
1.9024353	-0.1019388
1.9039001	-0.1019388
1.9047241	-0.1019388
1.9056091	-0.1019388
1.9044189	-0.1019388
1.9088898	-0.1019388
1.9150543	-0.10191908
1.9197845	-0.10191908
1.9842987	-0.1017021
2.0630951	-0.10148513
2.2073059	-0.10124843
2.3051758	-0.10103145
2.4008484	-0.10077503
2.5305481	-0.1004397
2.6917114	-0.10008465
2.9016724	-0.09963098
3.0975494	-0.09919703
3.3904114	-0.09872363
3.5388184	-0.09832913
3.681488	-0.09793463
3.77742	-0.09765848
3.8372345	-0.0974415
3.9301605	-0.09724425
3.9642029	-0.09710618
3.9950562	-0.09698783
4.0279541	-0.09684975
4.0467987	-0.09677085
4.091095	-0.09659333
4.1832428	-0.09637635
4.233551	-0.0961791
4.2766724	-0.09600158
4.2878876	-0.0959424
4.2945862	-0.09590295
4.2993774	-0.0958635
4.3139648	-0.0957846
4.3188782	-0.09572543
4.3285217	-0.09568598
4.3430328	-0.0956268
4.3553467	-0.09550845
4.3716583	-0.09540983
4.372757	-0.09527175
4.377655	-0.0951534
4.3812866	-0.09505478
4.383255	-0.09493643
4.3735352	-0.09485753
4.3683624	-0.09481808
4.3646393	-0.09481808
4.3597565	-0.09481808
4.352951	-0.09481808
4.3468475	-0.09481808
4.3326416	-0.09481808
4.3265381	-0.09481808
4.3206329	-0.09481808
4.3144379	-0.09481808
4.315033	-0.09481808
4.3133545	-0.09481808
4.3123322	-0.09481808
4.3130493	-0.09481808
4.3137207	-0.09481808
4.3123474	-0.09481808
4.3157196	-0.09481808
4.3139496	-0.09481808
4.3124542	-0.09481808
4.312149	-0.09481808
4.3146667	-0.09481808
4.3146057	-0.09481808
4.3170929	-0.09481808
4.3251648	-0.09481808
4.3313904	-0.09481808
4.3364563	-0.09481808
4.3551483	-0.0946011
4.3368835	-0.0943644
4.2955017	-0.09414743
4.2721863	-0.09395018
4.2566528	-0.09375293
4.2359009	-0.09359513
4.1996307	-0.09339788
4.1624603	-0.09320063
4.0825195	-0.09296393
4.0261536	-0.09272723
3.9621429	-0.09249053
3.9005432	-0.09225383
3.8352203	-0.09201713
3.7054596	-0.09174098
3.5801544	-0.09142538
3.4356232	-0.09110978
3.3347473	-0.09087308
3.2658691	-0.09067583
3.1226349	-0.09045885
3.0188599	-0.09024188
2.8971252	-0.0900249
2.7711029	-0.08980793
2.6445313	-0.08959095
2.4694977	-0.08925563
2.2754517	-0.08890058
2.1583557	-0.08866388
2.1118774	-0.0886047
2.1105957	-0.0886047
2.1059875	-0.08862443
2.1016541	-0.08862443
2.105545	-0.08862443
2.1034851	-0.08862443
2.1017151	-0.08862443
2.1045227	-0.08862443
2.1019745	-0.08862443
2.1049957	-0.08862443
2.1023407	-0.08862443
2.1056671	-0.08862443
2.1048126	-0.08862443
2.1088104	-0.08862443
2.1101379	-0.08862443
2.1071777	-0.08862443
2.106308	-0.08862443
2.1029968	-0.0886047
2.0663605	-0.08842718
1.9494934	-0.08819048
1.7556	-0.0878946
1.6048279	-0.08755928
1.4369202	-0.0871845
1.2510071	-0.08679
1.0629272	-0.08637578
0.9141083	-0.086001
0.8051605	-0.08562623
0.69487	-0.08525145
0.5598297	-0.08491613
0.4806671	-0.08460053
0.4056244	-0.0842652
0.3541412	-0.08400878
0.311615	-0.0837918
0.263382	-0.08353538
0.2132111	-0.08321978
0.1732788	-0.0829239
0.1436157	-0.08264775
0.1196136	-0.08241105
0.1042633	-0.08223353
0.0950623	-0.08209545
0.0814056	-0.08187848
0.072113	-0.08172068
0.0678558	-0.08162205
0.0673676	-0.08160233
0.0679474	-0.08162205
0.0684662	-0.08162205
0.0689697	-0.08162205
0.0697327	-0.08162205
0.0695953	-0.08162205
0.0693817	-0.08162205
0.069046	-0.08162205
0.0694275	-0.08162205
0.0692444	-0.08162205
0.069046	-0.08162205
0.0690002	-0.08162205
0.0693817	-0.08162205
0.0696259	-0.08162205
0.0694885	-0.08162205
0.0695343	-0.08162205
0.0689545	-0.08162205
0.0686951	-0.08162205
0.0681915	-0.08162205
0.0662689	-0.08156288
0.0551147	-0.08124728
0.0488739	-0.08099085
0.0443878	-0.08073443
0.0426636	-0.08041883
0.0426636	-0.0800835
0.0457153	-0.0797679
0.0496826	-0.07949175
0.0553741	-0.07917615
0.0612183	-0.07888028
0.0657654	-0.0786633
0.0742798	-0.07838715
0.0792999	-0.0781899
0.084198	-0.07797293
0.0902557	-0.07775595
0.0976257	-0.07753898
0.1038055	-0.077322
0.1112213	-0.07704585
0.1208038	-0.07674998
0.1309662	-0.07641465
0.1435394	-0.07603988
0.1532898	-0.07572428
0.1617737	-0.0754284
0.1683655	-0.07517198
0.1732635	-0.07499445
0.1771698	-0.07483665
0.1808472	-0.07469858
0.1824493	-0.0746394
0.1835632	-0.07459995
0.1817627	-0.07459995
0.1799622	-0.07459995
0.1789093	-0.07459995
0.1780396	-0.07459995
0.1776428	-0.07459995
0.177002	-0.07459995
0.1772766	-0.07459995
0.1769257	-0.07459995
0.1757355	-0.07459995
0.1761627	-0.07459995
0.1759338	-0.07459995
0.1758575	-0.07459995
0.1757813	-0.07459995
0.1753845	-0.07459995
0.1757355	-0.07459995
0.1761017	-0.07459995
0.1769714	-0.07459995
0.1771393	-0.07459995
0.1779938	-0.07459995
0.186554	-0.07426463
0.197052	-0.07383068
0.2051849	-0.073377
0.2094421	-0.0729825
0.2095032	-0.07252883
0.2068634	-0.0721935
0.2005463	-0.071799
0.1909027	-0.0714045
0.1763	-0.07099028
0.1615143	-0.0706155
0.1423798	-0.07020128
0.1260376	-0.06976733
0.1098633	-0.06933338
0.0927277	-0.06891915
0.0792389	-0.06854438
0.0700378	-0.06822878
0.0624695	-0.06789345
0.0560608	-0.06759758
0.0512543	-0.0673017
0.0473175	-0.06704528
0.0448914	-0.06678885
0.0424347	-0.06653243
0.0399933	-0.06623655
0.038559	-0.0660393
0.0381775	-0.06599985
0.0385742	-0.06599985
0.0384064	-0.06599985
0.037735	-0.06601958
0.0377808	-0.06601958
0.0380707	-0.06601958
0.0383148	-0.06601958
0.0380554	-0.06601958
0.0383148	-0.06601958
0.0380402	-0.06601958
0.0383606	-0.06601958
0.0384064	-0.06601958
0.0385895	-0.06601958
0.0380096	-0.06601958
0.0385437	-0.06601958
0.038147	-0.06601958
0.0382233	-0.0660393
0.0384827	-0.0660393
0.038269	-0.0660393
0.0383911	-0.0660393
0.0387726	-0.06601958
0.0381165	-0.06601958
0.0382843	-0.06601958
0.0379028	-0.06601958
0.0363464	-0.0657237
0.0355988	-0.06536865
0.0347443	-0.06481635
0.0367432	-0.06410625
0.0411072	-0.06341588
0.0478058	-0.0628044
0.0541077	-0.06231128
0.0590668	-0.06187733
0.062149	-0.06150255
0.0651398	-0.06116723
0.0670776	-0.06085163
0.0683289	-0.06053603
0.0691223	-0.06022043
0.0687103	-0.05990483
0.0687103	-0.0594906
0.0682068	-0.05905665
0.0676422	-0.05856353
0.0679626	-0.05816903
0.0679779	-0.05781398
0.0679626	-0.05753783
0.0681	-0.05745893
0.0677643	-0.0573603
0.0684204	-0.05706443
0.0681458	-0.05670938
0.0684052	-0.05659103
0.0679321	-0.05659103
0.0679321	-0.05659103
0.0662079	-0.05659103
0.0662384	-0.0566502
0.0652161	-0.05666993
0.0651093	-0.05666993
0.065033	-0.05666993
0.0654907	-0.05666993
0.0653687	-0.05666993
0.0651703	-0.05666993
0.0650482	-0.05666993
0.0653381	-0.05666993
0.0652313	-0.05666993
0.0654449	-0.05666993
0.0653381	-0.05668965
0.0650482	-0.05668965
0.0662079	-0.0566502
0.0658875	-0.05661075
0.0662842	-0.05659103
0.0667572	-0.0565713
0.0680542	-0.05621625
0.0686951	-0.05588093
0.0692139	-0.05550615
0.0675507	-0.0550722
0.0631409	-0.05457908
0.0576324	-0.05406623
0.0529327	-0.05353365
0.0491943	-0.05306025
0.0449219	-0.05258685
0.0413971	-0.05211345
0.0394287	-0.05164005
0.0366669	-0.05110748
0.0355225	-0.05051573
0.0346832	-0.04998315
0.034256	-0.04949003
0.034256	-0.04905608
0.0343933	-0.04862213
0.0345917	-0.04818818
0.0352478	-0.04779368
0.0356903	-0.04747808
0.0363159	-0.04724138
0.0368805	-0.04704413
0.0372009	-0.04688633
0.0374146	-0.04682715
0.0374908	-0.04682715
0.037323	-0.04682715
0.0375671	-0.04684688
0.0369568	-0.04690605
0.0372467	-0.04692578
0.0369873	-0.04690605
0.0371552	-0.04690605
0.0368042	-0.04690605
0.0368347	-0.04690605
0.036972	-0.04690605
0.0365143	-0.04690605
0.0368652	-0.04692578
0.0368347	-0.04692578
0.0368042	-0.04692578
0.0367432	-0.04688633
0.0368958	-0.04684688
0.03685	-0.04684688
0.0371399	-0.04682715
0.0378418	-0.04645238
0.0389709	-0.0460776
0.0401917	-0.04570283
0.0423889	-0.04530833
0.044754	-0.0448941
0.0459137	-0.04447988
0.0486908	-0.04396703
0.0496216	-0.04351335
0.0494995	-0.04309913
0.0483551	-0.04274408
0.0464783	-0.04232985
0.0459595	-0.04199453
0.0449677	-0.0416592
0.0449524	-0.0412647
0.0453644	-0.04090965
0.0458374	-0.04053488
0.0467529	-0.04012065
0.0468597	-0.03974588
0.0469818	-0.03941055
0.0464783	-0.03915413
0.0459595	-0.03893715
0.044281	-0.0387399
0.0439453	-0.03864128
0.0429993	-0.03852293
0.0426788	-0.03848348
0.0428619	-0.03848348
0.0424194	-0.03848348
0.0425873	-0.03852293
0.0425873	-0.03852293
0.0428619	-0.03852293
0.0430603	-0.03852293
0.0426331	-0.03852293
0.0424652	-0.03852293
0.0426331	-0.03852293
0.0429535	-0.03852293
0.0427856	-0.03852293
0.042099	-0.03848348
0.0424042	-0.03848348
0.0420532	-0.03844403
0.0410767	-0.0381876
0.0392761	-0.03789173
