Relative Intensity Antonio_0.08_1.5_lampadina	Position (m) Antonio_0.08_1.5_lampadina
0.1666412	-0.12259087
0.1670227	-0.12259087
0.1670837	-0.12259087
0.1671143	-0.12259087
0.1671906	-0.12259087
0.1676483	-0.12259087
0.1675415	-0.12257115
0.1671295	-0.12255142
0.1668854	-0.12255142
0.1673737	-0.12255142
0.1675415	-0.12255142
0.1669769	-0.12239362
0.1614075	-0.1219794
0.1556091	-0.12180187
0.1487885	-0.12152572
0.1392212	-0.1212693
0.1268158	-0.12091425
0.1138916	-0.12065782
0.0973358	-0.1204014
0.0851898	-0.12020415
0.0700226	-0.119928
0.0621338	-0.11973075
0.05513	-0.11955322
0.0487671	-0.1192968
0.0470581	-0.11917845
0.0475311	-0.11902065
0.0522766	-0.1187445
0.0579071	-0.11856697
0.0673523	-0.11840917
0.0766449	-0.11823165
0.0895844	-0.11807385
0.1099854	-0.11785687
0.1298218	-0.1176399
0.1494293	-0.11744265
0.1633759	-0.11730457
0.1764069	-0.11718622
0.1799774	-0.11712705
0.1828156	-0.11710732
0.1844025	-0.11702842
0.1851501	-0.11696925
0.1932068	-0.11681145
0.2159882	-0.1165353
0.2514038	-0.1162197
0.2797699	-0.1159041
0.2925415	-0.1157463
0.3078156	-0.11547015
0.3151245	-0.115194
0.3159485	-0.11489812
0.3126984	-0.11468115
0.3088837	-0.11454307
0.3043518	-0.11434582
0.2966309	-0.11420775
0.2964172	-0.11410912
0.2971039	-0.11395132
0.2979431	-0.11383297
0.2969971	-0.11373435
0.2957764	-0.11373435
0.2947083	-0.11371462
0.2866058	-0.113616
0.2648315	-0.1133004
0.256485	-0.11316232
0.235321	-0.11296507
0.1710968	-0.11229442
0.1059113	-0.11166322
0.0856781	-0.11144625
0.0832672	-0.11142652
0.0681458	-0.11120955
0.0631866	-0.1110912
0.0602417	-0.11103202
0.0545502	-0.11083477
0.0539703	-0.11057835
0.0571747	-0.11044027
0.0623169	-0.11034165
0.0634766	-0.11032192
0.0636597	-0.11032192
0.064209	-0.11032192
0.065094	-0.11032192
0.0990906	-0.11044027
0.0997314	-0.11044027
0.1002502	-0.11044027
0.099823	-0.11044027
0.0993958	-0.11044027
0.1003418	-0.11044027
0.100647	-0.11044027
0.1002808	-0.11044027
0.1001587	-0.11044027
0.0997009	-0.11044027
0.0995483	-0.11044027
0.0987244	-0.11044027
0.0973969	-0.11044027
0.0964661	-0.11042055
0.0960999	-0.11042055
0.0969696	-0.11042055
0.0965118	-0.11042055
0.0960083	-0.1103811
0.1051178	-0.11010495
0.1184235	-0.1099077
0.140976	-0.10965127
0.2385254	-0.10913842
0.4765472	-0.1086453
0.6520538	-0.10836915
0.7706299	-0.10819162
0.8375092	-0.10797465
0.8904877	-0.10775767
0.8995361	-0.1076985
0.9052277	-0.10756042
0.9089813	-0.10742235
0.9150391	-0.10724482
0.9206238	-0.10718565
0.9230347	-0.10718565
0.9393158	-0.10710675
0.9806061	-0.10687005
0.9977417	-0.1065939
0.9738159	-0.10614022
0.9346466	-0.10592325
0.9185486	-0.10582462
0.8170166	-0.10537095
0.6338043	-0.10507507
0.5393219	-0.1048581
0.4400787	-0.1046214
0.3371887	-0.10432552
0.2746735	-0.10412827
0.1990662	-0.10389157
0.1247406	-0.10357597
0.1044464	-0.103359
0.1161957	-0.10314202
0.2016754	-0.10284615
0.3797455	-0.10258972
0.4993134	-0.10247137
0.6607513	-0.10231357
0.8619537	-0.10219522
0.921402	-0.10215577
0.9818115	-0.10211632
1.1050873	-0.1020177
1.2073669	-0.10191907
1.4057617	-0.10176127
1.6307526	-0.10160347
1.7568207	-0.10150485
2.0381775	-0.10132732
2.366806	-0.10113007
3.0528717	-0.1009131
3.1804047	-0.10079475
3.2633209	-0.10063695
3.3914032	-0.10041997
3.7479706	-0.10018327
5.1043243	-0.09986767
6.4285431	-0.09947317
7.5729523	-0.0991773
9.1185455	-0.0987828
9.5690918	-0.0987039
10.4032898	-0.09848692
11.0087433	-0.09828967
11.402832	-0.09813187
12.2515564	-0.097836
12.7621918	-0.09769792
12.9877777	-0.09757957
13.0439758	-0.0975204
13.098938	-0.09740205
13.162323	-0.09726397
13.2389984	-0.09718507
13.2843323	-0.09718507
13.3117218	-0.09718507
13.6539307	-0.09710617
14.3811798	-0.09677085
14.4169617	-0.09675112
14.4660492	-0.09671167
14.5287018	-0.09669195
14.5543365	-0.09669195
14.5757751	-0.09669195
14.6023254	-0.09669195
14.8311615	-0.0967314
15.009201	-0.09679057
15.0202332	-0.09679057
15.0405121	-0.09679057
15.0318604	-0.09679057
15.030838	-0.09679057
15.0343475	-0.09679057
15.0285492	-0.09679057
15.0277863	-0.09679057
15.0285797	-0.09679057
15.0167084	-0.09679057
15.0250549	-0.09679057
15.0296936	-0.09679057
15.024231	-0.09677085
15.0173645	-0.09677085
15.0131989	-0.09677085
15.0207977	-0.09677085
15.0135193	-0.09677085
15.2609863	-0.09645525
15.5337982	-0.09621855
16.2444	-0.0957846
16.1934204	-0.09529147
16.0504761	-0.09501532
15.7274475	-0.09469972
15.2102814	-0.09440385
14.6836853	-0.09410797
14.2216339	-0.09387127
13.2264404	-0.0935754
13.0130157	-0.0934965
12.2559967	-0.09320062
11.5349274	-0.09296392
11.0601349	-0.09280612
9.9913177	-0.0925497
9.7038269	-0.09243135
9.4663544	-0.09233272
9.1109619	-0.09219465
8.714325	-0.09203685
7.8924103	-0.0918396
7.4785919	-0.0916818
6.6867523	-0.0914451
6.3708344	-0.09132675
5.158783	-0.09103087
4.8803864	-0.0908928
4.6090698	-0.09069555
4.4920959	-0.09061665
4.3131866	-0.09051802
3.9310913	-0.0902616
3.4322815	-0.09012352
3.1883392	-0.09004462
2.027359	-0.08961067
1.3815002	-0.08933452
0.9197845	-0.0890781
0.8246155	-0.0889992
0.748764	-0.08895975
0.7162781	-0.08890057
0.5850372	-0.08870332
0.4533386	-0.08858497
0.4126282	-0.08854552
0.3256378	-0.088368
0.2576141	-0.08822992
0.1858368	-0.08799322
0.1216431	-0.08767762
0.1061859	-0.08746065
0.1054993	-0.08736202
0.1091766	-0.08722395
0.1134796	-0.08714505
0.1264496	-0.08696752
0.180069	-0.0866322
0.3482666	-0.08613907
0.4469147	-0.0859221
0.4488983	-0.0859221
0.4457397	-0.0859221
0.4431	-0.0859221
0.4520416	-0.08590237
0.4909058	-0.08574457
0.5262909	-0.0856065
0.557724	-0.08546842
0.6074982	-0.08525145
0.6377411	-0.08511337
0.6409454	-0.08511337
0.6448212	-0.08511337
0.6506042	-0.08511337
0.6501923	-0.08511337
0.6502228	-0.08511337
0.6509094	-0.08511337
0.648941	-0.08511337
0.6488342	-0.08511337
0.6497498	-0.08511337
0.6480713	-0.08511337
0.6491547	-0.08511337
0.6512451	-0.08511337
0.6506348	-0.08511337
0.6509094	-0.08511337
0.6497498	-0.08511337
0.6500854	-0.08511337
0.6493378	-0.08511337
0.6483459	-0.08511337
0.6470184	-0.08511337
0.6453094	-0.08511337
0.7063904	-0.08479777
0.7374268	-0.084423
0.7472076	-0.08412712
0.7386169	-0.08381152
0.7060699	-0.08349592
0.6437225	-0.0830817
0.5900421	-0.08280555
0.5174255	-0.08248995
0.4569397	-0.08225325
0.4312592	-0.08211517
0.3598785	-0.08179957
0.2886658	-0.08146425
0.2055817	-0.08114865
0.1852722	-0.08106975
0.1822815	-0.0810303
0.1791077	-0.0808725
0.1772308	-0.08073442
0.17453	-0.0806358
0.1656494	-0.08061607
0.1175232	-0.08033992
0.0869141	-0.08006377
0.059433	-0.0797679
0.0511322	-0.07947202
0.0681152	-0.0791367
0.0949249	-0.0789
0.1228638	-0.07864357
0.1407471	-0.07844632
0.1455078	-0.0783477
0.146286	-0.07824907
0.1465607	-0.0781899
0.1473389	-0.07813072
0.1475372	-0.07807155
0.1488342	-0.07801237
0.1489716	-0.07799265
0.1496887	-0.07799265
0.1564484	-0.0779532
0.1763306	-0.0777954
0.1765747	-0.07777567
0.1769409	-0.07777567
0.177536	-0.07777567
0.1797638	-0.07775595
0.1994781	-0.07761787
0.2338257	-0.07736145
0.2953796	-0.07680915
0.3185425	-0.07655272
0.3222198	-0.07651327
0.3264313	-0.07639492
0.3292542	-0.07546785
0.3005524	-0.07509307
0.2931671	-0.07499445
0.2679291	-0.07475775
0.2612	-0.07473802
0.2552032	-0.07461967
0.1864471	-0.07422517
0.1369934	-0.07381095
0.0841675	-0.07335727
0.0555725	-0.07296277
0.0501099	-0.07278525
0.045517	-0.07268662
0.0417633	-0.07248937
0.0397034	-0.07231185
0.0394135	-0.0721935
0.0397949	-0.07209487
0.0404358	-0.07191735
0.0426941	-0.07177927
0.0433197	-0.07177927
0.0431519	-0.07177927
0.043457	-0.071799
0.0438232	-0.071799
0.0433807	-0.071799
0.0436249	-0.071799
0.0434113	-0.071799
0.0437927	-0.071799
0.043335	-0.071799
0.0431061	-0.071799
0.0432739	-0.071799
0.043457	-0.071799
0.0436859	-0.071799
0.0438538	-0.071799
0.0438995	-0.071799
0.0432892	-0.07177927
0.043457	-0.07177927
0.043396	-0.07177927
0.0452271	-0.07162147
0.0558167	-0.07120725
0.0654907	-0.07081275
0.075531	-0.07043797
0.0935364	-0.06992512
0.1164398	-0.0693531
0.1260071	-0.06897832
0.1328583	-0.06860355
0.1360321	-0.06826822
0.1374817	-0.06789345
0.1362457	-0.06765675
0.1358337	-0.0673806
0.1307526	-0.06704527
0.1123047	-0.06661132
0.0965118	-0.0663549
0.0811462	-0.06601957
0.0731049	-0.06586177
0.0656281	-0.0656448
0.0551605	-0.06538837
0.0500946	-0.06528975
0.0488892	-0.06521085
0.044632	-0.0650136
0.0406799	-0.0647769
0.0375671	-0.06440212
0.0383301	-0.0639879
0.0449371	-0.06349477
0.0499878	-0.06323835
0.0557861	-0.06292275
0.0612946	-0.0626466
0.063797	-0.0624888
0.0676117	-0.06223237
0.0748138	-0.0617787
0.0834198	-0.0612264
0.0898437	-0.06073327
0.0930939	-0.0603585
0.0953217	-0.06000345
0.0948334	-0.05984565
0.0943756	-0.05968785
0.0941772	-0.05966812
0.0941315	-0.05968785
0.0941467	-0.05970757
0.0949097	-0.0597273
0.0939789	-0.0597273
0.094162	-0.0597273
0.0944824	-0.0597273
0.0943298	-0.0597273
0.0940094	-0.0597273
0.0952148	-0.0597273
0.0950317	-0.0597273
0.0943146	-0.0597273
0.0944214	-0.0597273
0.0938721	-0.05968785
0.0938721	-0.05968785
0.0944061	-0.05966812
0.0926208	-0.05935252
0.085022	-0.05881995
0.0695648	-0.0582282
0.054245	-0.05769562
0.0487061	-0.05732085
0.0395203	-0.05666992
0.0343628	-0.05597955
0.0368042	-0.05550615
0.0395813	-0.05523
0.0435181	-0.05487495
0.050766	-0.05426347
0.0597534	-0.0537309
0.0634308	-0.05353365
0.0648193	-0.0534153
0.0697784	-0.05307997
0.0741882	-0.05272492
0.0764008	-0.05227125
0.0744476	-0.0518373
0.0668182	-0.05132445
0.0573578	-0.0508116
0.0485077	-0.05039737
0.044281	-0.05012122
0.0400543	-0.04976617
0.0380402	-0.04958865
0.0359955	-0.04927305
0.0345612	-0.04903635
0.0342865	-0.04877992
0.0336304	-0.04854322
0.0334167	-0.04834597
0.033844	-0.04824735
0.0340729	-0.04816845
0.0335236	-0.04816845
0.0335693	-0.04816845
0.0338898	-0.04824735
0.0336304	-0.04824735
0.0337677	-0.04824735
0.0335999	-0.04824735
0.0335846	-0.04824735
0.0336914	-0.04824735
0.0333252	-0.04824735
0.0339966	-0.04824735
0.0336609	-0.04824735
0.0337067	-0.04824735
0.0337524	-0.04816845
0.0337219	-0.04816845
0.033905	-0.04816845
0.0339355	-0.0480501
0.0342865	-0.04777395
0.0350037	-0.04730055
0.0389099	-0.04674825
0.0475464	-0.04613677
0.0506744	-0.0456042
0.0513306	-0.04515052
0.0509491	-0.04471657
0.0509796	-0.04438125
0.0516663	-0.0439473
0.0506287	-0.04329637
0.0471497	-0.04264545
0.0442963	-0.04227067
0.0392303	-0.04163947
0.035614	-0.0411069
0.0335846	-0.0407124
0.0339661	-0.04041652
0.0337677	-0.04017982
0.0343781	-0.03986422
0.0359802	-0.03939082
0.0377045	-0.0390555
0.0401306	-0.03864127
0.0431061	-0.03824677
0.044693	-0.03806925
0.0461731	-0.03775365
0.0480957	-0.03735915
0.0472412	-0.03694492
0.0452728	-0.03655042
0.0445709	-0.03647152
0.0450592	-0.03647152
0.0446167	-0.03647152
0.0446777	-0.03647152
0.0448303	-0.03651097
0.0448303	-0.03651097
0.0448151	-0.03651097
0.0445251	-0.03651097
0.0449371	-0.03651097
0.0451508	-0.03651097
0.0445251	-0.03651097
0.0445862	-0.03651097
0.0449066	-0.03651097
0.044693	-0.03651097
0.0447083	-0.03647152
0.0446472	-0.03647152
0.0445862	-0.03647152
0.0430908	-0.03627427
0.0420532	-0.0358995
0.040329	-0.03538665
0.0401917	-0.03485407
0.0400848	-0.0344793
0.0389404	-0.0340059
0.0382385	-0.03347332
0.0347443	-0.0329013
0.0338745	-0.032349
0.0343475	-0.03193477
0.0350952	-0.03165862
0.0354156	-0.03138247
0.0359497	-0.03096825
0.0381775	-0.03039622
0.0417328	-0.0298242
0.0418091	-0.02939025
0.0406647	-0.02881822
0.0401001	-0.02862097
0.0404816	-0.02844345
0.0407104	-0.02838427
0.0407104	-0.02826592
0.0404358	-0.02820675
0.0405579	-0.02820675
0.0405579	-0.02818702
0.0397949	-0.0279306
0.0392609	-0.02747692
0.0385437	-0.02725995
0.0381622	-0.02696407
0.0376587	-0.02660902
0.0368042	-0.02613562
0.0359192	-0.0258003
0.0348511	-0.02558332
0.0338745	-0.02526772
0.0337677	-0.0250902
0.0339966	-0.0250902
0.0337677	-0.0250902
0.0335236	-0.02510992
0.0335388	-0.02520855
0.0337067	-0.02520855
0.0334778	-0.02520855
0.0335236	-0.02520855
0.0335846	-0.02520855
0.0333252	-0.02520855
0.0334625	-0.02520855
0.0332794	-0.02520855
0.0336609	-0.02518882
0.0335236	-0.02518882
0.0336609	-0.02518882
0.0335083	-0.02503102
0.0340118	-0.02471542
0.0335236	-0.02416312
0.0354462	-0.02341357
0.0364227	-0.02284155
0.0370026	-0.02213145
0.0371704	-0.02167777
0.0375824	-0.02104657
0.0381775	-0.0201984
0.0369263	-0.019725
0.0366364	-0.01931077
0.0351715	-0.01883737
0.0345612	-0.0184626
0.0353088	-0.01820617
0.0345764	-0.01810755
0.0338745	-0.01749607
0.0337677	-0.016569
0.0341492	-0.01629285
0.03479	-0.01560247
0.0363617	-0.01473457
0.0372314	-0.01416255
0.0368347	-0.01359052
0.0372925	-0.01335382
0.0367432	-0.0130185
0.0363922	-0.01284097
0.036377	-0.01282125
0.0364075	-0.01282125
0.036377	-0.01282125
0.0360718	-0.01282125
0.036499	-0.01282125
0.0365448	-0.01282125
0.036499	-0.01282125
0.036377	-0.01282125
0.0370636	-0.01282125
0.036911	-0.01282125
0.0365753	-0.01282125
0.0365601	-0.01282125
0.0363312	-0.01282125
0.0372162	-0.01282125
0.0364838	-0.01282125
0.0363312	-0.012624
0.0357666	-0.01187445
0.0355225	-0.01130242
0.0340729	-0.0100203
0.0333862	-0.00942855
0.0337524	-0.00858037
0.0341492	-0.0079689
0.0354309	-0.00706155
0.0367737	-0.00645007
0.0367584	-0.00540465
0.035553	-0.00469455
0.0347748	-0.0040239
0.0341187	-0.00327435
0.0337372	-0.00256425
0.0331573	-0.00195277
0.0335083	-0.0012624
0.0339355	-0.000335325
0.0344238	1.9725e-05
0.0344391	1.9725e-05
0.0345306	1.9725e-05
0.0341949	1.9725e-05
0.0341339	1.8133959e-16
0.0344391	1.8133959e-16
0.0345001	1.8133959e-16
0.0345459	1.8133959e-16
0.0348053	1.8133959e-16
0.0343323	1.8133959e-16
0.0341492	1.8133959e-16
0.0342407	1.8133959e-16
0.0347595	1.8133959e-16
0.0342407	1.8133959e-16
0.0346985	1.8133959e-16
0.0344391	1.8133959e-16
0.0345306	1.8133959e-16
0.0343323	1.8133959e-16
0.0346375	1.8133959e-16
0.0343475	1.8133959e-16
0.0344086	1.8133959e-16
0.0346222	1.8133959e-16
0.0345764	1.8133959e-16
0.0345001	1.8133959e-16
0.0344391	1.8133959e-16
0.0344696	1.8133959e-16
0.0343781	1.8133959e-16
0.0344238	1.8133959e-16
0.0343475	1.8133959e-16
0.0344086	1.8133959e-16
0.0341034	1.8133959e-16
0.0344238	1.8133959e-16
0.0341339	1.8133959e-16
0.0343018	1.8133959e-16
0.0339661	1.8133959e-16
0.0341339	1.8133959e-16
0.0337982	1.8133959e-16
0.0342407	1.8133959e-16
0.0341949	1.8133959e-16
0.0341339	1.8133959e-16
0.0343933	1.8133959e-16
0.0341187	1.8133959e-16
0.0345306	1.8133959e-16
0.0344086	1.8133959e-16
0.0342407	1.8133959e-16
0.0346375	1.8133959e-16
0.0342712	1.8133959e-16
0.0344391	1.8133959e-16
0.0342865	1.8133959e-16
0.0342102	1.8133959e-16
0.0347137	1.8133959e-16
0.0344238	1.8133959e-16
0.0345459	1.8133959e-16
0.0339966	1.8133959e-16
0.0341797	1.8133959e-16
0.0342102	1.8133959e-16
0.0343628	1.8133959e-16
