Relative Intensity Antonio_0.02_1.5_lampadina	Position (m) Antonio_0.02_1.5_lampadina
0.1257935	-0.0148332
0.1263428	-0.0148332
0.1255493	-0.0148332
0.1260071	-0.0148332
0.1260986	-0.0148332
0.1258087	-0.01485292
0.1264191	-0.01485292
0.1261292	-0.01497127
0.1266785	-0.0156222
0.1277313	-0.01578
0.1268463	-0.01578
0.1273499	-0.01587863
0.1275787	-0.01603643
0.1273041	-0.01666762
0.125946	-0.01716075
0.1260834	-0.0172002
0.1256104	-0.01731855
0.1257782	-0.017358
0.1264343	-0.01781168
0.1264038	-0.0184626
0.1273193	-0.01889655
0.128067	-0.01913325
0.1280212	-0.01913325
0.128006	-0.0192516
0.12854	-0.01958692
0.1284332	-0.0199617
0.1277618	-0.02049427
0.1278076	-0.02102685
0.1278534	-0.02116493
0.1278534	-0.02136217
0.1283112	-0.0216975
0.1283722	-0.02195393
0.1293182	-0.022092
0.1291504	-0.0225654
0.128891	-0.02284155
0.1290588	-0.02337413
0.1279602	-0.02404478
0.1283417	-0.02416313
0.1281891	-0.02459708
0.1282196	-0.02467598
0.1289978	-0.02467598
0.1286621	-0.02465625
0.1280823	-0.02465625
0.1290741	-0.02465625
0.1288757	-0.02465625
0.1287384	-0.02465625
0.1289673	-0.02465625
0.1284332	-0.02465625
0.1287842	-0.02465625
0.1283875	-0.02465625
0.1288147	-0.02465625
0.1286011	-0.02465625
0.1287384	-0.02467598
0.1292725	-0.0246957
0.1293182	-0.02503103
0.1292725	-0.02550443
0.1291199	-0.02568195
0.1292572	-0.0258003
0.1290894	-0.02625398
0.1282196	-0.02653013
0.1280212	-0.02700353
0.1277008	-0.02735857
0.1270447	-0.02743748
0.127121	-0.02775307
0.1272278	-0.0278517
0.1268158	-0.0279306
0.1269073	-0.0283251
0.1273193	-0.02842373
0.1271515	-0.0287985
0.1264648	-0.02915355
0.1261139	-0.0292719
0.1261292	-0.02970585
0.1259003	-0.0299031
0.1259155	-0.029982
0.1252289	-0.03041595
0.1250458	-0.03057375
0.124939	-0.03057375
0.1249542	-0.0308499
0.1248627	-0.03112605
0.1242523	-0.03114577
0.1243134	-0.03136275
0.1243134	-0.0317178
0.1239014	-0.03201367
0.1244354	-0.03215175
0.124939	-0.032349
0.1243744	-0.03248708
0.1248627	-0.03252653
0.1246185	-0.0329802
0.1250763	-0.03333525
0.1244965	-0.0337692
0.1247559	-0.03388755
0.1242065	-0.03388755
0.1248627	-0.03388755
0.1248627	-0.03388755
0.1249084	-0.03388755
0.1253967	-0.0338481
0.1242523	-0.0338481
0.1251526	-0.0338481
0.1248016	-0.0338481
0.1247559	-0.0338481
0.1251526	-0.0338481
0.1252289	-0.0338481
0.1248169	-0.0338481
0.1249695	-0.0338481
0.1244812	-0.0338481
0.1244049	-0.0338481
0.1250458	-0.03388755
0.1251526	-0.03388755
0.1249542	-0.03388755
0.1246948	-0.033927
0.1248322	-0.03434123
0.1249847	-0.03499215
0.1253052	-0.0351894
0.1255035	-0.03564308
0.1260376	-0.0358995
0.1264648	-0.0359784
0.126709	-0.03627428
0.1269531	-0.03643208
0.1269836	-0.0364518
0.1280212	-0.0366885
0.1284943	-0.03728025
0.1290283	-0.03729998
0.1290741	-0.03753668
0.1295166	-0.03804953
0.1298065	-0.03804953
0.1296234	-0.03806925
0.1291199	-0.03808898
0.1298523	-0.03820733
0.1299591	-0.0385821
0.1300964	-0.03901605
0.1299438	-0.03946973
0.1301727	-0.03954863
0.1305084	-0.03954863
0.1303406	-0.03956835
0.1298981	-0.03970643
0.1304932	-0.03990368
0.1309662	-0.04021928
0.1316376	-0.04043625
0.1314545	-0.04049543
0.1332245	-0.04090965
0.1353149	-0.04116608
0.1356812	-0.04122525
0.1355438	-0.0412647
0.1362	-0.04140278
0.1361084	-0.04140278
0.136322	-0.04140278
0.1361389	-0.04140278
0.1351929	-0.04136333
0.13414	-0.04136333
0.1337433	-0.04136333
0.1325226	-0.04136333
0.1317902	-0.04136333
0.131424	-0.04136333
0.1311798	-0.04136333
0.1309967	-0.04136333
0.1314545	-0.04136333
0.131897	-0.04138305
0.1317902	-0.04140278
0.1321411	-0.04140278
0.1322632	-0.04140278
0.1320343	-0.04140278
0.1323242	-0.04146195
0.1340942	-0.0419748
0.1341095	-0.04240875
0.1342316	-0.0424482
0.1333923	-0.04274408
0.1327515	-0.04311885
0.1324921	-0.04337528
0.1314087	-0.0436317
0.1322021	-0.0437106
0.1315918	-0.04392758
0.1325226	-0.04432208
0.133194	-0.04447988
0.133728	-0.04463768
0.1360168	-0.0450519
0.1389008	-0.0451308
0.1391602	-0.0451308
0.1417847	-0.04538723
0.1439209	-0.04554503
0.1438904	-0.04554503
0.1444855	-0.0456831
0.1481323	-0.04603815
0.1491394	-0.0461565
0.1495514	-0.04621568
0.1516876	-0.04649183
0.1531372	-0.04664963
0.1536713	-0.0467877
0.1535492	-0.04704413
0.1528015	-0.04720193
0.1521912	-0.0474189
0.151886	-0.04751753
0.1520844	-0.04751753
0.1513977	-0.04763588
0.1511383	-0.04775423
0.1496124	-0.04787258
0.1492157	-0.0480501
0.1483307	-0.04818818
0.1471252	-0.04834598
0.146637	-0.0485235
0.1447449	-0.04909553
0.1451874	-0.0492336
0.1451874	-0.0492336
0.14534	-0.0492336
0.1456299	-0.0492336
0.1451263	-0.0492336
0.1454773	-0.0492336
0.1453094	-0.04919415
0.1452332	-0.0491547
0.1455231	-0.0491547
0.1453705	-0.0491547
0.1456451	-0.0491547
0.145462	-0.0491547
0.1451416	-0.0491547
0.145401	-0.0491547
0.1448364	-0.0491547
0.1450958	-0.0491547
0.1452484	-0.04917443
0.1450348	-0.0492336
0.1448822	-0.0492336
0.1452179	-0.0492336
0.144577	-0.0492336
0.1448975	-0.04929278
0.1452179	-0.04976618
0.1456757	-0.05016068
0.1471863	-0.05035793
0.1477509	-0.05053545
0.1498718	-0.05079188
0.1500854	-0.05091023
0.1528015	-0.05122583
0.1562347	-0.0515217
0.1568451	-0.0516795
0.1591797	-0.05205428
0.1606293	-0.0522318
0.1603241	-0.0522318
0.1594696	-0.05252768
0.1555023	-0.05319833
0.1531982	-0.05353365
0.1513977	-0.05375063
0.1521759	-0.05377035
0.151947	-0.05377035
0.1515198	-0.05379008
0.1498566	-0.05394788
0.1475525	-0.05426348
0.146225	-0.05450018
0.1458282	-0.05463825
0.1451416	-0.0547566
0.1450806	-0.05481578
0.1445618	-0.05495385
0.1441345	-0.0550722
0.1438751	-0.05521028
0.1435547	-0.05536808
0.1431732	-0.05558505
0.1429749	-0.05572313
0.1424561	-0.0557823
0.1423187	-0.0559401
0.1424103	-0.0563346
0.1419525	-0.0564135
0.1424866	-0.05647268
0.141922	-0.05653185
0.141983	-0.05674883
0.1419983	-0.05690663
0.1422119	-0.05692635
0.1421051	-0.05692635
0.1422424	-0.05694608
0.1420135	-0.05694608
0.1422577	-0.05694608
0.1417999	-0.0568869
0.1420135	-0.0568869
0.1416931	-0.0568869
0.1420288	-0.05686718
0.1417694	-0.0568869
0.1416168	-0.0568869
0.141922	-0.0568869
0.1420593	-0.0568869
0.1420746	-0.0568869
0.1422272	-0.05686718
0.1420135	-0.05686718
0.1424561	-0.0568869
0.1423035	-0.05694608
0.1425018	-0.05694608
0.1424408	-0.05694608
0.1422882	-0.05694608
0.1425476	-0.0569658
0.1418457	-0.0569658
0.1426849	-0.05716305
0.1425323	-0.05745893
0.1427002	-0.05745893
0.1430359	-0.05763645
0.1435089	-0.05816903
0.1430206	-0.0584649
0.1430817	-0.05850435
0.1433105	-0.05864243
0.1420288	-0.05895803
0.1416321	-0.05905665
0.1410828	-0.05915528
0.1383209	-0.05958923
0.1376953	-0.0597273
0.1376953	-0.0597273
0.1375275	-0.05976675
0.1360474	-0.06000345
0.1347046	-0.06025988
0.1341553	-0.0603585
0.1322021	-0.060753
0.1305237	-0.06095025
0.1304169	-0.0609897
0.1300049	-0.06108833
0.1294861	-0.06128558
0.1279907	-0.06152228
0.1282501	-0.06152228
0.1277618	-0.06160118
0.1276855	-0.06175898
0.1271667	-0.06187733
0.1273346	-0.06199568
0.12677	-0.0622521
0.1263275	-0.06227183
0.1267548	-0.06231128
0.1260529	-0.06252825
0.1266785	-0.06254798
0.1257629	-0.06254798
0.1259766	-0.06254798
0.125824	-0.06266633
0.126297	-0.06268605
0.1260223	-0.06268605
0.1264954	-0.06266633
0.126297	-0.06266633
0.1265259	-0.06266633
0.1264343	-0.06266633
0.1265411	-0.06266633
0.1261597	-0.06266633
0.1265106	-0.06266633
0.126358	-0.06266633
0.1257172	-0.06266633
0.125946	-0.06266633
0.1256714	-0.06266633
0.1256866	-0.06268605
0.125412	-0.06268605
0.1257629	-0.06268605
0.1257477	-0.06268605
0.1251373	-0.06294248
0.1245117	-0.06357368
0.1248932	-0.06371175
0.1246796	-0.063909
0.124588	-0.06424433
0.1249695	-0.0643035
0.1246033	-0.06457965
0.1252289	-0.0648558
0.1250305	-0.06503333
0.1258392	-0.0654081
0.1269379	-0.0657237
0.1272736	-0.06586178
0.1273041	-0.06598013
0.1282806	-0.06609848
0.1284637	-0.06623655
0.1293793	-0.0663549
0.1308899	-0.06657188
0.131958	-0.06676913
0.1328125	-0.06688748
0.1338043	-0.06702555
0.1350555	-0.06724253
0.1354675	-0.06726225
0.1355896	-0.06734115
0.1367493	-0.06749895
0.1370392	-0.0675384
0.1389465	-0.0677751
0.1391754	-0.06781455
0.1397552	-0.06787373
0.1410217	-0.0680907
0.1425171	-0.06822878
0.1429443	-0.06826823
0.1425629	-0.06826823
0.1425018	-0.06826823
0.1424866	-0.06826823
0.1428223	-0.06826823
0.142334	-0.06826823
0.1425018	-0.06826823
0.1425781	-0.06826823
0.1427612	-0.06826823
0.142334	-0.06826823
0.1431122	-0.06826823
0.1431274	-0.06826823
0.1432648	-0.06826823
0.1436005	-0.06826823
0.1439056	-0.06826823
0.1443024	-0.06826823
0.1437683	-0.06826823
0.144516	-0.06826823
0.1435547	-0.06828795
0.1450958	-0.06834713
0.1491699	-0.06889943
0.1507263	-0.0691953
0.1510925	-0.06921503
0.1526642	-0.06939255
0.1542816	-0.06964898
0.1547241	-0.0696687
0.1565094	-0.06984623
0.1582642	-0.0701421
0.1595459	-0.07028018
0.1600952	-0.07031963
0.1620941	-0.07055633
0.1645203	-0.07087193
0.1660309	-0.07097055
0.167511	-0.07114808
0.1688232	-0.0713256
0.1704865	-0.07142423
0.1705322	-0.07146368
0.173584	-0.07168065
0.1731415	-0.0717201
0.1737518	-0.0717201
0.1736145	-0.07175955
0.1776886	-0.07201598
0.177948	-0.07205543
0.1782227	-0.07207515
0.1807709	-0.07221323
0.1848145	-0.07248938
0.1862335	-0.07254855
0.1907043	-0.07276553
0.1967926	-0.07312058
0.1982574	-0.07319948
0.2021179	-0.073377
0.2038727	-0.07349535
0.2067566	-0.07359398
0.2078705	-0.0736137
0.207901	-0.07363343
0.2084503	-0.07363343
0.2070923	-0.07363343
0.2074127	-0.0736137
0.2079315	-0.0736137
0.2083435	-0.0736137
0.2080231	-0.0736137
0.2076721	-0.0736137
0.2073822	-0.0736137
0.2075653	-0.0736137
0.2065277	-0.0736137
0.2065277	-0.0736137
0.207016	-0.0736137
0.2068176	-0.0736137
0.2075348	-0.0736137
0.2069092	-0.07363343
0.2077179	-0.07363343
0.2071686	-0.07363343
0.2080383	-0.07363343
0.2165527	-0.07390958
0.2324219	-0.0744816
0.2386322	-0.07467885
0.249649	-0.07501418
0.2626038	-0.0753495
0.2684479	-0.07548758
0.2855072	-0.07584263
0.2904053	-0.07592153
0.2973328	-0.07609905
0.3069153	-0.07623713
0.3072205	-0.07623713
0.313858	-0.07639493
0.3374023	-0.07671053
0.3459473	-0.07678943
0.3568878	-0.07702613
0.3868103	-0.07736145
0.3908997	-0.0774009
0.3958893	-0.07746008
0.4245605	-0.0779532
0.4809418	-0.07870275
0.510376	-0.07911698
0.5121002	-0.0791367
0.5114746	-0.0791367
0.511673	-0.0791367
0.511673	-0.0791367
0.5257874	-0.0793734
0.5332336	-0.07941285
0.5461426	-0.0795312
0.5527649	-0.07964955
0.5618286	-0.07974818
0.5750885	-0.0799257
0.6012268	-0.0803202
0.6156006	-0.08057663
0.616394	-0.08059635
0.6160889	-0.08059635
0.6171875	-0.08061608
0.6175537	-0.08061608
0.6163788	-0.08061608
0.615036	-0.08059635
0.618103	-0.08057663
0.6176605	-0.08057663
0.6177673	-0.08057663
0.6174164	-0.08057663
0.61763	-0.08057663
0.6177521	-0.08057663
0.6171417	-0.08057663
0.6173706	-0.08057663
0.6173706	-0.08057663
0.6165771	-0.08057663
0.6174164	-0.08057663
0.6184998	-0.08057663
0.6181488	-0.08057663
0.6213684	-0.0806358
0.6586151	-0.0811881
0.6826324	-0.0816615
0.7030182	-0.08201655
0.7340393	-0.08270693
0.7463226	-0.08302253
0.755127	-0.08327895
0.7644653	-0.08357483
0.7746887	-0.08389043
0.7827911	-0.08412713
0.7867432	-0.0842652
0.7962799	-0.0847386
0.8069	-0.08499503
0.8083649	-0.08501475
0.8094788	-0.0850542
0.8115997	-0.08515283
0.8133087	-0.0852909
0.8252258	-0.08578403
0.8310242	-0.08598128
0.8309784	-0.086001
0.8391418	-0.08617853
0.8436584	-0.0863166
0.84375	-0.0863166
0.8465271	-0.08649413
0.8582764	-0.08688863
0.8587646	-0.08690835
0.8593292	-0.0869478
0.8649139	-0.08706615
0.8692474	-0.0871845
0.8710327	-0.08722395
0.8709106	-0.08722395
0.8692474	-0.08722395
0.8696747	-0.08720423
0.8708954	-0.08720423
0.8704071	-0.08720423
0.8698273	-0.08720423
0.8704529	-0.08720423
0.8702545	-0.08720423
0.8697968	-0.08720423
0.870285	-0.08720423
0.8707123	-0.08720423
0.87117	-0.08720423
0.8722076	-0.08720423
0.8711395	-0.08720423
0.87117	-0.08722395
0.8711548	-0.08722395
0.8718567	-0.0872634
0.8764801	-0.08751983
0.8946838	-0.08819048
0.8967438	-0.08824965
0.9038086	-0.08866388
0.9266815	-0.08913728
0.9338989	-0.08935425
0.9367676	-0.08943315
0.9381714	-0.08951205
0.9509583	-0.08992628
0.9585876	-0.09016298
0.9616699	-0.09024188
0.963623	-0.0902616
0.9667358	-0.0903405
0.9691772	-0.09039968
0.9752045	-0.0905772
0.9781494	-0.09071528
0.9888153	-0.09109005
0.9905853	-0.09114923
0.9916229	-0.0912084
1.0009308	-0.091524
1.0155182	-0.09180015
1.0189209	-0.0919185
1.0189209	-0.09195795
1.0219116	-0.09205658
1.0389557	-0.09268778
1.0461426	-0.09290475
1.0468903	-0.09290475
1.0499878	-0.0930231
1.0539398	-0.09304283
1.0547638	-0.09304283
1.0557098	-0.09304283
1.0547791	-0.09304283
1.0531158	-0.09304283
1.0522461	-0.09304283
1.0523224	-0.09304283
1.0525665	-0.09304283
1.0530396	-0.09304283
1.0525665	-0.09304283
1.0538788	-0.09304283
1.0545197	-0.09304283
1.0537415	-0.09304283
1.0526276	-0.09304283
1.0531769	-0.09304283
1.0531158	-0.09304283
1.0535126	-0.09304283
1.053894	-0.09304283
1.0546265	-0.09304283
1.0552826	-0.09304283
1.0550537	-0.09306255
1.0578308	-0.09324008
1.0695038	-0.09355568
1.0762787	-0.09375293
1.0809326	-0.09406853
1.1140594	-0.09464055
1.120285	-0.09466028
1.1277313	-0.0947589
1.135788	-0.09489698
1.1355591	-0.09489698
1.1380005	-0.09495615
1.1401825	-0.0949956
1.1412659	-0.09503505
1.1449738	-0.09511395
1.1599426	-0.09537038
1.1712952	-0.09564653
1.1722107	-0.0957057
1.1736298	-0.09574515
1.1817627	-0.09611993
1.1876984	-0.09635663
1.1869202	-0.09639608
1.1904755	-0.09653415
1.1930084	-0.09667223
1.1994171	-0.09690893
1.2106018	-0.09706673
1.2169952	-0.09724425
1.2211761	-0.0974415
1.2324066	-0.09779655
1.2330322	-0.09785573
1.2332306	-0.09789518
1.2396393	-0.09813188
1.2472382	-0.09842775
1.2579498	-0.09903923
1.2626801	-0.09923648
1.2632751	-0.09923648
1.2630615	-0.09923648
1.2633667	-0.09921675
1.2617798	-0.09921675
1.2606659	-0.09921675
1.2610626	-0.09921675
1.2611389	-0.09921675
1.2606506	-0.09921675
1.2615204	-0.09921675
1.2619781	-0.09921675
1.2620239	-0.09921675
1.2618408	-0.09921675
1.2622681	-0.09921675
1.261734	-0.09921675
1.2608185	-0.09921675
1.2606506	-0.09921675
1.2614288	-0.09921675
1.2613068	-0.09923648
1.2619019	-0.09923648
1.2619019	-0.09967043
1.2579803	-0.10006493
1.2576904	-0.10010438
1.2518921	-0.10034108
1.2401276	-0.10069613
1.2292328	-0.10093283
1.2237701	-0.10105118
1.2189636	-0.10116953
1.2067413	-0.10142595
1.1839142	-0.10166265
1.1709747	-0.10180073
1.1260986	-0.10229385
1.0857697	-0.10270808
1.0648193	-0.1028856
1.0518036	-0.10300395
1.0328369	-0.10314203
1.0273437	-0.1032012
1.0040588	-0.10331955
0.9794769	-0.10355625
0.9536438	-0.10373378
0.9259491	-0.10397048
0.8878326	-0.1043058
0.8484344	-0.1046214
0.8265533	-0.1047792
0.8039398	-0.10497645
0.7736664	-0.1051737
0.7463074	-0.10544985
0.7437286	-0.10550903
0.743515	-0.10552875
0.7440338	-0.10552875
0.7451172	-0.10550903
0.7461853	-0.10550903
0.7458954	-0.10550903
0.7454681	-0.10550903
0.7452087	-0.10550903
0.744812	-0.10550903
0.745163	-0.10550903
0.7453003	-0.10550903
0.7446594	-0.10550903
0.7452698	-0.10550903
0.7439575	-0.10550903
0.741394	-0.10550903
0.7417145	-0.10550903
0.7409515	-0.10550903
0.7404633	-0.10550903
0.7273407	-0.10562738
0.6783142	-0.1061205
0.6473999	-0.10647555
0.6223755	-0.10679115
0.5957489	-0.10710675
0.5814514	-0.10734345
0.5554657	-0.10783658
0.5385437	-0.10807328
0.5329437	-0.1081719
0.5326538	-0.10821135
0.5229492	-0.1084086
0.5161438	-0.1085664
0.5054321	-0.10886228
0.5015106	-0.10900035
0.499649	-0.1090398
0.4920654	-0.10925678
0.4884644	-0.10937513
0.4841461	-0.10957238
0.4807281	-0.10980908
0.4773712	-0.11012468
0.4759064	-0.1103022
0.4747009	-0.11042055
0.4748535	-0.1106178
0.4766998	-0.11091368
0.4755707	-0.11118983
0.4777527	-0.11142653
0.4809113	-0.11168295
0.4817963	-0.11176185
0.4847107	-0.11176185
0.4849243	-0.11184075
0.4859161	-0.1118802
0.4866943	-0.1118802
0.4866486	-0.11184075
0.4884949	-0.11184075
0.4885254	-0.11184075
0.4871674	-0.11184075
0.4880981	-0.11184075
0.4878845	-0.11184075
0.4885864	-0.11184075
0.4889679	-0.11184075
0.4881744	-0.11184075
0.4885101	-0.1118802
0.4893494	-0.1118802
0.4889069	-0.1118802
0.4897461	-0.1119591
0.4935455	-0.11241278
0.4926147	-0.11292563
0.4849243	-0.11347793
0.4708405	-0.1138527
0.460434	-0.11404995
0.4444733	-0.11438528
0.4261169	-0.1145628
0.423233	-0.11460225
0.4021301	-0.1148784
0.3807373	-0.1151151
0.3746643	-0.115194
0.3734741	-0.11521373
0.3576813	-0.11537153
0.3329468	-0.11568713
0.329895	-0.11570685
0.3148804	-0.11592383
0.2912292	-0.1162197
0.2818298	-0.11635778
0.2580566	-0.116772
0.2536011	-0.1168509
0.2480164	-0.11694953
0.2457275	-0.11698898
0.2428894	-0.1170876
0.2325592	-0.11728485
0.2304077	-0.11736375
0.2188721	-0.11760045
0.2170715	-0.11767935
0.214447	-0.11775825
0.2121887	-0.11785688
0.2119293	-0.11785688
0.2123413	-0.11783715
0.2119293	-0.11783715
0.2112732	-0.11783715
0.2115936	-0.11783715
0.2118073	-0.11783715
0.2109222	-0.11783715
0.2119446	-0.11783715
0.2120972	-0.11783715
0.2120972	-0.11783715
0.2110138	-0.11783715
0.2117462	-0.11785688
0.2123566	-0.11785688
0.2115326	-0.11785688
0.2120361	-0.11785688
0.2045135	-0.11813303
0.1925659	-0.11868533
0.1869812	-0.1189812
0.1831512	-0.11925735
0.180191	-0.11947433
0.1786804	-0.1196913
0.1764832	-0.11996745
0.1729126	-0.12034223
0.1696625	-0.12075645
0.1690979	-0.12089453
0.169281	-0.1209537
0.1670074	-0.12117068
0.1658173	-0.12130875
0.1635132	-0.121506
0.1620483	-0.1216638
0.1599426	-0.12184133
0.1595459	-0.1219005
0.1567535	-0.12211748
0.1554718	-0.12215693
0.1546326	-0.1222161
0.1529999	-0.12231473
0.1517029	-0.1223739
0.1463928	-0.12272895
0.1448212	-0.12280785
0.1432953	-0.12286703
0.1414032	-0.12296565
0.1401062	-0.1230051
0.1364594	-0.12336015
0.1330566	-0.12353768
0.1326752	-0.12353768
0.1328583	-0.12353768
0.1329346	-0.12353768
0.1327667	-0.12353768
0.133316	-0.12349823
0.1336212	-0.12349823
0.133606	-0.12349823
0.1335297	-0.12349823
0.1338959	-0.12349823
0.133728	-0.12349823
0.1335754	-0.12349823
0.1335297	-0.12349823
0.1337738	-0.12349823
0.1335449	-0.12349823
0.1333923	-0.12349823
0.1334839	-0.12351795
0.1333466	-0.12353768
0.1333008	-0.12353768
0.1325226	-0.12353768
0.1307068	-0.12375465
0.1237793	-0.1244253
0.1231384	-0.1245831
0.12117	-0.1249776
0.1190186	-0.12539183
0.1193695	-0.12549045
0.1182098	-0.12578633
0.1179962	-0.12590468
0.1180267	-0.12604275
0.1176758	-0.12627945
0.1172791	-0.1264767
0.1168823	-0.12673313
0.1173859	-0.1269501
0.1173859	-0.12720653
0.1175995	-0.12762075
0.1174622	-0.12771938
0.1175842	-0.1277391
0.1177521	-0.12783773
0.1187744	-0.1278969
0.1187897	-0.1279758
0.1192169	-0.12817305
0.1194153	-0.12840975
0.1199646	-0.12842948
0.1197357	-0.12846893
0.1195984	-0.12850838
0.1209106	-0.12880425
0.1205444	-0.12886343
0.1206207	-0.12886343
0.1208344	-0.12886343
0.1201935	-0.12878453
0.1201935	-0.12878453
0.120224	-0.12878453
0.119751	-0.12878453
0.1196594	-0.12878453
0.1202545	-0.12878453
0.1199188	-0.12878453
0.119751	-0.12878453
0.1204376	-0.12878453
0.120285	-0.1288437
0.1199493	-0.12886343
0.1207886	-0.12886343
0.120163	-0.12886343
0.121109	-0.12945518
0.1231842	-0.13020473
0.1233673	-0.13032308
0.1244507	-0.13063868
0.1255341	-0.130974
0.1264648	-0.13132905
0.1268311	-0.13142768
0.1270752	-0.13146712
0.1290131	-0.13178272
0.1299744	-0.13205887
0.1331482	-0.1324731
0.1329041	-0.13251255
0.133667	-0.132552
0.1379089	-0.13296622
0.1386566	-0.13312402
0.1389313	-0.13312402
0.1395264	-0.1331832
0.1413116	-0.13332127
0.1429138	-0.13345935
0.1431122	-0.13351852
0.1452637	-0.13371577
0.147583	-0.13387357
0.1475677	-0.13393275
0.1496429	-0.13416945
0.1496887	-0.13422862
0.1499176	-0.1342878
0.1504211	-0.1344456
0.1505585	-0.1344456
0.1504211	-0.1344456
0.150589	-0.13446532
0.1508026	-0.13446532
0.1507111	-0.13440615
0.150177	-0.13440615
0.1507721	-0.13440615
0.1509247	-0.13440615
0.1506195	-0.13440615
0.1506805	-0.13440615
0.1502228	-0.13440615
0.1507416	-0.13440615
0.1506653	-0.13440615
0.150238	-0.13446532
0.1508026	-0.13446532
0.1510162	-0.13446532
0.1508789	-0.13464285
0.1489868	-0.13541212
0.1480255	-0.13549102
0.1457214	-0.13582635
0.1451263	-0.13620112
0.1445923	-0.13629975
0.146698	-0.13685205
0.1469421	-0.1371282
0.15065	-0.13738462
0.1560669	-0.13789747
0.1562042	-0.13793692
0.1595612	-0.13811445
0.1632996	-0.13835115
0.1647949	-0.1384695
0.1675568	-0.13866675
0.167511	-0.13868648
0.1694336	-0.138864
0.1703796	-0.13898235
0.1703491	-0.13906125
0.1705627	-0.13939657
0.1691284	-0.13953465
0.1683655	-0.13963327
0.168457	-0.13963327
0.1685638	-0.13963327
0.1683197	-0.13961355
0.168396	-0.1395741
0.1682129	-0.1395741
0.1681519	-0.1395741
0.167984	-0.1395741
0.168045	-0.1395741
0.1687164	-0.1395741
0.1684265	-0.1395741
0.1681061	-0.1395741
0.1683197	-0.1395741
0.1686249	-0.13961355
0.168335	-0.13961355
0.1679993	-0.13961355
0.1685181	-0.13963327
0.1679535	-0.13963327
0.1686401	-0.13963327
0.1679993	-0.13967272
0.1627502	-0.14010667
0.159317	-0.14030392
0.156723	-0.14056035
0.152298	-0.14097457
0.1520233	-0.14109292
0.1515808	-0.14166495
0.15242	-0.1417833
0.1552582	-0.14219752
0.1574097	-0.14235532
0.1573792	-0.14243422
0.1619415	-0.142809
0.1628571	-0.14286817
0.1639557	-0.14302597
0.1665039	-0.14324295
0.1665039	-0.1432824
0.1671906	-0.14345992
0.1671753	-0.14363745
0.1657104	-0.1439136
0.1630249	-0.14409112
0.1615295	-0.14420947
0.1602478	-0.14426865
0.1567383	-0.1445448
0.1549683	-0.14456452
