Light Intensity (% of scale max) Alessandra_0.16_1.5_lampadina	Position (m) Alessandra_0.16_1.5_lampadina
0.08386	-0.137503
0.08156	-0.137681
0.07817	-0.137838
0.07411	-0.137976
0.06892	-0.138134
0.06311	-0.138272
0.05943	-0.138371
0.0585	-0.138371
0.05876	-0.138371
0.05859	-0.138331
0.05836	-0.138331
0.058	-0.138331
0.05833	-0.138331
0.05804	-0.138331
0.05791	-0.138331
0.05788	-0.138331
0.05827	-0.138331
0.05795	-0.138331
0.05812	-0.138331
0.05775	-0.138331
0.05754	-0.138331
0.05769	-0.138331
0.05785	-0.138331
0.05806	-0.138351
0.05788	-0.138371
0.05754	-0.138371
0.05815	-0.138371
0.0551	-0.138568
0.04996	-0.138706
0.04491	-0.138884
0.04141	-0.139101
0.04134	-0.139318
0.04291	-0.139515
0.04599	-0.139692
0.05074	-0.13989
0.05675	-0.140186
0.06383	-0.140462
0.07014	-0.140758
0.07387	-0.141034
0.0741	-0.141251
0.07352	-0.141507
0.06985	-0.141764
0.06432	-0.14202
0.05896	-0.142217
0.05449	-0.142395
0.04915	-0.142592
0.04474	-0.14277
0.04245	-0.142927
0.04115	-0.143125
0.04178	-0.143322
0.04422	-0.143519
0.0477	-0.143736
0.0529	-0.143953
0.0569	-0.144111
0.06067	-0.144308
0.0634	-0.144505
0.06566	-0.144722
0.0667	-0.1449
0.06587	-0.145097
0.06429	-0.145354
0.0611	-0.14561
0.0574	-0.145866
0.05304	-0.146064
0.04813	-0.1463
0.04442	-0.146517
0.04147	-0.146695
0.04141	-0.146695
0.04131	-0.146675
0.04128	-0.146675
0.04138	-0.146675
0.04202	-0.146675
0.04155	-0.146675
0.04178	-0.146675
0.04211	-0.146675
0.04181	-0.146675
0.04237	-0.146675
0.04205	-0.146675
0.04207	-0.146675
0.04193	-0.146675
0.04222	-0.146675
0.0421	-0.146675
0.04207	-0.146675
0.04239	-0.146675
0.04199	-0.146695
0.04123	-0.146734
0.0403	-0.146991
0.04094	-0.147188
0.04202	-0.147365
0.04419	-0.147523
0.04793	-0.14776
0.05412	-0.148036
0.05907	-0.148312
0.06206	-0.148549
0.0634	-0.148707
0.06337	-0.148865
0.06308	-0.149082
0.06087	-0.149299
0.05806	-0.149555
0.05385	-0.149811
0.04912	-0.150127
0.04396	-0.150423
0.03993	-0.150679
0.0378	-0.150877
0.03773	-0.151034
0.03818	-0.151153
0.03894	-0.151291
0.04091	-0.151409
0.04274	-0.151527
0.04439	-0.151626
0.04509	-0.151646
0.04491	-0.151646
0.04434	-0.151646
0.04408	-0.151646
0.04395	-0.151646
0.04407	-0.151646
0.04369	-0.151646
0.04433	-0.151646
0.04422	-0.151646
0.04437	-0.151646
0.04472	-0.151646
0.04556	-0.151646
0.04616	-0.151646
0.04672	-0.151646
0.04709	-0.151685
0.05203	-0.152021
0.05754	-0.152376
0.05878	-0.152652
0.05902	-0.152928
0.05792	-0.153046
0.05739	-0.153204
0.0553	-0.153461
0.05098	-0.153776
0.04655	-0.154092
0.04115	-0.154526
0.03914	-0.154822
0.03961	-0.155019
0.04027	-0.155157
0.04149	-0.155236
0.04253	-0.155315
0.04335	-0.155394
0.04451	-0.155472
0.04599	-0.155571
0.04932	-0.155788
0.05255	-0.156064
0.05444	-0.15636
0.05501	-0.156636
0.05417	-0.156893
0.05165	-0.157366
0.04739	-0.157741
0.04387	-0.158037
0.04027	-0.158313
0.0387	-0.15853
0.03831	-0.158688
0.03842	-0.158806
0.03816	-0.158826
0.03839	-0.158845
0.03902	-0.159003
0.04036	-0.159161
0.04121	-0.159358
0.04446	-0.159694
0.04765	-0.160029
0.05006	-0.160246
0.05151	-0.160463
0.05316	-0.160838
0.05307	-0.161015
0.05287	-0.161015
0.05267	-0.160995
0.05229	-0.160995
0.05208	-0.160995
0.05177	-0.160995
0.05217	-0.160995
0.05229	-0.160995
0.05209	-0.160995
0.05238	-0.160995
0.05206	-0.160995
0.05269	-0.160995
0.05313	-0.160995
0.05336	-0.161015
0.05351	-0.161094
0.05174	-0.161429
0.04802	-0.161706
0.04419	-0.162001
0.04117	-0.162258
0.03947	-0.162435
0.03831	-0.162554
0.03847	-0.162692
0.03864	-0.162968
0.04086	-0.163303
0.04419	-0.163579
0.04611	-0.163757
0.04823	-0.163895
0.04953	-0.164033
0.05258	-0.164329
0.05458	-0.164802
0.05447	-0.165
0.05089	-0.165335
0.04922	-0.165434
0.04945	-0.165434
0.04932	-0.165414
0.04906	-0.165414
0.04889	-0.165414
0.04945	-0.165414
0.04875	-0.165414
0.04887	-0.165414
0.04906	-0.165414
0.04861	-0.165414
0.0489	-0.165414
0.04915	-0.165414
0.0488	-0.165414
0.04874	-0.165414
0.04861	-0.165434
0.04839	-0.165434
0.04755	-0.165493
0.04648	-0.165572
0.04431	-0.16571
0.04156	-0.165848
0.04004	-0.165946
0.03828	-0.166065
0.0369	-0.166203
0.03618	-0.16638
0.03653	-0.166637
0.03885	-0.166992
0.04147	-0.167209
0.04279	-0.167327
0.04382	-0.167406
0.04515	-0.167465
0.04668	-0.167564
0.0489	-0.167722
0.05084	-0.16786
0.05286	-0.168096
0.05276	-0.168373
0.05121	-0.168629
0.0466	-0.168945
0.04216	-0.169241
0.03757	-0.169615
0.03513	-0.16999
0.03534	-0.170286
0.03735	-0.170621
0.04025	-0.170996
0.0416	-0.171193
0.0416	-0.171193
0.04146	-0.171174
0.04089	-0.171174
0.04083	-0.171174
0.04094	-0.171174
0.04066	-0.171174
0.04109	-0.171174
0.04123	-0.171174
0.04089	-0.171174
0.04182	-0.171193
0.04211	-0.171252
0.04472	-0.171588
0.04631	-0.171903
0.04687	-0.17214
0.04677	-0.172377
0.04565	-0.172653
0.04485	-0.172909
0.04221	-0.173284
0.04002	-0.1736
0.03769	-0.173896
0.03639	-0.17431
0.03664	-0.174704
0.03796	-0.174941
0.03996	-0.175237
0.04349	-0.175592
0.0457	-0.175789
0.04518	-0.175789
0.04468	-0.175789
0.04402	-0.175789
0.04462	-0.175789
0.04408	-0.175789
0.0441	-0.175789
0.04427	-0.175789
0.04497	-0.175789
0.04486	-0.175789
0.04558	-0.175789
0.04683	-0.176006
0.0482	-0.176263
0.04878	-0.17646
0.04752	-0.176697
0.0455	-0.176973
0.04214	-0.177269
0.03848	-0.177564
0.03624	-0.177998
0.03513	-0.178353
0.03671	-0.178748
0.04066	-0.179221
0.04456	-0.179655
0.04553	-0.179774
0.04527	-0.179793
0.04556	-0.179793
0.04549	-0.179793
0.0459	-0.179793
0.04552	-0.179793
0.04541	-0.179793
0.04509	-0.179793
0.04465	-0.179793
0.04443	-0.179774
0.04474	-0.179774
0.04454	-0.179774
0.04472	-0.179774
0.04451	-0.179774
0.04483	-0.179774
0.04437	-0.179774
0.04416	-0.179774
0.04433	-0.179774
0.04474	-0.179774
0.04416	-0.179774
0.04443	-0.179774
0.04472	-0.179774
0.04475	-0.179793
0.04507	-0.179793
0.04538	-0.179793
0.0453	-0.179813
0.04497	-0.179833
0.04495	-0.179833
0.0452	-0.179833
0.04489	-0.179833
0.04517	-0.179813
0.0444	-0.179813
0.04419	-0.179813
0.04457	-0.179813
0.04465	-0.179813
0.04456	-0.179793
0.04475	-0.179793
0.0452	-0.179774
0.04495	-0.179596
0.04546	-0.179458
0.04524	-0.179399
0.04526	-0.179241
0.04498	-0.179202
0.04529	-0.179142
0.04523	-0.179024
0.04411	-0.178886
0.04404	-0.178689
0.04263	-0.178472
0.04024	-0.178215
0.03711	-0.1779
0.03532	-0.177643
0.03499	-0.177308
0.03696	-0.176953
0.04021	-0.176697
0.04221	-0.176539
0.04385	-0.17642
0.04407	-0.17642
0.0437	-0.17642
0.04433	-0.17642
0.04451	-0.17642
0.04413	-0.17644
0.04395	-0.17644
0.04401	-0.17644
0.04453	-0.17644
0.04414	-0.17644
0.04404	-0.17644
0.0443	-0.17644
0.04376	-0.17644
0.04407	-0.17642
0.0448	-0.176361
0.04761	-0.176006
0.04811	-0.175691
0.0475	-0.175395
0.04485	-0.175079
0.04218	-0.174783
0.03999	-0.174566
0.03806	-0.17433
0.03673	-0.174073
0.03586	-0.173817
0.03612	-0.17358
0.03712	-0.173363
0.03781	-0.173166
0.03932	-0.172909
0.04219	-0.172633
0.04411	-0.172357
0.04578	-0.172041
0.0461	-0.171903
0.04588	-0.171903
0.04578	-0.171903
0.04553	-0.171923
0.04503	-0.171923
0.04572	-0.171923
0.04483	-0.171923
0.04541	-0.171923
0.04547	-0.171923
0.0452	-0.171923
0.04544	-0.171923
0.04546	-0.171923
0.04588	-0.171923
0.04573	-0.171903
0.04587	-0.171824
0.04605	-0.171529
0.04558	-0.171233
0.04485	-0.170976
0.04137	-0.170621
0.0385	-0.170345
0.0368	-0.170108
0.03551	-0.169872
0.03548	-0.169556
0.03671	-0.1693
0.03833	-0.169083
0.04185	-0.168807
0.04402	-0.168629
0.04637	-0.168452
0.04878	-0.168254
0.05144	-0.168037
0.05247	-0.167899
0.05348	-0.167722
0.05309	-0.167505
0.05161	-0.167327
0.04889	-0.167071
0.0434	-0.166775
0.0383	-0.16644
0.03578	-0.166045
0.03622	-0.165631
0.03918	-0.165296
0.04129	-0.165138
0.0417	-0.165118
0.04199	-0.165118
0.04172	-0.165118
0.04175	-0.165118
0.04233	-0.165118
0.04268	-0.165118
0.04254	-0.165138
0.04251	-0.165138
0.04253	-0.165138
0.04253	-0.165138
0.04262	-0.165138
0.04289	-0.165138
0.04285	-0.165138
0.04286	-0.165138
0.04259	-0.165138
0.04263	-0.165138
0.04311	-0.165118
0.04247	-0.165118
0.04305	-0.165079
0.04552	-0.164862
0.05081	-0.164467
0.05302	-0.163994
0.05032	-0.16354
0.0443	-0.163047
0.03818	-0.162573
0.03618	-0.162218
0.03764	-0.161725
0.04254	-0.161311
0.04503	-0.161074
0.04706	-0.160857
0.05066	-0.160581
0.0519	-0.160345
0.05244	-0.160187
0.05212	-0.159989
0.05084	-0.159812
0.05042	-0.159713
0.04959	-0.159615
0.04936	-0.159536
0.04883	-0.159536
0.04889	-0.159536
0.0488	-0.159536
0.04926	-0.159536
0.049	-0.159536
0.04964	-0.159536
0.04927	-0.159516
0.04861	-0.159477
0.0481	-0.159398
0.04735	-0.159299
0.04572	-0.159122
0.04427	-0.158964
0.04182	-0.158767
0.03944	-0.15855
0.03795	-0.158352
0.03717	-0.158076
0.03773	-0.15782
0.039	-0.157622
0.04012	-0.157524
0.03996	-0.157524
0.04034	-0.157524
0.03946	-0.157524
0.03987	-0.157524
0.0405	-0.157524
0.04063	-0.157524
0.04024	-0.157524
0.04085	-0.157583
0.04123	-0.157603
0.04115	-0.157603
0.041	-0.157603
0.04095	-0.157603
0.04086	-0.157603
0.0408	-0.157603
0.04065	-0.157603
0.04062	-0.157603
0.04117	-0.157583
0.04103	-0.157563
0.04019	-0.157524
0.04092	-0.157425
0.04544	-0.15709
0.04935	-0.156774
0.052	-0.156498
0.05348	-0.156222
0.05362	-0.155966
0.0524	-0.155689
0.05019	-0.155374
0.0464	-0.154999
0.04156	-0.154605
0.03777	-0.154151
0.0385	-0.153855
0.04243	-0.15352
0.04611	-0.153263
0.05028	-0.153007
0.05318	-0.15279
0.05513	-0.152632
0.05705	-0.152435
0.05745	-0.152218
0.05838	-0.152001
0.05722	-0.151666
0.05234	-0.15131
0.04539	-0.150837
0.03848	-0.150344
0.03915	-0.149949
0.04309	-0.149654
0.04767	-0.149377
0.05142	-0.14916
0.05441	-0.149022
0.05388	-0.149022
0.05458	-0.149022
0.05453	-0.149022
0.05482	-0.149003
0.05449	-0.149003
0.05367	-0.149003
0.05478	-0.149042
0.05472	-0.149042
0.05453	-0.149042
0.05708	-0.149101
0.05695	-0.149101
0.05659	-0.149101
0.05711	-0.149101
0.05688	-0.149101
0.05673	-0.149101
0.05728	-0.149101
0.05667	-0.149101
0.05707	-0.149042
0.05707	-0.149003
0.05606	-0.148865
0.05888	-0.148608
0.06126	-0.148233
0.06151	-0.147819
0.05791	-0.147464
0.05147	-0.147129
0.04561	-0.146833
0.0405	-0.146517
0.03868	-0.146221
0.04062	-0.145906
0.0455	-0.14563
0.05054	-0.145373
0.05614	-0.145097
0.05963	-0.14486
0.06256	-0.144663
0.06451	-0.144407
0.06525	-0.14415
0.0634	-0.143835
0.05951	-0.143559
0.05371	-0.143243
0.04655	-0.142908
0.04128	-0.142553
0.04156	-0.142158
0.04822	-0.141823
0.05716	-0.141507
0.06367	-0.14127
0.0681	-0.141093
0.07172	-0.140935
0.07347	-0.140777
0.07483	-0.14062
0.07486	-0.140442
0.07312	-0.140186
0.06934	-0.139969
0.06444	-0.139752
0.05983	-0.139574
0.05774	-0.139495
0.05603	-0.139475
0.05493	-0.139475
0.05397	-0.139475
0.05298	-0.139495
0.0452	-0.139732
0.04263	-0.139692
0.04184	-0.139712
0.04234	-0.139732
0.04202	-0.139732
0.04193	-0.139732
0.04196	-0.139732
0.04216	-0.139732
0.04228	-0.139732
0.04176	-0.139732
0.04205	-0.139673
0.0425	-0.139673
0.04277	-0.139673
0.04324	-0.139673
0.04382	-0.139574
0.04385	-0.139397
0.04185	-0.13914
0.03899	-0.138844
0.03975	-0.138529
0.04736	-0.138193
0.05786	-0.137897
0.06787	-0.137602
0.07803	-0.137286
0.08258	-0.136931
0.08087	-0.136556
0.07368	-0.136181
0.05986	-0.135787
0.05063	-0.135412
0.0466	-0.135116
0.0443	-0.13486
0.04451	-0.134603
0.04709	-0.134248
0.05511	-0.133913
0.06816	-0.133597
0.08476	-0.133302
0.10625	-0.133025
0.11278	-0.132828
0.11499	-0.132651
0.11389	-0.132572
0.11095	-0.132453
0.10704	-0.132355
0.09724	-0.132197
0.08319	-0.132019
0.07356	-0.131862
0.06766	-0.131724
0.06387	-0.131645
0.06023	-0.131566
0.05872	-0.131546
0.05887	-0.131526
0.0587	-0.131526
0.05847	-0.131526
0.05867	-0.131526
0.05812	-0.131526
0.05814	-0.131526
0.05856	-0.131526
0.05847	-0.131526
0.05743	-0.131526
0.05704	-0.131526
0.05547	-0.131546
0.0536	-0.131546
0.04198	-0.131645
0.04221	-0.131645
0.0414	-0.131645
0.04152	-0.131645
0.04135	-0.131645
0.04173	-0.131645
0.04176	-0.131645
0.0416	-0.131645
0.04164	-0.131645
0.0417	-0.131645
0.04228	-0.131625
0.04253	-0.131605
0.04286	-0.131605
0.04207	-0.131605
0.04245	-0.131605
0.04208	-0.131605
0.04248	-0.131605
0.04173	-0.131605
0.04234	-0.131605
0.04214	-0.131605
0.04257	-0.131605
0.04276	-0.131507
0.04266	-0.131309
0.04288	-0.131171
0.04413	-0.131033
0.04543	-0.130954
0.04651	-0.130915
0.04738	-0.130856
0.04985	-0.130777
0.05301	-0.130658
0.05682	-0.13054
0.06287	-0.130382
0.06946	-0.130244
0.07805	-0.130086
0.08769	-0.129909
0.09715	-0.129751
0.10307	-0.129613
0.10667	-0.129495
0.10971	-0.129376
0.11127	-0.129278
0.11313	-0.129179
0.11345	-0.129061
0.11351	-0.128942
0.1138	-0.128804
0.1122	-0.128666
0.10794	-0.128508
0.1022	-0.128291
0.08928	-0.128055
0.0777	-0.127857
0.067	-0.12766
0.05922	-0.127483
0.0524	-0.127246
0.05251	-0.12693
0.07379	-0.126654
0.07915	-0.126457
0.08366	-0.12626
0.09428	-0.126062
0.10948	-0.125885
0.12967	-0.125688
0.13814	-0.12551
0.14359	-0.125352
0.13998	-0.125135
0.1283	-0.124918
0.11006	-0.124721
0.09013	-0.124524
0.07843	-0.124366
0.06677	-0.124208
0.05952	-0.12407
0.05589	-0.123991
0.05438	-0.123932
0.05312	-0.123893
0.0524	-0.123853
0.05119	-0.123794
0.05029	-0.123735
0.05031	-0.123715
0.04942	-0.123656
0.04877	-0.123597
0.04872	-0.123597
0.04778	-0.123597
0.04771	-0.123617
0.04649	-0.123636
0.04691	-0.123676
0.04723	-0.123676
0.04645	-0.123676
0.04674	-0.123676
0.04666	-0.123676
0.04674	-0.123676
0.04713	-0.123676
0.04671	-0.123676
0.04697	-0.123676
0.04707	-0.123676
0.04659	-0.123676
0.04675	-0.123676
0.04678	-0.123676
0.04697	-0.123676
0.04695	-0.123676
0.04691	-0.123676
0.04697	-0.123676
0.04709	-0.123636
0.04713	-0.123636
0.04761	-0.123636
0.04755	-0.123636
0.04765	-0.123636
0.04738	-0.123636
0.04807	-0.123636
0.04791	-0.123518
0.0479	-0.123439
0.04909	-0.123301
0.04909	-0.123123
0.05089	-0.122906
0.06226	-0.122571
0.08597	-0.122216
0.11424	-0.12192
0.13635	-0.121624
0.16141	-0.121309
0.16476	-0.121052
0.16025	-0.120776
0.14597	-0.1205
0.12343	-0.120244
0.09996	-0.119987
0.0764	-0.11975
0.06375	-0.119474
0.0755	-0.119178
0.12154	-0.118843
0.17624	-0.118508
0.20885	-0.118192
0.22185	-0.117916
0.2216	-0.117699
0.21581	-0.117522
0.20486	-0.117324
0.18056	-0.117107
0.17143	-0.116969
0.16823	-0.116811
0.15987	-0.116654
0.14857	-0.116516
0.14151	-0.116456
0.14011	-0.116437
0.13785	-0.116437
0.13527	-0.116456
0.1315	-0.116456
0.12367	-0.116456
0.10971	-0.116476
0.08437	-0.116535
0.0865	-0.116535
0.08592	-0.116535
0.08594	-0.116535
0.08572	-0.116535
0.08611	-0.116535
0.08585	-0.116535
0.08588	-0.116535
0.08583	-0.116535
0.08598	-0.116535
0.08623	-0.116535
0.08621	-0.116555
0.08612	-0.116535
0.08684	-0.116535
0.08746	-0.116535
0.08827	-0.116535
0.08801	-0.116535
0.0871	-0.116437
0.07637	-0.1162
0.05533	-0.115865
0.05991	-0.115529
0.08994	-0.115214
0.14426	-0.114878
0.18903	-0.114563
0.2283	-0.114267
0.24136	-0.11405
0.2493	-0.113833
0.25526	-0.113734
0.26564	-0.113636
0.27518	-0.113498
0.283	-0.11334
0.28082	-0.113241
0.27696	-0.113103
0.26965	-0.112965
0.2547	-0.112827
0.23108	-0.112649
0.1994	-0.112413
0.14883	-0.112117
0.08801	-0.111703
0.07771	-0.111308
0.10904	-0.110973
0.16229	-0.110716
0.22971	-0.11048
0.28644	-0.110282
0.32846	-0.110164
0.36082	-0.110066
0.39622	-0.109947
0.42424	-0.109849
0.43988	-0.109789
0.46284	-0.109691
0.49847	-0.109572
0.51489	-0.109434
0.50932	-0.109237
0.45627	-0.109
0.37224	-0.108803
0.27834	-0.108606
0.20099	-0.108448
0.1559	-0.108349
0.13354	-0.108251
0.12425	-0.108192
0.12012	-0.108113
0.11688	-0.108034
0.11488	-0.107994
0.11452	-0.107975
0.11163	-0.107975
0.10939	-0.107975
0.10692	-0.107994
0.1059	-0.107994
0.10536	-0.108014
0.10545	-0.108014
0.1053	-0.108014
0.10486	-0.108014
0.10498	-0.108014
0.10486	-0.108014
0.1048	-0.108014
0.10457	-0.108014
0.10469	-0.108014
0.10422	-0.108014
0.10464	-0.108014
0.10435	-0.108014
0.10437	-0.108014
0.10545	-0.108014
0.10573	-0.108014
0.1055	-0.108014
0.10622	-0.108014
0.10658	-0.107994
0.1071	-0.107994
0.10718	-0.107994
0.10777	-0.107994
0.10764	-0.107994
0.10776	-0.107975
0.10847	-0.107975
0.10889	-0.107975
0.10916	-0.107975
0.10997	-0.107975
0.11497	-0.107856
0.12979	-0.107758
0.14554	-0.107659
0.15289	-0.10756
0.16127	-0.107403
0.17421	-0.107245
0.20419	-0.107126
0.27577	-0.106949
0.37706	-0.106752
0.47006	-0.106574
0.5282	-0.106456
0.57553	-0.106377
0.61819	-0.106298
0.66563	-0.106199
0.70621	-0.106121
0.75015	-0.106002
0.79204	-0.105884
0.82266	-0.105765
0.85027	-0.105588
0.826	-0.105371
0.76718	-0.105154
0.67712	-0.104957
0.6109	-0.104819
0.54974	-0.1047
0.49167	-0.104602
0.42851	-0.104503
0.36539	-0.104404
0.32396	-0.104326
0.29634	-0.104266
0.2709	-0.104207
0.24344	-0.104148
0.22209	-0.104089
0.19519	-0.10401
0.17398	-0.103852
0.20676	-0.103635
0.34563	-0.103379
0.63791	-0.103103
1.0574	-0.102807
1.44905	-0.10255
1.68364	-0.102353
1.81119	-0.102176
1.87204	-0.102057
1.86244	-0.101919
1.83232	-0.101781
1.78091	-0.101643
1.66832	-0.101485
1.5123	-0.101327
1.32249	-0.10117
0.98302	-0.101012
0.85001	-0.100874
0.76395	-0.100755
0.70547	-0.100637
0.65096	-0.100499
0.61012	-0.1004
0.55966	-0.100282
0.49934	-0.100104
0.58397	-0.099887
0.86632	-0.099749
1.10336	-0.09967
1.27541	-0.099651
1.64261	-0.099572
2.02095	-0.099513
2.32175	-0.099453
3.13318	-0.099335
3.80843	-0.099276
4.92503	-0.099138
7.38576	-0.099
8.36884	-0.098901
9.56715	-0.098803
10.45421	-0.098743
10.58597	-0.098743
10.46599	-0.098743
10.26117	-0.098743
9.925	-0.098743
9.47768	-0.098743
9.00632	-0.098743
8.73856	-0.098743
8.63292	-0.098743
8.62567	-0.098743
8.58084	-0.098743
8.58784	-0.098743
8.60146	-0.098743
8.5845	-0.098743
8.58994	-0.098743
8.60547	-0.098743
8.60356	-0.098743
8.56812	-0.098743
8.57413	-0.098743
8.77692	-0.098743
8.90477	-0.098743
8.9567	-0.098743
8.93507	-0.098743
8.94907	-0.098743
8.97156	-0.098743
9.03596	-0.098743
9.12941	-0.098743
9.15833	-0.098743
9.2644	-0.098743
9.50761	-0.098664
14.47856	-0.098369
19.07965	-0.098014
23.88559	-0.097619
26.85597	-0.097303
30.76534	-0.097008
34.22731	-0.096692
37.06584	-0.096317
36.19684	-0.095883
30.76787	-0.095469
27.23579	-0.095134
23.31302	-0.094838
17.73781	-0.094542
13.73688	-0.094187
10.12489	-0.093911
7.65245	-0.093674
5.47455	-0.093437
3.32906	-0.09324
2.30321	-0.093043
1.52271	-0.092865
1.00159	-0.092708
0.67281	-0.09255
0.46829	-0.092412
0.3746	-0.092293
0.34184	-0.092195
0.33527	-0.092096
0.36217	-0.091997
0.40675	-0.091899
0.53503	-0.0918
0.71617	-0.091623
0.93114	-0.091445
1.19023	-0.091248
1.39175	-0.09107
1.4976	-0.090932
1.56122	-0.090814
1.59688	-0.090735
1.61343	-0.090696
1.60767	-0.090696
1.57294	-0.090715
1.51321	-0.090715
1.46028	-0.090715
1.40819	-0.090715
1.36302	-0.090715
1.35094	-0.090735
1.32361	-0.090735
1.31517	-0.090735
1.31062	-0.090735
1.30978	-0.090735
1.3138	-0.090735
1.31543	-0.090735
1.31384	-0.090735
1.3105	-0.090735
1.31281	-0.090735
1.31082	-0.090755
1.31502	-0.090755
1.34204	-0.090755
1.35027	-0.090755
1.3618	-0.090735
1.38812	-0.090735
1.41107	-0.090735
1.41042	-0.090735
1.43016	-0.090735
1.43541	-0.090696
1.47559	-0.090577
1.51822	-0.090419
1.51132	-0.090202
1.3418	-0.089926
0.90797	-0.089552
0.44434	-0.089157
0.22702	-0.088782
0.1244	-0.088388
0.1387	-0.088013
0.20625	-0.087737
0.27072	-0.087559
0.31606	-0.087441
0.32822	-0.087401
0.33203	-0.087382
0.35493	-0.087303
0.38446	-0.087204
0.41809	-0.087066
0.4581	-0.086908
0.53769	-0.086632
0.52299	-0.086376
0.46196	-0.086119
0.41428	-0.085902
0.34834	-0.085646
0.255	-0.08533
0.17075	-0.085054
0.11276	-0.084778
0.07982	-0.084462
0.08862	-0.084068
0.16605	-0.083595
0.24153	-0.0832
0.28987	-0.082845
0.30496	-0.08251
0.28615	-0.082253
0.25929	-0.082017
0.22856	-0.081839
0.20918	-0.081721
0.17624	-0.081504
0.12347	-0.081228
0.09103	-0.08107
0.0876	-0.080991
0.08788	-0.080971
0.08745	-0.080951
0.08562	-0.080912
0.08389	-0.080892
0.08287	-0.080892
0.07503	-0.080932
0.07263	-0.080932
0.07228	-0.080932
0.07201	-0.080932
0.07254	-0.080932
0.0724	-0.080932
0.07259	-0.080932
0.07211	-0.080932
0.07213	-0.080932
0.07211	-0.080932
0.07196	-0.080932
0.07224	-0.080932
0.07307	-0.080932
0.07285	-0.080932
0.07283	-0.080932
0.07292	-0.080932
0.07277	-0.080932
0.0732	-0.080932
0.07346	-0.080912
0.06644	-0.080656
0.06471	-0.080439
0.07549	-0.080202
0.09209	-0.080024
0.11171	-0.079827
0.14575	-0.079571
0.16898	-0.079373
0.18481	-0.079137
0.19328	-0.078861
0.18556	-0.078624
0.16426	-0.078387
0.16959	-0.07819
0.17303	-0.078012
0.16666	-0.077855
0.15529	-0.077756
0.13936	-0.077638
0.1163	-0.07746
0.09421	-0.077263
0.07457	-0.077085
0.05815	-0.076829
0.05222	-0.076533
0.06837	-0.076119
0.11328	-0.075586
0.12515	-0.075093
0.11624	-0.074679
0.10095	-0.074324
0.08408	-0.074067
0.07182	-0.07385
0.06294	-0.073693
0.05421	-0.073515
0.04851	-0.073357
0.0462	-0.073239
0.04579	-0.073121
0.04582	-0.073002
0.04637	-0.072884
0.04889	-0.072766
0.05276	-0.072627
0.05765	-0.07247
0.06326	-0.072312
0.06891	-0.072174
0.07365	-0.072036
0.07953	-0.071898
0.08403	-0.07174
0.08775	-0.071602
0.09041	-0.071464
0.09167	-0.071365
0.09288	-0.071266
0.09331	-0.071168
0.09271	-0.071069
0.09285	-0.070951
0.09285	-0.070813
0.0929	-0.070694
0.09097	-0.070556
0.08846	-0.070379
0.08244	-0.070241
0.07028	-0.070004
0.06226	-0.069846
0.06023	-0.069807
0.05865	-0.069767
0.05765	-0.069767
0.05664	-0.069787
0.0533	-0.069807
0.05269	-0.069807
0.05278	-0.069807
0.05292	-0.069807
0.05257	-0.069807
0.05278	-0.069807
0.05249	-0.069807
0.0522	-0.069807
0.0528	-0.069807
0.05249	-0.069807
0.05299	-0.069807
0.05309	-0.069807
0.05333	-0.069807
0.0531	-0.069807
0.05322	-0.069807
0.05351	-0.069787
0.05359	-0.069787
0.05109	-0.069708
0.04674	-0.069471
0.04472	-0.069274
0.0457	-0.069018
0.05011	-0.068761
0.05754	-0.068465
0.06503	-0.06817
0.07211	-0.067893
0.07675	-0.067617
0.07875	-0.067321
0.07634	-0.066966
0.0625	-0.066592
0.0493	-0.066177
0.04303	-0.065783
0.04356	-0.065369
0.04544	-0.064994
0.05257	-0.064619
0.05994	-0.064304
0.06593	-0.064027
0.07033	-0.063791
0.07283	-0.063554
0.07405	-0.063298
0.07278	-0.063061
0.0703	-0.062844
0.06795	-0.062666
0.06456	-0.062489
0.06065	-0.062311
0.05891	-0.062173
0.05582	-0.062035
0.05315	-0.061858
0.05098	-0.061739
0.04927	-0.061601
0.04823	-0.061522
0.04814	-0.061522
0.04784	-0.061522
0.04819	-0.061522
0.04813	-0.061542
0.0479	-0.061562
0.04837	-0.061562
0.04784	-0.061562
0.04848	-0.061562
0.04839	-0.061562
0.04866	-0.061562
0.04807	-0.061562
0.0486	-0.061562
0.04831	-0.061562
0.0482	-0.061562
0.04846	-0.061562
0.04823	-0.061562
0.04832	-0.061562
0.04807	-0.061562
0.04819	-0.061562
0.04811	-0.061542
0.04825	-0.061522
0.04866	-0.061522
0.04823	-0.061522
0.04787	-0.061522
0.04753	-0.061266
0.04749	-0.061069
0.04831	-0.060852
0.05009	-0.060654
0.0529	-0.060418
0.05469	-0.060161
0.05615	-0.059885
0.05643	-0.05955
0.05406	-0.059234
0.04973	-0.058899
0.04472	-0.058564
0.04008	-0.058228
0.03673	-0.057893
0.03619	-0.057577
0.03636	-0.057262
0.0377	-0.056946
0.04051	-0.056611
0.04594	-0.056256
0.04898	-0.05596
0.05049	-0.055644
0.05009	-0.055348
0.04829	-0.055072
0.04617	-0.054776
0.04269	-0.0545
0.03961	-0.054244
0.03763	-0.054027
0.03697	-0.05383
0.03705	-0.053632
0.03772	-0.053435
0.03882	-0.053258
0.03954	-0.053179
0.03955	-0.053159
