Relative Intensity Alessio_0.04_1.5_lampadina	Position (m) Alessio_0.04_1.5_lampadina
4.3188934	-0.09477862
4.3323975	-0.09481807
4.3447418	-0.09485752
4.3495331	-0.09485752
4.3510895	-0.09485752
4.3420258	-0.0948378
4.3461456	-0.0948378
4.3465576	-0.0948378
4.3475952	-0.0948378
4.3476715	-0.0948378
4.3475189	-0.0948378
4.3489532	-0.09485752
4.3483124	-0.09485752
4.3491516	-0.09485752
4.3477936	-0.09485752
4.358551	-0.09493642
4.4064026	-0.09537037
4.4139404	-0.09600157
4.3956604	-0.09619882
4.2867126	-0.0967314
4.2155914	-0.09726397
4.1998749	-0.0973626
4.1012878	-0.09777682
4.0140381	-0.0979938
3.8464203	-0.09834885
3.6692352	-0.09882225
3.6487274	-0.0988617
3.6437988	-0.0988617
3.6365967	-0.09884197
3.6399536	-0.09884197
3.6402893	-0.09884197
3.6381531	-0.09884197
3.6496429	-0.09884197
3.6454773	-0.09884197
3.6414795	-0.09884197
3.6396179	-0.0988617
3.6371918	-0.0988617
3.5876617	-0.09899977
3.2386475	-0.09978877
2.9947357	-0.10014382
2.764389	-0.10041997
2.4381561	-0.10111035
2.4048157	-0.10118925
2.2177277	-0.1015443
2.0158234	-0.10191907
1.9806976	-0.10199797
1.8725433	-0.10231357
1.6988068	-0.10255027
1.6966858	-0.10255027
1.6908417	-0.10255027
1.6907196	-0.10255027
1.6942291	-0.10255027
1.693634	-0.10255027
1.6953735	-0.10255027
1.6971893	-0.10255027
1.6968994	-0.10255027
1.7044373	-0.10255027
1.7034149	-0.10255027
1.7037506	-0.10255027
1.6204071	-0.10290532
1.2012939	-0.10365487
1.0910034	-0.1039902
0.9188843	-0.10450305
0.8188019	-0.1048581
0.7552795	-0.10513425
0.624527	-0.10566682
0.5794525	-0.10582462
0.5376282	-0.10610077
0.4592438	-0.10649527
0.4178467	-0.10661362
0.4150391	-0.10661362
0.4117889	-0.10661362
0.4139709	-0.10661362
0.4145508	-0.10661362
0.4124146	-0.10661362
0.4118347	-0.10661362
0.4123993	-0.10661362
0.412262	-0.10661362
0.4140015	-0.10661362
0.414505	-0.10661362
0.4151459	-0.10661362
0.3673706	-0.1068306
0.2472687	-0.10773795
0.2099609	-0.10811272
0.1822662	-0.10838887
0.1459808	-0.1088031
0.1377563	-0.108882
0.1246185	-0.10907925
0.0972137	-0.10949347
0.0779266	-0.1098288
0.0672607	-0.1100655
0.0624084	-0.11018385
0.0523529	-0.11049945
0.0440521	-0.11091367
0.0410309	-0.111249
0.0405273	-0.1113279
0.0407257	-0.1113279
0.0405579	-0.11128845
0.0408478	-0.11128845
0.0408783	-0.11128845
0.0405121	-0.11128845
0.0408478	-0.11128845
0.0411072	-0.11128845
0.0406036	-0.11128845
0.0405273	-0.1113279
0.0407257	-0.1113279
0.0411377	-0.11136735
0.0516357	-0.11201827
0.0653992	-0.11255085
0.0806122	-0.11296507
0.0984497	-0.11343847
0.1144409	-0.11391187
0.1284943	-0.11450362
0.1354065	-0.11485867
0.1380463	-0.11501647
0.1428223	-0.1152729
0.1461792	-0.1155096
0.1483307	-0.11568712
0.1487274	-0.11576602
0.1502686	-0.11594355
0.1545715	-0.1162986
0.1539459	-0.11631832
0.1535645	-0.1162986
0.1536865	-0.1162986
0.1531982	-0.1162986
0.1534271	-0.1162986
0.1530762	-0.1162986
0.1534119	-0.1162986
0.1536102	-0.1162986
0.1531525	-0.1162986
0.1535492	-0.1162986
0.1537628	-0.11631832
0.1538849	-0.11631832
0.1551819	-0.1165353
0.1624756	-0.11744265
0.1687164	-0.11793577
0.1731873	-0.11831055
0.1826782	-0.11892202
0.1903229	-0.11931652
0.1956787	-0.11988855
0.1947021	-0.12038167
0.1929169	-0.12050002
0.1863251	-0.12085507
0.1737366	-0.1211904
0.1614532	-0.12146655
0.1562805	-0.12154545
0.1526337	-0.12154545
0.1498718	-0.12154545
0.1495514	-0.121506
0.1511536	-0.121506
0.1513367	-0.121506
0.1510162	-0.121506
0.1511536	-0.121506
0.1520538	-0.12152572
0.151886	-0.12154545
0.1522522	-0.12154545
0.1512756	-0.12156517
0.1272888	-0.12195967
0.1085663	-0.12243307
0.1016693	-0.12259087
0.0889587	-0.12286702
0.0737	-0.1233207
0.0652618	-0.12361657
0.0575256	-0.12397162
0.0481567	-0.12456337
0.041214	-0.12531292
0.0403595	-0.12541155
0.0400848	-0.12541155
0.0399017	-0.12541155
0.0400848	-0.12541155
0.0396118	-0.12539182
0.0396423	-0.12533265
0.0401764	-0.12533265
0.0405579	-0.12533265
0.0399475	-0.12533265
0.0399933	-0.12533265
0.0400391	-0.12533265
0.0400543	-0.12533265
0.0400543	-0.12539182
0.0398407	-0.12541155
0.039917	-0.12541155
0.0392914	-0.12554962
0.0366516	-0.12612165
0.0359344	-0.12675285
0.0365448	-0.12714735
0.0380554	-0.1275024
0.0418701	-0.12785745
0.0424652	-0.1279758
0.0449524	-0.12823222
0.0466003	-0.1283703
0.0487061	-0.12862672
0.0523834	-0.1290804
0.0542908	-0.12929737
0.0556488	-0.12949462
0.056076	-0.12949462
0.055954	-0.1294749
0.0560913	-0.12943545
0.056076	-0.12943545
0.0559235	-0.12943545
0.0557709	-0.12943545
0.0557098	-0.12943545
0.055954	-0.1294749
0.0559845	-0.12949462
0.0562439	-0.12961297
0.0617523	-0.13036252
0.0641632	-0.13055977
0.0696259	-0.13107262
0.0770874	-0.13154602
0.0806885	-0.1316841
0.0869904	-0.1319997
0.0909119	-0.13213777
0.0960541	-0.13243365
0.1068115	-0.13296622
0.1117249	-0.13353825
0.1108704	-0.13371577
0.1111908	-0.13379467
0.1108704	-0.13379467
0.1107483	-0.13379467
0.1112213	-0.1337355
0.1110687	-0.1337355
0.1108551	-0.1337355
0.111084	-0.1337355
0.1105957	-0.1337355
0.1113434	-0.1337355
0.1114197	-0.1337355
0.1112671	-0.13379467
0.1111908	-0.13379467
0.0980682	-0.1343667
0.081665	-0.13541212
0.0810547	-0.1354713
0.0796967	-0.13553047
0.0750885	-0.13592497
0.0728149	-0.13659562
0.072403	-0.1369704
0.0724487	-0.13722682
0.0711365	-0.13779885
0.0691986	-0.13817362
0.068222	-0.13829197
0.0681305	-0.13829197
0.0679626	-0.13827225
0.0682373	-0.13825252
0.0677643	-0.13825252
0.0680389	-0.13825252
0.0681458	-0.13825252
0.0674591	-0.13825252
0.068573	-0.13825252
0.0684814	-0.13829197
0.0683136	-0.13829197
0.0667419	-0.13835115
0.0522156	-0.13919932
0.0438538	-0.13986997
0.0401154	-0.14032365
0.0368958	-0.1409943
0.0359802	-0.14140852
0.0345306	-0.14215807
0.0348663	-0.142809
0.0353546	-0.14322322
0.0370941	-0.14385442
0.038208	-0.14411085
0.0381622	-0.14411085
0.0382538	-0.14411085
0.0381165	-0.14409112
0.0380554	-0.14409112
0.0380859	-0.14409112
0.0379944	-0.14409112
0.0380554	-0.14409112
0.0380402	-0.14409112
0.0383453	-0.14411085
0.038269	-0.14411085
0.0379028	-0.14411085
0.0389557	-0.14442645
0.0442047	-0.14545215
0.0504608	-0.14610307
0.0568695	-0.14657647
0.0615845	-0.1471485
0.0626984	-0.14768107
0.0599213	-0.14831227
0.0580597	-0.14876595
0.0584564	-0.1492788
0.0611115	-0.1497522
0.0613708	-0.1497522
0.0613098	-0.1497522
0.0609436	-0.1497522
0.0612488	-0.1497522
0.0613708	-0.1497522
0.0615082	-0.1497522
0.0610504	-0.1497522
0.0614166	-0.1497522
0.0611877	-0.1497522
0.0615997	-0.1497522
0.0613098	-0.1497522
0.0614166	-0.1497522
0.0615692	-0.1497522
0.0615845	-0.14977192
0.0643463	-0.15018615
0.0674286	-0.1505412
0.0679169	-0.15058065
0.0674744	-0.15105405
0.0621948	-0.15158662
0.0593414	-0.1518036
0.0545959	-0.15221782
0.0510254	-0.15255315
0.0495453	-0.15286875
0.0486908	-0.15363802
0.0462799	-0.15454537
0.045105	-0.15474262
0.0449677	-0.15474262
0.0454102	-0.1547229
0.0447083	-0.1547229
0.0452118	-0.1547229
0.0453491	-0.1547229
0.0449524	-0.1547229
0.0444946	-0.1547229
0.0449066	-0.1547229
0.0449066	-0.1547229
0.0452576	-0.1547229
0.0453186	-0.15474262
0.0413361	-0.15521602
0.0355377	-0.15628117
0.0351868	-0.1565376
0.0348816	-0.15665595
0.0349121	-0.1570899
0.0343628	-0.15742522
0.0339203	-0.15789862
0.0346069	-0.15825367
0.0348511	-0.15847065
0.0357208	-0.15925965
0.0369415	-0.15967387
0.0373993	-0.15989085
0.0391235	-0.1603248
0.0398254	-0.16038397
0.0402222	-0.16038397
0.0395966	-0.16038397
0.0400848	-0.16038397
0.0401306	-0.16038397
0.0397949	-0.16038397
0.0399323	-0.16038397
0.0397339	-0.16038397
0.0399628	-0.16038397
0.0399628	-0.16038397
0.039856	-0.16038397
0.0403748	-0.16038397
0.0394135	-0.16042342
0.0444794	-0.16131105
0.0450287	-0.16208032
0.044754	-0.16225785
0.0460052	-0.16286932
0.0488892	-0.16336245
0.0526886	-0.16375695
0.0539246	-0.16399365
0.0547485	-0.16452622
0.0517731	-0.1651377
0.05159	-0.1652955
0.0494385	-0.16572945
0.0490723	-0.16580835
0.0488739	-0.16580835
0.0495148	-0.16580835
0.0493469	-0.16580835
0.0493927	-0.16580835
0.0489655	-0.16580835
0.0490265	-0.16580835
0.0489197	-0.16580835
0.049118	-0.16580835
0.0490417	-0.16580835
0.0494385	-0.16582807
0.0501556	-0.16620285
0.0512695	-0.16736662
0.0502319	-0.16768222
0.046875	-0.16807672
0.0424347	-0.1686882
0.0424194	-0.1689249
0.0418396	-0.16926022
0.0417328	-0.1695561
0.0402679	-0.17008867
0.0382233	-0.17060152
0.0366364	-0.17117355
0.0350342	-0.17190337
0.0351563	-0.17214007
0.035141	-0.1721598
0.03479	-0.17214007
0.0345764	-0.17214007
0.0349274	-0.17214007
0.0350189	-0.17214007
0.0351105	-0.17214007
0.0347595	-0.17214007
0.0354004	-0.17214007
0.035202	-0.17214007
0.0350494	-0.17214007
0.0352631	-0.17227815
0.034729	-0.1732644
0.0347443	-0.17369835
0.0346985	-0.17385615
0.034668	-0.17425065
0.0354309	-0.17488185
0.0360413	-0.17501992
0.0372314	-0.17553277
0.038681	-0.17616397
0.0386353	-0.17624287
0.0388184	-0.17645985
0.0389404	-0.17659792
0.0389404	-0.17659792
0.0387115	-0.17659792
0.03862	-0.17659792
0.0387268	-0.17659792
0.0387726	-0.17659792
0.0389557	-0.17659792
0.0388641	-0.17659792
0.0384674	-0.17659792
0.0388794	-0.17659792
0.0386353	-0.17659792
0.038208	-0.17659792
0.0383148	-0.17659792
0.0385284	-0.17659792
0.03862	-0.17659792
0.0395355	-0.17683462
0.0402985	-0.17748555
0.0445557	-0.1783929
0.0452576	-0.1789452
0.0446472	-0.1791819
0.0441132	-0.1796553
0.0443573	-0.17979337
0.0446014	-0.17979337
0.044693	-0.1798131
0.0445404	-0.17979337
0.0444946	-0.17979337
0.044342	-0.17979337
0.044342	-0.17979337
0.0445709	-0.17979337
0.0440216	-0.17979337
0.0444489	-0.17979337
0.0440826	-0.17977365
0.0440979	-0.17945805
0.0448456	-0.17937915
0.0446777	-0.17931997
0.0439606	-0.17882685
0.044754	-0.17825482
0.0449524	-0.1779984
0.0450897	-0.17758417
0.0445862	-0.1773672
0.0424652	-0.17693325
0.0390167	-0.17608507
0.0373535	-0.17525662
0.0365448	-0.17466487
0.0353088	-0.17442817
0.0351105	-0.17423092
0.0348358	-0.17417175
0.0348053	-0.17417175
0.0348358	-0.17419147
0.0354767	-0.17419147
0.0349731	-0.17419147
0.0348206	-0.17419147
0.0351105	-0.17419147
0.03479	-0.17419147
0.0348969	-0.17419147
0.0348358	-0.17419147
0.0350342	-0.17419147
0.0349884	-0.1741323
0.0348206	-0.17391532
0.0342255	-0.17316577
0.0337982	-0.1726332
0.0339508	-0.17221897
0.0341797	-0.17162722
0.0346832	-0.17146942
0.0346222	-0.17133135
0.0351715	-0.17091712
0.0371399	-0.17028592
0.0389709	-0.16989142
0.0397034	-0.16985197
0.0397491	-0.16985197
0.0398254	-0.16985197
0.0395355	-0.16985197
0.0395813	-0.16985197
0.0394592	-0.16985197
0.0395203	-0.16985197
0.0396423	-0.16985197
0.0398102	-0.16985197
0.0398254	-0.16985197
0.0400391	-0.16977307
0.0415039	-0.16874737
0.0426636	-0.16809645
0.0452423	-0.1677414
0.052002	-0.16661707
0.0507965	-0.16612395
0.0510254	-0.16612395
0.0508423	-0.16606477
0.0503998	-0.16598587
0.0497437	-0.1656111
0.0491486	-0.16527577
0.0495453	-0.16525605
0.0497437	-0.16519687
0.0496674	-0.16519687
0.0496063	-0.16519687
0.0491943	-0.16519687
0.0496521	-0.16523632
0.0490723	-0.16523632
0.0493011	-0.16523632
0.0491638	-0.16523632
0.0491943	-0.16523632
0.0493011	-0.16515742
0.0495605	-0.16503907
0.0519104	-0.16464457
0.0553589	-0.16391475
0.0540771	-0.16346107
0.0521851	-0.16322437
0.0489807	-0.16288905
0.0466003	-0.16241565
0.045578	-0.16217895
0.0454102	-0.16210005
0.0451355	-0.16168582
0.0451355	-0.16129132
0.0454559	-0.16129132
0.0453949	-0.16129132
0.0455017	-0.16129132
0.045166	-0.16129132
0.0450592	-0.16138995
0.0452576	-0.16138995
0.0452423	-0.16138995
0.0451355	-0.16138995
0.0449371	-0.16137022
0.0450287	-0.1611138
0.0444794	-0.16066012
0.0405579	-0.15959497
0.0361633	-0.15868762
0.0352936	-0.1581945
0.0351257	-0.15797752
0.0347748	-0.15752385
0.0345917	-0.1574055
0.0346985	-0.15738577
0.0343475	-0.15734632
0.0343781	-0.1572477
0.0346832	-0.15720825
0.0345154	-0.15718852
0.0342255	-0.15718852
0.0342255	-0.15718852
0.034729	-0.15720825
0.0343781	-0.15730687
0.0340881	-0.15730687
0.0341797	-0.15730687
0.0343323	-0.15730687
0.0341492	-0.15728715
0.0342712	-0.1571688
0.0349731	-0.15659677
0.0368652	-0.15564997
