Light Intensity (% of scale max) Alessandra_0.08_1.5_lampadina	Position (m) Alessandra_0.08_1.5_lampadina
0.0000000000	-0.0066000000
0.0000000000	-0.0069000000
0.0000000000	-0.0072000000
0.0000000000	-0.0077000000
0.0000000000	-0.0080000000
0.0000000000	-0.0083000000
0.0000000000	-0.0087000000
0.0000000000	-0.0090000000
0.0000000000	-0.0092000000
0.0000000000	-0.0093000000
0.0000000000	-0.0094000000
0.0000000000	-0.0096000000
0.0000000000	-0.0097000000
0.0000000000	-0.0101000000
0.0000000000	-0.0103000000
0.0000000000	-0.0103000000
0.0000000000	-0.0106000000
0.0000000000	-0.0108000000
0.0000000000	-0.0110000000
0.0000000000	-0.0112000000
0.0000000000	-0.0115000000
0.0000000000	-0.0117000000
0.0000000000	-0.0117000000
0.0000000000	-0.0117000000
0.0000000000	-0.0117000000
0.0000000000	-0.0117000000
0.0000000000	-0.0117000000
0.0000000000	-0.0117000000
0.0000000000	-0.0117000000
0.0000000000	-0.0117000000
0.0000000000	-0.0117000000
0.0000000000	-0.0117000000
0.0000000000	-0.0117000000
0.0000000000	-0.0117000000
0.0000000000	-0.0117000000
0.0000000000	-0.0117000000
0.0000000000	-0.0117000000
0.0000000000	-0.0117000000
0.0000000000	-0.0117000000
0.0000000000	-0.0121000000
0.0000000000	-0.0123000000
0.0000000000	-0.0125000000
0.0000000000	-0.0129000000
0.0000000000	-0.0133000000
0.0000000000	-0.0136000000
0.0000000000	-0.0140000000
0.0000000000	-0.0144000000
0.0000000000	-0.0148000000
0.0000000000	-0.0151000000
0.0000000000	-0.0153000000
0.0000000000	-0.0156000000
0.0000000000	-0.0157000000
0.0000000000	-0.0159000000
0.0000000000	-0.0160000000
0.0000000000	-0.0162000000
0.0000000000	-0.0164000000
0.0000000000	-0.0168000000
0.0000000000	-0.0171000000
0.0000000000	-0.0175000000
0.0000000000	-0.0181000000
0.0000000000	-0.0185000000
0.0000000000	-0.0188000000
0.0000000000	-0.0190000000
0.0000000000	-0.0191000000
0.0000000000	-0.0191000000
0.0000000000	-0.0191000000
0.0000000000	-0.0191000000
0.0000000000	-0.0191000000
0.0000000000	-0.0191000000
0.0000000000	-0.0191000000
0.0000000000	-0.0191000000
0.0000000000	-0.0191000000
0.0000000000	-0.0191000000
0.0000000000	-0.0191000000
0.0000000000	-0.0191000000
0.0000000000	-0.0191000000
0.0000000000	-0.0191000000
0.0000000000	-0.0191000000
0.0000000000	-0.0191000000
0.0000000000	-0.0191000000
0.0000000000	-0.0191000000
0.0000000000	-0.0191000000
0.0000000000	-0.0191000000
0.0000000000	-0.0191000000
0.0000000000	-0.0194000000
0.0000000000	-0.0196000000
0.0000000000	-0.0199000000
0.0000000000	-0.0202000000
0.0000000000	-0.0204000000
0.0000000000	-0.0208000000
0.0000000000	-0.0213000000
0.0000000000	-0.0216000000
0.0000000000	-0.0220000000
0.0000000000	-0.0223000000
0.0000000000	-0.0226000000
0.0000000000	-0.0228000000
0.0000000000	-0.0229000000
0.0000000000	-0.0231000000
0.0000000000	-0.0233000000
0.0000000000	-0.0235000000
0.0000000000	-0.0237000000
0.0000000000	-0.0239000000
0.0000000000	-0.0240000000
0.0000000000	-0.0242000000
0.0000000000	-0.0244000000
0.0000000000	-0.0245000000
0.0000000000	-0.0248000000
0.0000000000	-0.0251000000
0.0000000000	-0.0252000000
0.0000000000	-0.0255000000
0.0000000000	-0.0257000000
0.0000000000	-0.0259000000
0.0000000000	-0.0262000000
0.0000000000	-0.0265000000
0.0000000000	-0.0268000000
0.0000000000	-0.0270000000
0.0000000000	-0.0273000000
0.0000000000	-0.0275000000
0.0000000000	-0.0276000000
0.0000000000	-0.0277000000
0.0000000000	-0.0277000000
0.0000000000	-0.0277000000
0.0000000000	-0.0277000000
0.0000000000	-0.0277000000
0.0000000000	-0.0277000000
0.0000000000	-0.0277000000
0.0000000000	-0.0277000000
0.0000000000	-0.0277000000
0.0000000000	-0.0277000000
0.0000000000	-0.0277000000
0.0000000000	-0.0277000000
0.0000000000	-0.0277000000
0.0000000000	-0.0277000000
0.0000000000	-0.0277000000
0.0000000000	-0.0277000000
0.0000000000	-0.0277000000
0.0000000000	-0.0277000000
0.0000000000	-0.0277000000
0.0000000000	-0.0281000000
0.0000000000	-0.0284000000
0.0000000000	-0.0285000000
0.0000000000	-0.0287000000
0.0000000000	-0.0289000000
0.0000000000	-0.0291000000
0.0000000000	-0.0294000000
0.0000000000	-0.0298000000
0.0000000000	-0.0301000000
0.0000000000	-0.0303000000
0.0000000000	-0.0306000000
0.0000000000	-0.0308000000
0.0000000000	-0.0310000000
0.0000000000	-0.0312000000
0.0000000000	-0.0314000000
0.0000000000	-0.0318000000
0.0000000000	-0.0321000000
0.0000000000	-0.0325000000
0.0000000000	-0.0328000000
0.0000000000	-0.0329000000
0.0000000000	-0.0331000000
0.0000000000	-0.0332000000
0.0000000000	-0.0333000000
0.0000000000	-0.0333000000
0.0000000000	-0.0334000000
0.0000000000	-0.0334000000
0.0000000000	-0.0335000000
0.0000000000	-0.0335000000
0.0000000000	-0.0334000000
0.0000000000	-0.0334000000
0.0000000000	-0.0334000000
0.0000000000	-0.0334000000
0.0000000000	-0.0334000000
0.0000000000	-0.0334000000
0.0000000000	-0.0334000000
0.0000000000	-0.0334000000
0.0000000000	-0.0334000000
0.0000000000	-0.0334000000
0.0000000000	-0.0334000000
0.0000000000	-0.0334000000
0.0000000000	-0.0334000000
0.0000000000	-0.0334000000
0.0000000000	-0.0335000000
0.0000000000	-0.0340000000
0.0000000000	-0.0342000000
0.0000000000	-0.0344000000
0.0000000000	-0.0345000000
0.0000000000	-0.0347000000
0.0000000000	-0.0350000000
0.0000000000	-0.0352000000
0.0000000000	-0.0353000000
0.0000000000	-0.0356000000
0.0000000000	-0.0359000000
0.0000000000	-0.0361000000
0.0000000000	-0.0363000000
0.1000000000	-0.0365000000
0.1000000000	-0.0368000000
0.1000000000	-0.0372000000
0.1000000000	-0.0373000000
0.1000000000	-0.0375000000
0.0000000000	-0.0378000000
0.0000000000	-0.0380000000
0.0000000000	-0.0381000000
0.0000000000	-0.0383000000
0.0000000000	-0.0386000000
0.0000000000	-0.0388000000
0.0000000000	-0.0392000000
0.0000000000	-0.0396000000
0.0000000000	-0.0399000000
0.0000000000	-0.0399000000
0.0000000000	-0.0399000000
0.0000000000	-0.0399000000
0.0000000000	-0.0399000000
0.0000000000	-0.0399000000
0.0000000000	-0.0399000000
0.0000000000	-0.0399000000
0.0000000000	-0.0399000000
0.0000000000	-0.0399000000
0.0000000000	-0.0399000000
0.0000000000	-0.0399000000
0.0000000000	-0.0399000000
0.0000000000	-0.0399000000
0.0000000000	-0.0399000000
0.0000000000	-0.0399000000
0.0000000000	-0.0399000000
0.0000000000	-0.0399000000
0.0000000000	-0.0399000000
0.0000000000	-0.0399000000
0.0000000000	-0.0399000000
0.0000000000	-0.0399000000
0.0000000000	-0.0400000000
0.0000000000	-0.0403000000
0.0000000000	-0.0406000000
0.0000000000	-0.0409000000
0.0000000000	-0.0412000000
0.0000000000	-0.0414000000
0.0000000000	-0.0417000000
0.0000000000	-0.0420000000
0.0000000000	-0.0422000000
0.0000000000	-0.0425000000
0.0000000000	-0.0425000000
0.0000000000	-0.0427000000
0.0000000000	-0.0429000000
0.0000000000	-0.0430000000
0.0000000000	-0.0431000000
0.0000000000	-0.0431000000
0.0000000000	-0.0432000000
0.1000000000	-0.0433000000
0.1000000000	-0.0435000000
0.1000000000	-0.0437000000
0.1000000000	-0.0438000000
0.1000000000	-0.0440000000
0.1000000000	-0.0441000000
0.1000000000	-0.0442000000
0.1000000000	-0.0445000000
0.1000000000	-0.0446000000
0.1000000000	-0.0448000000
0.1000000000	-0.0450000000
0.1000000000	-0.0452000000
0.1000000000	-0.0455000000
0.1000000000	-0.0456000000
0.1000000000	-0.0456000000
0.1000000000	-0.0455000000
0.1000000000	-0.0455000000
0.1000000000	-0.0455000000
0.1000000000	-0.0455000000
0.1000000000	-0.0455000000
0.1000000000	-0.0455000000
0.1000000000	-0.0455000000
0.1000000000	-0.0455000000
0.1000000000	-0.0455000000
0.1000000000	-0.0455000000
0.1000000000	-0.0455000000
0.1000000000	-0.0455000000
0.1000000000	-0.0456000000
0.1000000000	-0.0456000000
0.1000000000	-0.0456000000
0.1000000000	-0.0457000000
0.1000000000	-0.0459000000
0.1000000000	-0.0459000000
0.1000000000	-0.0461000000
0.1000000000	-0.0464000000
0.0000000000	-0.0466000000
0.0000000000	-0.0469000000
0.0000000000	-0.0472000000
0.0000000000	-0.0475000000
0.0000000000	-0.0477000000
0.0000000000	-0.0479000000
0.0000000000	-0.0481000000
0.0000000000	-0.0484000000
0.0000000000	-0.0487000000
0.0000000000	-0.0490000000
0.0000000000	-0.0493000000
0.0000000000	-0.0495000000
0.0000000000	-0.0498000000
0.0000000000	-0.0501000000
0.1000000000	-0.0503000000
0.1000000000	-0.0505000000
0.1000000000	-0.0507000000
0.1000000000	-0.0509000000
0.1000000000	-0.0511000000
0.1000000000	-0.0513000000
0.1000000000	-0.0515000000
0.1000000000	-0.0517000000
0.1000000000	-0.0519000000
0.1000000000	-0.0520000000
0.1000000000	-0.0522000000
0.1000000000	-0.0522000000
0.1000000000	-0.0523000000
0.1000000000	-0.0524000000
0.1000000000	-0.0525000000
0.1000000000	-0.0525000000
0.1000000000	-0.0526000000
0.1000000000	-0.0526000000
0.1000000000	-0.0525000000
0.1000000000	-0.0525000000
0.1000000000	-0.0525000000
0.1000000000	-0.0525000000
0.1000000000	-0.0525000000
0.1000000000	-0.0525000000
0.1000000000	-0.0525000000
0.1000000000	-0.0525000000
0.1000000000	-0.0525000000
0.1000000000	-0.0525000000
0.1000000000	-0.0525000000
0.1000000000	-0.0525000000
0.1000000000	-0.0525000000
0.1000000000	-0.0525000000
0.1000000000	-0.0525000000
0.1000000000	-0.0525000000
0.1000000000	-0.0525000000
0.1000000000	-0.0526000000
0.1000000000	-0.0526000000
0.1000000000	-0.0528000000
0.1000000000	-0.0531000000
0.1000000000	-0.0533000000
0.1000000000	-0.0535000000
0.1000000000	-0.0537000000
0.1000000000	-0.0538000000
0.1000000000	-0.0540000000
0.1000000000	-0.0542000000
0.1000000000	-0.0546000000
0.0000000000	-0.0549000000
0.0000000000	-0.0551000000
0.0000000000	-0.0554000000
0.0000000000	-0.0556000000
0.0000000000	-0.0558000000
0.0000000000	-0.0559000000
0.0000000000	-0.0561000000
0.0000000000	-0.0562000000
0.0000000000	-0.0563000000
0.0000000000	-0.0564000000
0.0000000000	-0.0565000000
0.0000000000	-0.0566000000
0.0000000000	-0.0567000000
0.0000000000	-0.0568000000
0.0000000000	-0.0569000000
0.0000000000	-0.0570000000
0.0000000000	-0.0573000000
0.0000000000	-0.0574000000
0.1000000000	-0.0575000000
0.1000000000	-0.0576000000
0.1000000000	-0.0578000000
0.1000000000	-0.0579000000
0.1000000000	-0.0579000000
0.1000000000	-0.0579000000
0.1000000000	-0.0579000000
0.1000000000	-0.0578000000
0.1000000000	-0.0578000000
0.1000000000	-0.0578000000
0.1000000000	-0.0578000000
0.1000000000	-0.0578000000
0.1000000000	-0.0578000000
0.1000000000	-0.0578000000
0.1000000000	-0.0578000000
0.1000000000	-0.0578000000
0.1000000000	-0.0578000000
0.1000000000	-0.0578000000
0.1000000000	-0.0578000000
0.1000000000	-0.0579000000
0.1000000000	-0.0579000000
0.1000000000	-0.0579000000
0.1000000000	-0.0579000000
0.1000000000	-0.0581000000
0.1000000000	-0.0584000000
0.1000000000	-0.0587000000
0.1000000000	-0.0590000000
0.1000000000	-0.0592000000
0.1000000000	-0.0594000000
0.1000000000	-0.0595000000
0.1000000000	-0.0597000000
0.1000000000	-0.0600000000
0.1000000000	-0.0602000000
0.1000000000	-0.0603000000
0.1000000000	-0.0605000000
0.1000000000	-0.0607000000
0.1000000000	-0.0608000000
0.1000000000	-0.0610000000
0.1000000000	-0.0612000000
0.1000000000	-0.0614000000
0.1000000000	-0.0616000000
0.1000000000	-0.0619000000
0.1000000000	-0.0621000000
0.1000000000	-0.0623000000
0.1000000000	-0.0624000000
0.1000000000	-0.0626000000
0.1000000000	-0.0627000000
0.1000000000	-0.0629000000
0.1000000000	-0.0630000000
0.1000000000	-0.0631000000
0.1000000000	-0.0632000000
0.1000000000	-0.0633000000
0.1000000000	-0.0634000000
0.0000000000	-0.0635000000
0.0000000000	-0.0636000000
0.0000000000	-0.0637000000
0.0000000000	-0.0639000000
0.0000000000	-0.0640000000
0.0000000000	-0.0641000000
0.0000000000	-0.0641000000
0.0000000000	-0.0641000000
0.0000000000	-0.0641000000
0.0000000000	-0.0641000000
0.0000000000	-0.0641000000
0.0000000000	-0.0641000000
0.0000000000	-0.0641000000
0.0000000000	-0.0641000000
0.0000000000	-0.0641000000
0.0000000000	-0.0641000000
0.0000000000	-0.0641000000
0.0000000000	-0.0641000000
0.0000000000	-0.0641000000
0.0000000000	-0.0641000000
0.0000000000	-0.0641000000
0.0000000000	-0.0641000000
0.0000000000	-0.0642000000
0.0000000000	-0.0645000000
0.0000000000	-0.0646000000
0.0000000000	-0.0647000000
0.0000000000	-0.0649000000
0.1000000000	-0.0651000000
0.1000000000	-0.0652000000
0.1000000000	-0.0654000000
0.1000000000	-0.0656000000
0.1000000000	-0.0658000000
0.1000000000	-0.0661000000
0.1000000000	-0.0663000000
0.1000000000	-0.0665000000
0.1000000000	-0.0667000000
0.1000000000	-0.0669000000
0.1000000000	-0.0670000000
0.1000000000	-0.0673000000
0.1000000000	-0.0675000000
0.1000000000	-0.0677000000
0.1000000000	-0.0678000000
0.1000000000	-0.0679000000
0.1000000000	-0.0680000000
0.1000000000	-0.0682000000
0.1000000000	-0.0682000000
0.1000000000	-0.0684000000
0.1000000000	-0.0684000000
0.1000000000	-0.0685000000
0.1000000000	-0.0687000000
0.1000000000	-0.0688000000
0.1000000000	-0.0689000000
0.1000000000	-0.0690000000
0.1000000000	-0.0691000000
0.1000000000	-0.0691000000
0.1000000000	-0.0692000000
0.1000000000	-0.0693000000
0.1000000000	-0.0695000000
0.1000000000	-0.0696000000
0.1000000000	-0.0698000000
0.1000000000	-0.0700000000
0.1000000000	-0.0703000000
0.1000000000	-0.0704000000
0.1000000000	-0.0706000000
0.1000000000	-0.0707000000
0.1000000000	-0.0709000000
0.1000000000	-0.0710000000
0.1000000000	-0.0710000000
0.1000000000	-0.0710000000
0.1000000000	-0.0710000000
0.1000000000	-0.0710000000
0.1000000000	-0.0710000000
0.1000000000	-0.0710000000
0.1000000000	-0.0710000000
0.1000000000	-0.0710000000
0.1000000000	-0.0710000000
0.1000000000	-0.0710000000
0.1000000000	-0.0710000000
0.1000000000	-0.0710000000
0.1000000000	-0.0710000000
0.1000000000	-0.0710000000
0.1000000000	-0.0710000000
0.1000000000	-0.0711000000
0.1000000000	-0.0713000000
0.1000000000	-0.0714000000
0.1000000000	-0.0715000000
0.0000000000	-0.0716000000
0.0000000000	-0.0717000000
0.0000000000	-0.0718000000
0.0000000000	-0.0720000000
0.0000000000	-0.0721000000
0.0000000000	-0.0724000000
0.0000000000	-0.0726000000
0.1000000000	-0.0729000000
0.1000000000	-0.0732000000
0.1000000000	-0.0735000000
0.1000000000	-0.0738000000
0.1000000000	-0.0740000000
0.2000000000	-0.0741000000
0.2000000000	-0.0742000000
0.2000000000	-0.0743000000
0.2000000000	-0.0744000000
0.2000000000	-0.0746000000
0.2000000000	-0.0749000000
0.3000000000	-0.0752000000
0.3000000000	-0.0755000000
0.3000000000	-0.0758000000
0.3000000000	-0.0759000000
0.3000000000	-0.0760000000
0.3000000000	-0.0761000000
0.3000000000	-0.0761000000
0.3000000000	-0.0762000000
0.3000000000	-0.0762000000
0.3000000000	-0.0763000000
0.3000000000	-0.0764000000
0.3000000000	-0.0764000000
0.3000000000	-0.0765000000
0.3000000000	-0.0766000000
0.3000000000	-0.0766000000
0.3000000000	-0.0766000000
0.3000000000	-0.0766000000
0.3000000000	-0.0766000000
0.3000000000	-0.0766000000
0.3000000000	-0.0766000000
0.3000000000	-0.0766000000
0.3000000000	-0.0766000000
0.3000000000	-0.0766000000
0.3000000000	-0.0767000000
0.3000000000	-0.0768000000
0.3000000000	-0.0769000000
0.3000000000	-0.0770000000
0.3000000000	-0.0771000000
0.3000000000	-0.0772000000
0.3000000000	-0.0773000000
0.2000000000	-0.0774000000
0.2000000000	-0.0777000000
0.2000000000	-0.0778000000
0.2000000000	-0.0781000000
0.1000000000	-0.0784000000
0.1000000000	-0.0786000000
0.1000000000	-0.0788000000
0.1000000000	-0.0790000000
0.1000000000	-0.0792000000
0.1000000000	-0.0793000000
0.1000000000	-0.0794000000
0.1000000000	-0.0796000000
0.1000000000	-0.0798000000
0.1000000000	-0.0799000000
0.1000000000	-0.0799000000
0.1000000000	-0.0799000000
0.1000000000	-0.0799000000
0.1000000000	-0.0799000000
0.1000000000	-0.0799000000
0.1000000000	-0.0799000000
0.1000000000	-0.0799000000
0.1000000000	-0.0799000000
0.1000000000	-0.0799000000
0.1000000000	-0.0799000000
0.1000000000	-0.0799000000
0.1000000000	-0.0799000000
0.1000000000	-0.0799000000
0.1000000000	-0.0799000000
0.1000000000	-0.0799000000
0.1000000000	-0.0799000000
0.1000000000	-0.0799000000
0.1000000000	-0.0799000000
0.1000000000	-0.0799000000
0.1000000000	-0.0799000000
0.1000000000	-0.0800000000
0.1000000000	-0.0800000000
0.1000000000	-0.0800000000
0.1000000000	-0.0800000000
0.1000000000	-0.0802000000
0.1000000000	-0.0804000000
0.1000000000	-0.0806000000
0.1000000000	-0.0809000000
0.2000000000	-0.0811000000
0.2000000000	-0.0813000000
0.3000000000	-0.0815000000
0.3000000000	-0.0817000000
0.4000000000	-0.0818000000
0.4000000000	-0.0820000000
0.5000000000	-0.0822000000
0.5000000000	-0.0824000000
0.6000000000	-0.0826000000
0.6000000000	-0.0828000000
0.7000000000	-0.0830000000
0.7000000000	-0.0832000000
0.7000000000	-0.0834000000
0.7000000000	-0.0835000000
0.8000000000	-0.0837000000
0.8000000000	-0.0838000000
0.8000000000	-0.0839000000
0.8000000000	-0.0841000000
0.8000000000	-0.0843000000
0.8000000000	-0.0845000000
0.8000000000	-0.0846000000
0.7000000000	-0.0847000000
0.7000000000	-0.0849000000
0.7000000000	-0.0850000000
0.7000000000	-0.0850000000
0.7000000000	-0.0851000000
0.7000000000	-0.0852000000
0.7000000000	-0.0852000000
0.7000000000	-0.0853000000
0.7000000000	-0.0853000000
0.6000000000	-0.0854000000
0.6000000000	-0.0854000000
0.6000000000	-0.0856000000
0.5000000000	-0.0859000000
0.5000000000	-0.0860000000
0.4000000000	-0.0862000000
0.3000000000	-0.0864000000
0.3000000000	-0.0866000000
0.2000000000	-0.0868000000
0.2000000000	-0.0869000000
0.2000000000	-0.0870000000
0.2000000000	-0.0871000000
0.1000000000	-0.0872000000
0.1000000000	-0.0872000000
0.1000000000	-0.0872000000
0.1000000000	-0.0872000000
0.1000000000	-0.0872000000
0.1000000000	-0.0872000000
0.1000000000	-0.0872000000
0.1000000000	-0.0872000000
0.1000000000	-0.0872000000
0.1000000000	-0.0872000000
0.1000000000	-0.0872000000
0.1000000000	-0.0872000000
0.1000000000	-0.0872000000
0.1000000000	-0.0872000000
0.1000000000	-0.0872000000
0.1000000000	-0.0872000000
0.1000000000	-0.0872000000
0.1000000000	-0.0872000000
0.1000000000	-0.0872000000
0.1000000000	-0.0872000000
0.1000000000	-0.0872000000
0.1000000000	-0.0872000000
0.1000000000	-0.0874000000
0.1000000000	-0.0876000000
0.2000000000	-0.0879000000
0.2000000000	-0.0881000000
0.3000000000	-0.0882000000
0.3000000000	-0.0884000000
0.4000000000	-0.0885000000
0.6000000000	-0.0888000000
0.9000000000	-0.0891000000
1.3000000000	-0.0893000000
1.6000000000	-0.0896000000
2.3000000000	-0.0898000000
2.7000000000	-0.0900000000
2.9000000000	-0.0901000000
3.3000000000	-0.0903000000
3.8000000000	-0.0905000000
4.4000000000	-0.0907000000
5.4000000000	-0.0909000000
5.9000000000	-0.0911000000
6.3000000000	-0.0912000000
6.7000000000	-0.0914000000
6.9000000000	-0.0914000000
7.8000000000	-0.0916000000
8.4000000000	-0.0918000000
9.2000000000	-0.0921000000
10.0000000000	-0.0923000000
10.8000000000	-0.0926000000
12.1000000000	-0.0929000000
12.6000000000	-0.0930000000
13.0000000000	-0.0932000000
13.4000000000	-0.0934000000
13.8000000000	-0.0934000000
14.0000000000	-0.0935000000
14.2000000000	-0.0936000000
14.3000000000	-0.0936000000
14.5000000000	-0.0937000000
14.5000000000	-0.0937000000
14.4000000000	-0.0937000000
14.4000000000	-0.0937000000
14.4000000000	-0.0937000000
14.4000000000	-0.0937000000
14.4000000000	-0.0937000000
14.4000000000	-0.0937000000
14.4000000000	-0.0937000000
14.4000000000	-0.0937000000
14.4000000000	-0.0937000000
14.4000000000	-0.0937000000
14.4000000000	-0.0937000000
14.4000000000	-0.0937000000
14.4000000000	-0.0937000000
14.4000000000	-0.0937000000
14.4000000000	-0.0937000000
14.4000000000	-0.0937000000
14.4000000000	-0.0937000000
14.5000000000	-0.0937000000
14.5000000000	-0.0937000000
14.5000000000	-0.0937000000
14.6000000000	-0.0937000000
15.1000000000	-0.0939000000
15.5000000000	-0.0941000000
15.9000000000	-0.0943000000
16.2000000000	-0.0946000000
16.5000000000	-0.0947000000
16.6000000000	-0.0949000000
16.7000000000	-0.0950000000
16.8000000000	-0.0951000000
17.0000000000	-0.0954000000
17.0000000000	-0.0956000000
16.9000000000	-0.0957000000
16.8000000000	-0.0959000000
16.5000000000	-0.0961000000
16.2000000000	-0.0963000000
16.0000000000	-0.0965000000
15.7000000000	-0.0966000000
15.3000000000	-0.0968000000
15.0000000000	-0.0969000000
14.7000000000	-0.0971000000
14.4000000000	-0.0972000000
13.9000000000	-0.0974000000
13.2000000000	-0.0976000000
12.6000000000	-0.0978000000
12.2000000000	-0.0980000000
11.6000000000	-0.0981000000
11.1000000000	-0.0983000000
10.6000000000	-0.0984000000
10.2000000000	-0.0986000000
9.5000000000	-0.0988000000
8.5000000000	-0.0990000000
7.8000000000	-0.0992000000
7.1000000000	-0.0994000000
6.5000000000	-0.0996000000
5.9000000000	-0.0998000000
5.1000000000	-0.1000000000
4.6000000000	-0.1002000000
4.0000000000	-0.1005000000
3.5000000000	-0.1006000000
3.1000000000	-0.1008000000
2.9000000000	-0.1009000000
2.9000000000	-0.1009000000
2.8000000000	-0.1009000000
2.8000000000	-0.1009000000
2.8000000000	-0.1009000000
2.9000000000	-0.1009000000
2.9000000000	-0.1009000000
2.9000000000	-0.1009000000
2.9000000000	-0.1009000000
2.9000000000	-0.1009000000
2.9000000000	-0.1009000000
2.9000000000	-0.1009000000
2.9000000000	-0.1009000000
2.9000000000	-0.1009000000
2.9000000000	-0.1009000000
2.9000000000	-0.1009000000
2.9000000000	-0.1009000000
2.9000000000	-0.1009000000
2.9000000000	-0.1009000000
2.9000000000	-0.1009000000
2.9000000000	-0.1009000000
2.8000000000	-0.1009000000
2.8000000000	-0.1009000000
2.8000000000	-0.1009000000
2.5000000000	-0.1011000000
2.2000000000	-0.1012000000
2.0000000000	-0.1013000000
1.8000000000	-0.1014000000
1.6000000000	-0.1016000000
1.3000000000	-0.1018000000
1.1000000000	-0.1020000000
0.8000000000	-0.1023000000
0.5000000000	-0.1025000000
0.3000000000	-0.1027000000
0.2000000000	-0.1029000000
0.2000000000	-0.1031000000
0.1000000000	-0.1033000000
0.1000000000	-0.1035000000
0.1000000000	-0.1036000000
0.1000000000	-0.1038000000
0.1000000000	-0.1039000000
0.1000000000	-0.1040000000
0.2000000000	-0.1042000000
0.2000000000	-0.1043000000
0.2000000000	-0.1043000000
0.2000000000	-0.1044000000
0.3000000000	-0.1045000000
0.3000000000	-0.1047000000
0.4000000000	-0.1049000000
0.5000000000	-0.1051000000
0.5000000000	-0.1052000000
0.6000000000	-0.1054000000
0.6000000000	-0.1054000000
0.7000000000	-0.1056000000
0.7000000000	-0.1057000000
0.8000000000	-0.1058000000
0.8000000000	-0.1061000000
0.9000000000	-0.1064000000
0.9000000000	-0.1066000000
0.9000000000	-0.1067000000
1.0000000000	-0.1068000000
1.0000000000	-0.1068000000
1.0000000000	-0.1068000000
1.0000000000	-0.1069000000
1.0000000000	-0.1070000000
1.0000000000	-0.1072000000
0.9000000000	-0.1074000000
0.9000000000	-0.1075000000
0.9000000000	-0.1077000000
0.9000000000	-0.1078000000
0.8000000000	-0.1079000000
0.8000000000	-0.1080000000
0.8000000000	-0.1081000000
0.8000000000	-0.1082000000
0.7000000000	-0.1083000000
0.7000000000	-0.1084000000
0.6000000000	-0.1086000000
0.6000000000	-0.1087000000
0.5000000000	-0.1087000000
0.5000000000	-0.1087000000
0.6000000000	-0.1087000000
