Light Intensity (% of scale max) Alessio_0.08_1.5_lampadina	Position (m) Alessio_0.08_1.5_lampadina
0.0000000000	-0.0053000000
0.0000000000	-0.0056000000
0.0000000000	-0.0058000000
0.0000000000	-0.0060000000
0.0000000000	-0.0061000000
0.0000000000	-0.0061000000
0.0000000000	-0.0061000000
0.0000000000	-0.0061000000
0.0000000000	-0.0061000000
0.0000000000	-0.0061000000
0.0000000000	-0.0061000000
0.0000000000	-0.0061000000
0.0000000000	-0.0061000000
0.0000000000	-0.0061000000
0.0000000000	-0.0061000000
0.0000000000	-0.0061000000
0.0000000000	-0.0062000000
0.0000000000	-0.0067000000
0.0000000000	-0.0076000000
0.0000000000	-0.0076000000
0.0000000000	-0.0078000000
0.0000000000	-0.0078000000
0.0000000000	-0.0080000000
0.0000000000	-0.0082000000
0.0000000000	-0.0084000000
0.0000000000	-0.0086000000
0.0000000000	-0.0089000000
0.0000000000	-0.0092000000
0.0000000000	-0.0093000000
0.0000000000	-0.0095000000
0.0000000000	-0.0096000000
0.0000000000	-0.0097000000
0.0000000000	-0.0101000000
0.0000000000	-0.0103000000
0.0000000000	-0.0103000000
0.0000000000	-0.0103000000
0.0000000000	-0.0103000000
0.0000000000	-0.0103000000
0.0000000000	-0.0103000000
0.0000000000	-0.0103000000
0.0000000000	-0.0103000000
0.0000000000	-0.0103000000
0.0000000000	-0.0103000000
0.0000000000	-0.0103000000
0.0000000000	-0.0103000000
0.0000000000	-0.0103000000
0.0000000000	-0.0109000000
0.0000000000	-0.0112000000
0.0000000000	-0.0113000000
0.0000000000	-0.0114000000
0.0000000000	-0.0116000000
0.0000000000	-0.0117000000
0.0000000000	-0.0118000000
0.0000000000	-0.0122000000
0.0000000000	-0.0123000000
0.0000000000	-0.0124000000
0.0000000000	-0.0127000000
0.0000000000	-0.0128000000
0.0000000000	-0.0130000000
0.0000000000	-0.0131000000
0.0000000000	-0.0134000000
0.0000000000	-0.0137000000
0.0000000000	-0.0140000000
0.0000000000	-0.0140000000
0.0000000000	-0.0140000000
0.0000000000	-0.0140000000
0.0000000000	-0.0140000000
0.0000000000	-0.0140000000
0.0000000000	-0.0140000000
0.0000000000	-0.0140000000
0.0000000000	-0.0140000000
0.0000000000	-0.0140000000
0.0000000000	-0.0140000000
0.0000000000	-0.0140000000
0.0000000000	-0.0140000000
0.0000000000	-0.0145000000
0.0000000000	-0.0150000000
0.0000000000	-0.0151000000
0.0000000000	-0.0153000000
0.0000000000	-0.0155000000
0.0000000000	-0.0157000000
0.0000000000	-0.0158000000
0.0000000000	-0.0160000000
0.0000000000	-0.0162000000
0.0000000000	-0.0165000000
0.0000000000	-0.0169000000
0.0000000000	-0.0170000000
0.0000000000	-0.0170000000
0.0000000000	-0.0172000000
0.0000000000	-0.0175000000
0.0000000000	-0.0178000000
0.0000000000	-0.0179000000
0.0000000000	-0.0179000000
0.0000000000	-0.0179000000
0.0000000000	-0.0179000000
0.0000000000	-0.0179000000
0.0000000000	-0.0179000000
0.0000000000	-0.0179000000
0.0000000000	-0.0179000000
0.0000000000	-0.0179000000
0.0000000000	-0.0179000000
0.0000000000	-0.0179000000
0.0000000000	-0.0179000000
0.0000000000	-0.0179000000
0.0000000000	-0.0183000000
0.0000000000	-0.0187000000
0.0000000000	-0.0189000000
0.0000000000	-0.0189000000
0.0000000000	-0.0191000000
0.0000000000	-0.0194000000
0.0000000000	-0.0197000000
0.0000000000	-0.0200000000
0.0000000000	-0.0202000000
0.0000000000	-0.0202000000
0.0000000000	-0.0205000000
0.0000000000	-0.0208000000
0.0000000000	-0.0210000000
0.0000000000	-0.0213000000
0.0000000000	-0.0213000000
0.0000000000	-0.0213000000
0.0000000000	-0.0213000000
0.0000000000	-0.0213000000
0.0000000000	-0.0213000000
0.0000000000	-0.0213000000
0.0000000000	-0.0213000000
0.0000000000	-0.0213000000
0.0000000000	-0.0213000000
0.0000000000	-0.0213000000
0.0000000000	-0.0213000000
0.0000000000	-0.0213000000
0.0000000000	-0.0215000000
0.0000000000	-0.0222000000
0.0000000000	-0.0223000000
0.0000000000	-0.0223000000
0.0000000000	-0.0225000000
0.0000000000	-0.0228000000
0.0000000000	-0.0233000000
0.0000000000	-0.0235000000
0.0000000000	-0.0237000000
0.0000000000	-0.0238000000
0.0000000000	-0.0241000000
0.0000000000	-0.0243000000
0.0000000000	-0.0245000000
0.0000000000	-0.0247000000
0.0000000000	-0.0248000000
0.0000000000	-0.0250000000
0.0000000000	-0.0252000000
0.0000000000	-0.0252000000
0.0000000000	-0.0252000000
0.0000000000	-0.0252000000
0.0000000000	-0.0252000000
0.0000000000	-0.0252000000
0.0000000000	-0.0252000000
0.0000000000	-0.0252000000
0.0000000000	-0.0252000000
0.0000000000	-0.0252000000
0.0000000000	-0.0252000000
0.0000000000	-0.0252000000
0.0000000000	-0.0255000000
0.0000000000	-0.0261000000
0.0000000000	-0.0264000000
0.0000000000	-0.0269000000
0.0000000000	-0.0271000000
0.0000000000	-0.0274000000
0.0000000000	-0.0278000000
0.0000000000	-0.0278000000
0.0000000000	-0.0280000000
0.0000000000	-0.0281000000
0.0000000000	-0.0282000000
0.0000000000	-0.0284000000
0.0000000000	-0.0286000000
0.0000000000	-0.0288000000
0.0000000000	-0.0290000000
0.0000000000	-0.0291000000
0.0000000000	-0.0291000000
0.0000000000	-0.0291000000
0.0000000000	-0.0290000000
0.0000000000	-0.0290000000
0.0000000000	-0.0290000000
0.0000000000	-0.0290000000
0.0000000000	-0.0290000000
0.0000000000	-0.0290000000
0.0000000000	-0.0291000000
0.0000000000	-0.0291000000
0.0000000000	-0.0291000000
0.0000000000	-0.0296000000
0.0000000000	-0.0299000000
0.0000000000	-0.0300000000
0.0000000000	-0.0304000000
0.0000000000	-0.0306000000
0.0000000000	-0.0310000000
0.0000000000	-0.0312000000
0.0000000000	-0.0314000000
0.0000000000	-0.0318000000
0.0000000000	-0.0319000000
0.0000000000	-0.0320000000
0.0000000000	-0.0323000000
0.0000000000	-0.0324000000
0.0000000000	-0.0324000000
0.0000000000	-0.0324000000
0.0000000000	-0.0323000000
0.0000000000	-0.0323000000
0.0000000000	-0.0323000000
0.0000000000	-0.0323000000
0.0000000000	-0.0323000000
0.0000000000	-0.0323000000
0.0000000000	-0.0323000000
0.0000000000	-0.0324000000
0.0000000000	-0.0324000000
0.0000000000	-0.0324000000
0.0000000000	-0.0326000000
0.0000000000	-0.0330000000
0.0000000000	-0.0331000000
0.0000000000	-0.0331000000
0.0000000000	-0.0334000000
0.0000000000	-0.0336000000
0.0000000000	-0.0337000000
0.0000000000	-0.0340000000
0.0000000000	-0.0342000000
0.0000000000	-0.0344000000
0.0000000000	-0.0346000000
0.0000000000	-0.0348000000
0.0000000000	-0.0350000000
0.0000000000	-0.0350000000
0.0000000000	-0.0352000000
0.0000000000	-0.0353000000
0.0000000000	-0.0355000000
0.0000000000	-0.0357000000
0.0000000000	-0.0357000000
0.0000000000	-0.0357000000
0.0000000000	-0.0356000000
0.0000000000	-0.0356000000
0.0000000000	-0.0356000000
0.0000000000	-0.0356000000
0.0000000000	-0.0356000000
0.0000000000	-0.0356000000
0.0000000000	-0.0356000000
0.0000000000	-0.0357000000
0.0000000000	-0.0357000000
0.0000000000	-0.0357000000
0.0000000000	-0.0359000000
0.1000000000	-0.0364000000
0.1000000000	-0.0365000000
0.1000000000	-0.0365000000
0.1000000000	-0.0368000000
0.1000000000	-0.0370000000
0.1000000000	-0.0372000000
0.1000000000	-0.0375000000
0.0000000000	-0.0378000000
0.0000000000	-0.0381000000
0.0000000000	-0.0382000000
0.0000000000	-0.0385000000
0.0000000000	-0.0387000000
0.0000000000	-0.0389000000
0.0000000000	-0.0392000000
0.0000000000	-0.0394000000
0.0000000000	-0.0395000000
0.0000000000	-0.0395000000
0.0000000000	-0.0395000000
0.0000000000	-0.0395000000
0.0000000000	-0.0395000000
0.0000000000	-0.0395000000
0.0000000000	-0.0395000000
0.0000000000	-0.0395000000
0.0000000000	-0.0395000000
0.0000000000	-0.0395000000
0.0000000000	-0.0395000000
0.0000000000	-0.0395000000
0.0000000000	-0.0399000000
0.0000000000	-0.0402000000
0.0000000000	-0.0403000000
0.0000000000	-0.0407000000
0.0000000000	-0.0409000000
0.0000000000	-0.0413000000
0.0000000000	-0.0417000000
0.0000000000	-0.0419000000
0.0000000000	-0.0422000000
0.0000000000	-0.0424000000
0.0000000000	-0.0424000000
0.0000000000	-0.0426000000
0.0000000000	-0.0427000000
0.0000000000	-0.0428000000
0.0000000000	-0.0430000000
0.0000000000	-0.0431000000
0.0000000000	-0.0431000000
0.0000000000	-0.0430000000
0.0000000000	-0.0430000000
0.0000000000	-0.0430000000
0.0000000000	-0.0430000000
0.0000000000	-0.0430000000
0.0000000000	-0.0430000000
0.0000000000	-0.0431000000
0.0000000000	-0.0431000000
0.0000000000	-0.0431000000
0.0000000000	-0.0434000000
0.1000000000	-0.0439000000
0.1000000000	-0.0439000000
0.1000000000	-0.0442000000
0.1000000000	-0.0446000000
0.1000000000	-0.0449000000
0.1000000000	-0.0453000000
0.1000000000	-0.0455000000
0.1000000000	-0.0456000000
0.1000000000	-0.0458000000
0.1000000000	-0.0459000000
0.1000000000	-0.0462000000
0.1000000000	-0.0464000000
0.0000000000	-0.0467000000
0.0000000000	-0.0469000000
0.0000000000	-0.0469000000
0.0000000000	-0.0469000000
0.0000000000	-0.0469000000
0.0000000000	-0.0468000000
0.0000000000	-0.0468000000
0.0000000000	-0.0468000000
0.0000000000	-0.0468000000
0.0000000000	-0.0469000000
0.0000000000	-0.0469000000
0.0000000000	-0.0469000000
0.0000000000	-0.0470000000
0.0000000000	-0.0475000000
0.0000000000	-0.0477000000
0.0000000000	-0.0480000000
0.0000000000	-0.0483000000
0.0000000000	-0.0486000000
0.0000000000	-0.0489000000
0.0000000000	-0.0491000000
0.0000000000	-0.0493000000
0.0000000000	-0.0495000000
0.0000000000	-0.0496000000
0.0000000000	-0.0498000000
0.0000000000	-0.0501000000
0.0000000000	-0.0502000000
0.1000000000	-0.0503000000
0.1000000000	-0.0503000000
0.1000000000	-0.0503000000
0.1000000000	-0.0503000000
0.1000000000	-0.0502000000
0.1000000000	-0.0502000000
0.1000000000	-0.0502000000
0.1000000000	-0.0502000000
0.1000000000	-0.0502000000
0.1000000000	-0.0502000000
0.1000000000	-0.0502000000
0.1000000000	-0.0503000000
0.1000000000	-0.0503000000
0.1000000000	-0.0503000000
0.1000000000	-0.0503000000
0.1000000000	-0.0507000000
0.1000000000	-0.0509000000
0.1000000000	-0.0510000000
0.1000000000	-0.0513000000
0.1000000000	-0.0515000000
0.1000000000	-0.0518000000
0.1000000000	-0.0521000000
0.1000000000	-0.0523000000
0.1000000000	-0.0526000000
0.1000000000	-0.0529000000
0.1000000000	-0.0532000000
0.1000000000	-0.0533000000
0.1000000000	-0.0534000000
0.1000000000	-0.0536000000
0.1000000000	-0.0537000000
0.1000000000	-0.0537000000
0.1000000000	-0.0537000000
0.1000000000	-0.0536000000
0.1000000000	-0.0536000000
0.1000000000	-0.0536000000
0.1000000000	-0.0536000000
0.1000000000	-0.0536000000
0.1000000000	-0.0537000000
0.1000000000	-0.0537000000
0.1000000000	-0.0537000000
0.1000000000	-0.0537000000
0.1000000000	-0.0537000000
0.1000000000	-0.0539000000
0.1000000000	-0.0544000000
0.1000000000	-0.0546000000
0.0000000000	-0.0548000000
0.0000000000	-0.0550000000
0.0000000000	-0.0553000000
0.0000000000	-0.0555000000
0.0000000000	-0.0557000000
0.0000000000	-0.0559000000
0.0000000000	-0.0561000000
0.0000000000	-0.0563000000
0.0000000000	-0.0565000000
0.0000000000	-0.0566000000
0.0000000000	-0.0568000000
0.0000000000	-0.0568000000
0.0000000000	-0.0567000000
0.0000000000	-0.0567000000
0.0000000000	-0.0567000000
0.0000000000	-0.0567000000
0.0000000000	-0.0567000000
0.0000000000	-0.0567000000
0.0000000000	-0.0568000000
0.0000000000	-0.0568000000
0.0000000000	-0.0568000000
0.0000000000	-0.0568000000
0.0000000000	-0.0573000000
0.1000000000	-0.0578000000
0.1000000000	-0.0580000000
0.1000000000	-0.0584000000
0.1000000000	-0.0587000000
0.1000000000	-0.0590000000
0.1000000000	-0.0593000000
0.1000000000	-0.0595000000
0.1000000000	-0.0596000000
0.1000000000	-0.0597000000
0.1000000000	-0.0598000000
0.1000000000	-0.0598000000
0.1000000000	-0.0598000000
0.1000000000	-0.0598000000
0.1000000000	-0.0597000000
0.1000000000	-0.0597000000
0.1000000000	-0.0597000000
0.1000000000	-0.0597000000
0.1000000000	-0.0597000000
0.1000000000	-0.0598000000
0.1000000000	-0.0598000000
0.1000000000	-0.0598000000
0.1000000000	-0.0598000000
0.1000000000	-0.0600000000
0.1000000000	-0.0605000000
0.1000000000	-0.0606000000
0.1000000000	-0.0609000000
0.1000000000	-0.0612000000
0.1000000000	-0.0614000000
0.1000000000	-0.0617000000
0.1000000000	-0.0620000000
0.1000000000	-0.0622000000
0.1000000000	-0.0623000000
0.1000000000	-0.0626000000
0.1000000000	-0.0629000000
0.1000000000	-0.0631000000
0.1000000000	-0.0632000000
0.1000000000	-0.0632000000
0.1000000000	-0.0632000000
0.1000000000	-0.0631000000
0.1000000000	-0.0631000000
0.1000000000	-0.0631000000
0.1000000000	-0.0631000000
0.1000000000	-0.0631000000
0.1000000000	-0.0631000000
0.1000000000	-0.0631000000
0.1000000000	-0.0632000000
0.1000000000	-0.0632000000
0.1000000000	-0.0632000000
0.1000000000	-0.0633000000
0.0000000000	-0.0639000000
0.0000000000	-0.0640000000
0.0000000000	-0.0642000000
0.0000000000	-0.0645000000
0.0000000000	-0.0645000000
0.0000000000	-0.0647000000
0.0000000000	-0.0648000000
0.0000000000	-0.0650000000
0.1000000000	-0.0654000000
0.1000000000	-0.0655000000
0.1000000000	-0.0656000000
0.1000000000	-0.0657000000
0.1000000000	-0.0657000000
0.1000000000	-0.0656000000
0.1000000000	-0.0656000000
0.1000000000	-0.0656000000
0.1000000000	-0.0656000000
0.1000000000	-0.0656000000
0.1000000000	-0.0656000000
0.1000000000	-0.0656000000
0.1000000000	-0.0656000000
0.1000000000	-0.0656000000
0.1000000000	-0.0657000000
0.1000000000	-0.0662000000
0.1000000000	-0.0667000000
0.1000000000	-0.0671000000
0.1000000000	-0.0673000000
0.1000000000	-0.0675000000
0.1000000000	-0.0678000000
0.1000000000	-0.0680000000
0.1000000000	-0.0683000000
0.1000000000	-0.0684000000
0.1000000000	-0.0685000000
0.1000000000	-0.0685000000
0.1000000000	-0.0685000000
0.1000000000	-0.0685000000
0.1000000000	-0.0685000000
0.1000000000	-0.0685000000
0.1000000000	-0.0685000000
0.1000000000	-0.0685000000
0.1000000000	-0.0685000000
0.1000000000	-0.0685000000
0.1000000000	-0.0685000000
0.1000000000	-0.0685000000
0.1000000000	-0.0685000000
0.1000000000	-0.0685000000
0.1000000000	-0.0685000000
0.1000000000	-0.0691000000
0.1000000000	-0.0694000000
0.1000000000	-0.0696000000
0.1000000000	-0.0698000000
0.1000000000	-0.0699000000
0.1000000000	-0.0701000000
0.1000000000	-0.0702000000
0.1000000000	-0.0704000000
0.1000000000	-0.0707000000
0.1000000000	-0.0710000000
0.1000000000	-0.0713000000
0.1000000000	-0.0714000000
0.1000000000	-0.0716000000
0.1000000000	-0.0716000000
0.1000000000	-0.0716000000
0.1000000000	-0.0716000000
0.1000000000	-0.0715000000
0.1000000000	-0.0715000000
0.1000000000	-0.0715000000
0.1000000000	-0.0715000000
0.1000000000	-0.0715000000
0.1000000000	-0.0715000000
0.1000000000	-0.0716000000
0.1000000000	-0.0716000000
0.1000000000	-0.0716000000
0.1000000000	-0.0716000000
0.0000000000	-0.0719000000
0.0000000000	-0.0722000000
0.0000000000	-0.0724000000
0.1000000000	-0.0730000000
0.1000000000	-0.0732000000
0.1000000000	-0.0736000000
0.1000000000	-0.0739000000
0.1000000000	-0.0741000000
0.2000000000	-0.0744000000
0.2000000000	-0.0747000000
0.2000000000	-0.0750000000
0.3000000000	-0.0751000000
0.3000000000	-0.0751000000
0.3000000000	-0.0751000000
0.3000000000	-0.0751000000
0.3000000000	-0.0751000000
0.3000000000	-0.0751000000
0.3000000000	-0.0751000000
0.3000000000	-0.0751000000
0.3000000000	-0.0751000000
0.3000000000	-0.0751000000
0.3000000000	-0.0751000000
0.3000000000	-0.0751000000
0.3000000000	-0.0751000000
0.3000000000	-0.0751000000
0.3000000000	-0.0753000000
0.3000000000	-0.0757000000
0.3000000000	-0.0758000000
0.3000000000	-0.0759000000
0.3000000000	-0.0761000000
0.3000000000	-0.0763000000
0.3000000000	-0.0764000000
0.3000000000	-0.0767000000
0.3000000000	-0.0770000000
0.3000000000	-0.0772000000
0.2000000000	-0.0774000000
0.2000000000	-0.0776000000
0.2000000000	-0.0778000000
0.2000000000	-0.0780000000
0.2000000000	-0.0781000000
0.2000000000	-0.0781000000
0.2000000000	-0.0781000000
0.2000000000	-0.0781000000
0.2000000000	-0.0781000000
0.2000000000	-0.0781000000
0.2000000000	-0.0781000000
0.2000000000	-0.0781000000
0.2000000000	-0.0781000000
0.2000000000	-0.0781000000
0.2000000000	-0.0781000000
0.2000000000	-0.0781000000
0.2000000000	-0.0781000000
0.1000000000	-0.0784000000
0.1000000000	-0.0789000000
0.1000000000	-0.0791000000
0.1000000000	-0.0795000000
0.1000000000	-0.0797000000
0.1000000000	-0.0800000000
0.1000000000	-0.0803000000
0.1000000000	-0.0805000000
0.1000000000	-0.0809000000
0.2000000000	-0.0811000000
0.2000000000	-0.0812000000
0.2000000000	-0.0812000000
0.2000000000	-0.0812000000
0.2000000000	-0.0812000000
0.2000000000	-0.0812000000
0.2000000000	-0.0812000000
0.2000000000	-0.0812000000
0.2000000000	-0.0812000000
0.2000000000	-0.0812000000
0.2000000000	-0.0812000000
0.2000000000	-0.0812000000
0.2000000000	-0.0812000000
0.2000000000	-0.0812000000
0.2000000000	-0.0812000000
0.2000000000	-0.0812000000
0.2000000000	-0.0813000000
0.3000000000	-0.0817000000
0.3000000000	-0.0820000000
0.4000000000	-0.0821000000
0.5000000000	-0.0825000000
0.5000000000	-0.0827000000
0.6000000000	-0.0831000000
0.7000000000	-0.0833000000
0.7000000000	-0.0834000000
0.7000000000	-0.0836000000
0.7000000000	-0.0836000000
0.7000000000	-0.0836000000
0.7000000000	-0.0836000000
0.7000000000	-0.0836000000
0.7000000000	-0.0836000000
0.7000000000	-0.0836000000
0.7000000000	-0.0836000000
0.7000000000	-0.0836000000
0.7000000000	-0.0836000000
0.7000000000	-0.0836000000
0.7000000000	-0.0836000000
0.7000000000	-0.0836000000
0.7000000000	-0.0836000000
0.7000000000	-0.0836000000
0.7000000000	-0.0836000000
0.8000000000	-0.0838000000
0.8000000000	-0.0845000000
0.8000000000	-0.0846000000
0.8000000000	-0.0846000000
0.8000000000	-0.0847000000
0.8000000000	-0.0847000000
0.7000000000	-0.0850000000
0.7000000000	-0.0851000000
0.7000000000	-0.0853000000
0.6000000000	-0.0857000000
0.5000000000	-0.0860000000
0.4000000000	-0.0863000000
0.4000000000	-0.0865000000
0.3000000000	-0.0867000000
0.3000000000	-0.0867000000
0.3000000000	-0.0867000000
0.3000000000	-0.0867000000
0.3000000000	-0.0867000000
0.3000000000	-0.0867000000
0.3000000000	-0.0867000000
0.3000000000	-0.0867000000
0.3000000000	-0.0867000000
0.3000000000	-0.0867000000
0.3000000000	-0.0867000000
0.3000000000	-0.0867000000
0.3000000000	-0.0867000000
0.3000000000	-0.0867000000
0.2000000000	-0.0871000000
0.1000000000	-0.0875000000
0.2000000000	-0.0880000000
0.2000000000	-0.0882000000
0.2000000000	-0.0883000000
0.3000000000	-0.0884000000
0.3000000000	-0.0885000000
0.5000000000	-0.0887000000
0.9000000000	-0.0892000000
1.2000000000	-0.0893000000
1.3000000000	-0.0895000000
1.7000000000	-0.0897000000
1.9000000000	-0.0897000000
1.9000000000	-0.0897000000
1.9000000000	-0.0897000000
1.9000000000	-0.0897000000
1.9000000000	-0.0897000000
1.9000000000	-0.0897000000
1.9000000000	-0.0897000000
1.9000000000	-0.0897000000
1.9000000000	-0.0897000000
1.9000000000	-0.0897000000
1.9000000000	-0.0897000000
1.9000000000	-0.0897000000
1.9000000000	-0.0897000000
2.0000000000	-0.0899000000
2.8000000000	-0.0901000000
3.3000000000	-0.0904000000
3.4000000000	-0.0904000000
3.9000000000	-0.0906000000
4.9000000000	-0.0910000000
5.6000000000	-0.0911000000
6.4000000000	-0.0913000000
7.6000000000	-0.0917000000
9.1000000000	-0.0922000000
10.8000000000	-0.0927000000
11.8000000000	-0.0929000000
12.2000000000	-0.0930000000
13.0000000000	-0.0932000000
13.1000000000	-0.0933000000
13.2000000000	-0.0933000000
13.2000000000	-0.0933000000
13.2000000000	-0.0933000000
13.2000000000	-0.0933000000
13.2000000000	-0.0933000000
13.2000000000	-0.0933000000
13.2000000000	-0.0933000000
13.2000000000	-0.0933000000
13.2000000000	-0.0933000000
13.2000000000	-0.0933000000
13.2000000000	-0.0933000000
13.2000000000	-0.0933000000
15.1000000000	-0.0939000000
16.2000000000	-0.0945000000
16.5000000000	-0.0946000000
16.6000000000	-0.0948000000
16.8000000000	-0.0949000000
17.0000000000	-0.0951000000
17.1000000000	-0.0954000000
17.0000000000	-0.0960000000
16.3000000000	-0.0964000000
15.9000000000	-0.0966000000
15.1000000000	-0.0970000000
14.9000000000	-0.0970000000
14.9000000000	-0.0970000000
14.9000000000	-0.0970000000
14.8000000000	-0.0970000000
14.8000000000	-0.0970000000
14.9000000000	-0.0970000000
14.9000000000	-0.0970000000
14.8000000000	-0.0970000000
14.8000000000	-0.0970000000
14.9000000000	-0.0970000000
14.9000000000	-0.0970000000
14.9000000000	-0.0971000000
14.3000000000	-0.0975000000
12.1000000000	-0.0980000000
11.9000000000	-0.0981000000
11.4000000000	-0.0983000000
10.2000000000	-0.0986000000
8.4000000000	-0.0990000000
7.5000000000	-0.0993000000
6.5000000000	-0.0997000000
5.6000000000	-0.0999000000
5.1000000000	-0.1001000000
4.2000000000	-0.1005000000
3.8000000000	-0.1005000000
3.8000000000	-0.1005000000
3.7000000000	-0.1005000000
3.7000000000	-0.1005000000
3.7000000000	-0.1005000000
3.7000000000	-0.1005000000
3.7000000000	-0.1005000000
3.7000000000	-0.1005000000
3.7000000000	-0.1005000000
3.7000000000	-0.1005000000
3.7000000000	-0.1005000000
3.7000000000	-0.1005000000
3.7000000000	-0.1005000000
3.7000000000	-0.1005000000
3.7000000000	-0.1006000000
2.9000000000	-0.1011000000
1.5000000000	-0.1015000000
1.2000000000	-0.1018000000
0.9000000000	-0.1021000000
0.5000000000	-0.1026000000
0.3000000000	-0.1029000000
0.1000000000	-0.1034000000
0.1000000000	-0.1036000000
0.1000000000	-0.1037000000
0.1000000000	-0.1038000000
0.1000000000	-0.1040000000
0.1000000000	-0.1040000000
0.1000000000	-0.1040000000
0.1000000000	-0.1040000000
0.1000000000	-0.1040000000
0.1000000000	-0.1040000000
0.1000000000	-0.1040000000
0.1000000000	-0.1040000000
0.1000000000	-0.1040000000
0.1000000000	-0.1040000000
0.1000000000	-0.1040000000
0.1000000000	-0.1040000000
0.1000000000	-0.1040000000
0.1000000000	-0.1041000000
0.4000000000	-0.1049000000
0.5000000000	-0.1053000000
0.5000000000	-0.1055000000
0.6000000000	-0.1057000000
0.7000000000	-0.1060000000
0.7000000000	-0.1062000000
0.8000000000	-0.1064000000
0.8000000000	-0.1065000000
0.8000000000	-0.1068000000
0.8000000000	-0.1069000000
0.8000000000	-0.1069000000
0.8000000000	-0.1069000000
0.8000000000	-0.1069000000
0.8000000000	-0.1069000000
0.8000000000	-0.1069000000
0.8000000000	-0.1069000000
0.8000000000	-0.1069000000
0.8000000000	-0.1069000000
0.8000000000	-0.1069000000
0.8000000000	-0.1069000000
0.8000000000	-0.1069000000
0.8000000000	-0.1069000000
0.8000000000	-0.1069000000
0.8000000000	-0.1069000000
0.9000000000	-0.1072000000
0.8000000000	-0.1076000000
0.8000000000	-0.1078000000
0.8000000000	-0.1078000000
0.8000000000	-0.1080000000
0.7000000000	-0.1082000000
0.6000000000	-0.1086000000
0.6000000000	-0.1088000000
0.5000000000	-0.1089000000
0.5000000000	-0.1091000000
0.4000000000	-0.1093000000
0.4000000000	-0.1095000000
0.3000000000	-0.1096000000
0.3000000000	-0.1096000000
0.3000000000	-0.1096000000
0.3000000000	-0.1096000000
0.3000000000	-0.1096000000
0.3000000000	-0.1096000000
0.3000000000	-0.1096000000
0.3000000000	-0.1096000000
0.3000000000	-0.1096000000
0.3000000000	-0.1096000000
0.3000000000	-0.1096000000
0.3000000000	-0.1096000000
0.3000000000	-0.1096000000
0.3000000000	-0.1096000000
0.3000000000	-0.1097000000
0.2000000000	-0.1103000000
