Light Intensity (% of scale max) Alessio_doubleslit_0.08_0.5_1.5_lampadina	Position (m) Alessio_doubleslit_0.08_0.5_1.5_lampadina
0.5000000000	-0.1108000000
0.5000000000	-0.1109000000
0.5000000000	-0.1109000000
0.5000000000	-0.1109000000
0.5000000000	-0.1108000000
0.5000000000	-0.1108000000
0.6000000000	-0.1108000000
0.6000000000	-0.1108000000
0.6000000000	-0.1108000000
0.6000000000	-0.1108000000
0.6000000000	-0.1108000000
0.6000000000	-0.1108000000
0.6000000000	-0.1108000000
0.6000000000	-0.1108000000
0.6000000000	-0.1108000000
0.6000000000	-0.1109000000
0.5000000000	-0.1109000000
0.6000000000	-0.1109000000
0.7000000000	-0.1115000000
0.6000000000	-0.1120000000
0.6000000000	-0.1125000000
0.5000000000	-0.1130000000
0.4000000000	-0.1132000000
0.4000000000	-0.1133000000
0.4000000000	-0.1135000000
0.5000000000	-0.1135000000
0.5000000000	-0.1136000000
0.5000000000	-0.1137000000
0.5000000000	-0.1137000000
0.4000000000	-0.1137000000
0.4000000000	-0.1136000000
0.5000000000	-0.1136000000
0.5000000000	-0.1136000000
0.5000000000	-0.1136000000
0.5000000000	-0.1136000000
0.5000000000	-0.1136000000
0.5000000000	-0.1137000000
0.5000000000	-0.1137000000
0.4000000000	-0.1137000000
0.3000000000	-0.1142000000
0.2000000000	-0.1144000000
0.2000000000	-0.1145000000
0.2000000000	-0.1148000000
0.2000000000	-0.1150000000
0.1000000000	-0.1152000000
0.1000000000	-0.1155000000
0.1000000000	-0.1160000000
0.1000000000	-0.1164000000
0.1000000000	-0.1166000000
0.1000000000	-0.1166000000
0.1000000000	-0.1167000000
0.1000000000	-0.1168000000
0.1000000000	-0.1168000000
0.1000000000	-0.1168000000
0.1000000000	-0.1168000000
0.1000000000	-0.1168000000
0.1000000000	-0.1168000000
0.1000000000	-0.1168000000
0.1000000000	-0.1168000000
0.1000000000	-0.1168000000
0.1000000000	-0.1168000000
0.1000000000	-0.1168000000
0.1000000000	-0.1168000000
0.1000000000	-0.1174000000
0.3000000000	-0.1179000000
0.3000000000	-0.1180000000
0.3000000000	-0.1182000000
0.3000000000	-0.1183000000
0.3000000000	-0.1184000000
0.4000000000	-0.1188000000
0.4000000000	-0.1190000000
0.4000000000	-0.1193000000
0.4000000000	-0.1195000000
0.4000000000	-0.1196000000
0.4000000000	-0.1198000000
0.4000000000	-0.1199000000
0.4000000000	-0.1199000000
0.4000000000	-0.1199000000
0.4000000000	-0.1199000000
0.4000000000	-0.1199000000
0.4000000000	-0.1199000000
0.4000000000	-0.1199000000
0.4000000000	-0.1199000000
0.4000000000	-0.1199000000
0.4000000000	-0.1199000000
0.4000000000	-0.1199000000
0.4000000000	-0.1199000000
0.4000000000	-0.1199000000
0.4000000000	-0.1200000000
0.3000000000	-0.1206000000
0.3000000000	-0.1210000000
0.3000000000	-0.1213000000
0.2000000000	-0.1216000000
0.1000000000	-0.1217000000
0.1000000000	-0.1222000000
0.1000000000	-0.1224000000
0.1000000000	-0.1226000000
0.1000000000	-0.1229000000
0.1000000000	-0.1231000000
0.1000000000	-0.1231000000
0.1000000000	-0.1231000000
0.1000000000	-0.1230000000
0.1000000000	-0.1230000000
0.1000000000	-0.1230000000
0.1000000000	-0.1230000000
0.1000000000	-0.1230000000
0.1000000000	-0.1230000000
0.1000000000	-0.1230000000
0.1000000000	-0.1230000000
0.1000000000	-0.1230000000
0.1000000000	-0.1231000000
0.1000000000	-0.1231000000
0.0000000000	-0.1234000000
0.1000000000	-0.1241000000
0.1000000000	-0.1241000000
0.1000000000	-0.1245000000
0.1000000000	-0.1247000000
0.1000000000	-0.1250000000
0.1000000000	-0.1254000000
0.1000000000	-0.1255000000
0.1000000000	-0.1257000000
0.2000000000	-0.1260000000
0.2000000000	-0.1261000000
0.2000000000	-0.1262000000
0.2000000000	-0.1263000000
0.2000000000	-0.1263000000
0.2000000000	-0.1263000000
0.2000000000	-0.1262000000
0.2000000000	-0.1262000000
0.2000000000	-0.1262000000
0.2000000000	-0.1262000000
0.2000000000	-0.1262000000
0.2000000000	-0.1262000000
0.2000000000	-0.1263000000
0.2000000000	-0.1263000000
0.2000000000	-0.1263000000
0.2000000000	-0.1263000000
0.2000000000	-0.1269000000
0.3000000000	-0.1274000000
0.3000000000	-0.1275000000
0.3000000000	-0.1277000000
0.3000000000	-0.1278000000
0.2000000000	-0.1280000000
0.2000000000	-0.1284000000
0.2000000000	-0.1286000000
0.2000000000	-0.1288000000
0.1000000000	-0.1292000000
0.1000000000	-0.1292000000
0.1000000000	-0.1292000000
0.1000000000	-0.1291000000
0.1000000000	-0.1291000000
0.1000000000	-0.1291000000
0.1000000000	-0.1291000000
0.1000000000	-0.1291000000
0.1000000000	-0.1291000000
0.1000000000	-0.1291000000
0.1000000000	-0.1291000000
0.1000000000	-0.1292000000
0.1000000000	-0.1292000000
0.1000000000	-0.1294000000
0.1000000000	-0.1298000000
0.1000000000	-0.1301000000
0.0000000000	-0.1305000000
0.0000000000	-0.1309000000
0.0000000000	-0.1310000000
0.0000000000	-0.1313000000
0.0000000000	-0.1315000000
0.0000000000	-0.1318000000
0.0000000000	-0.1321000000
0.1000000000	-0.1322000000
0.1000000000	-0.1322000000
0.1000000000	-0.1322000000
0.1000000000	-0.1322000000
0.1000000000	-0.1322000000
0.1000000000	-0.1322000000
0.1000000000	-0.1322000000
0.1000000000	-0.1322000000
0.1000000000	-0.1322000000
0.1000000000	-0.1322000000
0.1000000000	-0.1322000000
0.1000000000	-0.1322000000
0.1000000000	-0.1326000000
0.1000000000	-0.1332000000
0.1000000000	-0.1333000000
0.1000000000	-0.1336000000
0.1000000000	-0.1339000000
0.1000000000	-0.1339000000
0.2000000000	-0.1341000000
0.2000000000	-0.1342000000
0.1000000000	-0.1344000000
0.1000000000	-0.1347000000
0.1000000000	-0.1349000000
0.1000000000	-0.1352000000
0.1000000000	-0.1353000000
0.1000000000	-0.1353000000
0.1000000000	-0.1353000000
0.1000000000	-0.1352000000
0.1000000000	-0.1352000000
0.1000000000	-0.1352000000
0.1000000000	-0.1352000000
0.1000000000	-0.1352000000
0.1000000000	-0.1352000000
0.1000000000	-0.1353000000
0.1000000000	-0.1353000000
0.1000000000	-0.1353000000
0.1000000000	-0.1353000000
0.1000000000	-0.1358000000
0.1000000000	-0.1362000000
0.1000000000	-0.1365000000
0.1000000000	-0.1368000000
0.1000000000	-0.1371000000
0.1000000000	-0.1374000000
0.1000000000	-0.1379000000
0.1000000000	-0.1382000000
0.0000000000	-0.1386000000
0.0000000000	-0.1389000000
0.0000000000	-0.1390000000
0.0000000000	-0.1391000000
0.0000000000	-0.1391000000
0.0000000000	-0.1391000000
0.0000000000	-0.1390000000
0.0000000000	-0.1390000000
0.0000000000	-0.1390000000
0.0000000000	-0.1390000000
0.0000000000	-0.1390000000
0.0000000000	-0.1390000000
0.0000000000	-0.1390000000
0.0000000000	-0.1391000000
0.0000000000	-0.1391000000
0.0000000000	-0.1392000000
0.1000000000	-0.1401000000
0.1000000000	-0.1406000000
0.1000000000	-0.1410000000
0.1000000000	-0.1415000000
0.1000000000	-0.1417000000
0.1000000000	-0.1422000000
0.1000000000	-0.1423000000
0.1000000000	-0.1423000000
0.1000000000	-0.1423000000
0.1000000000	-0.1423000000
0.1000000000	-0.1423000000
0.1000000000	-0.1423000000
0.1000000000	-0.1423000000
0.1000000000	-0.1423000000
0.1000000000	-0.1423000000
0.1000000000	-0.1423000000
0.1000000000	-0.1423000000
0.1000000000	-0.1423000000
0.1000000000	-0.1423000000
0.1000000000	-0.1424000000
0.1000000000	-0.1427000000
0.1000000000	-0.1430000000
0.1000000000	-0.1432000000
0.1000000000	-0.1436000000
0.1000000000	-0.1439000000
0.1000000000	-0.1442000000
0.1000000000	-0.1448000000
0.1000000000	-0.1451000000
0.1000000000	-0.1453000000
0.0000000000	-0.1459000000
0.0000000000	-0.1460000000
0.0000000000	-0.1460000000
0.0000000000	-0.1460000000
0.0000000000	-0.1460000000
0.0000000000	-0.1460000000
0.0000000000	-0.1460000000
0.0000000000	-0.1460000000
0.0000000000	-0.1460000000
0.0000000000	-0.1460000000
0.0000000000	-0.1460000000
0.0000000000	-0.1460000000
0.0000000000	-0.1460000000
0.0000000000	-0.1460000000
0.0000000000	-0.1460000000
0.0000000000	-0.1460000000
0.0000000000	-0.1463000000
0.0000000000	-0.1468000000
0.0000000000	-0.1469000000
0.0000000000	-0.1469000000
0.0000000000	-0.1470000000
0.0000000000	-0.1470000000
0.0000000000	-0.1475000000
0.0000000000	-0.1477000000
0.1000000000	-0.1479000000
0.1000000000	-0.1485000000
0.1000000000	-0.1489000000
0.1000000000	-0.1493000000
0.1000000000	-0.1495000000
0.1000000000	-0.1495000000
0.1000000000	-0.1495000000
0.1000000000	-0.1495000000
0.1000000000	-0.1495000000
0.1000000000	-0.1495000000
0.1000000000	-0.1495000000
0.1000000000	-0.1495000000
0.1000000000	-0.1495000000
0.1000000000	-0.1495000000
0.1000000000	-0.1495000000
0.1000000000	-0.1495000000
0.1000000000	-0.1496000000
0.1000000000	-0.1501000000
0.1000000000	-0.1503000000
0.1000000000	-0.1505000000
0.1000000000	-0.1506000000
0.1000000000	-0.1506000000
0.1000000000	-0.1511000000
0.1000000000	-0.1514000000
0.1000000000	-0.1516000000
0.1000000000	-0.1521000000
0.1000000000	-0.1523000000
0.1000000000	-0.1525000000
0.1000000000	-0.1526000000
0.1000000000	-0.1526000000
0.1000000000	-0.1526000000
0.1000000000	-0.1526000000
0.1000000000	-0.1526000000
0.1000000000	-0.1525000000
0.1000000000	-0.1525000000
0.1000000000	-0.1525000000
0.1000000000	-0.1525000000
0.1000000000	-0.1525000000
0.1000000000	-0.1525000000
0.1000000000	-0.1526000000
0.1000000000	-0.1526000000
0.1000000000	-0.1529000000
0.0000000000	-0.1533000000
0.0000000000	-0.1541000000
0.0000000000	-0.1546000000
0.0000000000	-0.1548000000
0.0000000000	-0.1551000000
0.0000000000	-0.1553000000
0.1000000000	-0.1555000000
0.1000000000	-0.1558000000
0.1000000000	-0.1560000000
0.1000000000	-0.1561000000
0.1000000000	-0.1561000000
0.1000000000	-0.1561000000
0.1000000000	-0.1560000000
0.1000000000	-0.1559000000
0.1000000000	-0.1559000000
0.1000000000	-0.1559000000
0.1000000000	-0.1559000000
0.1000000000	-0.1559000000
0.1000000000	-0.1559000000
0.1000000000	-0.1560000000
0.1000000000	-0.1562000000
0.1000000000	-0.1568000000
0.1000000000	-0.1574000000
0.1000000000	-0.1581000000
0.1000000000	-0.1584000000
0.1000000000	-0.1588000000
0.1000000000	-0.1592000000
0.1000000000	-0.1593000000
0.1000000000	-0.1596000000
0.1000000000	-0.1599000000
0.1000000000	-0.1599000000
0.1000000000	-0.1600000000
0.1000000000	-0.1600000000
0.1000000000	-0.1599000000
0.1000000000	-0.1599000000
0.1000000000	-0.1599000000
0.1000000000	-0.1599000000
0.1000000000	-0.1599000000
0.1000000000	-0.1599000000
0.1000000000	-0.1599000000
0.1000000000	-0.1599000000
0.1000000000	-0.1599000000
0.1000000000	-0.1599000000
0.1000000000	-0.1600000000
0.1000000000	-0.1600000000
0.1000000000	-0.1602000000
0.0000000000	-0.1607000000
0.0000000000	-0.1610000000
0.0000000000	-0.1614000000
0.0000000000	-0.1618000000
0.0000000000	-0.1621000000
0.0000000000	-0.1624000000
0.0000000000	-0.1626000000
0.0000000000	-0.1627000000
0.0000000000	-0.1629000000
0.0000000000	-0.1630000000
0.0000000000	-0.1630000000
0.0000000000	-0.1630000000
0.0000000000	-0.1629000000
0.0000000000	-0.1629000000
0.0000000000	-0.1629000000
0.0000000000	-0.1629000000
0.0000000000	-0.1629000000
0.0000000000	-0.1629000000
0.0000000000	-0.1629000000
0.0000000000	-0.1629000000
0.0000000000	-0.1629000000
0.0000000000	-0.1630000000
0.0000000000	-0.1634000000
0.1000000000	-0.1639000000
0.1000000000	-0.1643000000
0.1000000000	-0.1650000000
0.1000000000	-0.1652000000
0.1000000000	-0.1657000000
0.1000000000	-0.1662000000
0.1000000000	-0.1662000000
0.1000000000	-0.1662000000
0.1000000000	-0.1662000000
0.1000000000	-0.1662000000
0.1000000000	-0.1661000000
0.1000000000	-0.1660000000
0.1000000000	-0.1660000000
0.1000000000	-0.1660000000
0.1000000000	-0.1660000000
0.1000000000	-0.1660000000
0.1000000000	-0.1660000000
0.1000000000	-0.1661000000
0.1000000000	-0.1666000000
0.1000000000	-0.1671000000
0.1000000000	-0.1675000000
0.0000000000	-0.1680000000
0.0000000000	-0.1682000000
0.0000000000	-0.1685000000
0.0000000000	-0.1687000000
0.0000000000	-0.1687000000
0.0000000000	-0.1688000000
0.0000000000	-0.1688000000
0.0000000000	-0.1688000000
0.0000000000	-0.1688000000
0.0000000000	-0.1688000000
0.0000000000	-0.1688000000
0.0000000000	-0.1688000000
0.0000000000	-0.1688000000
0.0000000000	-0.1688000000
0.0000000000	-0.1688000000
0.0000000000	-0.1688000000
0.0000000000	-0.1688000000
0.0000000000	-0.1689000000
0.0000000000	-0.1692000000
0.0000000000	-0.1695000000
0.0000000000	-0.1700000000
0.0000000000	-0.1704000000
0.0000000000	-0.1707000000
0.0000000000	-0.1713000000
0.1000000000	-0.1716000000
0.1000000000	-0.1720000000
0.1000000000	-0.1721000000
0.1000000000	-0.1721000000
0.1000000000	-0.1721000000
0.1000000000	-0.1721000000
0.1000000000	-0.1721000000
0.1000000000	-0.1721000000
0.1000000000	-0.1721000000
0.1000000000	-0.1721000000
0.1000000000	-0.1721000000
0.1000000000	-0.1721000000
0.1000000000	-0.1721000000
0.1000000000	-0.1721000000
0.1000000000	-0.1726000000
0.1000000000	-0.1731000000
0.1000000000	-0.1734000000
0.1000000000	-0.1736000000
0.1000000000	-0.1739000000
0.1000000000	-0.1748000000
0.1000000000	-0.1751000000
0.0000000000	-0.1757000000
0.0000000000	-0.1761000000
0.0000000000	-0.1761000000
0.0000000000	-0.1761000000
0.0000000000	-0.1761000000
0.0000000000	-0.1761000000
0.0000000000	-0.1760000000
0.0000000000	-0.1760000000
0.0000000000	-0.1760000000
0.0000000000	-0.1760000000
0.0000000000	-0.1760000000
0.0000000000	-0.1760000000
0.0000000000	-0.1760000000
0.0000000000	-0.1760000000
0.0000000000	-0.1760000000
0.0000000000	-0.1761000000
0.0000000000	-0.1762000000
0.0000000000	-0.1767000000
0.0000000000	-0.1768000000
0.0000000000	-0.1770000000
0.0000000000	-0.1771000000
0.0000000000	-0.1775000000
0.0000000000	-0.1779000000
0.0000000000	-0.1782000000
0.0000000000	-0.1785000000
0.0000000000	-0.1788000000
0.0000000000	-0.1792000000
0.1000000000	-0.1796000000
0.1000000000	-0.1797000000
0.1000000000	-0.1797000000
0.1000000000	-0.1797000000
0.1000000000	-0.1797000000
0.1000000000	-0.1797000000
0.1000000000	-0.1797000000
0.1000000000	-0.1797000000
0.1000000000	-0.1797000000
0.1000000000	-0.1797000000
0.1000000000	-0.1797000000
0.1000000000	-0.1797000000
0.1000000000	-0.1797000000
0.1000000000	-0.1797000000
0.1000000000	-0.1797000000
0.1000000000	-0.1797000000
0.1000000000	-0.1797000000
0.1000000000	-0.1797000000
0.1000000000	-0.1797000000
0.1000000000	-0.1797000000
0.1000000000	-0.1797000000
0.1000000000	-0.1797000000
0.1000000000	-0.1797000000
0.1000000000	-0.1797000000
0.1000000000	-0.1797000000
0.1000000000	-0.1797000000
0.1000000000	-0.1797000000
0.1000000000	-0.1797000000
0.1000000000	-0.1796000000
0.1000000000	-0.1794000000
0.1000000000	-0.1793000000
0.1000000000	-0.1791000000
0.0000000000	-0.1783000000
0.0000000000	-0.1780000000
0.0000000000	-0.1778000000
0.0000000000	-0.1777000000
0.0000000000	-0.1777000000
0.0000000000	-0.1774000000
0.0000000000	-0.1772000000
0.0000000000	-0.1767000000
0.0000000000	-0.1762000000
0.0000000000	-0.1760000000
0.0000000000	-0.1760000000
0.0000000000	-0.1760000000
0.0000000000	-0.1760000000
0.0000000000	-0.1760000000
0.0000000000	-0.1760000000
0.0000000000	-0.1760000000
0.0000000000	-0.1760000000
0.0000000000	-0.1760000000
0.0000000000	-0.1760000000
0.0000000000	-0.1760000000
0.0000000000	-0.1760000000
0.0000000000	-0.1760000000
0.0000000000	-0.1758000000
0.0000000000	-0.1755000000
0.0000000000	-0.1750000000
0.1000000000	-0.1749000000
0.1000000000	-0.1749000000
0.1000000000	-0.1746000000
0.1000000000	-0.1746000000
0.1000000000	-0.1744000000
0.1000000000	-0.1742000000
0.1000000000	-0.1741000000
0.1000000000	-0.1735000000
0.1000000000	-0.1729000000
0.1000000000	-0.1728000000
0.1000000000	-0.1723000000
0.1000000000	-0.1719000000
0.1000000000	-0.1719000000
0.1000000000	-0.1719000000
0.1000000000	-0.1719000000
0.1000000000	-0.1719000000
0.1000000000	-0.1719000000
0.1000000000	-0.1719000000
0.1000000000	-0.1719000000
0.1000000000	-0.1719000000
0.1000000000	-0.1719000000
0.1000000000	-0.1719000000
0.1000000000	-0.1718000000
0.1000000000	-0.1714000000
0.1000000000	-0.1712000000
0.1000000000	-0.1709000000
0.0000000000	-0.1699000000
0.0000000000	-0.1696000000
0.0000000000	-0.1693000000
0.0000000000	-0.1686000000
0.0000000000	-0.1686000000
0.0000000000	-0.1684000000
0.0000000000	-0.1682000000
0.0000000000	-0.1679000000
0.0000000000	-0.1676000000
0.0000000000	-0.1674000000
0.0000000000	-0.1674000000
0.0000000000	-0.1674000000
0.0000000000	-0.1675000000
0.0000000000	-0.1675000000
0.0000000000	-0.1675000000
0.0000000000	-0.1675000000
0.0000000000	-0.1675000000
0.0000000000	-0.1675000000
0.0000000000	-0.1675000000
0.0000000000	-0.1674000000
0.1000000000	-0.1672000000
0.1000000000	-0.1663000000
0.1000000000	-0.1658000000
0.1000000000	-0.1654000000
0.1000000000	-0.1652000000
0.1000000000	-0.1652000000
0.1000000000	-0.1651000000
0.1000000000	-0.1651000000
0.1000000000	-0.1648000000
0.1000000000	-0.1641000000
0.1000000000	-0.1635000000
0.0000000000	-0.1630000000
0.0000000000	-0.1629000000
0.0000000000	-0.1629000000
0.0000000000	-0.1629000000
0.0000000000	-0.1629000000
0.0000000000	-0.1629000000
0.0000000000	-0.1630000000
0.0000000000	-0.1630000000
0.0000000000	-0.1630000000
0.0000000000	-0.1630000000
0.0000000000	-0.1630000000
0.0000000000	-0.1630000000
0.0000000000	-0.1629000000
0.0000000000	-0.1629000000
0.0000000000	-0.1626000000
0.0000000000	-0.1624000000
0.0000000000	-0.1621000000
0.0000000000	-0.1617000000
0.0000000000	-0.1616000000
0.0000000000	-0.1614000000
0.0000000000	-0.1613000000
0.0000000000	-0.1612000000
0.0000000000	-0.1611000000
0.0000000000	-0.1610000000
0.0000000000	-0.1609000000
0.0000000000	-0.1608000000
0.0000000000	-0.1608000000
0.0000000000	-0.1604000000
0.0000000000	-0.1601000000
0.0000000000	-0.1600000000
0.1000000000	-0.1596000000
0.1000000000	-0.1592000000
0.1000000000	-0.1590000000
0.1000000000	-0.1585000000
0.1000000000	-0.1585000000
0.1000000000	-0.1585000000
0.1000000000	-0.1585000000
0.1000000000	-0.1585000000
0.1000000000	-0.1585000000
0.1000000000	-0.1585000000
0.1000000000	-0.1585000000
0.1000000000	-0.1585000000
0.1000000000	-0.1585000000
0.1000000000	-0.1585000000
0.1000000000	-0.1582000000
0.1000000000	-0.1578000000
0.1000000000	-0.1575000000
0.1000000000	-0.1574000000
0.1000000000	-0.1573000000
0.1000000000	-0.1570000000
0.1000000000	-0.1567000000
0.1000000000	-0.1565000000
0.1000000000	-0.1560000000
0.1000000000	-0.1556000000
0.1000000000	-0.1553000000
0.1000000000	-0.1549000000
0.0000000000	-0.1546000000
0.0000000000	-0.1546000000
0.0000000000	-0.1546000000
0.0000000000	-0.1546000000
0.0000000000	-0.1546000000
0.0000000000	-0.1548000000
0.0000000000	-0.1548000000
0.0000000000	-0.1548000000
0.0000000000	-0.1548000000
0.0000000000	-0.1547000000
0.0000000000	-0.1547000000
0.0000000000	-0.1546000000
0.0000000000	-0.1545000000
0.0000000000	-0.1540000000
0.0000000000	-0.1538000000
0.0000000000	-0.1536000000
0.0000000000	-0.1536000000
0.0000000000	-0.1535000000
0.0000000000	-0.1531000000
0.0000000000	-0.1526000000
0.1000000000	-0.1524000000
0.1000000000	-0.1523000000
0.1000000000	-0.1519000000
0.1000000000	-0.1518000000
0.1000000000	-0.1515000000
0.1000000000	-0.1513000000
0.1000000000	-0.1511000000
0.1000000000	-0.1509000000
0.1000000000	-0.1508000000
0.1000000000	-0.1508000000
0.1000000000	-0.1508000000
0.1000000000	-0.1508000000
0.1000000000	-0.1509000000
0.1000000000	-0.1509000000
0.1000000000	-0.1509000000
0.1000000000	-0.1509000000
0.1000000000	-0.1509000000
0.1000000000	-0.1508000000
0.1000000000	-0.1507000000
0.1000000000	-0.1503000000
0.1000000000	-0.1495000000
0.1000000000	-0.1488000000
0.1000000000	-0.1485000000
0.1000000000	-0.1483000000
0.1000000000	-0.1481000000
0.1000000000	-0.1478000000
0.1000000000	-0.1475000000
0.1000000000	-0.1471000000
0.0000000000	-0.1468000000
0.0000000000	-0.1466000000
0.0000000000	-0.1466000000
0.0000000000	-0.1466000000
0.0000000000	-0.1466000000
0.0000000000	-0.1466000000
0.0000000000	-0.1466000000
0.0000000000	-0.1466000000
0.0000000000	-0.1466000000
0.0000000000	-0.1466000000
0.0000000000	-0.1466000000
0.0000000000	-0.1466000000
0.0000000000	-0.1466000000
0.0000000000	-0.1462000000
0.0000000000	-0.1454000000
0.0000000000	-0.1450000000
0.0000000000	-0.1448000000
0.1000000000	-0.1442000000
0.1000000000	-0.1440000000
0.1000000000	-0.1439000000
0.1000000000	-0.1435000000
0.1000000000	-0.1433000000
0.1000000000	-0.1431000000
0.1000000000	-0.1427000000
0.1000000000	-0.1426000000
0.1000000000	-0.1426000000
0.1000000000	-0.1427000000
0.1000000000	-0.1427000000
0.1000000000	-0.1427000000
0.1000000000	-0.1427000000
0.1000000000	-0.1427000000
0.1000000000	-0.1427000000
0.1000000000	-0.1427000000
0.1000000000	-0.1427000000
0.1000000000	-0.1427000000
0.1000000000	-0.1426000000
0.1000000000	-0.1422000000
0.1000000000	-0.1419000000
0.1000000000	-0.1418000000
0.1000000000	-0.1415000000
0.1000000000	-0.1413000000
0.1000000000	-0.1410000000
0.1000000000	-0.1407000000
0.1000000000	-0.1405000000
0.1000000000	-0.1399000000
0.0000000000	-0.1395000000
0.0000000000	-0.1394000000
0.0000000000	-0.1394000000
0.0000000000	-0.1395000000
0.0000000000	-0.1396000000
0.0000000000	-0.1396000000
0.0000000000	-0.1396000000
0.0000000000	-0.1396000000
0.0000000000	-0.1396000000
0.0000000000	-0.1395000000
0.0000000000	-0.1395000000
0.0000000000	-0.1393000000
0.0000000000	-0.1388000000
0.0000000000	-0.1385000000
0.0000000000	-0.1381000000
0.1000000000	-0.1376000000
0.1000000000	-0.1371000000
0.1000000000	-0.1366000000
0.1000000000	-0.1362000000
0.1000000000	-0.1361000000
0.1000000000	-0.1360000000
0.1000000000	-0.1359000000
0.1000000000	-0.1355000000
0.1000000000	-0.1353000000
0.1000000000	-0.1353000000
0.1000000000	-0.1353000000
0.1000000000	-0.1354000000
0.1000000000	-0.1355000000
0.1000000000	-0.1355000000
0.1000000000	-0.1355000000
0.1000000000	-0.1355000000
0.1000000000	-0.1354000000
0.1000000000	-0.1354000000
0.1000000000	-0.1354000000
0.1000000000	-0.1354000000
0.1000000000	-0.1352000000
0.1000000000	-0.1348000000
0.1000000000	-0.1346000000
0.1000000000	-0.1341000000
0.1000000000	-0.1335000000
0.1000000000	-0.1334000000
0.1000000000	-0.1330000000
0.1000000000	-0.1326000000
0.1000000000	-0.1324000000
0.1000000000	-0.1318000000
0.0000000000	-0.1315000000
0.0000000000	-0.1313000000
0.0000000000	-0.1310000000
0.0000000000	-0.1308000000
0.1000000000	-0.1304000000
0.1000000000	-0.1304000000
0.1000000000	-0.1304000000
0.1000000000	-0.1304000000
0.1000000000	-0.1304000000
0.1000000000	-0.1304000000
0.1000000000	-0.1304000000
0.1000000000	-0.1304000000
0.1000000000	-0.1304000000
0.1000000000	-0.1304000000
0.1000000000	-0.1304000000
0.1000000000	-0.1304000000
0.1000000000	-0.1304000000
0.1000000000	-0.1304000000
0.1000000000	-0.1304000000
0.1000000000	-0.1297000000
0.1000000000	-0.1293000000
0.1000000000	-0.1290000000
0.2000000000	-0.1287000000
0.2000000000	-0.1286000000
0.2000000000	-0.1283000000
0.2000000000	-0.1279000000
0.3000000000	-0.1275000000
0.2000000000	-0.1272000000
0.2000000000	-0.1271000000
0.2000000000	-0.1269000000
0.3000000000	-0.1267000000
0.3000000000	-0.1266000000
0.3000000000	-0.1266000000
0.3000000000	-0.1266000000
0.3000000000	-0.1267000000
0.3000000000	-0.1267000000
0.3000000000	-0.1267000000
0.3000000000	-0.1267000000
0.3000000000	-0.1267000000
0.3000000000	-0.1266000000
0.3000000000	-0.1266000000
0.3000000000	-0.1266000000
0.2000000000	-0.1263000000
0.2000000000	-0.1258000000
0.1000000000	-0.1252000000
0.1000000000	-0.1248000000
0.1000000000	-0.1246000000
0.1000000000	-0.1243000000
0.1000000000	-0.1241000000
0.0000000000	-0.1238000000
0.0000000000	-0.1235000000
0.0000000000	-0.1232000000
0.1000000000	-0.1229000000
0.1000000000	-0.1225000000
0.1000000000	-0.1221000000
0.1000000000	-0.1218000000
0.2000000000	-0.1217000000
0.2000000000	-0.1217000000
0.2000000000	-0.1217000000
0.2000000000	-0.1217000000
0.2000000000	-0.1217000000
0.2000000000	-0.1217000000
0.2000000000	-0.1217000000
0.2000000000	-0.1217000000
0.2000000000	-0.1217000000
0.2000000000	-0.1217000000
0.2000000000	-0.1217000000
0.3000000000	-0.1212000000
0.3000000000	-0.1207000000
0.4000000000	-0.1202000000
0.4000000000	-0.1198000000
0.4000000000	-0.1196000000
0.4000000000	-0.1194000000
0.4000000000	-0.1192000000
0.4000000000	-0.1189000000
0.3000000000	-0.1185000000
0.3000000000	-0.1181000000
0.2000000000	-0.1177000000
0.2000000000	-0.1177000000
0.2000000000	-0.1177000000
0.2000000000	-0.1177000000
0.2000000000	-0.1177000000
0.2000000000	-0.1177000000
0.2000000000	-0.1177000000
0.2000000000	-0.1177000000
0.2000000000	-0.1177000000
0.2000000000	-0.1177000000
0.2000000000	-0.1177000000
0.2000000000	-0.1177000000
0.1000000000	-0.1174000000
0.1000000000	-0.1170000000
0.1000000000	-0.1169000000
0.1000000000	-0.1167000000
0.1000000000	-0.1165000000
0.1000000000	-0.1162000000
0.1000000000	-0.1157000000
0.1000000000	-0.1154000000
0.2000000000	-0.1152000000
0.2000000000	-0.1150000000
0.2000000000	-0.1148000000
0.2000000000	-0.1145000000
0.2000000000	-0.1143000000
0.3000000000	-0.1141000000
0.4000000000	-0.1139000000
0.4000000000	-0.1137000000
0.4000000000	-0.1132000000
0.4000000000	-0.1128000000
0.5000000000	-0.1125000000
0.6000000000	-0.1122000000
0.6000000000	-0.1122000000
0.7000000000	-0.1123000000
0.6000000000	-0.1123000000
0.6000000000	-0.1123000000
0.6000000000	-0.1123000000
0.6000000000	-0.1123000000
0.6000000000	-0.1123000000
0.6000000000	-0.1123000000
0.6000000000	-0.1123000000
0.6000000000	-0.1123000000
0.6000000000	-0.1123000000
0.6000000000	-0.1118000000
0.6000000000	-0.1113000000
0.5000000000	-0.1110000000
0.5000000000	-0.1107000000
0.5000000000	-0.1106000000
0.5000000000	-0.1103000000
0.5000000000	-0.1101000000
0.5000000000	-0.1099000000
0.4000000000	-0.1095000000
0.2000000000	-0.1090000000
0.1000000000	-0.1085000000
0.1000000000	-0.1083000000
0.1000000000	-0.1082000000
