Relative Intensity Antonio_0.08_0.5_lampadina	Position (m) Antonio_0.08_0.5_lampadina
0.0825348	-0.07773623
0.0821075	-0.07773623
0.0823975	-0.07773623
0.0813141	-0.07773623
0.0816956	-0.07773623
0.0817108	-0.07773623
0.0815277	-0.07773623
0.0816498	-0.07773623
0.081131	-0.07773623
0.08078	-0.07773623
0.0812531	-0.07773623
0.0814056	-0.07773623
0.0814667	-0.07773623
0.081192	-0.07773623
0.0813599	-0.07773623
0.0816498	-0.07773623
0.0812531	-0.07773623
0.0811005	-0.07773623
0.0813904	-0.07773623
0.0816345	-0.07773623
0.0819397	-0.07775595
0.0812378	-0.07775595
0.0815735	-0.07775595
0.0816345	-0.07775595
0.0817108	-0.07775595
0.0817871	-0.07777568
0.0822296	-0.07777568
0.0913544	-0.07824908
0.0995789	-0.07907753
0.1005859	-0.07915643
0.1006317	-0.07915643
0.1004791	-0.07917615
0.0988312	-0.07939313
0.0929413	-0.07980735
0.0903931	-0.07990598
0.0860443	-0.08010323
0.069809	-0.08065553
0.0618439	-0.08089223
0.0562439	-0.08106975
0.050293	-0.08124728
0.0476227	-0.08132618
0.038269	-0.08170095
0.0314026	-0.08239133
0.0389404	-0.082845
0.0399323	-0.08286473
0.0408478	-0.08290418
0.050827	-0.08321978
0.0765839	-0.08373263
0.0908661	-0.08392988
0.0975342	-0.0840285
0.1114044	-0.0842652
0.1513367	-0.08487668
0.1630707	-0.08501475
0.1645813	-0.0850542
0.1725464	-0.085212
0.203598	-0.0859221
0.2183838	-0.08649413
0.22052	-0.08653358
0.2207031	-0.08667165
0.2189178	-0.08680973
0.2151184	-0.08692808
0.2108917	-0.08706615
0.1684265	-0.08767763
0.1179962	-0.0884469
0.115509	-0.08850608
0.1075745	-0.08862443
0.0987701	-0.08872305
0.0902252	-0.08878223
0.0374298	-0.08951205
0.041214	-0.09016298
0.0428925	-0.09020243
0.0461578	-0.09024188
0.0619659	-0.0904194
0.1361084	-0.09087308
0.1916656	-0.09114923
0.2959137	-0.0914451
0.7021484	-0.09233273
1.0452576	-0.09288503
1.0693359	-0.09290475
1.0829163	-0.09292448
1.0778809	-0.09292448
1.0633545	-0.09292448
1.0702057	-0.09290475
1.0774078	-0.09290475
1.0686188	-0.09290475
1.068634	-0.09290475
1.0697479	-0.09290475
1.0734711	-0.09290475
1.0682678	-0.09290475
1.0635681	-0.09290475
1.0726318	-0.09290475
1.0700531	-0.09290475
1.0748901	-0.09290475
1.0715942	-0.09290475
1.0690613	-0.09290475
1.0808258	-0.09290475
1.0859833	-0.09290475
1.0823975	-0.09290475
1.0774994	-0.09290475
1.0768738	-0.09292448
1.0802155	-0.09292448
1.1301727	-0.09298365
1.3785248	-0.09331898
1.5845642	-0.0935754
1.6436768	-0.0936543
1.7898865	-0.09387128
2.516983	-0.0944433
2.6895905	-0.0947589
2.7019806	-0.0947589
2.7621613	-0.09481808
2.7971649	-0.09487725
2.9114227	-0.0949956
2.9359589	-0.09501533
3.0526123	-0.09519285
3.8438568	-0.09584378
4.0467072	-0.09611993
4.0402985	-0.09611993
4.0869446	-0.0961791
4.1516876	-0.09627773
4.5965271	-0.09679058
4.8468933	-0.0975204
4.8902588	-0.0977571
4.9013824	-0.09787545
4.9020691	-0.09813188
4.7559204	-0.09858555
4.2050629	-0.09929565
3.8727264	-0.09976905
3.7237701	-0.0999663
3.5458832	-0.10016355
3.2899017	-0.10041998
2.9999237	-0.10073558
2.3911896	-0.10111035
2.3401031	-0.10118925
2.1929169	-0.1013076
1.9517975	-0.10152458
1.5430298	-0.10199798
0.96138	-0.10266863
0.6965942	-0.10298423
0.540329	-0.10326038
0.4144897	-0.10341818
0.3366547	-0.10357598
0.2265015	-0.10387185
0.1134033	-0.10432553
0.0530548	-0.1048581
0.0406342	-0.1050948
0.0374146	-0.1052526
0.0414734	-0.1055682
0.0467072	-0.10578518
0.047348	-0.1058049
0.0504913	-0.10584435
0.0633392	-0.1060416
0.0877075	-0.10645583
0.0979309	-0.10657418
0.1081238	-0.10671225
0.1306	-0.10704758
0.1316071	-0.10708703
0.1315155	-0.10708703
0.1316986	-0.10708703
0.131897	-0.10708703
0.1317902	-0.10708703
0.1309357	-0.10708703
0.1295929	-0.10708703
0.1314087	-0.10708703
0.1301422	-0.10708703
0.1298523	-0.10708703
0.1308594	-0.10708703
0.1302795	-0.10708703
0.1303711	-0.10708703
0.1302643	-0.10708703
0.1299896	-0.10708703
0.1299591	-0.10708703
0.1302795	-0.10708703
0.1298828	-0.10708703
0.1308899	-0.10712648
0.1509247	-0.10750125
0.1823578	-0.10807328
0.1942596	-0.10838888
0.2014618	-0.10876365
0.2038269	-0.10886228
0.2039795	-0.10900035
0.1958618	-0.10947375
0.1756134	-0.1100655
0.1545715	-0.1105389
0.1401825	-0.11079533
0.127121	-0.11103203
0.1134644	-0.11122928
0.0916901	-0.11162378
0.0572968	-0.1122747
0.0405426	-0.11261003
0.0339813	-0.112827
0.0306396	-0.11300453
0.0287628	-0.11318205
0.0306854	-0.1135371
0.0438843	-0.11412885
0.0541229	-0.1144839
0.0659027	-0.1148784
0.0722961	-0.11513483
0.0750732	-0.11517428
0.0819702	-0.11547015
0.0899811	-0.11631833
0.0883179	-0.11691008
0.0814209	-0.11750183
0.0708008	-0.11823165
0.0654907	-0.11862615
0.0600128	-0.11892203
0.0545959	-0.11917845
0.0461273	-0.1196124
0.0384979	-0.1200858
0.0352325	-0.1204014
0.0314178	-0.120717
0.0301056	-0.1208748
0.0292816	-0.12089453
0.0293274	-0.12089453
0.029068	-0.1208748
0.029129	-0.12085508
0.0292969	-0.12083535
0.0291595	-0.12083535
0.0290527	-0.12083535
0.0287476	-0.12083535
0.0289459	-0.12083535
0.0292206	-0.12083535
0.028717	-0.12083535
0.0291443	-0.12083535
0.0290833	-0.12083535
0.0290375	-0.12083535
0.029129	-0.12085508
0.0289917	-0.1208748
0.0289459	-0.12089453
0.0287476	-0.12093398
0.0300598	-0.12156518
0.0412445	-0.12255143
0.0432129	-0.12272895
0.0479431	-0.12290648
0.0535126	-0.12337988
0.0557556	-0.12407025
0.0562897	-0.124662
0.0584564	-0.12495788
0.0583344	-0.12541155
0.0580292	-0.12580605
0.0579529	-0.1259244
0.0570221	-0.12612165
0.0528717	-0.12685148
0.0471497	-0.12740378
0.0399933	-0.12787718
0.0321655	-0.1284492
0.0301819	-0.12866618
0.0301361	-0.12866618
0.0297089	-0.12870563
0.0288544	-0.12888315
0.0282898	-0.12904095
0.0281372	-0.1291593
0.0277252	-0.12927765
0.0280151	-0.12941573
0.0286407	-0.12973133
0.0294037	-0.12988913
0.0299225	-0.13000748
0.0307617	-0.13024418
0.0323792	-0.13048088
0.0325928	-0.1305795
0.0332336	-0.1306584
0.0341187	-0.13087538
0.0356598	-0.1311318
0.0372772	-0.1312896
0.0389404	-0.1315263
0.0424957	-0.13188135
0.0456085	-0.13209833
0.0457153	-0.13211805
0.045639	-0.13211805
0.0454865	-0.1320786
0.0452576	-0.1320786
0.0454712	-0.1320786
0.0450439	-0.1320786
0.0448456	-0.1320786
0.0445862	-0.1320786
0.0446167	-0.1320786
0.0451355	-0.1320786
0.0446472	-0.1320786
0.0449219	-0.1320786
0.0447845	-0.1320786
0.0448608	-0.1320786
0.0449371	-0.13211805
0.044693	-0.13211805
0.0444336	-0.13213778
0.0444946	-0.1321575
0.0451508	-0.13229558
0.0521393	-0.13322265
0.0486603	-0.13411028
0.0476074	-0.1342089
0.0469513	-0.1342878
0.0432587	-0.13450478
0.035965	-0.13505708
0.0315094	-0.1355502
0.0312805	-0.13558965
0.0309296	-0.135708
0.0275726	-0.13645755
0.0265961	-0.1371282
0.0273438	-0.1373649
0.0279541	-0.13756215
0.0285034	-0.13773968
0.0298462	-0.138075
0.0323181	-0.13841033
0.0343323	-0.13874565
0.0355225	-0.13890345
0.0355225	-0.13890345
0.0359344	-0.13898235
0.037323	-0.13927823
0.0371094	-0.13943603
0.0386047	-0.13967273
0.0376434	-0.13992915
0.0380096	-0.1402053
0.0373077	-0.14048145
0.037262	-0.1407576
0.0370941	-0.14103375
0.0375671	-0.141231
0.0374756	-0.14132963
0.0373993	-0.14172413
0.0372772	-0.14184248
0.0372772	-0.14184248
0.0371399	-0.14184248
0.0371399	-0.14182275
0.0375824	-0.14182275
0.036911	-0.14182275
0.0372009	-0.14182275
0.036911	-0.14182275
0.0365753	-0.14182275
0.0365601	-0.14182275
0.0368347	-0.14182275
0.036972	-0.14182275
0.0368042	-0.14182275
0.0369415	-0.14182275
0.036911	-0.14182275
0.0370026	-0.14182275
0.036438	-0.1418622
0.0371246	-0.1418622
0.0374908	-0.14192138
0.0368958	-0.14219753
0.0357361	-0.14271038
0.0348206	-0.1429668
0.0348206	-0.14302598
0.0338745	-0.1432035
0.0318604	-0.143598
0.0287323	-0.14403195
0.0280609	-0.14432783
0.0275574	-0.14474205
0.0269318	-0.14523518
0.0271759	-0.14535353
0.0275421	-0.14545215
0.0288696	-0.14598473
0.0300293	-0.14632005
0.0309601	-0.14649758
0.0320587	-0.14673428
0.033844	-0.14701043
0.0348816	-0.14724713
0.0364227	-0.14750355
0.0359497	-0.14789805
0.0363007	-0.1481742
0.035553	-0.148332
0.0349579	-0.14862788
0.0346527	-0.1486476
0.0343933	-0.14874623
0.0337982	-0.149121
0.0337982	-0.14923935
0.0338135	-0.14945633
0.0336609	-0.14985083
0.0332794	-0.14987055
0.0339203	-0.14987055
0.0341797	-0.14987055
0.0341339	-0.14987055
0.0346375	-0.14987055
0.0344238	-0.14987055
0.03479	-0.14987055
0.0348663	-0.14987055
0.0346985	-0.14987055
0.0344543	-0.14987055
0.0348358	-0.14987055
0.03479	-0.14987055
0.0348206	-0.14987055
0.0348206	-0.14987055
0.0348969	-0.14987055
0.0348969	-0.14987055
0.0350647	-0.14987055
0.0347137	-0.14987055
0.0349884	-0.14987055
0.0348969	-0.14987055
0.0344543	-0.14987055
0.0342255	-0.14987055
0.0344086	-0.14989028
0.0344391	-0.14992973
0.0345154	-0.14994945
0.0342407	-0.15032423
0.0338745	-0.15042285
0.0342712	-0.15044258
0.0339661	-0.1506201
0.0314178	-0.15127103
0.0285187	-0.15213893
0.0283051	-0.15247425
0.0278015	-0.15253343
0.027298	-0.15271095
0.027771	-0.1533027
0.0310669	-0.15430868
0.0330811	-0.15505823
0.0331116	-0.15517658
0.0325165	-0.15537383
0.0319977	-0.15580778
0.0319977	-0.15687293
0.032196	-0.15770138
0.0302887	-0.1584312
0.0290833	-0.15872708
0.0280609	-0.15896378
0.0270996	-0.15965415
0.0265045	-0.16002893
0.0258484	-0.16004865
0.026474	-0.16002893
0.0262146	-0.16002893
0.0263367	-0.1600092
0.0261993	-0.1600092
0.0261841	-0.1600092
0.0260773	-0.1600092
0.0260773	-0.1600092
0.0261078	-0.1600092
0.0262604	-0.1600092
0.0263367	-0.16012755
0.0260315	-0.16034453
0.0267944	-0.16138995
0.0282288	-0.16241565
0.0296326	-0.16302712
0.0314331	-0.16367805
0.0325012	-0.16399365
0.0309448	-0.16511797
0.0289154	-0.16598588
0.0279083	-0.16712993
0.0269318	-0.16762305
0.0269775	-0.16833315
0.0275574	-0.16912215
0.0287933	-0.16959555
0.0292206	-0.16973363
0.0290375	-0.16973363
0.0294342	-0.1697139
0.02948	-0.1697139
0.0290985	-0.16969418
0.0291138	-0.16969418
0.0294189	-0.16969418
0.0292358	-0.16969418
0.0292969	-0.16967445
0.0291443	-0.1697139
0.0290222	-0.17000978
0.0298767	-0.17030565
0.0299835	-0.17131163
0.0305481	-0.17235705
0.0308685	-0.17340248
0.0283966	-0.1741323
0.0272369	-0.17488185
0.0270233	-0.17576947
0.0266113	-0.1766571
0.0267334	-0.1769727
0.0274048	-0.17734747
0.0279541	-0.17795895
0.0290222	-0.17882685
0.0289154	-0.17928052
0.0288696	-0.17939887
0.0289459	-0.1797342
0.0291901	-0.17979337
0.0288391	-0.17979337
0.029129	-0.17979337
0.0289917	-0.17977365
0.0290833	-0.17977365
0.0290527	-0.1797342
0.030014	-0.1794975
0.0287628	-0.1791819
0.0289459	-0.17853097
0.0289917	-0.1778406
0.029068	-0.17762362
0.0274811	-0.17675572
0.0267029	-0.17600617
0.0264282	-0.17545387
0.0266724	-0.17490157
0.0271149	-0.17446762
0.0284882	-0.17363917
0.0298157	-0.17298825
0.0311432	-0.17253457
0.0311432	-0.17204145
0.0305634	-0.17148915
0.0296021	-0.17115382
0.0295715	-0.17085795
0.0296021	-0.1707396
0.0293579	-0.1707396
0.029892	-0.17075932
0.0296326	-0.17075932
0.0298309	-0.17075932
0.0293274	-0.17075932
0.0301208	-0.17075932
0.0296478	-0.17075932
0.0295563	-0.17075932
0.02948	-0.1707396
0.0293274	-0.1707396
0.0295105	-0.17070015
0.0296021	-0.17044372
0.0293884	-0.16969417
0.0272827	-0.168846
0.0264893	-0.16809645
0.0269318	-0.1671891
0.0281982	-0.1659267
0.0291901	-0.16511797
0.0303497	-0.16470375
0.0328827	-0.1635597
0.0307312	-0.16296795
0.02948	-0.16247482
0.0289154	-0.16227757
0.0283051	-0.16184362
0.027832	-0.16121242
0.0280762	-0.16113352
0.0275726	-0.16109407
0.0276642	-0.16109407
0.0278015	-0.1611138
0.0274811	-0.16115325
0.0275116	-0.16115325
0.0278015	-0.16115325
0.0279694	-0.16115325
0.0279694	-0.16115325
0.0276489	-0.16115325
0.0273132	-0.16115325
0.02771	-0.16115325
0.0275116	-0.16107435
0.02742	-0.16093627
0.0269012	-0.1604037
0.0266113	-0.15943717
0.0288849	-0.15817477
0.0303192	-0.15768165
0.0321655	-0.15720825
0.0321808	-0.15659677
0.0317535	-0.15584722
0.0319672	-0.15505822
0.0316315	-0.15411142
0.0296173	-0.1536183
0.0283356	-0.1533027
0.0264893	-0.15277012
0.0261841	-0.15245452
0.0263367	-0.15241507
0.0261841	-0.15241507
0.0265503	-0.15241507
0.0263367	-0.1524348
0.0263062	-0.15249397
0.0262146	-0.15249397
0.0262299	-0.15249397
0.0263977	-0.15249397
0.0264893	-0.15249397
0.0262604	-0.15249397
0.0261841	-0.15249397
0.026062	-0.15249397
0.026123	-0.15239535
0.0261841	-0.15215865
0.0270691	-0.151488
0.0287018	-0.15095542
0.0308838	-0.1499889
0.0330505	-0.14921962
0.0328674	-0.14839117
0.0342712	-0.14766135
0.0361328	-0.14693152
0.033432	-0.14624115
0.0291595	-0.14559022
0.0268402	-0.14505765
0.0264587	-0.14484067
0.0264282	-0.14440672
0.0275269	-0.14401222
0.0281372	-0.1437558
0.0302277	-0.14342047
0.0312347	-0.14330212
0.0311584	-0.14330212
0.0310364	-0.14330212
0.0325317	-0.14338102
0.0331268	-0.14338102
0.0326233	-0.14338102
0.0325928	-0.14338102
0.0325928	-0.14338102
0.03302	-0.14338102
0.0325012	-0.14338102
0.0324707	-0.14338102
0.0324707	-0.14338102
0.0328064	-0.14338102
0.0327148	-0.1433613
0.0327759	-0.1433613
0.0330048	-0.1433613
0.0352936	-0.14284845
0.036499	-0.1423356
0.0368195	-0.14180302
0.0365601	-0.1414677
0.0368195	-0.14127045
0.0367432	-0.1407576
0.0372314	-0.1403631
0.0372925	-0.14000805
0.0370026	-0.13967272
0.0368347	-0.13929795
0.0354156	-0.1390218
0.0329285	-0.13858785
0.0300903	-0.13821307
0.0279236	-0.1378383
0.0265503	-0.13738462
0.0266266	-0.13693095
0.0269775	-0.13659562
0.0270996	-0.13643782
0.027771	-0.13616167
0.0287781	-0.13568827
0.0347748	-0.13501762
0.0381775	-0.13480065
0.0428467	-0.13456395
0.0459137	-0.13432725
0.0480042	-0.13416945
0.0506744	-0.13391302
0.0524597	-0.13367632
0.0528107	-0.13345935
0.0535126	-0.13345935
0.0529938	-0.13345935
0.0535736	-0.13347907
0.0531158	-0.13353825
0.0534821	-0.13353825
0.0536041	-0.13353825
0.0531921	-0.13353825
0.053421	-0.13353825
0.0530701	-0.13353825
0.0535736	-0.13353825
0.0529175	-0.13353825
0.0533752	-0.13353825
0.0535889	-0.13353825
0.0530548	-0.13353825
0.0533752	-0.13353825
0.0531464	-0.13351852
0.0535889	-0.13347907
0.0529785	-0.13347907
0.0536346	-0.13347907
0.0529022	-0.1332621
0.0494537	-0.13274925
0.0456238	-0.13227585
0.0413055	-0.13188135
0.036972	-0.13138822
0.0337524	-0.13095427
0.0313263	-0.1305795
0.0293579	-0.13024417
0.0278778	-0.12990885
0.0268707	-0.1295538
0.02742	-0.12925792
0.0283661	-0.12894232
0.0310211	-0.12864645
0.0345764	-0.1283703
0.0394287	-0.1280547
0.0445404	-0.12775882
0.0482788	-0.12752212
0.053299	-0.12706845
0.0541687	-0.1269501
0.0540771	-0.12693037
0.0546265	-0.1267923
0.0553589	-0.12665422
0.056778	-0.1263978
0.0574646	-0.12614137
0.0591278	-0.12572715
0.0600281	-0.12535237
0.0597687	-0.12499732
0.05896	-0.1248198
0.0583649	-0.12452392
0.0583496	-0.12446475
0.0569916	-0.12428722
0.0567169	-0.12414915
0.0552673	-0.12393217
0.0541229	-0.12373492
0.0531311	-0.12349822
0.0503235	-0.123084
0.0478516	-0.12282757
0.0463562	-0.12274867
0.0466003	-0.12272895
0.0441895	-0.1227684
0.0415497	-0.1228473
0.0427551	-0.1228473
0.043335	-0.1228473
0.0431519	-0.1228473
0.0428925	-0.1228473
0.0431671	-0.1228473
0.043396	-0.1228473
0.043335	-0.1228473
0.0435944	-0.1228473
0.0434875	-0.1228473
0.0431824	-0.1228473
0.0434265	-0.12280785
0.0434875	-0.12280785
0.0435486	-0.12280785
0.0438385	-0.12280785
0.0440826	-0.12280785
0.0441589	-0.12280785
0.0437012	-0.12280785
0.0431213	-0.12280785
0.0436554	-0.12280785
0.0434418	-0.1228473
0.0433197	-0.1228473
0.0435181	-0.1228473
0.0436707	-0.12282757
0.043808	-0.12280785
0.0437927	-0.12280785
0.0437317	-0.12280785
0.0432739	-0.12280785
0.0437469	-0.12280785
0.0437622	-0.12280785
0.0429382	-0.12266977
0.0364685	-0.12223582
0.0322113	-0.12199912
0.0294037	-0.1217427
0.0280151	-0.12146655
0.0278015	-0.1212693
0.0289917	-0.12099315
0.0301056	-0.12077617
0.0340881	-0.12044085
0.0387878	-0.1201647
0.0456848	-0.1198491
0.0500641	-0.1196124
0.0545959	-0.11941515
0.0586548	-0.11915872
0.0650635	-0.11884312
0.0679932	-0.11864587
0.0727234	-0.11836972
0.0767212	-0.11809357
0.0810089	-0.11777797
0.0839386	-0.11746237
0.0858154	-0.11718622
0.0866089	-0.11694952
0.0879822	-0.11671282
0.0877838	-0.11663392
0.087616	-0.11633805
0.0834198	-0.1159041
0.075943	-0.11552932
0.0703278	-0.1152729
0.0640869	-0.11505592
0.0578918	-0.11483895
0.0522919	-0.1146417
0.0484924	-0.11452335
0.0419312	-0.11428665
0.0401306	-0.11422747
0.0390167	-0.11410912
0.0387268	-0.11404995
0.0381775	-0.11381325
0.0339508	-0.1135371
0.0318146	-0.11326095
0.0281525	-0.11302425
0.0276794	-0.112827
0.0287781	-0.11270865
0.0300903	-0.1125903
0.0360718	-0.11229442
0.0440521	-0.11213662
0.0519257	-0.1119591
0.0699768	-0.11168295
0.0894012	-0.11154487
0.0927582	-0.11150542
0.1057281	-0.11128845
0.1194305	-0.11118982
0.1235504	-0.11107147
0.1298828	-0.11103202
0.1371155	-0.1109334
0.1387329	-0.11087422
0.1480255	-0.11071642
0.1501617	-0.11065725
0.1524963	-0.11057835
0.154892	-0.11051917
0.1575623	-0.1103811
0.1597595	-0.11028247
0.1627045	-0.11016412
0.1631775	-0.11012467
0.1691132	-0.10994715
0.1701965	-0.10992742
0.1707001	-0.1099077
0.1705475	-0.1099077
0.1835022	-0.11002605
0.1848602	-0.11002605
0.1834106	-0.11002605
0.182785	-0.11002605
0.1831665	-0.11002605
0.1828308	-0.11002605
0.1828156	-0.11002605
0.1831818	-0.11002605
0.1831055	-0.11002605
0.1833496	-0.11002605
0.1829681	-0.11002605
0.1833496	-0.11002605
0.1832733	-0.11002605
0.18367	-0.11002605
0.1839294	-0.11002605
0.1839447	-0.11002605
0.1843567	-0.11000632
0.1835938	-0.11000632
0.1845398	-0.11000632
