Light Intensity (% of scale max) Antonio_0.08_0.5_lampadina	Position (m) Antonio_0.08_0.5_lampadina
0.0000000000	-0.0296000000
0.0000000000	-0.0299000000
0.0000000000	-0.0301000000
0.0000000000	-0.0309000000
0.0000000000	-0.0319000000
0.0000000000	-0.0325000000
0.0000000000	-0.0331000000
0.0000000000	-0.0335000000
0.0000000000	-0.0340000000
0.0000000000	-0.0346000000
0.0000000000	-0.0353000000
0.0000000000	-0.0361000000
0.0000000000	-0.0367000000
0.0000000000	-0.0372000000
0.0000000000	-0.0378000000
0.0000000000	-0.0384000000
0.0000000000	-0.0391000000
0.0000000000	-0.0397000000
0.0000000000	-0.0404000000
0.0000000000	-0.0411000000
0.0000000000	-0.0419000000
0.0000000000	-0.0424000000
0.0000000000	-0.0429000000
0.0000000000	-0.0433000000
0.0000000000	-0.0434000000
0.0000000000	-0.0434000000
0.0000000000	-0.0434000000
0.0000000000	-0.0433000000
0.0000000000	-0.0433000000
0.0000000000	-0.0433000000
0.0000000000	-0.0433000000
0.0000000000	-0.0433000000
0.0000000000	-0.0433000000
0.0000000000	-0.0433000000
0.0000000000	-0.0433000000
0.0000000000	-0.0433000000
0.0000000000	-0.0433000000
0.0000000000	-0.0433000000
0.0000000000	-0.0434000000
0.0000000000	-0.0434000000
0.0000000000	-0.0435000000
0.0000000000	-0.0438000000
0.0000000000	-0.0444000000
0.0000000000	-0.0448000000
0.0000000000	-0.0450000000
0.0000000000	-0.0452000000
0.0000000000	-0.0456000000
0.0000000000	-0.0459000000
0.0000000000	-0.0463000000
0.0000000000	-0.0467000000
0.0000000000	-0.0471000000
0.0000000000	-0.0473000000
0.0000000000	-0.0476000000
0.0000000000	-0.0479000000
0.0000000000	-0.0483000000
0.0000000000	-0.0486000000
0.0000000000	-0.0490000000
0.0000000000	-0.0493000000
0.0000000000	-0.0496000000
0.0000000000	-0.0498000000
0.0000000000	-0.0500000000
0.0000000000	-0.0501000000
0.0000000000	-0.0502000000
0.0000000000	-0.0505000000
0.0000000000	-0.0508000000
0.0000000000	-0.0510000000
0.0000000000	-0.0512000000
0.0000000000	-0.0515000000
0.0000000000	-0.0518000000
0.0000000000	-0.0523000000
0.0000000000	-0.0528000000
0.0000000000	-0.0532000000
0.0000000000	-0.0535000000
0.0000000000	-0.0538000000
0.0000000000	-0.0542000000
0.0000000000	-0.0544000000
0.0000000000	-0.0547000000
0.0000000000	-0.0551000000
0.0000000000	-0.0553000000
0.0000000000	-0.0554000000
0.0000000000	-0.0556000000
0.0000000000	-0.0556000000
0.0000000000	-0.0556000000
0.0000000000	-0.0556000000
0.0000000000	-0.0556000000
0.0000000000	-0.0556000000
0.0000000000	-0.0556000000
0.0000000000	-0.0556000000
0.0000000000	-0.0556000000
0.0000000000	-0.0556000000
0.0000000000	-0.0556000000
0.0000000000	-0.0556000000
0.0000000000	-0.0556000000
0.0000000000	-0.0556000000
0.0000000000	-0.0556000000
0.0000000000	-0.0556000000
0.0000000000	-0.0557000000
0.0000000000	-0.0562000000
0.0000000000	-0.0566000000
0.0000000000	-0.0568000000
0.0000000000	-0.0572000000
0.0000000000	-0.0576000000
0.0000000000	-0.0582000000
0.0000000000	-0.0586000000
0.0000000000	-0.0591000000
0.0000000000	-0.0594000000
0.0000000000	-0.0597000000
0.0000000000	-0.0600000000
0.0000000000	-0.0602000000
0.0000000000	-0.0606000000
0.0000000000	-0.0608000000
0.0000000000	-0.0611000000
0.0000000000	-0.0615000000
0.0000000000	-0.0616000000
0.0000000000	-0.0618000000
0.0000000000	-0.0620000000
0.0000000000	-0.0624000000
0.0000000000	-0.0628000000
0.0000000000	-0.0632000000
0.0000000000	-0.0635000000
0.0000000000	-0.0637000000
0.0000000000	-0.0638000000
0.0000000000	-0.0641000000
0.0000000000	-0.0644000000
0.0000000000	-0.0647000000
0.0000000000	-0.0652000000
0.0000000000	-0.0657000000
0.0000000000	-0.0659000000
0.0000000000	-0.0659000000
0.0000000000	-0.0659000000
0.0000000000	-0.0659000000
0.0000000000	-0.0659000000
0.0000000000	-0.0659000000
0.0000000000	-0.0659000000
0.0000000000	-0.0659000000
0.0000000000	-0.0659000000
0.0000000000	-0.0659000000
0.0000000000	-0.0659000000
0.0000000000	-0.0659000000
0.0000000000	-0.0659000000
0.0000000000	-0.0659000000
0.0000000000	-0.0659000000
0.0000000000	-0.0659000000
0.0000000000	-0.0659000000
0.0000000000	-0.0660000000
0.0000000000	-0.0661000000
0.0000000000	-0.0665000000
0.0000000000	-0.0670000000
0.0000000000	-0.0671000000
0.0000000000	-0.0672000000
0.0000000000	-0.0674000000
0.0000000000	-0.0675000000
0.0000000000	-0.0679000000
0.0000000000	-0.0682000000
0.0000000000	-0.0685000000
0.0000000000	-0.0687000000
0.0000000000	-0.0689000000
0.0000000000	-0.0691000000
0.0000000000	-0.0691000000
0.1000000000	-0.0692000000
0.1000000000	-0.0695000000
0.1000000000	-0.0697000000
0.1000000000	-0.0697000000
0.1000000000	-0.0697000000
0.1000000000	-0.0699000000
0.1000000000	-0.0703000000
0.1000000000	-0.0707000000
0.1000000000	-0.0712000000
0.1000000000	-0.0714000000
0.1000000000	-0.0714000000
0.1000000000	-0.0716000000
0.0000000000	-0.0719000000
0.0000000000	-0.0722000000
0.0000000000	-0.0726000000
0.0000000000	-0.0730000000
0.0000000000	-0.0737000000
0.0000000000	-0.0739000000
0.0000000000	-0.0739000000
0.0000000000	-0.0739000000
0.0000000000	-0.0740000000
0.0000000000	-0.0743000000
0.0000000000	-0.0746000000
0.0000000000	-0.0751000000
0.0000000000	-0.0757000000
0.0000000000	-0.0758000000
0.0000000000	-0.0758000000
0.0000000000	-0.0761000000
0.0000000000	-0.0762000000
0.0000000000	-0.0763000000
0.0000000000	-0.0764000000
0.1000000000	-0.0767000000
0.1000000000	-0.0768000000
0.1000000000	-0.0769000000
0.1000000000	-0.0775000000
0.1000000000	-0.0778000000
0.1000000000	-0.0778000000
0.1000000000	-0.0778000000
0.1000000000	-0.0777000000
0.1000000000	-0.0777000000
0.1000000000	-0.0777000000
0.1000000000	-0.0777000000
0.1000000000	-0.0777000000
0.1000000000	-0.0777000000
0.1000000000	-0.0777000000
0.1000000000	-0.0777000000
0.1000000000	-0.0777000000
0.1000000000	-0.0777000000
0.1000000000	-0.0777000000
0.1000000000	-0.0777000000
0.1000000000	-0.0777000000
0.1000000000	-0.0777000000
0.1000000000	-0.0777000000
0.1000000000	-0.0777000000
0.1000000000	-0.0777000000
0.1000000000	-0.0777000000
0.1000000000	-0.0777000000
0.1000000000	-0.0777000000
0.1000000000	-0.0778000000
0.1000000000	-0.0778000000
0.1000000000	-0.0778000000
0.1000000000	-0.0778000000
0.1000000000	-0.0778000000
0.1000000000	-0.0778000000
0.1000000000	-0.0778000000
0.1000000000	-0.0782000000
0.1000000000	-0.0791000000
0.1000000000	-0.0792000000
0.1000000000	-0.0792000000
0.1000000000	-0.0792000000
0.1000000000	-0.0794000000
0.1000000000	-0.0798000000
0.1000000000	-0.0799000000
0.1000000000	-0.0801000000
0.1000000000	-0.0807000000
0.1000000000	-0.0809000000
0.1000000000	-0.0811000000
0.1000000000	-0.0812000000
0.0000000000	-0.0813000000
0.0000000000	-0.0817000000
0.0000000000	-0.0824000000
0.0000000000	-0.0828000000
0.0000000000	-0.0829000000
0.0000000000	-0.0829000000
0.1000000000	-0.0832000000
0.1000000000	-0.0837000000
0.1000000000	-0.0839000000
0.1000000000	-0.0840000000
0.1000000000	-0.0843000000
0.2000000000	-0.0849000000
0.2000000000	-0.0850000000
0.2000000000	-0.0851000000
0.2000000000	-0.0852000000
0.2000000000	-0.0859000000
0.2000000000	-0.0865000000
0.2000000000	-0.0865000000
0.2000000000	-0.0867000000
0.2000000000	-0.0868000000
0.2000000000	-0.0869000000
0.2000000000	-0.0871000000
0.2000000000	-0.0877000000
0.1000000000	-0.0884000000
0.1000000000	-0.0885000000
0.1000000000	-0.0886000000
0.1000000000	-0.0887000000
0.1000000000	-0.0888000000
0.0000000000	-0.0895000000
0.0000000000	-0.0902000000
0.0000000000	-0.0902000000
0.0000000000	-0.0902000000
0.1000000000	-0.0904000000
0.1000000000	-0.0909000000
0.2000000000	-0.0911000000
0.3000000000	-0.0914000000
0.7000000000	-0.0923000000
1.0000000000	-0.0929000000
1.1000000000	-0.0929000000
1.1000000000	-0.0929000000
1.1000000000	-0.0929000000
1.1000000000	-0.0929000000
1.1000000000	-0.0929000000
1.1000000000	-0.0929000000
1.1000000000	-0.0929000000
1.1000000000	-0.0929000000
1.1000000000	-0.0929000000
1.1000000000	-0.0929000000
1.1000000000	-0.0929000000
1.1000000000	-0.0929000000
1.1000000000	-0.0929000000
1.1000000000	-0.0929000000
1.1000000000	-0.0929000000
1.1000000000	-0.0929000000
1.1000000000	-0.0929000000
1.1000000000	-0.0929000000
1.1000000000	-0.0929000000
1.1000000000	-0.0929000000
1.1000000000	-0.0929000000
1.1000000000	-0.0929000000
1.1000000000	-0.0929000000
1.1000000000	-0.0930000000
1.4000000000	-0.0933000000
1.6000000000	-0.0936000000
1.6000000000	-0.0937000000
1.8000000000	-0.0939000000
2.5000000000	-0.0944000000
2.7000000000	-0.0948000000
2.7000000000	-0.0948000000
2.8000000000	-0.0948000000
2.8000000000	-0.0949000000
2.9000000000	-0.0950000000
2.9000000000	-0.0950000000
3.1000000000	-0.0952000000
3.8000000000	-0.0958000000
4.0000000000	-0.0961000000
4.0000000000	-0.0961000000
4.1000000000	-0.0962000000
4.2000000000	-0.0963000000
4.6000000000	-0.0968000000
4.8000000000	-0.0975000000
4.9000000000	-0.0978000000
4.9000000000	-0.0979000000
4.9000000000	-0.0981000000
4.8000000000	-0.0986000000
4.2000000000	-0.0993000000
3.9000000000	-0.0998000000
3.7000000000	-0.1000000000
3.5000000000	-0.1002000000
3.3000000000	-0.1004000000
3.0000000000	-0.1007000000
2.4000000000	-0.1011000000
2.3000000000	-0.1012000000
2.2000000000	-0.1013000000
2.0000000000	-0.1015000000
1.5000000000	-0.1020000000
1.0000000000	-0.1027000000
0.7000000000	-0.1030000000
0.5000000000	-0.1033000000
0.4000000000	-0.1034000000
0.3000000000	-0.1036000000
0.2000000000	-0.1039000000
0.1000000000	-0.1043000000
0.1000000000	-0.1049000000
0.0000000000	-0.1051000000
0.0000000000	-0.1053000000
0.0000000000	-0.1056000000
0.0000000000	-0.1058000000
0.0000000000	-0.1058000000
0.1000000000	-0.1058000000
0.1000000000	-0.1060000000
0.1000000000	-0.1065000000
0.1000000000	-0.1066000000
0.1000000000	-0.1067000000
0.1000000000	-0.1070000000
0.1000000000	-0.1071000000
0.1000000000	-0.1071000000
0.1000000000	-0.1071000000
0.1000000000	-0.1071000000
0.1000000000	-0.1071000000
0.1000000000	-0.1071000000
0.1000000000	-0.1071000000
0.1000000000	-0.1071000000
0.1000000000	-0.1071000000
0.1000000000	-0.1071000000
0.1000000000	-0.1071000000
0.1000000000	-0.1071000000
0.1000000000	-0.1071000000
0.1000000000	-0.1071000000
0.1000000000	-0.1071000000
0.1000000000	-0.1071000000
0.1000000000	-0.1071000000
0.1000000000	-0.1071000000
0.1000000000	-0.1071000000
0.2000000000	-0.1075000000
0.2000000000	-0.1081000000
0.2000000000	-0.1084000000
0.2000000000	-0.1088000000
0.2000000000	-0.1089000000
0.2000000000	-0.1090000000
0.2000000000	-0.1095000000
0.2000000000	-0.1101000000
0.2000000000	-0.1105000000
0.1000000000	-0.1108000000
0.1000000000	-0.1110000000
0.1000000000	-0.1112000000
0.1000000000	-0.1116000000
0.1000000000	-0.1123000000
0.0000000000	-0.1126000000
0.0000000000	-0.1128000000
0.0000000000	-0.1130000000
0.0000000000	-0.1132000000
0.0000000000	-0.1135000000
0.0000000000	-0.1141000000
0.1000000000	-0.1145000000
0.1000000000	-0.1149000000
0.1000000000	-0.1151000000
0.1000000000	-0.1152000000
0.1000000000	-0.1155000000
0.1000000000	-0.1163000000
0.1000000000	-0.1169000000
0.1000000000	-0.1175000000
0.1000000000	-0.1182000000
0.1000000000	-0.1186000000
0.1000000000	-0.1189000000
0.1000000000	-0.1192000000
0.0000000000	-0.1196000000
0.0000000000	-0.1201000000
0.0000000000	-0.1204000000
0.0000000000	-0.1207000000
0.0000000000	-0.1209000000
0.0000000000	-0.1209000000
0.0000000000	-0.1209000000
0.0000000000	-0.1209000000
0.0000000000	-0.1209000000
0.0000000000	-0.1208000000
0.0000000000	-0.1208000000
0.0000000000	-0.1208000000
0.0000000000	-0.1208000000
0.0000000000	-0.1208000000
0.0000000000	-0.1208000000
0.0000000000	-0.1208000000
0.0000000000	-0.1208000000
0.0000000000	-0.1208000000
0.0000000000	-0.1208000000
0.0000000000	-0.1209000000
0.0000000000	-0.1209000000
0.0000000000	-0.1209000000
0.0000000000	-0.1209000000
0.0000000000	-0.1216000000
0.0000000000	-0.1226000000
0.0000000000	-0.1227000000
0.0000000000	-0.1229000000
0.1000000000	-0.1234000000
0.1000000000	-0.1241000000
0.1000000000	-0.1247000000
0.1000000000	-0.1250000000
0.1000000000	-0.1254000000
0.1000000000	-0.1258000000
0.1000000000	-0.1259000000
0.1000000000	-0.1261000000
0.1000000000	-0.1269000000
0.0000000000	-0.1274000000
0.0000000000	-0.1279000000
0.0000000000	-0.1284000000
0.0000000000	-0.1287000000
0.0000000000	-0.1287000000
0.0000000000	-0.1287000000
0.0000000000	-0.1289000000
0.0000000000	-0.1290000000
0.0000000000	-0.1292000000
0.0000000000	-0.1293000000
0.0000000000	-0.1294000000
0.0000000000	-0.1297000000
0.0000000000	-0.1299000000
0.0000000000	-0.1300000000
0.0000000000	-0.1302000000
0.0000000000	-0.1305000000
0.0000000000	-0.1306000000
0.0000000000	-0.1307000000
0.0000000000	-0.1309000000
0.0000000000	-0.1311000000
0.0000000000	-0.1313000000
0.0000000000	-0.1315000000
0.0000000000	-0.1319000000
0.0000000000	-0.1321000000
0.0000000000	-0.1321000000
0.0000000000	-0.1321000000
0.0000000000	-0.1321000000
0.0000000000	-0.1321000000
0.0000000000	-0.1321000000
0.0000000000	-0.1321000000
0.0000000000	-0.1321000000
0.0000000000	-0.1321000000
0.0000000000	-0.1321000000
0.0000000000	-0.1321000000
0.0000000000	-0.1321000000
0.0000000000	-0.1321000000
0.0000000000	-0.1321000000
0.0000000000	-0.1321000000
0.0000000000	-0.1321000000
0.0000000000	-0.1321000000
0.0000000000	-0.1321000000
0.0000000000	-0.1322000000
0.0000000000	-0.1323000000
0.1000000000	-0.1332000000
0.0000000000	-0.1341000000
0.0000000000	-0.1342000000
0.0000000000	-0.1343000000
0.0000000000	-0.1345000000
0.0000000000	-0.1351000000
0.0000000000	-0.1356000000
0.0000000000	-0.1356000000
0.0000000000	-0.1357000000
0.0000000000	-0.1365000000
0.0000000000	-0.1371000000
0.0000000000	-0.1374000000
0.0000000000	-0.1376000000
0.0000000000	-0.1377000000
0.0000000000	-0.1381000000
0.0000000000	-0.1384000000
0.0000000000	-0.1387000000
0.0000000000	-0.1389000000
0.0000000000	-0.1389000000
0.0000000000	-0.1390000000
0.0000000000	-0.1393000000
0.0000000000	-0.1394000000
0.0000000000	-0.1397000000
0.0000000000	-0.1399000000
0.0000000000	-0.1402000000
0.0000000000	-0.1405000000
0.0000000000	-0.1408000000
0.0000000000	-0.1410000000
0.0000000000	-0.1412000000
0.0000000000	-0.1413000000
0.0000000000	-0.1417000000
0.0000000000	-0.1418000000
0.0000000000	-0.1418000000
0.0000000000	-0.1418000000
0.0000000000	-0.1418000000
0.0000000000	-0.1418000000
0.0000000000	-0.1418000000
0.0000000000	-0.1418000000
0.0000000000	-0.1418000000
0.0000000000	-0.1418000000
0.0000000000	-0.1418000000
0.0000000000	-0.1418000000
0.0000000000	-0.1418000000
0.0000000000	-0.1418000000
0.0000000000	-0.1418000000
0.0000000000	-0.1418000000
0.0000000000	-0.1418000000
0.0000000000	-0.1419000000
0.0000000000	-0.1419000000
0.0000000000	-0.1419000000
0.0000000000	-0.1422000000
0.0000000000	-0.1427000000
0.0000000000	-0.1430000000
0.0000000000	-0.1430000000
0.0000000000	-0.1432000000
0.0000000000	-0.1436000000
0.0000000000	-0.1440000000
0.0000000000	-0.1443000000
0.0000000000	-0.1447000000
0.0000000000	-0.1452000000
0.0000000000	-0.1454000000
0.0000000000	-0.1455000000
0.0000000000	-0.1460000000
0.0000000000	-0.1463000000
0.0000000000	-0.1465000000
0.0000000000	-0.1467000000
0.0000000000	-0.1470000000
0.0000000000	-0.1472000000
0.0000000000	-0.1475000000
0.0000000000	-0.1479000000
0.0000000000	-0.1482000000
0.0000000000	-0.1483000000
0.0000000000	-0.1486000000
0.0000000000	-0.1486000000
0.0000000000	-0.1487000000
0.0000000000	-0.1491000000
0.0000000000	-0.1492000000
0.0000000000	-0.1495000000
0.0000000000	-0.1499000000
0.0000000000	-0.1499000000
0.0000000000	-0.1499000000
0.0000000000	-0.1499000000
0.0000000000	-0.1499000000
0.0000000000	-0.1499000000
0.0000000000	-0.1499000000
0.0000000000	-0.1499000000
0.0000000000	-0.1499000000
0.0000000000	-0.1499000000
0.0000000000	-0.1499000000
0.0000000000	-0.1499000000
0.0000000000	-0.1499000000
0.0000000000	-0.1499000000
0.0000000000	-0.1499000000
0.0000000000	-0.1499000000
0.0000000000	-0.1499000000
0.0000000000	-0.1499000000
0.0000000000	-0.1499000000
0.0000000000	-0.1499000000
0.0000000000	-0.1499000000
0.0000000000	-0.1499000000
0.0000000000	-0.1499000000
0.0000000000	-0.1499000000
0.0000000000	-0.1499000000
0.0000000000	-0.1499000000
0.0000000000	-0.1503000000
0.0000000000	-0.1504000000
0.0000000000	-0.1504000000
0.0000000000	-0.1506000000
0.0000000000	-0.1513000000
0.0000000000	-0.1521000000
0.0000000000	-0.1525000000
0.0000000000	-0.1525000000
0.0000000000	-0.1527000000
0.0000000000	-0.1533000000
0.0000000000	-0.1543000000
0.0000000000	-0.1551000000
0.0000000000	-0.1552000000
0.0000000000	-0.1554000000
0.0000000000	-0.1558000000
0.0000000000	-0.1569000000
0.0000000000	-0.1577000000
0.0000000000	-0.1584000000
0.0000000000	-0.1587000000
0.0000000000	-0.1590000000
0.0000000000	-0.1597000000
0.0000000000	-0.1600000000
0.0000000000	-0.1600000000
0.0000000000	-0.1600000000
0.0000000000	-0.1600000000
0.0000000000	-0.1600000000
0.0000000000	-0.1600000000
0.0000000000	-0.1600000000
0.0000000000	-0.1600000000
0.0000000000	-0.1600000000
0.0000000000	-0.1600000000
0.0000000000	-0.1600000000
0.0000000000	-0.1601000000
0.0000000000	-0.1603000000
0.0000000000	-0.1614000000
0.0000000000	-0.1624000000
0.0000000000	-0.1630000000
0.0000000000	-0.1637000000
0.0000000000	-0.1640000000
0.0000000000	-0.1651000000
0.0000000000	-0.1660000000
0.0000000000	-0.1671000000
0.0000000000	-0.1676000000
0.0000000000	-0.1683000000
0.0000000000	-0.1691000000
0.0000000000	-0.1696000000
0.0000000000	-0.1697000000
0.0000000000	-0.1697000000
0.0000000000	-0.1697000000
0.0000000000	-0.1697000000
0.0000000000	-0.1697000000
0.0000000000	-0.1697000000
0.0000000000	-0.1697000000
0.0000000000	-0.1697000000
0.0000000000	-0.1697000000
0.0000000000	-0.1697000000
0.0000000000	-0.1700000000
0.0000000000	-0.1703000000
0.0000000000	-0.1713000000
0.0000000000	-0.1724000000
0.0000000000	-0.1734000000
0.0000000000	-0.1741000000
0.0000000000	-0.1749000000
0.0000000000	-0.1758000000
0.0000000000	-0.1767000000
0.0000000000	-0.1770000000
0.0000000000	-0.1773000000
0.0000000000	-0.1780000000
0.0000000000	-0.1788000000
0.0000000000	-0.1793000000
0.0000000000	-0.1794000000
0.0000000000	-0.1797000000
0.0000000000	-0.1798000000
0.0000000000	-0.1798000000
0.0000000000	-0.1798000000
0.0000000000	-0.1798000000
0.0000000000	-0.1798000000
0.0000000000	-0.1797000000
0.0000000000	-0.1795000000
0.0000000000	-0.1792000000
0.0000000000	-0.1785000000
0.0000000000	-0.1778000000
0.0000000000	-0.1776000000
0.0000000000	-0.1768000000
0.0000000000	-0.1760000000
0.0000000000	-0.1755000000
0.0000000000	-0.1749000000
0.0000000000	-0.1745000000
0.0000000000	-0.1736000000
0.0000000000	-0.1730000000
0.0000000000	-0.1725000000
0.0000000000	-0.1720000000
0.0000000000	-0.1715000000
0.0000000000	-0.1712000000
0.0000000000	-0.1709000000
0.0000000000	-0.1707000000
0.0000000000	-0.1707000000
0.0000000000	-0.1708000000
0.0000000000	-0.1708000000
0.0000000000	-0.1708000000
0.0000000000	-0.1708000000
0.0000000000	-0.1708000000
0.0000000000	-0.1708000000
0.0000000000	-0.1708000000
0.0000000000	-0.1707000000
0.0000000000	-0.1707000000
0.0000000000	-0.1707000000
0.0000000000	-0.1704000000
0.0000000000	-0.1697000000
0.0000000000	-0.1688000000
0.0000000000	-0.1681000000
0.0000000000	-0.1672000000
0.0000000000	-0.1659000000
0.0000000000	-0.1651000000
0.0000000000	-0.1647000000
0.0000000000	-0.1636000000
0.0000000000	-0.1630000000
0.0000000000	-0.1625000000
0.0000000000	-0.1623000000
0.0000000000	-0.1618000000
0.0000000000	-0.1612000000
0.0000000000	-0.1611000000
0.0000000000	-0.1611000000
0.0000000000	-0.1611000000
0.0000000000	-0.1611000000
0.0000000000	-0.1612000000
0.0000000000	-0.1612000000
0.0000000000	-0.1612000000
0.0000000000	-0.1612000000
0.0000000000	-0.1612000000
0.0000000000	-0.1612000000
0.0000000000	-0.1612000000
0.0000000000	-0.1612000000
0.0000000000	-0.1611000000
0.0000000000	-0.1609000000
0.0000000000	-0.1604000000
0.0000000000	-0.1594000000
0.0000000000	-0.1582000000
0.0000000000	-0.1577000000
0.0000000000	-0.1572000000
0.0000000000	-0.1566000000
0.0000000000	-0.1558000000
0.0000000000	-0.1551000000
0.0000000000	-0.1541000000
0.0000000000	-0.1536000000
0.0000000000	-0.1533000000
0.0000000000	-0.1528000000
0.0000000000	-0.1525000000
0.0000000000	-0.1524000000
0.0000000000	-0.1524000000
0.0000000000	-0.1524000000
0.0000000000	-0.1524000000
0.0000000000	-0.1525000000
0.0000000000	-0.1525000000
0.0000000000	-0.1525000000
0.0000000000	-0.1525000000
0.0000000000	-0.1525000000
0.0000000000	-0.1525000000
0.0000000000	-0.1525000000
0.0000000000	-0.1525000000
0.0000000000	-0.1524000000
0.0000000000	-0.1522000000
0.0000000000	-0.1515000000
0.0000000000	-0.1510000000
0.0000000000	-0.1500000000
0.0000000000	-0.1492000000
0.0000000000	-0.1484000000
0.0000000000	-0.1477000000
0.0000000000	-0.1469000000
0.0000000000	-0.1462000000
0.0000000000	-0.1456000000
0.0000000000	-0.1451000000
0.0000000000	-0.1448000000
0.0000000000	-0.1444000000
0.0000000000	-0.1440000000
0.0000000000	-0.1438000000
0.0000000000	-0.1434000000
0.0000000000	-0.1433000000
0.0000000000	-0.1433000000
0.0000000000	-0.1433000000
0.0000000000	-0.1434000000
0.0000000000	-0.1434000000
0.0000000000	-0.1434000000
0.0000000000	-0.1434000000
0.0000000000	-0.1434000000
0.0000000000	-0.1434000000
0.0000000000	-0.1434000000
0.0000000000	-0.1434000000
0.0000000000	-0.1434000000
0.0000000000	-0.1434000000
0.0000000000	-0.1434000000
0.0000000000	-0.1434000000
0.0000000000	-0.1434000000
0.0000000000	-0.1428000000
0.0000000000	-0.1423000000
0.0000000000	-0.1418000000
0.0000000000	-0.1415000000
0.0000000000	-0.1413000000
0.0000000000	-0.1408000000
0.0000000000	-0.1404000000
0.0000000000	-0.1400000000
0.0000000000	-0.1397000000
0.0000000000	-0.1393000000
0.0000000000	-0.1390000000
0.0000000000	-0.1386000000
0.0000000000	-0.1382000000
0.0000000000	-0.1378000000
0.0000000000	-0.1374000000
0.0000000000	-0.1369000000
0.0000000000	-0.1366000000
0.0000000000	-0.1364000000
0.0000000000	-0.1362000000
0.0000000000	-0.1357000000
0.0000000000	-0.1350000000
0.0000000000	-0.1348000000
0.0000000000	-0.1346000000
0.0000000000	-0.1343000000
0.0000000000	-0.1342000000
0.1000000000	-0.1339000000
0.1000000000	-0.1337000000
0.1000000000	-0.1335000000
0.1000000000	-0.1335000000
0.1000000000	-0.1335000000
0.1000000000	-0.1335000000
0.1000000000	-0.1335000000
0.1000000000	-0.1335000000
0.1000000000	-0.1335000000
0.1000000000	-0.1335000000
0.1000000000	-0.1335000000
0.1000000000	-0.1335000000
0.1000000000	-0.1335000000
0.1000000000	-0.1335000000
0.1000000000	-0.1335000000
0.1000000000	-0.1335000000
0.1000000000	-0.1335000000
0.1000000000	-0.1335000000
0.1000000000	-0.1335000000
0.1000000000	-0.1335000000
0.1000000000	-0.1335000000
0.1000000000	-0.1335000000
0.1000000000	-0.1333000000
0.0000000000	-0.1327000000
0.0000000000	-0.1323000000
0.0000000000	-0.1319000000
