Relative Intensity Alessio_0.08_1.5_lampadina	Position (m) Alessio_0.08_1.5_lampadina
0.0387268	-0.0392133
0.0377808	-0.0393711
0.0371552	-0.03950918
0.037384	-0.03950918
0.0369568	-0.03950918
0.0371552	-0.03948945
0.0370026	-0.03948945
0.036911	-0.03948945
0.0369263	-0.03948945
0.0373077	-0.03948945
0.0370789	-0.03948945
0.0372772	-0.03950918
0.0370026	-0.03950918
0.0372009	-0.0395289
0.0357208	-0.03986423
0.0355682	-0.04019955
0.035614	-0.0403179
0.0352936	-0.04067295
0.0361176	-0.0409491
0.0376892	-0.0413436
0.0400085	-0.0416592
0.0417023	-0.04187618
0.0439911	-0.04219178
0.0450287	-0.0423693
0.0454559	-0.04240875
0.0457001	-0.04262573
0.0470581	-0.04272435
0.0475464	-0.0428427
0.0485535	-0.04303995
0.0485992	-0.0430794
0.048584	-0.04305968
0.0487823	-0.04302023
0.0485077	-0.0430005
0.0485992	-0.0430005
0.0491486	-0.0430005
0.0483398	-0.0430005
0.0485687	-0.0430005
0.0483093	-0.04305968
0.0485077	-0.04305968
0.0486603	-0.0430794
0.049469	-0.043395
0.0522308	-0.04392758
0.0525055	-0.0439473
0.0540466	-0.04424318
0.0561676	-0.0445785
0.057663	-0.04485465
0.0593262	-0.04530833
0.0593872	-0.04546613
0.0592499	-0.04564365
0.0583191	-0.04580145
0.0583344	-0.04590008
0.0551147	-0.04617623
0.0528259	-0.0463932
0.0488434	-0.04666935
0.0457764	-0.04688633
0.0450287	-0.04690605
0.0448456	-0.04690605
0.0449066	-0.04688633
0.0446777	-0.04682715
0.0444489	-0.04682715
0.0444794	-0.04682715
0.0447693	-0.04682715
0.0446625	-0.04690605
0.0446014	-0.04690605
0.044693	-0.04690605
0.043457	-0.0470244
0.0385284	-0.04745835
0.0367584	-0.0477345
0.0354462	-0.04801065
0.0346069	-0.04830653
0.0348206	-0.04862213
0.0357361	-0.04887855
0.0366364	-0.04909553
0.0378571	-0.04929278
0.0394135	-0.0495492
0.0406952	-0.04958865
0.0442505	-0.04984508
0.0473633	-0.05006205
0.049942	-0.05016068
0.0515137	-0.05029875
0.0514832	-0.05029875
0.0520172	-0.05029875
0.0519409	-0.05029875
0.052002	-0.05021985
0.0516357	-0.05021985
0.0518036	-0.05021985
0.0518494	-0.05021985
0.0514069	-0.05021985
0.0516357	-0.05021985
0.0509186	-0.05021985
0.0514221	-0.05029875
0.0517883	-0.05029875
0.0518799	-0.05029875
0.052887	-0.05031848
0.0626526	-0.0507327
0.0645447	-0.0508905
0.0674591	-0.05098913
0.0727234	-0.05126528
0.0763702	-0.05148225
0.0786743	-0.05181758
0.0787506	-0.05205428
0.0776367	-0.0523107
0.075058	-0.05264603
0.0722961	-0.05288273
0.0688324	-0.05319833
0.0676117	-0.05329695
0.0670776	-0.05339558
0.0639801	-0.0535731
0.0630341	-0.05367173
0.0632782	-0.05367173
0.0629425	-0.053652
0.0626984	-0.05359283
0.0625763	-0.05359283
0.0631409	-0.05359283
0.0627594	-0.05359283
0.062912	-0.05359283
0.0628815	-0.053652
0.0630188	-0.05367173
0.0627899	-0.05367173
0.0631256	-0.05367173
0.0629883	-0.05367173
0.0596619	-0.05390843
0.0538788	-0.05438183
0.0516968	-0.05455935
0.0488586	-0.05479605
0.0472107	-0.05495385
0.0432587	-0.05526945
0.0413055	-0.05550615
0.0397339	-0.05566395
0.0377197	-0.05590065
0.0361481	-0.05613735
0.0360565	-0.0563346
0.035965	-0.05651213
0.0367126	-0.05663048
0.0378265	-0.05678828
0.0380249	-0.05678828
0.038208	-0.05674883
0.0382843	-0.05668965
0.038208	-0.05668965
0.0379486	-0.05668965
0.0379639	-0.05668965
0.0378571	-0.05668965
0.0378723	-0.05676855
0.0378113	-0.05676855
0.0379791	-0.05678828
0.0381927	-0.05682773
0.0438385	-0.05726168
0.0548096	-0.0577548
0.0612183	-0.05801123
0.0718689	-0.05842545
0.0770874	-0.05866215
0.0830078	-0.05897775
0.0880432	-0.05929335
0.090332	-0.05945115
0.0927582	-0.05962868
0.093277	-0.05970758
0.0942841	-0.05978648
0.0948792	-0.0598062
0.0947876	-0.0598062
0.0945435	-0.0598062
0.0940094	-0.05974702
0.0946045	-0.05974702
0.0938873	-0.05974702
0.0941162	-0.05974702
0.0937805	-0.05974702
0.094101	-0.05978648
0.0946503	-0.0598062
0.0949554	-0.0598062
0.0947571	-0.0598062
0.0956573	-0.06002317
0.0961914	-0.06045713
0.0966492	-0.06061493
0.0958405	-0.0609108
0.0942993	-0.0612264
0.0930023	-0.06140393
0.0900574	-0.06166035
0.0859528	-0.06199567
0.0818634	-0.06221265
0.0796814	-0.062331
0.0740814	-0.06262687
0.0672607	-0.06292275
0.0629578	-0.06310027
0.059906	-0.06317918
0.0602722	-0.06317918
0.0600281	-0.06317918
0.0596008	-0.06313973
0.0597229	-0.06313973
0.0599213	-0.06313973
0.0597992	-0.06313973
0.0596466	-0.06313973
0.0597229	-0.06313973
0.0600586	-0.06313973
0.0602264	-0.06317918
0.0600433	-0.06317918
0.0602722	-0.06317918
0.0581207	-0.06331725
0.0458069	-0.063909
0.0431061	-0.06404708
0.0419159	-0.06416543
0.0406647	-0.0644613
0.0409088	-0.06452048
0.0422821	-0.064698
0.0446625	-0.06481635
0.0487213	-0.06503332
0.0585785	-0.0654081
0.0633698	-0.06554617
0.0652008	-0.06558562
0.0674591	-0.06566453
0.0678253	-0.06566453
0.0674896	-0.0656448
0.0684357	-0.0656448
0.0680237	-0.0656448
0.0686035	-0.0656448
0.068512	-0.0656448
0.0679932	-0.0656448
0.0678558	-0.0656448
0.0679016	-0.0656448
0.067749	-0.0656448
0.0687866	-0.06566453
0.087326	-0.06617737
0.1083527	-0.06672968
0.1190948	-0.067065
0.1253967	-0.06728197
0.1305389	-0.0675384
0.1349792	-0.06775537
0.1364441	-0.06795262
0.1391144	-0.06826822
0.1391449	-0.06842602
0.1391144	-0.0684852
0.1398773	-0.0684852
0.1402588	-0.0684852
0.139679	-0.0684852
0.1398163	-0.0684852
0.1399384	-0.0684852
0.1396637	-0.0684852
0.1400909	-0.0684852
0.1400909	-0.0684852
0.1400604	-0.0684852
0.1402588	-0.0684852
0.1398926	-0.0684852
0.1400146	-0.0684852
0.1400452	-0.0684852
0.140213	-0.06852465
0.1332245	-0.06907695
0.1288147	-0.06941227
0.1239166	-0.0695898
0.1186829	-0.06978705
0.1149292	-0.0699054
0.1100006	-0.07008292
0.1061249	-0.07018155
0.0986633	-0.0703788
0.0854187	-0.07071412
0.0727997	-0.07102972
0.0645752	-0.07126642
0.0599213	-0.0714045
0.0554504	-0.0715623
0.0552673	-0.0715623
0.05513	-0.0715623
0.0550537	-0.0715623
0.0550079	-0.07154257
0.0550232	-0.07154257
0.0549622	-0.07154257
0.0550385	-0.07154257
0.0549622	-0.07154257
0.0549927	-0.07154257
0.0554047	-0.0715623
0.0553131	-0.0715623
0.0548096	-0.0715623
0.053833	-0.07160175
0.045929	-0.07193707
0.0428772	-0.07217377
0.0440979	-0.07244992
0.0577393	-0.07296277
0.0716248	-0.07323892
0.0989685	-0.0736137
0.1226501	-0.07387012
0.1449127	-0.0740871
0.1825256	-0.07442242
0.2111359	-0.07467885
0.2464447	-0.07501417
0.2537231	-0.07507335
0.2551422	-0.07507335
0.2553711	-0.07505362
0.2564392	-0.07505362
0.2559967	-0.07505362
0.2563934	-0.07505362
0.2553406	-0.07505362
0.2563477	-0.07505362
0.2560577	-0.07505362
0.2556	-0.07505362
0.255188	-0.07505362
0.2555237	-0.07507335
0.2563477	-0.07507335
0.2576447	-0.07507335
0.2792053	-0.07532977
0.3029938	-0.07572427
0.3042603	-0.07576372
0.3085022	-0.07588207
0.3131104	-0.07611877
0.3128662	-0.07627657
0.3112793	-0.07641465
0.303009	-0.07665135
0.2813568	-0.07696695
0.2630615	-0.07718392
0.2422485	-0.07742062
0.2241516	-0.07759815
0.1939545	-0.07781512
0.1755981	-0.0780321
0.1733398	-0.07805182
0.1728668	-0.07805182
0.1726685	-0.07805182
0.1717682	-0.07805182
0.1713867	-0.07805182
0.1714478	-0.07805182
0.1720734	-0.07805182
0.1723175	-0.07805182
0.1718445	-0.07805182
0.1728973	-0.07805182
0.1732025	-0.07805182
0.1722412	-0.07805182
0.1716309	-0.07805182
0.1329956	-0.07838715
0.0869751	-0.07891972
0.0716553	-0.0791367
0.058136	-0.0794523
0.0530701	-0.07966927
0.0566559	-0.07996515
0.0702209	-0.08026102
0.0890198	-0.08053717
0.1316681	-0.08089222
0.1642761	-0.08112892
0.1717377	-0.08116837
0.1769714	-0.0811881
0.1783905	-0.0811881
0.1789551	-0.0811881
0.1791077	-0.0811881
0.1803436	-0.0811881
0.1796265	-0.0811881
0.1796265	-0.0811881
0.179245	-0.0811881
0.180191	-0.0811881
0.1780396	-0.0811881
0.1789398	-0.0811881
0.180069	-0.0811881
0.1796722	-0.0811881
0.1814117	-0.08120782
0.2091217	-0.0813459
0.2797089	-0.08170095
0.3482056	-0.08195737
0.3840332	-0.08211517
0.473053	-0.08248995
0.5437469	-0.08274637
0.609024	-0.08310142
0.6813812	-0.0833184
0.6981506	-0.0833973
0.7306213	-0.08361427
0.7325897	-0.083634
0.7335052	-0.083634
0.732254	-0.08361427
0.7320709	-0.08361427
0.7335968	-0.08361427
0.7332001	-0.08361427
0.7337799	-0.08361427
0.7350311	-0.08361427
0.7348328	-0.08361427
0.7346497	-0.08361427
0.7356873	-0.08361427
0.7364807	-0.08361427
0.7366943	-0.08361427
0.7353973	-0.083634
0.7359772	-0.083634
0.7546692	-0.08377207
0.7839203	-0.0845019
0.7816467	-0.08462025
0.7820282	-0.08462025
0.7807312	-0.0846597
0.7781525	-0.08471887
0.747818	-0.08503447
0.7363129	-0.08509365
0.7207642	-0.08527117
0.591568	-0.08572485
0.5188599	-0.08602072
0.4394684	-0.08627715
0.3560944	-0.08651385
0.3034515	-0.08669137
0.2946014	-0.08673082
0.2907715	-0.08673082
0.2887573	-0.0867111
0.287796	-0.0867111
0.2885284	-0.0867111
0.2891846	-0.0867111
0.2892761	-0.0867111
0.2871399	-0.0867111
0.2888184	-0.0867111
0.2873383	-0.0867111
0.2894897	-0.0867111
0.2904816	-0.0867111
0.2887268	-0.08673082
0.1703186	-0.08708587
0.1216278	-0.08753955
0.1575623	-0.0879735
0.2129364	-0.08822992
0.2308044	-0.0882891
0.278183	-0.08840745
0.3196411	-0.08850607
0.4564819	-0.08870332
0.9441986	-0.08919645
1.1586914	-0.08933452
1.3463898	-0.0894726
1.741745	-0.0897093
1.8996735	-0.08974875
1.8999329	-0.08974875
1.8998566	-0.08972902
1.9008026	-0.08972902
1.8755035	-0.08972902
1.8755493	-0.08972902
1.8793335	-0.08972902
1.8882294	-0.08972902
1.8777008	-0.08972902
1.8733826	-0.08972902
1.8799591	-0.08972902
1.8921509	-0.08974875
1.8920288	-0.08974875
2.039505	-0.0898671
2.8404541	-0.09014325
3.2755432	-0.09036022
3.3911896	-0.0904194
3.8799744	-0.09063637
4.8827667	-0.09101115
5.6269073	-0.09114922
6.3812866	-0.09134647
7.6418457	-0.09174097
9.1371307	-0.09219465
10.7601776	-0.09266805
11.8113098	-0.0928653
12.1971741	-0.09296392
12.9817047	-0.09322035
13.1345978	-0.0932598
13.2140656	-0.09327952
13.2230377	-0.09327952
13.2148285	-0.0932598
13.1982269	-0.0932598
13.1970978	-0.0932598
13.2006073	-0.0932598
13.206955	-0.0932598
13.1924744	-0.0932598
13.1919861	-0.0932598
13.1885681	-0.0932598
13.1984558	-0.0932598
13.2269592	-0.09329925
15.113266	-0.09387127
16.1812439	-0.09446302
16.4655457	-0.09464055
16.6388702	-0.09479835
16.8370056	-0.0949167
16.9887543	-0.09509422
17.1335907	-0.09544927
16.9974518	-0.09600157
16.327713	-0.09637635
15.8730011	-0.09661305
15.0767975	-0.09700755
14.8969727	-0.097047
14.8699951	-0.097047
14.8617554	-0.097047
14.8413239	-0.097047
14.835495	-0.097047
14.8505707	-0.097047
14.8533783	-0.097047
14.8473206	-0.097047
14.8486481	-0.097047
14.8649139	-0.097047
14.8792114	-0.097047
14.8647766	-0.09706672
14.2527313	-0.09750067
12.1226959	-0.0979938
11.8999329	-0.0980727
11.4008484	-0.09825022
10.171051	-0.09864472
8.3845062	-0.09899977
7.5110016	-0.09929565
6.4759216	-0.0996507
5.5632782	-0.09994657
5.0559998	-0.10014382
4.2485046	-0.10045942
3.7613983	-0.10053832
3.7502441	-0.10053832
3.7302704	-0.10053832
3.7151489	-0.10053832
3.7267151	-0.10053832
3.7098846	-0.10053832
3.7146912	-0.10053832
3.7091064	-0.10053832
3.6995392	-0.10053832
3.7186584	-0.10053832
3.7198029	-0.10053832
3.7208557	-0.10053832
3.7256775	-0.10053832
3.7281494	-0.10053832
3.6749115	-0.10057777
2.8937378	-0.1010709
1.530014	-0.1015443
1.23909	-0.10180072
0.920578	-0.10207687
0.4897766	-0.10255027
0.250351	-0.10294477
0.125061	-0.103359
0.0914612	-0.10363515
0.0900269	-0.10369432
0.0921173	-0.10379295
0.1086884	-0.1039902
0.1164856	-0.10402965
0.1185913	-0.10402965
0.118927	-0.10402965
0.1191864	-0.10402965
0.1181793	-0.10402965
0.118042	-0.10402965
0.1182556	-0.10402965
0.1190796	-0.10402965
0.1192322	-0.10402965
0.1180115	-0.10402965
0.1185608	-0.10402965
0.118103	-0.10402965
0.1486816	-0.10410855
0.3522491	-0.1048581
0.4704285	-0.10529205
0.5319214	-0.10550902
0.5998077	-0.105726
0.663269	-0.1059627
0.714386	-0.10615995
0.7542267	-0.1063572
0.7866821	-0.10649527
0.8188477	-0.1067517
0.8359375	-0.10687005
0.8421021	-0.10687005
0.8439789	-0.10688977
0.8433533	-0.10688977
0.8448334	-0.10687005
0.8444214	-0.10687005
0.8439484	-0.10687005
0.8445129	-0.10687005
0.8443298	-0.10687005
0.8443909	-0.10687005
0.8434601	-0.10687005
0.8441925	-0.10687005
0.844162	-0.10688977
0.8454285	-0.10688977
0.8451996	-0.10688977
0.855957	-0.10718565
0.8453064	-0.10758015
0.8139648	-0.10775767
0.8017731	-0.10783657
0.7845612	-0.10795492
0.7376251	-0.10819162
0.625	-0.10862557
0.5644073	-0.10882282
0.5327606	-0.10894117
0.4740295	-0.10913842
0.413559	-0.10929622
0.3575592	-0.10949347
0.3138885	-0.1095921
0.3114014	-0.1095921
0.3081818	-0.1095921
0.3043518	-0.10957237
0.3061066	-0.10957237
0.3060913	-0.10957237
0.3058319	-0.10957237
0.3061523	-0.10957237
0.3060303	-0.10957237
0.3054657	-0.10957237
0.3076324	-0.10957237
0.3088531	-0.10957237
0.3077545	-0.1095921
0.3051758	-0.1095921
0.2897797	-0.10965127
0.1568756	-0.1103022
0.0826874	-0.11073615
0.0678711	-0.11095312
0.0618591	-0.11122927
0.0639954	-0.11136735
0.0700073	-0.11152515
0.0821838	-0.11174212
0.1051941	-0.11201827
0.1324463	-0.1122747
0.1487885	-0.11239305
0.1521454	-0.11239305
0.153656	-0.11239305
0.1548004	-0.11239305
0.1543732	-0.1123536
0.1546021	-0.1123536
0.1529388	-0.1123536
0.1520844	-0.1123536
0.1524658	-0.1123536
0.1531219	-0.1123536
0.1517639	-0.11237332
0.1521149	-0.11239305
0.152771	-0.11239305
0.1531982	-0.11239305
0.1760254	-0.11280727
0.2566681	-0.1133793
0.272644	-0.11359627
0.2922058	-0.1139316
0.2994995	-0.11414857
0.3056183	-0.1144839
0.3062286	-0.11468115
0.3044586	-0.11493757
0.2994537	-0.11513482
0.2991486	-0.11521372
0.2908478	-0.1154307
0.283783	-0.11552932
0.2758026	-0.11572657
0.2536621	-0.1160619
0.2410278	-0.11619997
0.2409973	-0.11619997
0.2405396	-0.11619997
0.2403564	-0.11618025
0.2389374	-0.11618025
0.2400513	-0.11618025
0.2401581	-0.11618025
0.2396393	-0.11618025
0.2400665	-0.11618025
0.2405243	-0.11618025
0.2414246	-0.11619997
0.2411804	-0.11619997
0.2410126	-0.11619997
0.2343903	-0.1162986
0.1959991	-0.11681145
0.1611786	-0.1171665
0.1437073	-0.11736375
0.1253662	-0.11758072
0.1031189	-0.11791605
0.0751953	-0.11825137
0.0644989	-0.11846835
0.0539093	-0.1187445
0.0484924	-0.1189812
0.0487213	-0.11927707
0.0566864	-0.11959267
0.0634918	-0.11973075
0.0643921	-0.11975047
0.0643005	-0.11973075
0.0641327	-0.11973075
0.0645599	-0.11971102
0.0631409	-0.11971102
0.0635529	-0.11971102
0.0635834	-0.11971102
0.0639343	-0.11971102
0.063385	-0.11971102
0.0631104	-0.11971102
0.0629425	-0.11973075
0.0630951	-0.11973075
0.0639496	-0.11975047
0.081604	-0.12018442
0.1134491	-0.12067755
0.130722	-0.12097342
0.146698	-0.12132847
0.1534882	-0.121506
0.1603241	-0.12184132
0.1648865	-0.1221372
0.1659241	-0.122295
0.1657867	-0.12259087
0.1625977	-0.12290647
0.1592102	-0.12312345
0.1538849	-0.1233996
0.1496277	-0.12349822
0.1493988	-0.12349822
0.1490479	-0.12349822
0.1485596	-0.12345877
0.1493073	-0.12345877
0.1495361	-0.12345877
0.1488953	-0.12345877
0.1490479	-0.12345877
0.148941	-0.12345877
0.1491699	-0.12345877
0.148819	-0.12349822
0.1488647	-0.12349822
0.1491699	-0.12349822
0.1370697	-0.12391245
0.121582	-0.1244253
0.1178284	-0.12456337
0.1104736	-0.12478035
0.100708	-0.12507622
0.091629	-0.12531292
0.0818481	-0.12554962
0.0724792	-0.12580605
0.057785	-0.12622027
0.0488434	-0.12649642
0.0444336	-0.12677257
0.0423889	-0.12691065
0.0413666	-0.127029
0.0411987	-0.12720652
0.0408936	-0.12720652
0.0408936	-0.12714735
0.0413055	-0.12712762
0.0412903	-0.12712762
0.0412292	-0.12712762
0.0413055	-0.12712762
0.0411377	-0.12712762
0.0410614	-0.12712762
0.0410461	-0.1271868
0.0412598	-0.12720652
0.0409698	-0.12720652
0.0418396	-0.12748267
0.0543518	-0.1282125
0.062439	-0.12846892
0.06427	-0.12848865
0.068573	-0.12872535
0.0752869	-0.1290015
0.0823517	-0.1292382
0.0887909	-0.12953407
0.0946808	-0.12981022
0.1052246	-0.13024417
0.1076202	-0.1304217
0.1088562	-0.13048087
0.1111755	-0.13061895
0.1127777	-0.13077675
0.1131287	-0.1308162
0.1130066	-0.1308162
0.112854	-0.13075702
0.1134338	-0.13075702
0.1135864	-0.13075702
0.1134338	-0.13075702
0.1132965	-0.13075702
0.1135254	-0.13075702
0.1131592	-0.13075702
0.1129456	-0.13079647
0.1134949	-0.1308162
0.1133575	-0.1308162
0.1156006	-0.13107262
0.1184692	-0.13178272
0.1168671	-0.13196025
0.1149292	-0.1321575
0.1085052	-0.13243365
0.1057739	-0.132552
0.0900574	-0.13304512
0.0684357	-0.13351852
0.0559235	-0.13385385
0.0463257	-0.13413
0.04216	-0.13432725
0.0404053	-0.1344456
0.0395355	-0.13450477
0.0391693	-0.13454422
