Light Intensity (% of scale max) Alessio_doubleslit_0.04_0.25_1.5_lampadina	Position (m) Alessio_doubleslit_0.04_0.25_1.5_lampadina
0.0000000000	-0.0118000000
0.0000000000	-0.0122000000
0.0000000000	-0.0123000000
0.0000000000	-0.0124000000
0.0000000000	-0.0124000000
0.0000000000	-0.0124000000
0.0000000000	-0.0124000000
0.0000000000	-0.0124000000
0.0000000000	-0.0124000000
0.0000000000	-0.0124000000
0.0000000000	-0.0124000000
0.0000000000	-0.0124000000
0.0000000000	-0.0124000000
0.0000000000	-0.0124000000
0.0000000000	-0.0124000000
0.0000000000	-0.0126000000
0.0000000000	-0.0133000000
0.0000000000	-0.0135000000
0.0000000000	-0.0136000000
0.0000000000	-0.0140000000
0.0000000000	-0.0142000000
0.0000000000	-0.0145000000
0.0000000000	-0.0148000000
0.0000000000	-0.0151000000
0.0000000000	-0.0153000000
0.0000000000	-0.0157000000
0.0000000000	-0.0158000000
0.0000000000	-0.0158000000
0.0000000000	-0.0158000000
0.0000000000	-0.0158000000
0.0000000000	-0.0158000000
0.0000000000	-0.0158000000
0.0000000000	-0.0158000000
0.0000000000	-0.0158000000
0.0000000000	-0.0158000000
0.0000000000	-0.0158000000
0.0000000000	-0.0158000000
0.0000000000	-0.0158000000
0.0000000000	-0.0158000000
0.0000000000	-0.0165000000
0.0000000000	-0.0170000000
0.0000000000	-0.0170000000
0.0000000000	-0.0171000000
0.0000000000	-0.0174000000
0.0000000000	-0.0178000000
0.0000000000	-0.0184000000
0.0000000000	-0.0188000000
0.0000000000	-0.0190000000
0.0000000000	-0.0190000000
0.0000000000	-0.0190000000
0.0000000000	-0.0190000000
0.0000000000	-0.0190000000
0.0000000000	-0.0190000000
0.0000000000	-0.0190000000
0.0000000000	-0.0190000000
0.0000000000	-0.0190000000
0.0000000000	-0.0190000000
0.0000000000	-0.0190000000
0.0000000000	-0.0190000000
0.0000000000	-0.0190000000
0.0000000000	-0.0190000000
0.1000000000	-0.0191000000
0.1000000000	-0.0198000000
0.1000000000	-0.0199000000
0.1000000000	-0.0200000000
0.0000000000	-0.0203000000
0.0000000000	-0.0206000000
0.0000000000	-0.0210000000
0.0000000000	-0.0212000000
0.0000000000	-0.0213000000
0.1000000000	-0.0217000000
0.1000000000	-0.0218000000
0.1000000000	-0.0218000000
0.1000000000	-0.0218000000
0.1000000000	-0.0218000000
0.1000000000	-0.0218000000
0.1000000000	-0.0218000000
0.1000000000	-0.0218000000
0.1000000000	-0.0218000000
0.1000000000	-0.0218000000
0.1000000000	-0.0218000000
0.1000000000	-0.0218000000
0.1000000000	-0.0218000000
0.1000000000	-0.0220000000
0.1000000000	-0.0225000000
0.1000000000	-0.0226000000
0.0000000000	-0.0230000000
0.0000000000	-0.0232000000
0.0000000000	-0.0234000000
0.0000000000	-0.0237000000
0.0000000000	-0.0239000000
0.0000000000	-0.0240000000
0.0000000000	-0.0244000000
0.0000000000	-0.0246000000
0.0000000000	-0.0247000000
0.0000000000	-0.0246000000
0.0000000000	-0.0246000000
0.0000000000	-0.0246000000
0.0000000000	-0.0246000000
0.0000000000	-0.0246000000
0.0000000000	-0.0246000000
0.0000000000	-0.0246000000
0.0000000000	-0.0246000000
0.0000000000	-0.0246000000
0.0000000000	-0.0246000000
0.0000000000	-0.0246000000
0.0000000000	-0.0247000000
0.0000000000	-0.0257000000
0.0000000000	-0.0264000000
0.0000000000	-0.0264000000
0.0000000000	-0.0265000000
0.0000000000	-0.0268000000
0.0000000000	-0.0271000000
0.0000000000	-0.0273000000
0.0000000000	-0.0274000000
0.0000000000	-0.0276000000
0.0000000000	-0.0278000000
0.0000000000	-0.0278000000
0.0000000000	-0.0278000000
0.0000000000	-0.0278000000
0.0000000000	-0.0278000000
0.0000000000	-0.0278000000
0.0000000000	-0.0278000000
0.0000000000	-0.0278000000
0.0000000000	-0.0278000000
0.0000000000	-0.0278000000
0.0000000000	-0.0278000000
0.0000000000	-0.0278000000
0.0000000000	-0.0278000000
0.0000000000	-0.0282000000
0.0000000000	-0.0284000000
0.0000000000	-0.0284000000
0.0000000000	-0.0286000000
0.0000000000	-0.0290000000
0.0000000000	-0.0293000000
0.0000000000	-0.0295000000
0.0000000000	-0.0298000000
0.0000000000	-0.0300000000
0.0000000000	-0.0303000000
0.0000000000	-0.0305000000
0.0000000000	-0.0305000000
0.0000000000	-0.0305000000
0.0000000000	-0.0305000000
0.0000000000	-0.0305000000
0.0000000000	-0.0305000000
0.0000000000	-0.0305000000
0.0000000000	-0.0305000000
0.0000000000	-0.0305000000
0.0000000000	-0.0305000000
0.0000000000	-0.0305000000
0.0000000000	-0.0305000000
0.0000000000	-0.0306000000
0.0000000000	-0.0309000000
0.0000000000	-0.0312000000
0.0000000000	-0.0313000000
0.0000000000	-0.0318000000
0.0000000000	-0.0319000000
0.1000000000	-0.0323000000
0.1000000000	-0.0327000000
0.1000000000	-0.0327000000
0.1000000000	-0.0329000000
0.1000000000	-0.0330000000
0.1000000000	-0.0330000000
0.1000000000	-0.0330000000
0.1000000000	-0.0330000000
0.1000000000	-0.0330000000
0.1000000000	-0.0330000000
0.1000000000	-0.0330000000
0.1000000000	-0.0330000000
0.1000000000	-0.0330000000
0.1000000000	-0.0330000000
0.1000000000	-0.0330000000
0.1000000000	-0.0330000000
0.1000000000	-0.0330000000
0.1000000000	-0.0331000000
0.0000000000	-0.0334000000
0.0000000000	-0.0337000000
0.0000000000	-0.0337000000
0.0000000000	-0.0339000000
0.0000000000	-0.0342000000
0.1000000000	-0.0345000000
0.1000000000	-0.0349000000
0.1000000000	-0.0350000000
0.1000000000	-0.0352000000
0.1000000000	-0.0355000000
0.1000000000	-0.0355000000
0.1000000000	-0.0355000000
0.1000000000	-0.0355000000
0.1000000000	-0.0355000000
0.1000000000	-0.0355000000
0.1000000000	-0.0355000000
0.1000000000	-0.0355000000
0.1000000000	-0.0355000000
0.1000000000	-0.0355000000
0.1000000000	-0.0355000000
0.1000000000	-0.0355000000
0.1000000000	-0.0355000000
0.0000000000	-0.0359000000
0.1000000000	-0.0365000000
0.1000000000	-0.0366000000
0.1000000000	-0.0368000000
0.1000000000	-0.0369000000
0.1000000000	-0.0369000000
0.1000000000	-0.0373000000
0.1000000000	-0.0374000000
0.1000000000	-0.0376000000
0.1000000000	-0.0380000000
0.1000000000	-0.0381000000
0.1000000000	-0.0381000000
0.1000000000	-0.0381000000
0.1000000000	-0.0381000000
0.1000000000	-0.0381000000
0.1000000000	-0.0381000000
0.1000000000	-0.0381000000
0.1000000000	-0.0381000000
0.1000000000	-0.0381000000
0.1000000000	-0.0381000000
0.1000000000	-0.0381000000
0.1000000000	-0.0381000000
0.1000000000	-0.0381000000
0.1000000000	-0.0381000000
0.1000000000	-0.0383000000
0.0000000000	-0.0387000000
0.0000000000	-0.0388000000
0.0000000000	-0.0390000000
0.1000000000	-0.0395000000
0.1000000000	-0.0397000000
0.1000000000	-0.0400000000
0.1000000000	-0.0403000000
0.1000000000	-0.0405000000
0.1000000000	-0.0409000000
0.1000000000	-0.0411000000
0.0000000000	-0.0411000000
0.1000000000	-0.0411000000
0.0000000000	-0.0411000000
0.0000000000	-0.0411000000
0.0000000000	-0.0411000000
0.0000000000	-0.0411000000
0.0000000000	-0.0411000000
0.0000000000	-0.0411000000
0.0000000000	-0.0411000000
0.0000000000	-0.0411000000
0.1000000000	-0.0411000000
0.0000000000	-0.0411000000
0.0000000000	-0.0415000000
0.0000000000	-0.0420000000
0.0000000000	-0.0426000000
0.0000000000	-0.0428000000
0.0000000000	-0.0431000000
0.0000000000	-0.0434000000
0.0000000000	-0.0436000000
0.0000000000	-0.0436000000
0.0000000000	-0.0437000000
0.0000000000	-0.0439000000
0.0000000000	-0.0439000000
0.0000000000	-0.0438000000
0.0000000000	-0.0438000000
0.0000000000	-0.0438000000
0.0000000000	-0.0438000000
0.0000000000	-0.0438000000
0.0000000000	-0.0438000000
0.0000000000	-0.0438000000
0.0000000000	-0.0439000000
0.0000000000	-0.0439000000
0.0000000000	-0.0441000000
0.0000000000	-0.0446000000
0.0000000000	-0.0447000000
0.0000000000	-0.0450000000
0.0000000000	-0.0451000000
0.0000000000	-0.0453000000
0.0000000000	-0.0456000000
0.0000000000	-0.0456000000
0.0000000000	-0.0458000000
0.0000000000	-0.0461000000
0.0000000000	-0.0463000000
0.0000000000	-0.0464000000
0.0000000000	-0.0464000000
0.0000000000	-0.0464000000
0.0000000000	-0.0463000000
0.0000000000	-0.0463000000
0.0000000000	-0.0463000000
0.0000000000	-0.0463000000
0.0000000000	-0.0463000000
0.0000000000	-0.0464000000
0.0000000000	-0.0464000000
0.0000000000	-0.0464000000
0.0000000000	-0.0465000000
0.0000000000	-0.0470000000
0.0000000000	-0.0472000000
0.1000000000	-0.0475000000
0.1000000000	-0.0478000000
0.1000000000	-0.0480000000
0.1000000000	-0.0484000000
0.0000000000	-0.0488000000
0.0000000000	-0.0491000000
0.1000000000	-0.0495000000
0.1000000000	-0.0496000000
0.1000000000	-0.0496000000
0.1000000000	-0.0496000000
0.1000000000	-0.0496000000
0.1000000000	-0.0495000000
0.1000000000	-0.0495000000
0.1000000000	-0.0495000000
0.1000000000	-0.0495000000
0.1000000000	-0.0495000000
0.1000000000	-0.0495000000
0.1000000000	-0.0495000000
0.1000000000	-0.0496000000
0.1000000000	-0.0496000000
0.1000000000	-0.0499000000
0.1000000000	-0.0506000000
0.1000000000	-0.0507000000
0.1000000000	-0.0508000000
0.1000000000	-0.0511000000
0.1000000000	-0.0513000000
0.1000000000	-0.0515000000
0.1000000000	-0.0518000000
0.1000000000	-0.0520000000
0.1000000000	-0.0523000000
0.1000000000	-0.0523000000
0.1000000000	-0.0523000000
0.1000000000	-0.0523000000
0.1000000000	-0.0523000000
0.1000000000	-0.0522000000
0.1000000000	-0.0522000000
0.1000000000	-0.0522000000
0.1000000000	-0.0522000000
0.1000000000	-0.0522000000
0.1000000000	-0.0523000000
0.1000000000	-0.0523000000
0.1000000000	-0.0523000000
0.1000000000	-0.0524000000
0.1000000000	-0.0527000000
0.1000000000	-0.0530000000
0.1000000000	-0.0532000000
0.1000000000	-0.0535000000
0.1000000000	-0.0538000000
0.1000000000	-0.0540000000
0.1000000000	-0.0543000000
0.1000000000	-0.0547000000
0.1000000000	-0.0549000000
0.1000000000	-0.0550000000
0.1000000000	-0.0550000000
0.1000000000	-0.0550000000
0.1000000000	-0.0550000000
0.1000000000	-0.0550000000
0.1000000000	-0.0550000000
0.1000000000	-0.0550000000
0.1000000000	-0.0550000000
0.1000000000	-0.0550000000
0.1000000000	-0.0550000000
0.1000000000	-0.0550000000
0.1000000000	-0.0550000000
0.2000000000	-0.0552000000
0.2000000000	-0.0558000000
0.1000000000	-0.0561000000
0.1000000000	-0.0563000000
0.1000000000	-0.0566000000
0.1000000000	-0.0567000000
0.1000000000	-0.0571000000
0.1000000000	-0.0574000000
0.1000000000	-0.0575000000
0.1000000000	-0.0579000000
0.1000000000	-0.0581000000
0.1000000000	-0.0581000000
0.1000000000	-0.0581000000
0.1000000000	-0.0581000000
0.1000000000	-0.0580000000
0.1000000000	-0.0580000000
0.1000000000	-0.0580000000
0.1000000000	-0.0580000000
0.1000000000	-0.0580000000
0.1000000000	-0.0581000000
0.1000000000	-0.0581000000
0.1000000000	-0.0581000000
0.1000000000	-0.0584000000
0.1000000000	-0.0590000000
0.0000000000	-0.0592000000
0.0000000000	-0.0596000000
0.0000000000	-0.0597000000
0.0000000000	-0.0600000000
0.0000000000	-0.0603000000
0.0000000000	-0.0605000000
0.0000000000	-0.0608000000
0.0000000000	-0.0612000000
0.0000000000	-0.0614000000
0.0000000000	-0.0614000000
0.0000000000	-0.0614000000
0.0000000000	-0.0614000000
0.0000000000	-0.0614000000
0.0000000000	-0.0614000000
0.0000000000	-0.0614000000
0.0000000000	-0.0614000000
0.0000000000	-0.0614000000
0.0000000000	-0.0614000000
0.0000000000	-0.0614000000
0.0000000000	-0.0615000000
0.1000000000	-0.0623000000
0.1000000000	-0.0627000000
0.1000000000	-0.0628000000
0.1000000000	-0.0632000000
0.1000000000	-0.0634000000
0.1000000000	-0.0637000000
0.1000000000	-0.0642000000
0.1000000000	-0.0643000000
0.1000000000	-0.0645000000
0.1000000000	-0.0647000000
0.1000000000	-0.0647000000
0.1000000000	-0.0647000000
0.1000000000	-0.0647000000
0.1000000000	-0.0647000000
0.1000000000	-0.0647000000
0.1000000000	-0.0647000000
0.1000000000	-0.0647000000
0.1000000000	-0.0647000000
0.1000000000	-0.0647000000
0.1000000000	-0.0647000000
0.1000000000	-0.0649000000
0.2000000000	-0.0656000000
0.2000000000	-0.0658000000
0.2000000000	-0.0659000000
0.1000000000	-0.0663000000
0.1000000000	-0.0664000000
0.1000000000	-0.0668000000
0.1000000000	-0.0670000000
0.2000000000	-0.0673000000
0.2000000000	-0.0676000000
0.3000000000	-0.0677000000
0.3000000000	-0.0677000000
0.3000000000	-0.0677000000
0.3000000000	-0.0677000000
0.3000000000	-0.0677000000
0.3000000000	-0.0677000000
0.3000000000	-0.0677000000
0.3000000000	-0.0677000000
0.3000000000	-0.0677000000
0.2000000000	-0.0677000000
0.2000000000	-0.0677000000
0.2000000000	-0.0677000000
0.2000000000	-0.0677000000
0.3000000000	-0.0677000000
0.3000000000	-0.0681000000
0.3000000000	-0.0685000000
0.2000000000	-0.0687000000
0.2000000000	-0.0692000000
0.2000000000	-0.0695000000
0.2000000000	-0.0696000000
0.3000000000	-0.0700000000
0.4000000000	-0.0701000000
0.4000000000	-0.0702000000
0.5000000000	-0.0705000000
0.5000000000	-0.0705000000
0.5000000000	-0.0705000000
0.5000000000	-0.0705000000
0.5000000000	-0.0705000000
0.5000000000	-0.0705000000
0.5000000000	-0.0705000000
0.5000000000	-0.0705000000
0.5000000000	-0.0705000000
0.5000000000	-0.0705000000
0.5000000000	-0.0705000000
0.5000000000	-0.0705000000
0.5000000000	-0.0705000000
0.5000000000	-0.0710000000
0.3000000000	-0.0714000000
0.3000000000	-0.0714000000
0.3000000000	-0.0715000000
0.2000000000	-0.0717000000
0.2000000000	-0.0718000000
0.2000000000	-0.0719000000
0.2000000000	-0.0721000000
0.4000000000	-0.0726000000
0.4000000000	-0.0729000000
0.4000000000	-0.0731000000
0.4000000000	-0.0734000000
0.4000000000	-0.0734000000
0.4000000000	-0.0734000000
0.4000000000	-0.0734000000
0.4000000000	-0.0734000000
0.4000000000	-0.0734000000
0.4000000000	-0.0734000000
0.4000000000	-0.0734000000
0.4000000000	-0.0734000000
0.4000000000	-0.0734000000
0.4000000000	-0.0734000000
0.4000000000	-0.0734000000
0.4000000000	-0.0735000000
0.3000000000	-0.0738000000
0.2000000000	-0.0743000000
0.1000000000	-0.0747000000
0.1000000000	-0.0751000000
0.1000000000	-0.0754000000
0.1000000000	-0.0755000000
0.1000000000	-0.0759000000
0.1000000000	-0.0760000000
0.1000000000	-0.0762000000
0.1000000000	-0.0762000000
0.1000000000	-0.0762000000
0.1000000000	-0.0762000000
0.1000000000	-0.0762000000
0.1000000000	-0.0762000000
0.1000000000	-0.0762000000
0.1000000000	-0.0762000000
0.1000000000	-0.0762000000
0.1000000000	-0.0762000000
0.1000000000	-0.0762000000
0.1000000000	-0.0762000000
0.1000000000	-0.0767000000
0.1000000000	-0.0770000000
0.1000000000	-0.0770000000
0.1000000000	-0.0773000000
0.1000000000	-0.0776000000
0.1000000000	-0.0777000000
0.1000000000	-0.0783000000
0.1000000000	-0.0785000000
0.1000000000	-0.0785000000
0.1000000000	-0.0786000000
0.1000000000	-0.0786000000
0.1000000000	-0.0786000000
0.1000000000	-0.0785000000
0.1000000000	-0.0785000000
0.1000000000	-0.0785000000
0.1000000000	-0.0785000000
0.1000000000	-0.0785000000
0.1000000000	-0.0786000000
0.1000000000	-0.0786000000
0.1000000000	-0.0786000000
0.1000000000	-0.0786000000
0.1000000000	-0.0787000000
0.1000000000	-0.0793000000
0.1000000000	-0.0793000000
0.1000000000	-0.0794000000
0.1000000000	-0.0796000000
0.1000000000	-0.0798000000
0.3000000000	-0.0803000000
0.5000000000	-0.0807000000
0.5000000000	-0.0810000000
0.5000000000	-0.0812000000
0.4000000000	-0.0813000000
0.4000000000	-0.0813000000
0.4000000000	-0.0813000000
0.4000000000	-0.0813000000
0.4000000000	-0.0813000000
0.4000000000	-0.0813000000
0.4000000000	-0.0813000000
0.4000000000	-0.0813000000
0.4000000000	-0.0813000000
0.4000000000	-0.0813000000
0.4000000000	-0.0813000000
0.4000000000	-0.0813000000
0.4000000000	-0.0815000000
0.3000000000	-0.0818000000
0.4000000000	-0.0820000000
0.6000000000	-0.0823000000
1.3000000000	-0.0827000000
1.5000000000	-0.0828000000
1.8000000000	-0.0832000000
1.7000000000	-0.0835000000
1.6000000000	-0.0836000000
1.3000000000	-0.0838000000
1.0000000000	-0.0840000000
1.0000000000	-0.0840000000
1.0000000000	-0.0840000000
1.0000000000	-0.0840000000
1.0000000000	-0.0840000000
1.0000000000	-0.0840000000
1.0000000000	-0.0840000000
1.0000000000	-0.0840000000
1.0000000000	-0.0840000000
1.0000000000	-0.0840000000
1.0000000000	-0.0840000000
1.0000000000	-0.0841000000
2.1000000000	-0.0848000000
2.4000000000	-0.0849000000
3.2000000000	-0.0852000000
4.3000000000	-0.0856000000
4.4000000000	-0.0859000000
3.6000000000	-0.0863000000
2.3000000000	-0.0865000000
2.0000000000	-0.0868000000
2.1000000000	-0.0869000000
2.1000000000	-0.0869000000
2.1000000000	-0.0869000000
2.1000000000	-0.0869000000
2.1000000000	-0.0869000000
2.1000000000	-0.0869000000
2.1000000000	-0.0869000000
2.1000000000	-0.0869000000
2.1000000000	-0.0869000000
2.1000000000	-0.0869000000
2.1000000000	-0.0869000000
2.1000000000	-0.0869000000
2.1000000000	-0.0869000000
2.8000000000	-0.0871000000
6.2000000000	-0.0877000000
7.7000000000	-0.0881000000
7.8000000000	-0.0883000000
6.7000000000	-0.0886000000
4.7000000000	-0.0889000000
3.0000000000	-0.0893000000
3.0000000000	-0.0894000000
4.1000000000	-0.0897000000
7.2000000000	-0.0900000000
7.2000000000	-0.0900000000
7.1000000000	-0.0900000000
7.2000000000	-0.0900000000
7.3000000000	-0.0900000000
7.3000000000	-0.0900000000
7.3000000000	-0.0900000000
7.3000000000	-0.0900000000
7.3000000000	-0.0900000000
7.2000000000	-0.0900000000
7.2000000000	-0.0900000000
7.3000000000	-0.0900000000
8.0000000000	-0.0901000000
9.9000000000	-0.0905000000
9.7000000000	-0.0909000000
8.3000000000	-0.0911000000
7.1000000000	-0.0912000000
4.8000000000	-0.0916000000
3.8000000000	-0.0921000000
7.9000000000	-0.0925000000
10.6000000000	-0.0928000000
11.6000000000	-0.0931000000
11.6000000000	-0.0933000000
10.8000000000	-0.0934000000
10.5000000000	-0.0934000000
10.4000000000	-0.0934000000
10.5000000000	-0.0934000000
10.6000000000	-0.0934000000
10.7000000000	-0.0934000000
10.7000000000	-0.0934000000
10.7000000000	-0.0934000000
10.7000000000	-0.0934000000
10.7000000000	-0.0934000000
10.7000000000	-0.0934000000
6.4000000000	-0.0938000000
3.6000000000	-0.0944000000
3.8000000000	-0.0946000000
4.6000000000	-0.0948000000
5.6000000000	-0.0950000000
7.8000000000	-0.0951000000
9.0000000000	-0.0953000000
10.2000000000	-0.0956000000
10.4000000000	-0.0959000000
7.8000000000	-0.0963000000
4.0000000000	-0.0966000000
3.3000000000	-0.0968000000
3.2000000000	-0.0968000000
3.3000000000	-0.0968000000
3.3000000000	-0.0968000000
3.2000000000	-0.0968000000
3.3000000000	-0.0968000000
3.2000000000	-0.0968000000
3.2000000000	-0.0968000000
3.2000000000	-0.0968000000
3.3000000000	-0.0968000000
3.2000000000	-0.0968000000
3.1000000000	-0.0970000000
5.9000000000	-0.0977000000
6.1000000000	-0.0978000000
6.7000000000	-0.0979000000
7.8000000000	-0.0982000000
7.5000000000	-0.0984000000
5.0000000000	-0.0989000000
3.4000000000	-0.0991000000
3.3000000000	-0.0991000000
3.3000000000	-0.0991000000
3.2000000000	-0.0991000000
3.2000000000	-0.0991000000
3.3000000000	-0.0991000000
3.3000000000	-0.0991000000
3.3000000000	-0.0991000000
3.3000000000	-0.0991000000
3.3000000000	-0.0991000000
3.3000000000	-0.0991000000
3.3000000000	-0.0991000000
2.7000000000	-0.0992000000
2.9000000000	-0.1000000000
3.7000000000	-0.1003000000
4.0000000000	-0.1004000000
4.5000000000	-0.1008000000
4.2000000000	-0.1010000000
3.0000000000	-0.1013000000
2.0000000000	-0.1016000000
1.8000000000	-0.1017000000
1.2000000000	-0.1020000000
1.1000000000	-0.1025000000
1.2000000000	-0.1025000000
1.2000000000	-0.1025000000
1.2000000000	-0.1025000000
1.2000000000	-0.1025000000
1.2000000000	-0.1025000000
1.2000000000	-0.1025000000
1.2000000000	-0.1025000000
1.2000000000	-0.1025000000
1.2000000000	-0.1025000000
1.2000000000	-0.1025000000
1.2000000000	-0.1025000000
1.5000000000	-0.1030000000
0.8000000000	-0.1040000000
0.5000000000	-0.1044000000
0.3000000000	-0.1047000000
0.4000000000	-0.1050000000
0.4000000000	-0.1050000000
0.5000000000	-0.1053000000
0.5000000000	-0.1056000000
0.5000000000	-0.1056000000
0.5000000000	-0.1057000000
0.5000000000	-0.1057000000
0.5000000000	-0.1056000000
0.5000000000	-0.1056000000
0.5000000000	-0.1056000000
0.5000000000	-0.1056000000
0.5000000000	-0.1056000000
0.5000000000	-0.1056000000
0.5000000000	-0.1056000000
0.5000000000	-0.1056000000
0.5000000000	-0.1056000000
0.5000000000	-0.1057000000
0.5000000000	-0.1057000000
0.5000000000	-0.1062000000
0.2000000000	-0.1069000000
0.1000000000	-0.1069000000
0.1000000000	-0.1071000000
0.1000000000	-0.1074000000
0.1000000000	-0.1078000000
0.1000000000	-0.1081000000
0.1000000000	-0.1081000000
0.1000000000	-0.1083000000
0.1000000000	-0.1086000000
0.1000000000	-0.1086000000
0.1000000000	-0.1086000000
0.1000000000	-0.1086000000
0.1000000000	-0.1086000000
0.1000000000	-0.1086000000
0.1000000000	-0.1086000000
0.1000000000	-0.1086000000
0.1000000000	-0.1086000000
0.1000000000	-0.1086000000
0.1000000000	-0.1086000000
0.1000000000	-0.1086000000
0.1000000000	-0.1087000000
0.1000000000	-0.1090000000
0.1000000000	-0.1092000000
0.0000000000	-0.1097000000
0.1000000000	-0.1100000000
0.1000000000	-0.1103000000
0.1000000000	-0.1108000000
0.1000000000	-0.1110000000
0.1000000000	-0.1111000000
0.1000000000	-0.1111000000
0.1000000000	-0.1111000000
0.1000000000	-0.1111000000
0.1000000000	-0.1111000000
0.1000000000	-0.1111000000
0.1000000000	-0.1111000000
0.1000000000	-0.1111000000
0.1000000000	-0.1111000000
0.1000000000	-0.1111000000
0.1000000000	-0.1111000000
0.1000000000	-0.1111000000
0.1000000000	-0.1111000000
0.1000000000	-0.1111000000
0.1000000000	-0.1111000000
0.1000000000	-0.1113000000
0.1000000000	-0.1119000000
0.1000000000	-0.1120000000
0.1000000000	-0.1123000000
0.1000000000	-0.1126000000
0.2000000000	-0.1127000000
0.3000000000	-0.1131000000
0.4000000000	-0.1134000000
0.4000000000	-0.1135000000
0.4000000000	-0.1136000000
0.4000000000	-0.1136000000
0.4000000000	-0.1136000000
0.4000000000	-0.1136000000
0.4000000000	-0.1136000000
0.4000000000	-0.1136000000
0.4000000000	-0.1136000000
0.4000000000	-0.1136000000
0.4000000000	-0.1136000000
0.4000000000	-0.1136000000
0.4000000000	-0.1136000000
0.4000000000	-0.1136000000
0.4000000000	-0.1136000000
0.4000000000	-0.1136000000
0.2000000000	-0.1145000000
0.2000000000	-0.1151000000
0.2000000000	-0.1151000000
0.3000000000	-0.1154000000
0.4000000000	-0.1159000000
0.4000000000	-0.1163000000
0.4000000000	-0.1164000000
0.4000000000	-0.1166000000
0.3000000000	-0.1166000000
0.3000000000	-0.1166000000
0.3000000000	-0.1166000000
0.3000000000	-0.1166000000
0.3000000000	-0.1166000000
0.3000000000	-0.1166000000
0.3000000000	-0.1166000000
0.3000000000	-0.1166000000
0.3000000000	-0.1166000000
0.3000000000	-0.1166000000
0.3000000000	-0.1166000000
0.3000000000	-0.1166000000
0.3000000000	-0.1167000000
0.2000000000	-0.1173000000
0.3000000000	-0.1183000000
0.3000000000	-0.1183000000
0.3000000000	-0.1184000000
0.3000000000	-0.1186000000
0.3000000000	-0.1189000000
0.3000000000	-0.1191000000
0.3000000000	-0.1191000000
0.2000000000	-0.1193000000
0.2000000000	-0.1196000000
0.1000000000	-0.1196000000
0.2000000000	-0.1196000000
0.2000000000	-0.1196000000
0.2000000000	-0.1196000000
0.2000000000	-0.1196000000
0.2000000000	-0.1196000000
0.2000000000	-0.1196000000
0.2000000000	-0.1196000000
0.2000000000	-0.1196000000
