Light Intensity (% of scale max) Antonio_0.04_1.5_lampadina	Position (m) Antonio_0.04_1.5_lampadina
0.18864	-0.120658
0.18832	-0.120658
0.18822	-0.120658
0.18979	-0.120638
0.19012	-0.120638
0.19073	-0.120579
0.21687	-0.120224
0.23543	-0.120007
0.25642	-0.119691
0.28073	-0.119336
0.30727	-0.118922
0.3136	-0.118488
0.31161	-0.118271
0.308	-0.118074
0.30031	-0.117817
0.28934	-0.117522
0.27539	-0.117265
0.26518	-0.117028
0.26215	-0.116871
0.25987	-0.116792
0.25414	-0.116575
0.23616	-0.116279
0.21829	-0.116003
0.2029	-0.115766
0.18806	-0.115569
0.18188	-0.11545
0.17398	-0.115273
0.16579	-0.115076
0.15779	-0.114898
0.15063	-0.11474
0.14441	-0.114543
0.13515	-0.114346
0.12938	-0.114208
0.12738	-0.114129
0.12633	-0.114089
0.12534	-0.114011
0.12297	-0.113892
0.12013	-0.113734
0.11572	-0.113517
0.11104	-0.11332
0.1039	-0.113103
0.09416	-0.112847
0.0842	-0.11259
0.07648	-0.112373
0.06723	-0.112117
0.0558	-0.111821
0.04343	-0.111387
0.04114	-0.11115
0.04149	-0.110993
0.04323	-0.110835
0.04541	-0.110697
0.04837	-0.110499
0.05045	-0.110381
0.05307	-0.110263
0.05659	-0.110085
0.06519	-0.109849
0.08356	-0.109553
0.13313	-0.109158
0.18428	-0.108862
0.24548	-0.108586
0.28264	-0.108448
0.31564	-0.10829
0.34241	-0.108152
0.3732	-0.107994
0.42043	-0.107758
0.43367	-0.107698
0.43797	-0.107659
0.44456	-0.107541
0.44879	-0.107462
0.46591	-0.107205
0.47279	-0.107186
0.48532	-0.107048
0.50186	-0.106949
0.53436	-0.106811
0.55898	-0.106693
0.56049	-0.106693
0.56071	-0.106693
0.56027	-0.106693
0.56714	-0.106712
0.64586	-0.106811
0.64709	-0.106811
0.64725	-0.106811
0.64688	-0.106811
0.64723	-0.106811
0.64697	-0.106811
0.64651	-0.106811
0.64502	-0.106811
0.64326	-0.106811
0.64264	-0.106811
0.64413	-0.106811
0.64651	-0.106811
0.64627	-0.106811
0.64723	-0.106811
0.64381	-0.106811
0.64633	-0.106811
0.64603	-0.106811
0.64557	-0.106811
0.64432	-0.106811
0.64325	-0.106811
0.64378	-0.106811
0.64427	-0.106811
0.64371	-0.106811
0.64325	-0.106811
0.64383	-0.106811
0.64355	-0.106811
0.64255	-0.106791
0.64317	-0.106791
0.64368	-0.106771
0.65997	-0.106436
0.73495	-0.106101
0.77782	-0.105884
0.86406	-0.105489
1.02081	-0.104937
1.14217	-0.104542
1.20689	-0.104266
1.28171	-0.10399
1.33768	-0.103793
1.43919	-0.103458
1.51051	-0.10326
1.71948	-0.102846
1.86284	-0.102471
1.9167	-0.102333
1.96362	-0.102195
1.98241	-0.102156
1.99976	-0.102018
2.13139	-0.101702
2.17891	-0.101564
2.29022	-0.101268
2.39958	-0.100972
2.46135	-0.100755
2.50209	-0.100578
2.54453	-0.100361
2.69516	-0.100045
2.83627	-0.09973
3.00339	-0.099375
3.14211	-0.099079
3.192	-0.09896
3.23372	-0.098842
3.28146	-0.098763
3.33859	-0.098586
3.40996	-0.098369
3.4534	-0.09823
3.51245	-0.098033
3.58044	-0.097816
3.63066	-0.097718
3.67159	-0.09754
3.68842	-0.097441
3.70969	-0.097343
3.73108	-0.097165
3.7614	-0.097086
3.85954	-0.096771
3.97015	-0.096317
4.00334	-0.096199
4.06311	-0.095962
4.13132	-0.095745
4.14534	-0.095666
4.17041	-0.095508
4.18352	-0.095351
4.18214	-0.095252
4.18933	-0.095015
4.18993	-0.094858
4.19041	-0.094621
4.18361	-0.094345
4.17598	-0.094187
4.16162	-0.094088
4.14742	-0.09395
4.13411	-0.093812
4.12933	-0.093713
4.09714	-0.093536
4.10724	-0.093536
4.10339	-0.093536
4.10139	-0.093536
4.10039	-0.093536
4.09746	-0.093536
4.0941	-0.093536
4.08492	-0.093536
4.08499	-0.093536
4.08311	-0.093536
4.0845	-0.093536
4.08295	-0.093536
4.08409	-0.093536
4.08304	-0.093536
4.08583	-0.093536
4.08783	-0.093536
4.08669	-0.093536
4.09189	-0.093556
4.08627	-0.093556
4.09227	-0.093536
4.0952	-0.093536
4.09019	-0.093536
4.09842	-0.093536
4.0941	-0.093536
4.01842	-0.09322
3.9205	-0.092707
3.84831	-0.092372
3.75769	-0.091918
3.63751	-0.091504
3.38962	-0.09109
3.32822	-0.090853
3.28157	-0.090617
3.20654	-0.09038
3.16336	-0.090163
2.94325	-0.089828
2.62404	-0.089492
2.50494	-0.089256
2.37366	-0.089019
2.30444	-0.088861
2.23831	-0.088703
2.11525	-0.088368
1.97684	-0.088033
1.76878	-0.087697
1.67383	-0.087461
1.65527	-0.087401
1.59935	-0.087244
1.53719	-0.087046
1.4523	-0.086829
1.30498	-0.086534
1.17192	-0.086277
1.04266	-0.086119
1.03047	-0.0861
1.02869	-0.0861
0.99776	-0.086001
0.95145	-0.085843
0.92847	-0.085764
0.87759	-0.085547
0.81433	-0.08535
0.7343	-0.085153
0.69156	-0.084995
0.63756	-0.084798
0.57489	-0.084541
0.54446	-0.084423
0.49937	-0.084226
0.47806	-0.084147
0.45573	-0.084048
0.43782	-0.08395
0.40056	-0.083772
0.35664	-0.083535
0.31651	-0.083358
0.28448	-0.08318
0.24367	-0.082983
0.22466	-0.082865
0.19423	-0.082628
0.18372	-0.082549
0.16153	-0.082352
0.15317	-0.082273
0.14572	-0.082194
0.13544	-0.082056
0.13538	-0.082056
0.12643	-0.081957
0.11929	-0.081859
0.11882	-0.081859
0.11917	-0.081859
0.11853	-0.081859
0.11722	-0.081859
0.11632	-0.081859
0.1171	-0.081859
0.1167	-0.081859
0.11681	-0.081859
0.11688	-0.081859
0.11685	-0.081859
0.11623	-0.081859
0.11598	-0.081859
0.11642	-0.081859
0.11682	-0.081859
0.11705	-0.081859
0.11726	-0.081859
0.11697	-0.081859
0.11708	-0.081859
0.11659	-0.081859
0.11649	-0.081859
0.11684	-0.081859
0.11673	-0.081859
0.11745	-0.081859
0.11768	-0.081859
0.11711	-0.081859
0.10999	-0.08176
0.08531	-0.081425
0.0712	-0.081168
0.06619	-0.081011
0.06398	-0.080872
0.06145	-0.080675
0.05757	-0.080419
0.05031	-0.080143
0.04433	-0.079847
0.04199	-0.07959
0.04378	-0.079275
0.04875	-0.079018
0.05598	-0.078663
0.05988	-0.078486
0.06175	-0.078407
0.06252	-0.078308
0.06252	-0.078269
0.06274	-0.07819
0.06367	-0.078091
0.06403	-0.078032
0.06479	-0.077914
0.06511	-0.077914
0.06592	-0.077874
0.07068	-0.077736
0.07123	-0.077716
0.07198	-0.077697
0.07387	-0.077638
0.07495	-0.077598
0.07597	-0.077559
0.07904	-0.0775
0.08708	-0.077283
0.0901	-0.077164
0.10028	-0.076947
0.10518	-0.076789
0.10745	-0.07675
0.11871	-0.076494
0.12418	-0.076355
0.14101	-0.076
0.15901	-0.075665
0.16942	-0.075448
0.17827	-0.075251
0.18846	-0.075014
0.19624	-0.074837
0.20699	-0.07456
0.21304	-0.074422
0.22066	-0.074225
0.22913	-0.073969
0.23495	-0.073752
0.23926	-0.073535
0.24158	-0.073278
0.24066	-0.073061
0.23807	-0.072943
0.23563	-0.072726
0.23209	-0.072549
0.22884	-0.07241
0.22565	-0.072292
0.2218	-0.072193
0.2198	-0.072154
0.21899	-0.072115
0.21761	-0.072055
0.20694	-0.0717
0.19823	-0.071483
0.18517	-0.071227
0.17581	-0.07101
0.17239	-0.070892
0.17104	-0.070754
0.16634	-0.070517
0.15657	-0.070241
0.13029	-0.069807
0.11485	-0.06957
0.10939	-0.069491
0.1033	-0.069353
0.10173	-0.069235
0.0965	-0.069136
0.09189	-0.068939
0.08641	-0.068801
0.08257	-0.068623
0.0799	-0.068584
0.07948	-0.068584
0.07907	-0.068584
0.07912	-0.068584
0.07899	-0.068584
0.07878	-0.068584
0.07866	-0.068584
0.07881	-0.068584
0.07889	-0.068584
0.07903	-0.068584
0.07899	-0.068584
0.07892	-0.068584
0.07877	-0.068584
0.07898	-0.068584
0.0788	-0.068584
0.07881	-0.068584
0.07887	-0.068584
0.07881	-0.068584
0.0791	-0.068584
0.07907	-0.068584
0.07927	-0.068584
0.07916	-0.068584
0.07948	-0.068584
0.07928	-0.068584
0.07652	-0.068387
0.06703	-0.067953
0.06107	-0.067676
0.0592	-0.067459
0.05411	-0.067045
0.04726	-0.06669
0.04486	-0.066434
0.04231	-0.066217
0.04033	-0.066
0.03831	-0.065645
0.03635	-0.065329
0.03575	-0.064994
0.03517	-0.064698
0.0352	-0.064382
0.03528	-0.064087
0.03592	-0.064027
0.03685	-0.06383
0.03819	-0.063613
0.04004	-0.063317
0.04295	-0.062982
0.04582	-0.062706
0.04794	-0.062449
0.04973	-0.062193
0.05107	-0.062055
0.05225	-0.061858
0.05284	-0.061739
0.05397	-0.061641
0.05457	-0.061542
0.05556	-0.061286
0.05676	-0.061069
0.05646	-0.061029
0.05717	-0.060812
0.0574	-0.060635
0.05804	-0.060437
0.05818	-0.06026
0.05904	-0.059984
0.05977	-0.059708
0.0607	-0.059392
0.06209	-0.058997
0.06302	-0.058761
0.06396	-0.058623
0.06425	-0.058504
0.06468	-0.058347
0.06587	-0.058169
0.06625	-0.057991
0.06772	-0.057834
0.06851	-0.057696
0.07048	-0.057479
0.07069	-0.057479
0.07056	-0.057479
0.071	-0.057479
0.07042	-0.057479
0.07059	-0.057518
0.07031	-0.057577
0.0704	-0.057577
0.06987	-0.057577
0.06987	-0.057577
0.06984	-0.057577
0.06969	-0.057577
0.07059	-0.057577
0.06995	-0.057577
0.07043	-0.057577
0.06993	-0.057577
0.07025	-0.057577
0.07031	-0.057577
0.06996	-0.057577
0.06984	-0.057518
0.06989	-0.057498
0.06961	-0.057498
0.0696	-0.057498
0.06987	-0.057498
0.06973	-0.057498
0.07037	-0.057419
0.07132	-0.057341
0.07277	-0.057242
0.07344	-0.057124
0.07669	-0.056769
0.07732	-0.056473
0.0771	-0.056236
0.07661	-0.056019
0.07579	-0.055822
0.07481	-0.055644
0.07286	-0.055427
0.06874	-0.055072
0.06575	-0.054796
0.06128	-0.05454
0.05576	-0.054145
0.05234	-0.053869
0.04875	-0.053514
0.04724	-0.053336
0.04498	-0.05308
0.04391	-0.052843
0.04344	-0.052607
0.04199	-0.052252
0.04007	-0.051877
0.03874	-0.051403
0.03719	-0.050989
0.03658	-0.050654
0.03564	-0.050299
0.03477	-0.049885
0.03406	-0.04951
0.03333	-0.049115
0.03333	-0.048721
0.03334	-0.048405
0.03349	-0.04807
0.03391	-0.047951
0.03407	-0.047774
0.03406	-0.047498
0.03461	-0.047281
0.03445	-0.047222
0.03482	-0.047222
0.03471	-0.047222
0.03503	-0.04732
0.03488	-0.047399
0.03532	-0.047399
0.03539	-0.047399
0.03511	-0.047399
0.03488	-0.047399
0.03519	-0.047399
0.03499	-0.047399
0.035	-0.047399
0.035	-0.047399
0.03519	-0.047399
0.03503	-0.04736
0.03452	-0.04734
0.03468	-0.04734
0.03465	-0.04732
0.03537	-0.047162
0.03545	-0.046709
0.03716	-0.046196
0.03902	-0.045762
0.04144	-0.045308
0.0448	-0.044855
0.04588	-0.044578
0.0473	-0.044164
0.04938	-0.043612
0.04779	-0.042961
0.04514	-0.042468
0.04498	-0.042054
0.04553	-0.041718
0.04536	-0.041403
0.04657	-0.041067
0.04761	-0.040752
0.04828	-0.040338
0.04848	-0.039904
0.04761	-0.039411
0.04543	-0.039036
0.04259	-0.0387
0.04077	-0.038385
0.03937	-0.038089
0.03912	-0.037911
0.03815	-0.037497
0.03777	-0.037142
0.03731	-0.037004
0.03696	-0.036866
0.03687	-0.036708
0.03699	-0.03659
0.0365	-0.03657
0.03674	-0.03657
0.03677	-0.03657
0.03668	-0.03659
0.03674	-0.03661
0.03656	-0.03661
0.03656	-0.03661
0.03691	-0.03661
0.03676	-0.03661
0.03644	-0.03661
0.03668	-0.03661
0.03668	-0.03661
0.03694	-0.03661
0.03673	-0.03661
0.03662	-0.03657
0.03625	-0.03657
0.03619	-0.03657
0.03662	-0.03657
0.03647	-0.036294
0.03604	-0.03586
0.03499	-0.035288
0.0347	-0.034992
0.03453	-0.034637
0.03384	-0.034065
0.0338	-0.03369
0.03348	-0.033039
0.03389	-0.032408
0.03404	-0.032033
0.03494	-0.031698
0.0351	-0.031422
0.03511	-0.031146
0.03557	-0.03085
0.03554	-0.030357
0.0359	-0.029903
0.0369	-0.029469
0.03763	-0.029114
0.03802	-0.028759
0.03827	-0.02868
0.03856	-0.028503
0.03914	-0.028226
0.03946	-0.02795
0.04065	-0.027694
0.04063	-0.027299
0.03993	-0.026925
0.03957	-0.026668
0.03807	-0.026057
0.03862	-0.025702
0.03868	-0.025623
0.03828	-0.025623
0.03824	-0.025623
0.03853	-0.025642
0.03835	-0.025721
0.03824	-0.025721
0.03816	-0.025721
0.03856	-0.025721
0.03856	-0.025721
0.03856	-0.025721
0.03894	-0.025721
0.03871	-0.025721
0.03853	-0.025721
0.03876	-0.025721
0.039	-0.025721
0.03886	-0.025702
0.03893	-0.025702
0.03885	-0.025702
0.03909	-0.025702
0.03955	-0.025268
0.03963	-0.024932
0.03979	-0.0244
0.03828	-0.02365
0.03656	-0.023256
0.0367	-0.022842
0.03583	-0.022388
0.03612	-0.021954
0.03607	-0.021559
0.03551	-0.020987
0.03438	-0.020356
0.03394	-0.019843
0.0338	-0.019666
0.03384	-0.019469
0.0336	-0.019409
0.0332	-0.018995
0.03345	-0.018601
0.03328	-0.018502
0.0331	-0.018206
0.03362	-0.018167
0.03331	-0.017871
0.03374	-0.017397
0.03349	-0.016885
0.0338	-0.016391
0.03415	-0.016056
0.0345	-0.015721
0.03426	-0.015622
0.03429	-0.015622
0.03493	-0.015622
0.03459	-0.015622
0.03452	-0.015622
0.03423	-0.015642
0.03461	-0.015642
0.03476	-0.015642
0.03506	-0.015642
0.03467	-0.015642
0.03546	-0.015642
0.03528	-0.015642
0.03493	-0.015642
0.03473	-0.015642
0.03551	-0.015642
0.03468	-0.015642
0.03476	-0.015622
0.03474	-0.015622
0.0352	-0.015228
0.03499	-0.014735
0.03555	-0.013926
0.03595	-0.013452
0.03629	-0.012999
0.03723	-0.012308
0.03694	-0.011874
0.03656	-0.01144
0.03632	-0.010849
0.03645	-0.010296
0.03688	-0.009941
0.03726	-0.009685
0.03691	-0.00935
0.03622	-0.008896
0.03593	-0.008521
0.03589	-0.008206
0.03572	-0.007634
0.03557	-0.00714
0.03572	-0.007062
0.03519	-0.006667
0.03517	-0.006292
0.03488	-0.005937
0.03433	-0.005641
0.03429	-0.005385
0.03419	-0.005207
0.03429	-0.005148
0.03401	-0.005148
0.03439	-0.005148
0.03413	-0.005168
0.03464	-0.005168
0.03429	-0.005168
0.03444	-0.005168
0.03471	-0.005168
0.03429	-0.005168
0.03447	-0.005168
0.0345	-0.005168
0.03418	-0.005168
0.03436	-0.005168
0.03438	-0.005168
0.03444	-0.005148
0.0341	-0.005148
0.03404	-0.004833
0.03406	-0.004063
0.03368	-0.003452
0.03403	-0.002801
0.03371	-0.002268
0.03352	-0.001834
0.03334	-0.001558
0.03365	-0.001065
0.03389	-0.000295875
0.03444	1.9725e-05
0.03435	1.9725e-05
0.03441	1.9725e-05
0.03435	3.945e-05
0.0343	3.945e-05
0.03453	3.945e-05
0.03423	3.945e-05
0.03436	3.945e-05
0.03444	1.9725e-05
0.03473	1.9725e-05
0.03429	1.9725e-05
0.03436	8.582138e-17
0.03456	8.582138e-17
0.0347	8.582138e-17
0.03455	8.582138e-17
0.03442	8.582138e-17
0.03462	8.582138e-17
0.03496	8.582138e-17
0.03445	8.582138e-17
0.03444	8.582138e-17
0.03467	8.582138e-17
0.03455	8.582138e-17
0.03423	8.582138e-17
0.03461	8.582138e-17
0.03442	8.582138e-17
0.03461	8.582138e-17
0.03404	8.582138e-17
0.03468	8.582138e-17
0.03424	8.582138e-17
0.0343	8.582138e-17
0.03452	8.582138e-17
0.03447	8.582138e-17
0.03424	8.582138e-17
0.03445	8.582138e-17
0.03427	8.582138e-17
0.03462	8.582138e-17
0.03456	8.582138e-17
0.03424	8.582138e-17
0.03452	8.582138e-17
0.03441	8.582138e-17
0.03461	8.582138e-17
0.0343	8.582138e-17
0.03455	8.582138e-17
0.03497	8.582138e-17
0.03439	8.582138e-17
0.03468	8.582138e-17
