Light Intensity (% of scale max) Alessio_0.16_1.5_lampadina	Position (m) Alessio_0.16_1.5_lampadina
0.0000000000	-0.0117000000
0.0000000000	-0.0118000000
0.0000000000	-0.0121000000
0.0000000000	-0.0122000000
0.0000000000	-0.0123000000
0.0000000000	-0.0126000000
0.0000000000	-0.0130000000
0.0000000000	-0.0133000000
0.0000000000	-0.0137000000
0.0000000000	-0.0140000000
0.0000000000	-0.0142000000
0.0000000000	-0.0145000000
0.0000000000	-0.0147000000
0.0000000000	-0.0149000000
0.0000000000	-0.0152000000
0.0000000000	-0.0154000000
0.0000000000	-0.0157000000
0.0000000000	-0.0157000000
0.0000000000	-0.0158000000
0.0000000000	-0.0158000000
0.0000000000	-0.0158000000
0.0000000000	-0.0158000000
0.0000000000	-0.0158000000
0.0000000000	-0.0158000000
0.0000000000	-0.0158000000
0.0000000000	-0.0158000000
0.0000000000	-0.0158000000
0.0000000000	-0.0158000000
0.0000000000	-0.0158000000
0.0000000000	-0.0158000000
0.0000000000	-0.0158000000
0.0000000000	-0.0158000000
0.0000000000	-0.0158000000
0.0000000000	-0.0162000000
0.0000000000	-0.0168000000
0.0000000000	-0.0170000000
0.0000000000	-0.0170000000
0.0000000000	-0.0171000000
0.0000000000	-0.0174000000
0.0000000000	-0.0177000000
0.0000000000	-0.0181000000
0.0000000000	-0.0183000000
0.0000000000	-0.0183000000
0.0000000000	-0.0186000000
0.0000000000	-0.0190000000
0.0000000000	-0.0191000000
0.0000000000	-0.0193000000
0.0000000000	-0.0195000000
0.0000000000	-0.0197000000
0.0000000000	-0.0200000000
0.0000000000	-0.0204000000
0.0000000000	-0.0205000000
0.0000000000	-0.0208000000
0.0000000000	-0.0211000000
0.0000000000	-0.0211000000
0.0000000000	-0.0211000000
0.0000000000	-0.0211000000
0.0000000000	-0.0211000000
0.0000000000	-0.0211000000
0.0000000000	-0.0211000000
0.0000000000	-0.0211000000
0.0000000000	-0.0211000000
0.0000000000	-0.0211000000
0.0000000000	-0.0211000000
0.0000000000	-0.0211000000
0.0000000000	-0.0211000000
0.0000000000	-0.0214000000
0.0000000000	-0.0219000000
0.0000000000	-0.0222000000
0.0000000000	-0.0222000000
0.0000000000	-0.0225000000
0.0000000000	-0.0228000000
0.0000000000	-0.0232000000
0.0000000000	-0.0237000000
0.0000000000	-0.0237000000
0.0000000000	-0.0242000000
0.0000000000	-0.0246000000
0.0000000000	-0.0248000000
0.0000000000	-0.0253000000
0.0000000000	-0.0255000000
0.0000000000	-0.0257000000
0.0000000000	-0.0259000000
0.0000000000	-0.0261000000
0.0000000000	-0.0264000000
0.0000000000	-0.0267000000
0.0000000000	-0.0267000000
0.0000000000	-0.0267000000
0.0000000000	-0.0267000000
0.0000000000	-0.0267000000
0.0000000000	-0.0267000000
0.0000000000	-0.0267000000
0.0000000000	-0.0267000000
0.0000000000	-0.0267000000
0.0000000000	-0.0267000000
0.0000000000	-0.0267000000
0.0000000000	-0.0267000000
0.0000000000	-0.0267000000
0.0000000000	-0.0267000000
0.0000000000	-0.0269000000
0.0000000000	-0.0274000000
0.0000000000	-0.0275000000
0.0000000000	-0.0278000000
0.0000000000	-0.0280000000
0.0000000000	-0.0282000000
0.0000000000	-0.0288000000
0.0000000000	-0.0292000000
0.0000000000	-0.0295000000
0.0000000000	-0.0298000000
0.0000000000	-0.0298000000
0.0000000000	-0.0299000000
0.0000000000	-0.0300000000
0.0000000000	-0.0302000000
0.0000000000	-0.0304000000
0.0000000000	-0.0306000000
0.0000000000	-0.0310000000
0.0000000000	-0.0314000000
0.0000000000	-0.0316000000
0.0000000000	-0.0318000000
0.0000000000	-0.0322000000
0.0000000000	-0.0325000000
0.0000000000	-0.0328000000
0.0000000000	-0.0328000000
0.0000000000	-0.0328000000
0.0000000000	-0.0327000000
0.0000000000	-0.0327000000
0.0000000000	-0.0327000000
0.0000000000	-0.0327000000
0.0000000000	-0.0327000000
0.0000000000	-0.0327000000
0.0000000000	-0.0328000000
0.0000000000	-0.0328000000
0.0000000000	-0.0328000000
0.0000000000	-0.0334000000
0.0000000000	-0.0338000000
0.0000000000	-0.0342000000
0.0000000000	-0.0343000000
0.0000000000	-0.0344000000
0.0000000000	-0.0349000000
0.0000000000	-0.0350000000
0.0000000000	-0.0351000000
0.0000000000	-0.0355000000
0.0000000000	-0.0358000000
0.0000000000	-0.0362000000
0.0000000000	-0.0363000000
0.0000000000	-0.0364000000
0.0000000000	-0.0369000000
0.0000000000	-0.0369000000
0.0000000000	-0.0372000000
0.0000000000	-0.0376000000
0.0000000000	-0.0377000000
0.0000000000	-0.0377000000
0.0000000000	-0.0378000000
0.0000000000	-0.0378000000
0.0000000000	-0.0377000000
0.0000000000	-0.0377000000
0.0000000000	-0.0377000000
0.0000000000	-0.0377000000
0.0000000000	-0.0377000000
0.0000000000	-0.0377000000
0.0000000000	-0.0377000000
0.0000000000	-0.0378000000
0.0000000000	-0.0378000000
0.0000000000	-0.0379000000
0.0000000000	-0.0385000000
0.0000000000	-0.0387000000
0.0000000000	-0.0388000000
0.0000000000	-0.0391000000
0.0000000000	-0.0394000000
0.0000000000	-0.0398000000
0.0000000000	-0.0401000000
0.0000000000	-0.0403000000
0.0000000000	-0.0405000000
0.0000000000	-0.0408000000
0.0000000000	-0.0410000000
0.0000000000	-0.0412000000
0.0000000000	-0.0415000000
0.0000000000	-0.0417000000
0.0000000000	-0.0419000000
0.0000000000	-0.0423000000
0.0000000000	-0.0425000000
0.0000000000	-0.0428000000
0.0000000000	-0.0429000000
0.0000000000	-0.0429000000
0.0000000000	-0.0429000000
0.0000000000	-0.0428000000
0.0000000000	-0.0428000000
0.0000000000	-0.0428000000
0.0000000000	-0.0428000000
0.0000000000	-0.0428000000
0.0000000000	-0.0428000000
0.0000000000	-0.0428000000
0.0000000000	-0.0429000000
0.0000000000	-0.0429000000
0.0000000000	-0.0429000000
0.0000000000	-0.0431000000
0.0000000000	-0.0437000000
0.0000000000	-0.0439000000
0.0000000000	-0.0441000000
0.0000000000	-0.0444000000
0.0000000000	-0.0448000000
0.0000000000	-0.0452000000
0.0000000000	-0.0454000000
0.0000000000	-0.0458000000
0.0000000000	-0.0463000000
0.0000000000	-0.0464000000
0.0000000000	-0.0465000000
0.0000000000	-0.0468000000
0.0000000000	-0.0470000000
0.0000000000	-0.0472000000
0.0000000000	-0.0476000000
0.0000000000	-0.0479000000
0.0000000000	-0.0482000000
0.0000000000	-0.0483000000
0.0000000000	-0.0483000000
0.0000000000	-0.0483000000
0.0000000000	-0.0483000000
0.0000000000	-0.0482000000
0.0000000000	-0.0482000000
0.0000000000	-0.0482000000
0.0000000000	-0.0482000000
0.0000000000	-0.0482000000
0.0000000000	-0.0482000000
0.0000000000	-0.0482000000
0.0000000000	-0.0482000000
0.0000000000	-0.0482000000
0.0000000000	-0.0483000000
0.0000000000	-0.0483000000
0.0000000000	-0.0490000000
0.0000000000	-0.0495000000
0.0000000000	-0.0497000000
0.0000000000	-0.0500000000
0.0000000000	-0.0502000000
0.0000000000	-0.0505000000
0.0000000000	-0.0507000000
0.0000000000	-0.0509000000
0.0000000000	-0.0511000000
0.0000000000	-0.0513000000
0.0000000000	-0.0516000000
0.1000000000	-0.0518000000
0.0000000000	-0.0519000000
0.0000000000	-0.0522000000
0.0000000000	-0.0524000000
0.0000000000	-0.0525000000
0.0000000000	-0.0530000000
0.0000000000	-0.0533000000
0.0000000000	-0.0535000000
0.0000000000	-0.0537000000
0.0000000000	-0.0539000000
0.0000000000	-0.0540000000
0.0000000000	-0.0540000000
0.0000000000	-0.0540000000
0.0000000000	-0.0539000000
0.0000000000	-0.0539000000
0.0000000000	-0.0539000000
0.0000000000	-0.0539000000
0.0000000000	-0.0539000000
0.0000000000	-0.0539000000
0.0000000000	-0.0539000000
0.0000000000	-0.0539000000
0.0000000000	-0.0540000000
0.0000000000	-0.0540000000
0.0000000000	-0.0540000000
0.0000000000	-0.0540000000
0.0000000000	-0.0543000000
0.0000000000	-0.0545000000
0.0000000000	-0.0546000000
0.1000000000	-0.0550000000
0.1000000000	-0.0554000000
0.1000000000	-0.0558000000
0.1000000000	-0.0561000000
0.0000000000	-0.0565000000
0.0000000000	-0.0565000000
0.0000000000	-0.0567000000
0.0000000000	-0.0569000000
0.0000000000	-0.0569000000
0.0000000000	-0.0571000000
0.0000000000	-0.0574000000
0.0000000000	-0.0576000000
0.0000000000	-0.0581000000
0.0000000000	-0.0584000000
0.0000000000	-0.0586000000
0.1000000000	-0.0590000000
0.1000000000	-0.0591000000
0.1000000000	-0.0593000000
0.1000000000	-0.0593000000
0.1000000000	-0.0593000000
0.1000000000	-0.0592000000
0.1000000000	-0.0592000000
0.1000000000	-0.0592000000
0.1000000000	-0.0592000000
0.1000000000	-0.0592000000
0.1000000000	-0.0592000000
0.1000000000	-0.0592000000
0.1000000000	-0.0592000000
0.1000000000	-0.0592000000
0.1000000000	-0.0593000000
0.1000000000	-0.0596000000
0.1000000000	-0.0601000000
0.1000000000	-0.0605000000
0.0000000000	-0.0608000000
0.0000000000	-0.0609000000
0.0000000000	-0.0612000000
0.0000000000	-0.0614000000
0.1000000000	-0.0616000000
0.1000000000	-0.0621000000
0.1000000000	-0.0623000000
0.1000000000	-0.0624000000
0.1000000000	-0.0626000000
0.1000000000	-0.0628000000
0.1000000000	-0.0631000000
0.1000000000	-0.0632000000
0.1000000000	-0.0633000000
0.1000000000	-0.0635000000
0.1000000000	-0.0637000000
0.1000000000	-0.0639000000
0.1000000000	-0.0641000000
0.1000000000	-0.0641000000
0.1000000000	-0.0643000000
0.1000000000	-0.0643000000
0.1000000000	-0.0642000000
0.1000000000	-0.0642000000
0.1000000000	-0.0642000000
0.1000000000	-0.0642000000
0.1000000000	-0.0642000000
0.1000000000	-0.0642000000
0.1000000000	-0.0642000000
0.1000000000	-0.0642000000
0.1000000000	-0.0642000000
0.1000000000	-0.0642000000
0.1000000000	-0.0642000000
0.1000000000	-0.0643000000
0.0000000000	-0.0649000000
0.0000000000	-0.0655000000
0.0000000000	-0.0657000000
0.1000000000	-0.0659000000
0.1000000000	-0.0660000000
0.1000000000	-0.0661000000
0.1000000000	-0.0662000000
0.1000000000	-0.0664000000
0.1000000000	-0.0669000000
0.1000000000	-0.0672000000
0.1000000000	-0.0674000000
0.1000000000	-0.0675000000
0.1000000000	-0.0677000000
0.1000000000	-0.0679000000
0.1000000000	-0.0681000000
0.1000000000	-0.0684000000
0.0000000000	-0.0687000000
0.0000000000	-0.0689000000
0.0000000000	-0.0692000000
0.0000000000	-0.0694000000
0.0000000000	-0.0694000000
0.0000000000	-0.0694000000
0.0000000000	-0.0694000000
0.0000000000	-0.0694000000
0.0000000000	-0.0694000000
0.0000000000	-0.0694000000
0.0000000000	-0.0694000000
0.0000000000	-0.0694000000
0.0000000000	-0.0694000000
0.0000000000	-0.0694000000
0.0000000000	-0.0694000000
0.0000000000	-0.0694000000
0.0000000000	-0.0694000000
0.0000000000	-0.0694000000
0.1000000000	-0.0695000000
0.1000000000	-0.0703000000
0.1000000000	-0.0704000000
0.1000000000	-0.0706000000
0.1000000000	-0.0711000000
0.1000000000	-0.0712000000
0.1000000000	-0.0714000000
0.1000000000	-0.0715000000
0.1000000000	-0.0716000000
0.1000000000	-0.0719000000
0.1000000000	-0.0719000000
0.1000000000	-0.0720000000
0.1000000000	-0.0724000000
0.1000000000	-0.0726000000
0.1000000000	-0.0726000000
0.0000000000	-0.0728000000
0.0000000000	-0.0732000000
0.1000000000	-0.0734000000
0.1000000000	-0.0736000000
0.1000000000	-0.0737000000
0.1000000000	-0.0738000000
0.1000000000	-0.0742000000
0.1000000000	-0.0745000000
0.1000000000	-0.0746000000
0.1000000000	-0.0746000000
0.1000000000	-0.0746000000
0.1000000000	-0.0746000000
0.1000000000	-0.0746000000
0.1000000000	-0.0746000000
0.1000000000	-0.0746000000
0.1000000000	-0.0746000000
0.1000000000	-0.0746000000
0.1000000000	-0.0746000000
0.1000000000	-0.0746000000
0.1000000000	-0.0746000000
0.1000000000	-0.0746000000
0.1000000000	-0.0746000000
0.1000000000	-0.0746000000
0.1000000000	-0.0751000000
0.1000000000	-0.0756000000
0.1000000000	-0.0758000000
0.1000000000	-0.0759000000
0.1000000000	-0.0760000000
0.1000000000	-0.0762000000
0.1000000000	-0.0763000000
0.1000000000	-0.0765000000
0.1000000000	-0.0769000000
0.1000000000	-0.0771000000
0.1000000000	-0.0773000000
0.1000000000	-0.0775000000
0.1000000000	-0.0778000000
0.1000000000	-0.0779000000
0.2000000000	-0.0781000000
0.2000000000	-0.0786000000
0.2000000000	-0.0787000000
0.2000000000	-0.0791000000
0.2000000000	-0.0794000000
0.2000000000	-0.0794000000
0.2000000000	-0.0794000000
0.2000000000	-0.0794000000
0.2000000000	-0.0794000000
0.2000000000	-0.0794000000
0.2000000000	-0.0794000000
0.2000000000	-0.0794000000
0.2000000000	-0.0794000000
0.2000000000	-0.0794000000
0.2000000000	-0.0794000000
0.2000000000	-0.0794000000
0.2000000000	-0.0794000000
0.2000000000	-0.0794000000
0.2000000000	-0.0794000000
0.2000000000	-0.0794000000
0.2000000000	-0.0794000000
0.2000000000	-0.0796000000
0.1000000000	-0.0801000000
0.1000000000	-0.0804000000
0.1000000000	-0.0805000000
0.1000000000	-0.0808000000
0.1000000000	-0.0812000000
0.1000000000	-0.0814000000
0.2000000000	-0.0816000000
0.2000000000	-0.0819000000
0.3000000000	-0.0822000000
0.3000000000	-0.0826000000
0.3000000000	-0.0827000000
0.3000000000	-0.0829000000
0.3000000000	-0.0831000000
0.3000000000	-0.0831000000
0.2000000000	-0.0834000000
0.2000000000	-0.0837000000
0.2000000000	-0.0837000000
0.1000000000	-0.0838000000
0.1000000000	-0.0839000000
0.1000000000	-0.0840000000
0.1000000000	-0.0842000000
0.1000000000	-0.0843000000
0.1000000000	-0.0844000000
0.1000000000	-0.0844000000
0.1000000000	-0.0844000000
0.1000000000	-0.0844000000
0.1000000000	-0.0844000000
0.1000000000	-0.0844000000
0.1000000000	-0.0844000000
0.1000000000	-0.0844000000
0.1000000000	-0.0844000000
0.1000000000	-0.0844000000
0.1000000000	-0.0844000000
0.1000000000	-0.0844000000
0.1000000000	-0.0844000000
0.1000000000	-0.0845000000
0.1000000000	-0.0846000000
0.2000000000	-0.0850000000
0.2000000000	-0.0851000000
0.2000000000	-0.0851000000
0.2000000000	-0.0852000000
0.3000000000	-0.0854000000
0.5000000000	-0.0861000000
0.5000000000	-0.0862000000
0.5000000000	-0.0864000000
0.6000000000	-0.0866000000
0.5000000000	-0.0868000000
0.5000000000	-0.0870000000
0.5000000000	-0.0871000000
0.5000000000	-0.0873000000
0.3000000000	-0.0876000000
0.2000000000	-0.0880000000
0.2000000000	-0.0880000000
0.2000000000	-0.0880000000
0.2000000000	-0.0880000000
0.2000000000	-0.0880000000
0.2000000000	-0.0880000000
0.2000000000	-0.0880000000
0.1000000000	-0.0880000000
0.1000000000	-0.0880000000
0.1000000000	-0.0880000000
0.1000000000	-0.0880000000
0.1000000000	-0.0880000000
0.1000000000	-0.0880000000
0.1000000000	-0.0880000000
0.1000000000	-0.0880000000
0.2000000000	-0.0880000000
0.2000000000	-0.0880000000
0.2000000000	-0.0880000000
0.1000000000	-0.0881000000
0.1000000000	-0.0883000000
0.1000000000	-0.0884000000
0.1000000000	-0.0885000000
0.2000000000	-0.0886000000
0.4000000000	-0.0891000000
0.7000000000	-0.0894000000
1.0000000000	-0.0897000000
1.5000000000	-0.0901000000
1.5000000000	-0.0902000000
1.7000000000	-0.0905000000
1.6000000000	-0.0909000000
1.4000000000	-0.0911000000
1.0000000000	-0.0914000000
0.7000000000	-0.0917000000
0.5000000000	-0.0919000000
0.4000000000	-0.0923000000
0.7000000000	-0.0926000000
1.9000000000	-0.0930000000
2.4000000000	-0.0930000000
2.6000000000	-0.0930000000
3.1000000000	-0.0931000000
3.3000000000	-0.0932000000
3.4000000000	-0.0932000000
3.4000000000	-0.0932000000
3.4000000000	-0.0931000000
3.3000000000	-0.0931000000
3.3000000000	-0.0931000000
3.3000000000	-0.0931000000
3.4000000000	-0.0931000000
3.3000000000	-0.0931000000
3.4000000000	-0.0931000000
3.4000000000	-0.0931000000
3.4000000000	-0.0931000000
3.3000000000	-0.0932000000
3.7000000000	-0.0932000000
6.5000000000	-0.0935000000
8.0000000000	-0.0937000000
9.3000000000	-0.0938000000
11.5000000000	-0.0940000000
16.2000000000	-0.0943000000
20.4000000000	-0.0946000000
22.0000000000	-0.0947000000
23.3000000000	-0.0948000000
26.3000000000	-0.0950000000
27.3000000000	-0.0951000000
29.9000000000	-0.0954000000
33.9000000000	-0.0957000000
37.4000000000	-0.0961000000
37.5000000000	-0.0966000000
36.2000000000	-0.0968000000
33.6000000000	-0.0970000000
30.5000000000	-0.0974000000
28.4000000000	-0.0976000000
24.0000000000	-0.0979000000
23.3000000000	-0.0979000000
22.8000000000	-0.0979000000
22.7000000000	-0.0979000000
22.7000000000	-0.0979000000
22.5000000000	-0.0979000000
22.1000000000	-0.0979000000
21.4000000000	-0.0979000000
21.7000000000	-0.0979000000
21.7000000000	-0.0979000000
21.6000000000	-0.0979000000
21.8000000000	-0.0979000000
21.9000000000	-0.0979000000
22.4000000000	-0.0979000000
22.2000000000	-0.0979000000
22.3000000000	-0.0979000000
22.4000000000	-0.0979000000
22.1000000000	-0.0980000000
14.0000000000	-0.0984000000
10.2000000000	-0.0987000000
8.7000000000	-0.0989000000
5.1000000000	-0.0992000000
4.6000000000	-0.0993000000
2.9000000000	-0.0996000000
1.2000000000	-0.0998000000
0.7000000000	-0.1001000000
0.5000000000	-0.1003000000
0.5000000000	-0.1005000000
0.8000000000	-0.1008000000
0.9000000000	-0.1009000000
1.0000000000	-0.1010000000
1.2000000000	-0.1011000000
1.3000000000	-0.1012000000
1.7000000000	-0.1015000000
1.9000000000	-0.1018000000
1.8000000000	-0.1023000000
1.7000000000	-0.1025000000
1.6000000000	-0.1026000000
1.5000000000	-0.1026000000
1.5000000000	-0.1026000000
1.5000000000	-0.1026000000
1.5000000000	-0.1026000000
1.5000000000	-0.1026000000
1.5000000000	-0.1026000000
1.5000000000	-0.1026000000
1.5000000000	-0.1026000000
1.5000000000	-0.1026000000
1.5000000000	-0.1026000000
1.5000000000	-0.1026000000
1.5000000000	-0.1026000000
1.5000000000	-0.1026000000
1.5000000000	-0.1026000000
1.4000000000	-0.1027000000
0.5000000000	-0.1035000000
0.2000000000	-0.1040000000
0.2000000000	-0.1042000000
0.2000000000	-0.1043000000
0.2000000000	-0.1046000000
0.4000000000	-0.1050000000
0.5000000000	-0.1051000000
0.6000000000	-0.1054000000
0.7000000000	-0.1055000000
0.7000000000	-0.1056000000
0.8000000000	-0.1058000000
0.8000000000	-0.1060000000
0.7000000000	-0.1064000000
0.6000000000	-0.1068000000
0.4000000000	-0.1071000000
0.3000000000	-0.1074000000
0.3000000000	-0.1074000000
0.3000000000	-0.1074000000
0.2000000000	-0.1074000000
0.2000000000	-0.1076000000
0.2000000000	-0.1077000000
0.2000000000	-0.1077000000
0.2000000000	-0.1077000000
0.2000000000	-0.1076000000
0.2000000000	-0.1076000000
0.2000000000	-0.1076000000
0.2000000000	-0.1076000000
0.2000000000	-0.1076000000
0.2000000000	-0.1076000000
0.2000000000	-0.1076000000
0.2000000000	-0.1077000000
0.2000000000	-0.1077000000
0.2000000000	-0.1077000000
0.1000000000	-0.1085000000
0.3000000000	-0.1090000000
0.3000000000	-0.1091000000
0.4000000000	-0.1095000000
0.5000000000	-0.1097000000
0.5000000000	-0.1099000000
0.4000000000	-0.1102000000
0.3000000000	-0.1105000000
0.2000000000	-0.1110000000
0.2000000000	-0.1112000000
0.1000000000	-0.1114000000
0.1000000000	-0.1116000000
0.1000000000	-0.1118000000
0.1000000000	-0.1120000000
0.1000000000	-0.1121000000
0.1000000000	-0.1122000000
0.1000000000	-0.1124000000
0.2000000000	-0.1127000000
0.2000000000	-0.1129000000
0.2000000000	-0.1132000000
0.3000000000	-0.1136000000
0.3000000000	-0.1138000000
0.3000000000	-0.1138000000
0.3000000000	-0.1138000000
0.3000000000	-0.1138000000
0.3000000000	-0.1137000000
0.3000000000	-0.1137000000
0.3000000000	-0.1137000000
0.3000000000	-0.1137000000
0.3000000000	-0.1137000000
0.3000000000	-0.1137000000
0.3000000000	-0.1137000000
0.3000000000	-0.1137000000
0.3000000000	-0.1138000000
0.3000000000	-0.1138000000
0.3000000000	-0.1138000000
0.3000000000	-0.1140000000
0.2000000000	-0.1146000000
0.2000000000	-0.1147000000
0.1000000000	-0.1149000000
0.1000000000	-0.1151000000
0.1000000000	-0.1153000000
0.1000000000	-0.1157000000
0.1000000000	-0.1159000000
0.1000000000	-0.1161000000
0.1000000000	-0.1166000000
0.1000000000	-0.1166000000
0.1000000000	-0.1168000000
0.1000000000	-0.1170000000
0.2000000000	-0.1172000000
0.2000000000	-0.1173000000
0.2000000000	-0.1175000000
0.2000000000	-0.1178000000
0.2000000000	-0.1181000000
0.2000000000	-0.1183000000
0.2000000000	-0.1185000000
0.1000000000	-0.1188000000
0.1000000000	-0.1190000000
0.1000000000	-0.1190000000
0.1000000000	-0.1190000000
0.1000000000	-0.1190000000
0.1000000000	-0.1190000000
0.1000000000	-0.1190000000
0.1000000000	-0.1190000000
0.1000000000	-0.1190000000
0.1000000000	-0.1190000000
0.1000000000	-0.1190000000
0.1000000000	-0.1190000000
0.1000000000	-0.1190000000
0.1000000000	-0.1190000000
0.1000000000	-0.1190000000
0.1000000000	-0.1190000000
0.1000000000	-0.1190000000
0.1000000000	-0.1190000000
0.1000000000	-0.1191000000
0.1000000000	-0.1195000000
0.1000000000	-0.1197000000
0.1000000000	-0.1201000000
0.1000000000	-0.1203000000
0.1000000000	-0.1204000000
0.1000000000	-0.1208000000
0.1000000000	-0.1209000000
0.2000000000	-0.1212000000
0.2000000000	-0.1213000000
0.2000000000	-0.1216000000
0.1000000000	-0.1219000000
0.1000000000	-0.1220000000
0.1000000000	-0.1221000000
0.1000000000	-0.1223000000
0.1000000000	-0.1223000000
0.1000000000	-0.1226000000
0.1000000000	-0.1228000000
0.1000000000	-0.1231000000
0.1000000000	-0.1233000000
0.1000000000	-0.1234000000
0.0000000000	-0.1235000000
0.1000000000	-0.1238000000
0.1000000000	-0.1238000000
0.1000000000	-0.1238000000
0.1000000000	-0.1238000000
0.1000000000	-0.1238000000
0.1000000000	-0.1238000000
0.1000000000	-0.1238000000
0.1000000000	-0.1238000000
0.1000000000	-0.1238000000
0.1000000000	-0.1238000000
0.1000000000	-0.1238000000
0.1000000000	-0.1238000000
0.1000000000	-0.1238000000
0.1000000000	-0.1238000000
0.1000000000	-0.1238000000
0.1000000000	-0.1245000000
0.1000000000	-0.1248000000
0.1000000000	-0.1251000000
0.1000000000	-0.1255000000
0.1000000000	-0.1256000000
0.1000000000	-0.1258000000
0.1000000000	-0.1259000000
0.1000000000	-0.1261000000
0.1000000000	-0.1265000000
0.1000000000	-0.1268000000
0.1000000000	-0.1269000000
0.1000000000	-0.1271000000
0.1000000000	-0.1272000000
0.1000000000	-0.1274000000
0.1000000000	-0.1275000000
0.1000000000	-0.1277000000
0.1000000000	-0.1279000000
0.1000000000	-0.1282000000
0.1000000000	-0.1282000000
0.1000000000	-0.1282000000
0.1000000000	-0.1282000000
0.1000000000	-0.1282000000
0.1000000000	-0.1282000000
0.1000000000	-0.1282000000
0.1000000000	-0.1282000000
0.1000000000	-0.1282000000
0.1000000000	-0.1282000000
0.1000000000	-0.1282000000
0.1000000000	-0.1282000000
0.1000000000	-0.1282000000
0.1000000000	-0.1282000000
0.1000000000	-0.1282000000
0.1000000000	-0.1282000000
0.1000000000	-0.1282000000
0.1000000000	-0.1286000000
0.1000000000	-0.1289000000
0.1000000000	-0.1292000000
0.1000000000	-0.1296000000
0.1000000000	-0.1297000000
0.1000000000	-0.1299000000
0.1000000000	-0.1302000000
0.1000000000	-0.1303000000
0.1000000000	-0.1305000000
0.1000000000	-0.1307000000
0.1000000000	-0.1310000000
0.0000000000	-0.1313000000
0.0000000000	-0.1314000000
0.0000000000	-0.1317000000
0.0000000000	-0.1320000000
0.1000000000	-0.1322000000
0.1000000000	-0.1324000000
0.1000000000	-0.1326000000
0.1000000000	-0.1328000000
0.1000000000	-0.1330000000
0.1000000000	-0.1331000000
0.1000000000	-0.1331000000
0.1000000000	-0.1331000000
0.1000000000	-0.1330000000
0.1000000000	-0.1330000000
0.1000000000	-0.1330000000
0.1000000000	-0.1330000000
0.1000000000	-0.1330000000
0.1000000000	-0.1330000000
0.1000000000	-0.1330000000
0.1000000000	-0.1330000000
0.1000000000	-0.1330000000
0.1000000000	-0.1330000000
0.1000000000	-0.1331000000
0.1000000000	-0.1331000000
0.1000000000	-0.1331000000
0.1000000000	-0.1336000000
