Light Intensity (% of scale max) Antonio_0.08_1.5_lampadina	Position (m) Antonio_0.08_1.5_lampadina
0.0000000000	-0.0236000000
0.0000000000	-0.0249000000
0.0000000000	-0.0255000000
0.0000000000	-0.0261000000
0.0000000000	-0.0265000000
0.0000000000	-0.0268000000
0.0000000000	-0.0276000000
0.0000000000	-0.0279000000
0.0000000000	-0.0284000000
0.0000000000	-0.0288000000
0.0000000000	-0.0288000000
0.0000000000	-0.0288000000
0.0000000000	-0.0288000000
0.0000000000	-0.0288000000
0.0000000000	-0.0288000000
0.0000000000	-0.0288000000
0.0000000000	-0.0288000000
0.0000000000	-0.0288000000
0.0000000000	-0.0288000000
0.0000000000	-0.0288000000
0.0000000000	-0.0288000000
0.0000000000	-0.0288000000
0.0000000000	-0.0288000000
0.0000000000	-0.0288000000
0.0000000000	-0.0288000000
0.0000000000	-0.0290000000
0.0000000000	-0.0296000000
0.0000000000	-0.0303000000
0.0000000000	-0.0303000000
0.0000000000	-0.0306000000
0.0000000000	-0.0315000000
0.0000000000	-0.0323000000
0.0000000000	-0.0330000000
0.0000000000	-0.0339000000
0.0000000000	-0.0344000000
0.0000000000	-0.0351000000
0.0000000000	-0.0357000000
0.0000000000	-0.0364000000
0.0000000000	-0.0368000000
0.1000000000	-0.0372000000
0.1000000000	-0.0375000000
0.0000000000	-0.0381000000
0.0000000000	-0.0387000000
0.0000000000	-0.0393000000
0.0000000000	-0.0399000000
0.0000000000	-0.0404000000
0.0000000000	-0.0409000000
0.0000000000	-0.0416000000
0.0000000000	-0.0424000000
0.1000000000	-0.0431000000
0.1000000000	-0.0433000000
0.1000000000	-0.0435000000
0.1000000000	-0.0438000000
0.1000000000	-0.0439000000
0.1000000000	-0.0439000000
0.1000000000	-0.0439000000
0.1000000000	-0.0438000000
0.1000000000	-0.0438000000
0.1000000000	-0.0438000000
0.1000000000	-0.0438000000
0.1000000000	-0.0438000000
0.1000000000	-0.0438000000
0.1000000000	-0.0438000000
0.1000000000	-0.0438000000
0.1000000000	-0.0438000000
0.1000000000	-0.0438000000
0.1000000000	-0.0438000000
0.1000000000	-0.0438000000
0.1000000000	-0.0439000000
0.1000000000	-0.0439000000
0.1000000000	-0.0440000000
0.1000000000	-0.0446000000
0.1000000000	-0.0450000000
0.1000000000	-0.0457000000
0.0000000000	-0.0466000000
0.0000000000	-0.0469000000
0.0000000000	-0.0471000000
0.0000000000	-0.0475000000
0.0000000000	-0.0483000000
0.0000000000	-0.0492000000
0.0000000000	-0.0499000000
0.0000000000	-0.0503000000
0.1000000000	-0.0508000000
0.1000000000	-0.0511000000
0.1000000000	-0.0514000000
0.1000000000	-0.0517000000
0.1000000000	-0.0523000000
0.1000000000	-0.0527000000
0.1000000000	-0.0531000000
0.1000000000	-0.0535000000
0.1000000000	-0.0538000000
0.1000000000	-0.0541000000
0.1000000000	-0.0544000000
0.0000000000	-0.0548000000
0.0000000000	-0.0553000000
0.0000000000	-0.0557000000
0.0000000000	-0.0560000000
0.0000000000	-0.0561000000
0.0000000000	-0.0564000000
0.0000000000	-0.0565000000
0.0000000000	-0.0566000000
0.0000000000	-0.0569000000
0.1000000000	-0.0575000000
0.1000000000	-0.0576000000
0.1000000000	-0.0577000000
0.1000000000	-0.0579000000
0.1000000000	-0.0579000000
0.1000000000	-0.0579000000
0.1000000000	-0.0578000000
0.1000000000	-0.0578000000
0.1000000000	-0.0578000000
0.1000000000	-0.0578000000
0.1000000000	-0.0578000000
0.1000000000	-0.0578000000
0.1000000000	-0.0578000000
0.1000000000	-0.0578000000
0.1000000000	-0.0578000000
0.1000000000	-0.0578000000
0.1000000000	-0.0578000000
0.1000000000	-0.0578000000
0.1000000000	-0.0578000000
0.1000000000	-0.0579000000
0.1000000000	-0.0579000000
0.1000000000	-0.0579000000
0.1000000000	-0.0579000000
0.1000000000	-0.0579000000
0.1000000000	-0.0579000000
0.1000000000	-0.0579000000
0.1000000000	-0.0580000000
0.1000000000	-0.0583000000
0.1000000000	-0.0586000000
0.1000000000	-0.0589000000
0.1000000000	-0.0595000000
0.1000000000	-0.0598000000
0.1000000000	-0.0600000000
0.1000000000	-0.0603000000
0.1000000000	-0.0607000000
0.1000000000	-0.0613000000
0.1000000000	-0.0617000000
0.1000000000	-0.0620000000
0.1000000000	-0.0622000000
0.1000000000	-0.0625000000
0.1000000000	-0.0628000000
0.1000000000	-0.0630000000
0.1000000000	-0.0634000000
0.0000000000	-0.0638000000
0.0000000000	-0.0642000000
0.0000000000	-0.0646000000
0.0000000000	-0.0646000000
0.0000000000	-0.0647000000
0.0000000000	-0.0649000000
0.1000000000	-0.0653000000
0.1000000000	-0.0656000000
0.1000000000	-0.0658000000
0.1000000000	-0.0659000000
0.1000000000	-0.0660000000
0.1000000000	-0.0662000000
0.1000000000	-0.0666000000
0.1000000000	-0.0666000000
0.1000000000	-0.0669000000
0.1000000000	-0.0674000000
0.1000000000	-0.0675000000
0.1000000000	-0.0676000000
0.1000000000	-0.0679000000
0.1000000000	-0.0684000000
0.1000000000	-0.0684000000
0.1000000000	-0.0685000000
0.1000000000	-0.0687000000
0.1000000000	-0.0688000000
0.1000000000	-0.0691000000
0.1000000000	-0.0694000000
0.1000000000	-0.0695000000
0.1000000000	-0.0697000000
0.1000000000	-0.0698000000
0.1000000000	-0.0698000000
0.1000000000	-0.0700000000
0.1000000000	-0.0704000000
0.1000000000	-0.0707000000
0.1000000000	-0.0707000000
0.1000000000	-0.0707000000
0.1000000000	-0.0709000000
0.1000000000	-0.0712000000
0.1000000000	-0.0713000000
0.1000000000	-0.0713000000
0.1000000000	-0.0714000000
0.1000000000	-0.0714000000
0.0000000000	-0.0717000000
0.0000000000	-0.0717000000
0.0000000000	-0.0717000000
0.0000000000	-0.0717000000
0.0000000000	-0.0717000000
0.0000000000	-0.0717000000
0.0000000000	-0.0717000000
0.0000000000	-0.0717000000
0.0000000000	-0.0717000000
0.0000000000	-0.0717000000
0.0000000000	-0.0717000000
0.0000000000	-0.0717000000
0.0000000000	-0.0717000000
0.0000000000	-0.0717000000
0.0000000000	-0.0717000000
0.0000000000	-0.0717000000
0.0000000000	-0.0717000000
0.0000000000	-0.0717000000
0.0000000000	-0.0717000000
0.0000000000	-0.0717000000
0.0000000000	-0.0717000000
0.0000000000	-0.0717000000
0.0000000000	-0.0717000000
0.0000000000	-0.0717000000
0.0000000000	-0.0717000000
0.0000000000	-0.0717000000
0.0000000000	-0.0717000000
0.0000000000	-0.0717000000
0.0000000000	-0.0717000000
0.0000000000	-0.0718000000
0.0000000000	-0.0722000000
0.1000000000	-0.0729000000
0.1000000000	-0.0730000000
0.1000000000	-0.0730000000
0.1000000000	-0.0730000000
0.1000000000	-0.0732000000
0.1000000000	-0.0737000000
0.1000000000	-0.0738000000
0.1000000000	-0.0739000000
0.2000000000	-0.0743000000
0.2000000000	-0.0749000000
0.3000000000	-0.0753000000
0.3000000000	-0.0755000000
0.3000000000	-0.0758000000
0.3000000000	-0.0760000000
0.3000000000	-0.0760000000
0.3000000000	-0.0763000000
0.3000000000	-0.0763000000
0.3000000000	-0.0763000000
0.3000000000	-0.0763000000
0.3000000000	-0.0764000000
0.3000000000	-0.0767000000
0.3000000000	-0.0768000000
0.3000000000	-0.0768000000
0.3000000000	-0.0773000000
0.2000000000	-0.0778000000
0.2000000000	-0.0779000000
0.2000000000	-0.0782000000
0.1000000000	-0.0790000000
0.1000000000	-0.0793000000
0.1000000000	-0.0793000000
0.1000000000	-0.0794000000
0.1000000000	-0.0797000000
0.1000000000	-0.0799000000
0.1000000000	-0.0800000000
0.1000000000	-0.0802000000
0.1000000000	-0.0805000000
0.1000000000	-0.0806000000
0.1000000000	-0.0807000000
0.2000000000	-0.0811000000
0.2000000000	-0.0812000000
0.2000000000	-0.0812000000
0.2000000000	-0.0812000000
0.3000000000	-0.0813000000
0.4000000000	-0.0818000000
0.5000000000	-0.0822000000
0.5000000000	-0.0822000000
0.5000000000	-0.0822000000
0.5000000000	-0.0823000000
0.6000000000	-0.0827000000
0.7000000000	-0.0832000000
0.7000000000	-0.0832000000
0.7000000000	-0.0832000000
0.7000000000	-0.0833000000
0.7000000000	-0.0835000000
0.8000000000	-0.0838000000
0.8000000000	-0.0838000000
0.8000000000	-0.0839000000
0.8000000000	-0.0841000000
0.7000000000	-0.0847000000
0.7000000000	-0.0851000000
0.7000000000	-0.0851000000
0.7000000000	-0.0852000000
0.7000000000	-0.0852000000
0.6000000000	-0.0855000000
0.5000000000	-0.0859000000
0.5000000000	-0.0860000000
0.5000000000	-0.0861000000
0.3000000000	-0.0866000000
0.3000000000	-0.0867000000
0.3000000000	-0.0867000000
0.3000000000	-0.0866000000
0.3000000000	-0.0866000000
0.3000000000	-0.0866000000
0.3000000000	-0.0866000000
0.3000000000	-0.0866000000
0.3000000000	-0.0866000000
0.3000000000	-0.0866000000
0.3000000000	-0.0866000000
0.3000000000	-0.0866000000
0.3000000000	-0.0866000000
0.3000000000	-0.0866000000
0.3000000000	-0.0866000000
0.3000000000	-0.0866000000
0.3000000000	-0.0866000000
0.2000000000	-0.0866000000
0.2000000000	-0.0866000000
0.2000000000	-0.0866000000
0.2000000000	-0.0866000000
0.2000000000	-0.0867000000
0.2000000000	-0.0867000000
0.2000000000	-0.0867000000
0.2000000000	-0.0868000000
0.1000000000	-0.0873000000
0.2000000000	-0.0880000000
0.3000000000	-0.0882000000
0.3000000000	-0.0883000000
0.4000000000	-0.0885000000
0.4000000000	-0.0886000000
0.5000000000	-0.0888000000
2.4000000000	-0.0898000000
3.3000000000	-0.0903000000
3.4000000000	-0.0903000000
3.9000000000	-0.0905000000
4.8000000000	-0.0909000000
5.6000000000	-0.0911000000
6.8000000000	-0.0914000000
9.7000000000	-0.0923000000
13.0000000000	-0.0934000000
13.6000000000	-0.0936000000
13.6000000000	-0.0936000000
13.7000000000	-0.0936000000
13.7000000000	-0.0936000000
13.9000000000	-0.0937000000
14.4000000000	-0.0938000000
15.4000000000	-0.0943000000
16.0000000000	-0.0947000000
16.0000000000	-0.0947000000
16.0000000000	-0.0947000000
16.1000000000	-0.0947000000
16.2000000000	-0.0949000000
16.3000000000	-0.0949000000
16.4000000000	-0.0950000000
16.4000000000	-0.0950000000
16.4000000000	-0.0950000000
16.4000000000	-0.0951000000
16.5000000000	-0.0951000000
16.5000000000	-0.0952000000
16.6000000000	-0.0953000000
16.5000000000	-0.0961000000
16.1000000000	-0.0963000000
16.1000000000	-0.0963000000
16.1000000000	-0.0963000000
16.1000000000	-0.0963000000
15.3000000000	-0.0967000000
13.6000000000	-0.0975000000
13.4000000000	-0.0976000000
13.3000000000	-0.0976000000
12.8000000000	-0.0978000000
11.9000000000	-0.0981000000
10.0000000000	-0.0987000000
8.3000000000	-0.0992000000
7.9000000000	-0.0992000000
7.3000000000	-0.0994000000
6.3000000000	-0.0997000000
6.1000000000	-0.0998000000
6.0000000000	-0.0998000000
5.9000000000	-0.0999000000
5.3000000000	-0.1001000000
4.6000000000	-0.1003000000
4.6000000000	-0.1003000000
4.5000000000	-0.1004000000
3.4000000000	-0.1009000000
2.8000000000	-0.1010000000
2.8000000000	-0.1011000000
2.7000000000	-0.1011000000
2.8000000000	-0.1011000000
2.8000000000	-0.1011000000
2.8000000000	-0.1010000000
2.8000000000	-0.1010000000
2.8000000000	-0.1010000000
2.8000000000	-0.1010000000
2.8000000000	-0.1010000000
2.8000000000	-0.1010000000
2.8000000000	-0.1010000000
2.8000000000	-0.1010000000
2.8000000000	-0.1010000000
2.8000000000	-0.1010000000
2.8000000000	-0.1010000000
2.8000000000	-0.1010000000
2.8000000000	-0.1010000000
2.8000000000	-0.1010000000
2.8000000000	-0.1010000000
2.7000000000	-0.1010000000
2.7000000000	-0.1011000000
2.8000000000	-0.1011000000
2.7000000000	-0.1011000000
2.0000000000	-0.1013000000
0.7000000000	-0.1023000000
0.3000000000	-0.1030000000
0.1000000000	-0.1033000000
0.1000000000	-0.1034000000
0.1000000000	-0.1035000000
0.1000000000	-0.1040000000
0.4000000000	-0.1049000000
0.6000000000	-0.1054000000
0.7000000000	-0.1057000000
0.8000000000	-0.1057000000
0.8000000000	-0.1058000000
0.9000000000	-0.1064000000
1.0000000000	-0.1070000000
1.0000000000	-0.1073000000
0.9000000000	-0.1075000000
0.9000000000	-0.1077000000
0.9000000000	-0.1077000000
0.9000000000	-0.1078000000
0.7000000000	-0.1083000000
0.6000000000	-0.1087000000
0.5000000000	-0.1088000000
0.5000000000	-0.1088000000
0.5000000000	-0.1088000000
0.5000000000	-0.1088000000
0.5000000000	-0.1090000000
0.4000000000	-0.1092000000
0.3000000000	-0.1093000000
0.3000000000	-0.1094000000
0.3000000000	-0.1095000000
0.2000000000	-0.1097000000
0.1000000000	-0.1101000000
0.1000000000	-0.1103000000
0.1000000000	-0.1104000000
0.1000000000	-0.1106000000
0.1000000000	-0.1108000000
0.1000000000	-0.1112000000
0.1000000000	-0.1114000000
0.1000000000	-0.1115000000
0.1000000000	-0.1115000000
0.1000000000	-0.1118000000
0.1000000000	-0.1120000000
0.1000000000	-0.1120000000
0.1000000000	-0.1121000000
0.1000000000	-0.1124000000
0.2000000000	-0.1125000000
0.2000000000	-0.1126000000
0.2000000000	-0.1129000000
0.2000000000	-0.1130000000
0.2000000000	-0.1132000000
0.3000000000	-0.1136000000
0.3000000000	-0.1139000000
0.3000000000	-0.1139000000
0.3000000000	-0.1141000000
0.3000000000	-0.1145000000
0.3000000000	-0.1146000000
0.3000000000	-0.1150000000
0.3000000000	-0.1152000000
0.3000000000	-0.1153000000
0.3000000000	-0.1158000000
0.3000000000	-0.1159000000
0.3000000000	-0.1160000000
0.3000000000	-0.1161000000
0.3000000000	-0.1161000000
0.3000000000	-0.1160000000
0.3000000000	-0.1160000000
0.3000000000	-0.1160000000
0.3000000000	-0.1160000000
0.3000000000	-0.1160000000
0.3000000000	-0.1160000000
0.3000000000	-0.1160000000
0.3000000000	-0.1160000000
0.3000000000	-0.1160000000
0.3000000000	-0.1160000000
0.3000000000	-0.1160000000
0.3000000000	-0.1160000000
0.3000000000	-0.1160000000
0.3000000000	-0.1160000000
0.3000000000	-0.1160000000
0.3000000000	-0.1160000000
0.3000000000	-0.1160000000
0.3000000000	-0.1160000000
0.3000000000	-0.1160000000
0.3000000000	-0.1160000000
0.3000000000	-0.1160000000
0.3000000000	-0.1161000000
0.3000000000	-0.1161000000
0.3000000000	-0.1161000000
0.2000000000	-0.1168000000
0.2000000000	-0.1173000000
0.2000000000	-0.1173000000
0.2000000000	-0.1173000000
0.2000000000	-0.1173000000
0.1000000000	-0.1176000000
0.1000000000	-0.1180000000
0.1000000000	-0.1181000000
0.1000000000	-0.1183000000
0.1000000000	-0.1186000000
0.0000000000	-0.1188000000
0.0000000000	-0.1190000000
0.1000000000	-0.1192000000
0.1000000000	-0.1199000000
0.1000000000	-0.1203000000
0.1000000000	-0.1204000000
0.1000000000	-0.1205000000
0.1000000000	-0.1206000000
0.1000000000	-0.1208000000
0.1000000000	-0.1211000000
0.2000000000	-0.1215000000
0.2000000000	-0.1220000000
0.2000000000	-0.1221000000
0.2000000000	-0.1222000000
0.2000000000	-0.1225000000
0.2000000000	-0.1228000000
0.2000000000	-0.1229000000
0.2000000000	-0.1231000000
0.2000000000	-0.1234000000
0.2000000000	-0.1237000000
0.2000000000	-0.1240000000
0.2000000000	-0.1241000000
0.1000000000	-0.1243000000
0.1000000000	-0.1246000000
0.1000000000	-0.1250000000
0.1000000000	-0.1253000000
0.1000000000	-0.1254000000
0.1000000000	-0.1255000000
0.1000000000	-0.1257000000
0.1000000000	-0.1257000000
0.1000000000	-0.1259000000
0.1000000000	-0.1261000000
0.0000000000	-0.1264000000
0.0000000000	-0.1270000000
0.0000000000	-0.1272000000
0.0000000000	-0.1275000000
0.0000000000	-0.1278000000
0.0000000000	-0.1278000000
0.1000000000	-0.1280000000
0.1000000000	-0.1282000000
0.1000000000	-0.1283000000
0.1000000000	-0.1285000000
0.1000000000	-0.1287000000
0.1000000000	-0.1289000000
0.1000000000	-0.1293000000
0.1000000000	-0.1295000000
0.1000000000	-0.1299000000
0.1000000000	-0.1300000000
0.1000000000	-0.1300000000
0.1000000000	-0.1300000000
0.1000000000	-0.1300000000
0.1000000000	-0.1300000000
0.1000000000	-0.1300000000
0.1000000000	-0.1300000000
0.1000000000	-0.1300000000
0.1000000000	-0.1300000000
0.1000000000	-0.1300000000
0.1000000000	-0.1300000000
0.1000000000	-0.1300000000
0.1000000000	-0.1300000000
0.1000000000	-0.1300000000
0.1000000000	-0.1300000000
0.1000000000	-0.1300000000
0.1000000000	-0.1300000000
0.1000000000	-0.1300000000
0.1000000000	-0.1300000000
0.1000000000	-0.1300000000
0.1000000000	-0.1300000000
0.1000000000	-0.1300000000
0.1000000000	-0.1300000000
0.1000000000	-0.1300000000
0.1000000000	-0.1301000000
0.1000000000	-0.1301000000
0.1000000000	-0.1302000000
0.1000000000	-0.1303000000
0.1000000000	-0.1309000000
0.1000000000	-0.1311000000
0.1000000000	-0.1312000000
0.1000000000	-0.1316000000
0.1000000000	-0.1321000000
0.1000000000	-0.1325000000
0.1000000000	-0.1328000000
0.1000000000	-0.1330000000
0.1000000000	-0.1333000000
0.1000000000	-0.1337000000
0.0000000000	-0.1339000000
0.0000000000	-0.1342000000
0.0000000000	-0.1345000000
0.0000000000	-0.1348000000
0.0000000000	-0.1350000000
0.0000000000	-0.1354000000
0.1000000000	-0.1358000000
0.1000000000	-0.1360000000
0.1000000000	-0.1363000000
0.1000000000	-0.1367000000
0.1000000000	-0.1370000000
0.1000000000	-0.1373000000
0.1000000000	-0.1375000000
0.1000000000	-0.1378000000
0.1000000000	-0.1383000000
0.1000000000	-0.1385000000
0.1000000000	-0.1386000000
0.1000000000	-0.1387000000
0.1000000000	-0.1388000000
0.1000000000	-0.1392000000
0.1000000000	-0.1397000000
0.1000000000	-0.1400000000
0.1000000000	-0.1405000000
0.1000000000	-0.1411000000
0.0000000000	-0.1411000000
0.0000000000	-0.1412000000
0.0000000000	-0.1414000000
0.0000000000	-0.1416000000
0.0000000000	-0.1417000000
0.0000000000	-0.1420000000
0.0000000000	-0.1422000000
0.0000000000	-0.1423000000
0.0000000000	-0.1426000000
0.0000000000	-0.1428000000
0.0000000000	-0.1429000000
0.0000000000	-0.1432000000
0.0000000000	-0.1435000000
0.0000000000	-0.1438000000
0.0000000000	-0.1438000000
0.0000000000	-0.1438000000
0.0000000000	-0.1438000000
0.0000000000	-0.1438000000
0.0000000000	-0.1438000000
0.0000000000	-0.1438000000
0.0000000000	-0.1438000000
0.0000000000	-0.1438000000
0.0000000000	-0.1438000000
0.0000000000	-0.1438000000
0.0000000000	-0.1438000000
0.0000000000	-0.1438000000
0.0000000000	-0.1438000000
0.0000000000	-0.1438000000
0.0000000000	-0.1438000000
0.0000000000	-0.1438000000
0.0000000000	-0.1438000000
0.0000000000	-0.1438000000
0.0000000000	-0.1438000000
0.0000000000	-0.1438000000
0.0000000000	-0.1438000000
0.0000000000	-0.1438000000
0.0000000000	-0.1438000000
0.0000000000	-0.1442000000
0.1000000000	-0.1450000000
0.1000000000	-0.1456000000
0.1000000000	-0.1458000000
0.1000000000	-0.1460000000
0.1000000000	-0.1464000000
0.1000000000	-0.1467000000
0.1000000000	-0.1473000000
0.1000000000	-0.1479000000
0.1000000000	-0.1482000000
0.1000000000	-0.1483000000
0.1000000000	-0.1484000000
0.0000000000	-0.1486000000
0.0000000000	-0.1488000000
0.0000000000	-0.1493000000
0.0000000000	-0.1499000000
0.0000000000	-0.1500000000
0.0000000000	-0.1501000000
0.0000000000	-0.1502000000
0.0000000000	-0.1503000000
0.0000000000	-0.1505000000
0.0000000000	-0.1505000000
0.0000000000	-0.1505000000
0.0000000000	-0.1508000000
0.0000000000	-0.1514000000
0.0000000000	-0.1521000000
0.1000000000	-0.1526000000
0.1000000000	-0.1527000000
0.1000000000	-0.1530000000
0.1000000000	-0.1536000000
0.1000000000	-0.1543000000
0.1000000000	-0.1549000000
0.1000000000	-0.1551000000
0.1000000000	-0.1553000000
0.1000000000	-0.1553000000
0.1000000000	-0.1554000000
0.1000000000	-0.1556000000
0.1000000000	-0.1558000000
0.0000000000	-0.1560000000
0.0000000000	-0.1560000000
0.0000000000	-0.1560000000
0.0000000000	-0.1560000000
0.0000000000	-0.1560000000
0.0000000000	-0.1560000000
0.0000000000	-0.1560000000
0.0000000000	-0.1560000000
0.0000000000	-0.1560000000
0.0000000000	-0.1560000000
0.0000000000	-0.1560000000
0.0000000000	-0.1560000000
0.0000000000	-0.1560000000
0.0000000000	-0.1560000000
0.0000000000	-0.1560000000
0.0000000000	-0.1560000000
0.0000000000	-0.1560000000
0.0000000000	-0.1568000000
0.0000000000	-0.1575000000
0.0000000000	-0.1579000000
0.0000000000	-0.1588000000
0.0000000000	-0.1597000000
0.1000000000	-0.1604000000
0.1000000000	-0.1614000000
0.1000000000	-0.1626000000
0.1000000000	-0.1633000000
0.0000000000	-0.1640000000
0.0000000000	-0.1649000000
0.0000000000	-0.1659000000
0.0000000000	-0.1661000000
0.0000000000	-0.1661000000
0.0000000000	-0.1661000000
0.0000000000	-0.1661000000
0.0000000000	-0.1661000000
0.0000000000	-0.1661000000
0.0000000000	-0.1661000000
0.0000000000	-0.1661000000
0.0000000000	-0.1661000000
0.0000000000	-0.1661000000
0.0000000000	-0.1661000000
0.0000000000	-0.1661000000
0.0000000000	-0.1661000000
0.0000000000	-0.1661000000
0.0000000000	-0.1662000000
0.0000000000	-0.1668000000
0.0000000000	-0.1682000000
0.0000000000	-0.1686000000
0.0000000000	-0.1688000000
0.1000000000	-0.1694000000
0.1000000000	-0.1698000000
0.1000000000	-0.1705000000
0.0000000000	-0.1716000000
0.0000000000	-0.1728000000
0.0000000000	-0.1735000000
0.0000000000	-0.1736000000
0.0000000000	-0.1738000000
0.0000000000	-0.1746000000
0.0000000000	-0.1752000000
0.0000000000	-0.1759000000
0.0000000000	-0.1770000000
0.0000000000	-0.1772000000
0.0000000000	-0.1774000000
0.1000000000	-0.1776000000
0.0000000000	-0.1776000000
0.1000000000	-0.1776000000
0.0000000000	-0.1776000000
0.1000000000	-0.1776000000
0.0000000000	-0.1776000000
0.0000000000	-0.1776000000
0.1000000000	-0.1776000000
0.0000000000	-0.1776000000
0.1000000000	-0.1776000000
0.1000000000	-0.1781000000
0.0000000000	-0.1798000000
0.0000000000	-0.1798000000
0.0000000000	-0.1798000000
0.0000000000	-0.1798000000
0.0000000000	-0.1798000000
0.0000000000	-0.1798000000
0.0000000000	-0.1798000000
0.0000000000	-0.1798000000
0.0000000000	-0.1798000000
0.0000000000	-0.1798000000
0.0000000000	-0.1798000000
0.0000000000	-0.1798000000
0.0000000000	-0.1798000000
0.0000000000	-0.1798000000
0.0000000000	-0.1798000000
0.0000000000	-0.1797000000
0.0000000000	-0.1794000000
0.0000000000	-0.1792000000
0.0000000000	-0.1786000000
0.1000000000	-0.1776000000
0.1000000000	-0.1773000000
0.1000000000	-0.1765000000
0.0000000000	-0.1756000000
0.0000000000	-0.1749000000
0.0000000000	-0.1746000000
0.0000000000	-0.1740000000
0.0000000000	-0.1729000000
0.0000000000	-0.1726000000
0.0000000000	-0.1725000000
0.0000000000	-0.1717000000
0.0000000000	-0.1712000000
0.0000000000	-0.1707000000
0.1000000000	-0.1695000000
0.1000000000	-0.1690000000
0.1000000000	-0.1689000000
0.1000000000	-0.1689000000
0.1000000000	-0.1689000000
0.1000000000	-0.1689000000
0.1000000000	-0.1689000000
0.1000000000	-0.1689000000
0.1000000000	-0.1689000000
0.1000000000	-0.1689000000
0.1000000000	-0.1689000000
0.1000000000	-0.1689000000
0.1000000000	-0.1689000000
0.1000000000	-0.1686000000
0.0000000000	-0.1678000000
0.0000000000	-0.1672000000
0.0000000000	-0.1662000000
0.0000000000	-0.1651000000
0.0000000000	-0.1649000000
0.0000000000	-0.1642000000
0.1000000000	-0.1631000000
0.1000000000	-0.1623000000
0.1000000000	-0.1621000000
0.1000000000	-0.1613000000
0.1000000000	-0.1606000000
0.1000000000	-0.1605000000
0.1000000000	-0.1605000000
0.1000000000	-0.1605000000
0.1000000000	-0.1605000000
0.1000000000	-0.1605000000
0.1000000000	-0.1605000000
0.1000000000	-0.1605000000
0.1000000000	-0.1605000000
0.1000000000	-0.1605000000
0.1000000000	-0.1605000000
0.1000000000	-0.1605000000
0.1000000000	-0.1605000000
0.1000000000	-0.1604000000
0.1000000000	-0.1598000000
0.0000000000	-0.1584000000
0.0000000000	-0.1573000000
0.0000000000	-0.1570000000
0.0000000000	-0.1566000000
0.1000000000	-0.1556000000
0.1000000000	-0.1548000000
0.1000000000	-0.1541000000
0.1000000000	-0.1533000000
0.1000000000	-0.1524000000
0.1000000000	-0.1519000000
