Light Intensity (% of scale max) Antonio_0.02_1.5_lampadina	Position (m) Antonio_0.02_1.5_lampadina
0.1000000000	-0.1235000000
0.1000000000	-0.1235000000
0.1000000000	-0.1235000000
0.1000000000	-0.1235000000
0.1000000000	-0.1235000000
0.1000000000	-0.1235000000
0.1000000000	-0.1235000000
0.1000000000	-0.1235000000
0.1000000000	-0.1235000000
0.1000000000	-0.1235000000
0.1000000000	-0.1235000000
0.1000000000	-0.1235000000
0.1000000000	-0.1235000000
0.1000000000	-0.1238000000
0.1000000000	-0.1244000000
0.1000000000	-0.1246000000
0.1000000000	-0.1250000000
0.1000000000	-0.1254000000
0.1000000000	-0.1255000000
0.1000000000	-0.1258000000
0.1000000000	-0.1259000000
0.1000000000	-0.1260000000
0.1000000000	-0.1263000000
0.1000000000	-0.1265000000
0.1000000000	-0.1267000000
0.1000000000	-0.1270000000
0.1000000000	-0.1272000000
0.1000000000	-0.1276000000
0.1000000000	-0.1277000000
0.1000000000	-0.1277000000
0.1000000000	-0.1278000000
0.1000000000	-0.1279000000
0.1000000000	-0.1280000000
0.1000000000	-0.1282000000
0.1000000000	-0.1284000000
0.1000000000	-0.1284000000
0.1000000000	-0.1285000000
0.1000000000	-0.1285000000
0.1000000000	-0.1288000000
0.1000000000	-0.1289000000
0.1000000000	-0.1289000000
0.1000000000	-0.1289000000
0.1000000000	-0.1288000000
0.1000000000	-0.1288000000
0.1000000000	-0.1288000000
0.1000000000	-0.1288000000
0.1000000000	-0.1288000000
0.1000000000	-0.1288000000
0.1000000000	-0.1288000000
0.1000000000	-0.1288000000
0.1000000000	-0.1288000000
0.1000000000	-0.1288000000
0.1000000000	-0.1289000000
0.1000000000	-0.1289000000
0.1000000000	-0.1289000000
0.1000000000	-0.1295000000
0.1000000000	-0.1302000000
0.1000000000	-0.1303000000
0.1000000000	-0.1306000000
0.1000000000	-0.1310000000
0.1000000000	-0.1313000000
0.1000000000	-0.1314000000
0.1000000000	-0.1315000000
0.1000000000	-0.1318000000
0.1000000000	-0.1321000000
0.1000000000	-0.1325000000
0.1000000000	-0.1325000000
0.1000000000	-0.1326000000
0.1000000000	-0.1330000000
0.1000000000	-0.1331000000
0.1000000000	-0.1331000000
0.1000000000	-0.1332000000
0.1000000000	-0.1333000000
0.1000000000	-0.1335000000
0.1000000000	-0.1335000000
0.1000000000	-0.1337000000
0.1000000000	-0.1339000000
0.1000000000	-0.1339000000
0.1000000000	-0.1342000000
0.1000000000	-0.1342000000
0.1000000000	-0.1343000000
0.2000000000	-0.1344000000
0.2000000000	-0.1344000000
0.2000000000	-0.1344000000
0.2000000000	-0.1345000000
0.2000000000	-0.1345000000
0.2000000000	-0.1344000000
0.2000000000	-0.1344000000
0.2000000000	-0.1344000000
0.2000000000	-0.1344000000
0.2000000000	-0.1344000000
0.2000000000	-0.1344000000
0.2000000000	-0.1344000000
0.2000000000	-0.1344000000
0.2000000000	-0.1344000000
0.2000000000	-0.1345000000
0.2000000000	-0.1345000000
0.2000000000	-0.1345000000
0.2000000000	-0.1346000000
0.1000000000	-0.1354000000
0.1000000000	-0.1355000000
0.1000000000	-0.1358000000
0.1000000000	-0.1362000000
0.1000000000	-0.1363000000
0.1000000000	-0.1369000000
0.1000000000	-0.1371000000
0.2000000000	-0.1374000000
0.2000000000	-0.1379000000
0.2000000000	-0.1379000000
0.2000000000	-0.1381000000
0.2000000000	-0.1384000000
0.2000000000	-0.1385000000
0.2000000000	-0.1387000000
0.2000000000	-0.1387000000
0.2000000000	-0.1389000000
0.2000000000	-0.1390000000
0.2000000000	-0.1391000000
0.2000000000	-0.1394000000
0.2000000000	-0.1395000000
0.2000000000	-0.1396000000
0.2000000000	-0.1396000000
0.2000000000	-0.1396000000
0.2000000000	-0.1396000000
0.2000000000	-0.1396000000
0.2000000000	-0.1396000000
0.2000000000	-0.1396000000
0.2000000000	-0.1396000000
0.2000000000	-0.1396000000
0.2000000000	-0.1396000000
0.2000000000	-0.1396000000
0.2000000000	-0.1396000000
0.2000000000	-0.1396000000
0.2000000000	-0.1396000000
0.2000000000	-0.1396000000
0.2000000000	-0.1396000000
0.2000000000	-0.1396000000
0.2000000000	-0.1396000000
0.2000000000	-0.1396000000
0.2000000000	-0.1397000000
0.2000000000	-0.1401000000
0.2000000000	-0.1403000000
0.2000000000	-0.1406000000
0.2000000000	-0.1410000000
0.2000000000	-0.1411000000
0.2000000000	-0.1417000000
0.2000000000	-0.1418000000
0.2000000000	-0.1422000000
0.2000000000	-0.1424000000
0.2000000000	-0.1424000000
0.2000000000	-0.1428000000
0.2000000000	-0.1429000000
0.2000000000	-0.1430000000
0.2000000000	-0.1432000000
0.2000000000	-0.1433000000
0.2000000000	-0.1435000000
0.2000000000	-0.1436000000
0.2000000000	-0.1439000000
0.2000000000	-0.1441000000
0.2000000000	-0.1442000000
0.2000000000	-0.1443000000
0.2000000000	-0.1445000000
0.2000000000	-0.1446000000
0.2000000000	-0.1446000000
0.2000000000	-0.1446000000
0.2000000000	-0.1446000000
0.2000000000	-0.1446000000
0.2000000000	-0.1446000000
0.2000000000	-0.1446000000
0.2000000000	-0.1446000000
0.2000000000	-0.1446000000
0.2000000000	-0.1446000000
0.2000000000	-0.1446000000
0.2000000000	-0.1446000000
0.2000000000	-0.1446000000
0.2000000000	-0.1446000000
0.2000000000	-0.1446000000
0.2000000000	-0.1446000000
0.1000000000	-0.1451000000
0.1000000000	-0.1458000000
0.1000000000	-0.1462000000
0.1000000000	-0.1464000000
0.1000000000	-0.1469000000
0.2000000000	-0.1473000000
0.2000000000	-0.1474000000
0.2000000000	-0.1476000000
0.1000000000	-0.1478000000
0.1000000000	-0.1481000000
0.1000000000	-0.1487000000
0.1000000000	-0.1488000000
0.1000000000	-0.1489000000
0.1000000000	-0.1496000000
0.1000000000	-0.1498000000
0.1000000000	-0.1498000000
0.1000000000	-0.1498000000
0.1000000000	-0.1498000000
0.1000000000	-0.1498000000
0.1000000000	-0.1498000000
0.1000000000	-0.1499000000
0.1000000000	-0.1501000000
0.1000000000	-0.1502000000
0.1000000000	-0.1502000000
0.1000000000	-0.1502000000
0.1000000000	-0.1502000000
0.1000000000	-0.1502000000
0.1000000000	-0.1502000000
0.1000000000	-0.1502000000
0.1000000000	-0.1502000000
0.1000000000	-0.1502000000
0.1000000000	-0.1502000000
0.1000000000	-0.1502000000
0.1000000000	-0.1502000000
0.1000000000	-0.1502000000
0.1000000000	-0.1502000000
0.1000000000	-0.1502000000
0.1000000000	-0.1502000000
0.1000000000	-0.1502000000
0.1000000000	-0.1502000000
0.1000000000	-0.1502000000
0.1000000000	-0.1506000000
0.1000000000	-0.1510000000
0.1000000000	-0.1514000000
0.1000000000	-0.1520000000
0.1000000000	-0.1524000000
0.1000000000	-0.1526000000
0.1000000000	-0.1528000000
0.1000000000	-0.1529000000
0.1000000000	-0.1531000000
0.1000000000	-0.1533000000
0.1000000000	-0.1541000000
0.1000000000	-0.1543000000
0.1000000000	-0.1544000000
0.1000000000	-0.1546000000
0.1000000000	-0.1547000000
0.1000000000	-0.1548000000
0.1000000000	-0.1549000000
0.1000000000	-0.1550000000
0.1000000000	-0.1550000000
0.1000000000	-0.1551000000
0.1000000000	-0.1552000000
0.1000000000	-0.1555000000
0.1000000000	-0.1557000000
0.1000000000	-0.1557000000
0.1000000000	-0.1557000000
0.1000000000	-0.1557000000
0.1000000000	-0.1557000000
0.1000000000	-0.1557000000
0.1000000000	-0.1557000000
0.1000000000	-0.1557000000
0.1000000000	-0.1557000000
0.1000000000	-0.1557000000
0.1000000000	-0.1557000000
0.1000000000	-0.1557000000
0.1000000000	-0.1557000000
0.1000000000	-0.1557000000
0.1000000000	-0.1557000000
0.1000000000	-0.1557000000
0.1000000000	-0.1557000000
0.1000000000	-0.1561000000
0.1000000000	-0.1569000000
0.1000000000	-0.1571000000
0.1000000000	-0.1577000000
0.1000000000	-0.1580000000
0.1000000000	-0.1581000000
0.1000000000	-0.1583000000
0.1000000000	-0.1585000000
0.1000000000	-0.1590000000
0.1000000000	-0.1595000000
0.1000000000	-0.1599000000
0.1000000000	-0.1603000000
0.1000000000	-0.1611000000
0.1000000000	-0.1621000000
0.1000000000	-0.1626000000
0.1000000000	-0.1626000000
0.1000000000	-0.1626000000
0.1000000000	-0.1626000000
0.1000000000	-0.1626000000
0.1000000000	-0.1626000000
0.1000000000	-0.1626000000
0.1000000000	-0.1626000000
0.1000000000	-0.1626000000
0.1000000000	-0.1626000000
0.1000000000	-0.1626000000
0.1000000000	-0.1626000000
0.1000000000	-0.1628000000
0.1000000000	-0.1639000000
0.1000000000	-0.1644000000
0.1000000000	-0.1650000000
0.1000000000	-0.1657000000
0.1000000000	-0.1660000000
0.1000000000	-0.1669000000
0.1000000000	-0.1676000000
0.1000000000	-0.1681000000
0.1000000000	-0.1686000000
0.1000000000	-0.1692000000
0.1000000000	-0.1702000000
0.1000000000	-0.1710000000
0.1000000000	-0.1716000000
0.1000000000	-0.1716000000
0.1000000000	-0.1716000000
0.1000000000	-0.1716000000
0.1000000000	-0.1716000000
0.1000000000	-0.1716000000
0.1000000000	-0.1716000000
0.1000000000	-0.1716000000
0.1000000000	-0.1716000000
0.1000000000	-0.1716000000
0.1000000000	-0.1722000000
0.1000000000	-0.1731000000
0.1000000000	-0.1736000000
0.1000000000	-0.1739000000
0.1000000000	-0.1748000000
0.1000000000	-0.1750000000
0.1000000000	-0.1757000000
0.1000000000	-0.1763000000
0.1000000000	-0.1769000000
0.1000000000	-0.1773000000
0.1000000000	-0.1780000000
0.1000000000	-0.1790000000
0.1000000000	-0.1793000000
0.1000000000	-0.1796000000
0.1000000000	-0.1797000000
0.1000000000	-0.1797000000
0.1000000000	-0.1797000000
0.1000000000	-0.1798000000
0.1000000000	-0.1798000000
0.1000000000	-0.1798000000
0.1000000000	-0.1797000000
0.1000000000	-0.1797000000
0.1000000000	-0.1797000000
0.1000000000	-0.1797000000
0.1000000000	-0.1797000000
0.1000000000	-0.1797000000
0.1000000000	-0.1797000000
0.1000000000	-0.1797000000
0.1000000000	-0.1797000000
0.1000000000	-0.1797000000
0.1000000000	-0.1795000000
0.1000000000	-0.1793000000
0.1000000000	-0.1792000000
0.1000000000	-0.1790000000
0.1000000000	-0.1786000000
0.1000000000	-0.1780000000
0.1000000000	-0.1776000000
0.1000000000	-0.1774000000
0.1000000000	-0.1771000000
0.1000000000	-0.1767000000
0.1000000000	-0.1764000000
0.1000000000	-0.1758000000
0.1000000000	-0.1753000000
0.1000000000	-0.1748000000
0.1000000000	-0.1743000000
0.1000000000	-0.1734000000
0.1000000000	-0.1728000000
0.1000000000	-0.1725000000
0.1000000000	-0.1719000000
0.1000000000	-0.1718000000
0.1000000000	-0.1718000000
0.1000000000	-0.1719000000
0.1000000000	-0.1719000000
0.1000000000	-0.1719000000
0.1000000000	-0.1719000000
0.1000000000	-0.1719000000
0.1000000000	-0.1719000000
0.1000000000	-0.1719000000
0.1000000000	-0.1718000000
0.1000000000	-0.1717000000
0.1000000000	-0.1712000000
0.1000000000	-0.1705000000
0.1000000000	-0.1698000000
0.1000000000	-0.1693000000
0.1000000000	-0.1685000000
0.1000000000	-0.1681000000
0.1000000000	-0.1677000000
0.1000000000	-0.1670000000
0.1000000000	-0.1665000000
0.1000000000	-0.1663000000
0.1000000000	-0.1660000000
0.1000000000	-0.1656000000
0.1000000000	-0.1653000000
0.1000000000	-0.1652000000
0.1000000000	-0.1652000000
0.1000000000	-0.1652000000
0.1000000000	-0.1652000000
0.1000000000	-0.1652000000
0.1000000000	-0.1652000000
0.1000000000	-0.1652000000
0.1000000000	-0.1652000000
0.1000000000	-0.1652000000
0.1000000000	-0.1652000000
0.1000000000	-0.1652000000
0.1000000000	-0.1648000000
0.1000000000	-0.1643000000
0.1000000000	-0.1637000000
0.1000000000	-0.1631000000
0.1000000000	-0.1626000000
0.1000000000	-0.1619000000
0.1000000000	-0.1615000000
0.1000000000	-0.1610000000
0.1000000000	-0.1606000000
0.1000000000	-0.1602000000
0.1000000000	-0.1598000000
0.1000000000	-0.1597000000
0.1000000000	-0.1596000000
0.1000000000	-0.1597000000
0.1000000000	-0.1597000000
0.1000000000	-0.1597000000
0.1000000000	-0.1597000000
0.1000000000	-0.1597000000
0.1000000000	-0.1597000000
0.1000000000	-0.1597000000
0.1000000000	-0.1597000000
0.1000000000	-0.1597000000
0.1000000000	-0.1597000000
0.1000000000	-0.1596000000
0.1000000000	-0.1594000000
0.1000000000	-0.1588000000
0.1000000000	-0.1582000000
0.1000000000	-0.1577000000
0.1000000000	-0.1573000000
0.1000000000	-0.1570000000
0.1000000000	-0.1566000000
0.1000000000	-0.1562000000
0.1000000000	-0.1558000000
0.1000000000	-0.1554000000
0.1000000000	-0.1548000000
0.1000000000	-0.1542000000
0.1000000000	-0.1539000000
0.1000000000	-0.1539000000
0.1000000000	-0.1539000000
0.1000000000	-0.1540000000
0.1000000000	-0.1540000000
0.1000000000	-0.1540000000
0.1000000000	-0.1540000000
0.1000000000	-0.1540000000
0.1000000000	-0.1540000000
0.1000000000	-0.1539000000
0.1000000000	-0.1539000000
0.1000000000	-0.1539000000
0.1000000000	-0.1538000000
0.1000000000	-0.1533000000
0.1000000000	-0.1525000000
0.1000000000	-0.1522000000
0.1000000000	-0.1517000000
0.1000000000	-0.1513000000
0.1000000000	-0.1511000000
0.1000000000	-0.1508000000
0.1000000000	-0.1506000000
0.1000000000	-0.1504000000
0.1000000000	-0.1502000000
0.1000000000	-0.1501000000
0.1000000000	-0.1500000000
0.1000000000	-0.1497000000
0.1000000000	-0.1493000000
0.1000000000	-0.1489000000
0.1000000000	-0.1488000000
0.1000000000	-0.1486000000
0.1000000000	-0.1484000000
0.1000000000	-0.1483000000
0.1000000000	-0.1480000000
0.1000000000	-0.1475000000
0.1000000000	-0.1474000000
0.1000000000	-0.1472000000
0.1000000000	-0.1472000000
0.2000000000	-0.1473000000
0.2000000000	-0.1473000000
0.2000000000	-0.1473000000
0.2000000000	-0.1473000000
0.2000000000	-0.1473000000
0.2000000000	-0.1473000000
0.2000000000	-0.1473000000
0.2000000000	-0.1473000000
0.2000000000	-0.1473000000
0.2000000000	-0.1473000000
0.2000000000	-0.1473000000
0.2000000000	-0.1469000000
0.1000000000	-0.1463000000
0.1000000000	-0.1460000000
0.1000000000	-0.1454000000
0.1000000000	-0.1451000000
0.2000000000	-0.1447000000
0.2000000000	-0.1444000000
0.2000000000	-0.1442000000
0.2000000000	-0.1440000000
0.2000000000	-0.1437000000
0.2000000000	-0.1436000000
0.2000000000	-0.1434000000
0.2000000000	-0.1431000000
0.2000000000	-0.1427000000
0.2000000000	-0.1427000000
0.2000000000	-0.1426000000
0.2000000000	-0.1426000000
0.2000000000	-0.1425000000
0.2000000000	-0.1423000000
0.2000000000	-0.1421000000
0.2000000000	-0.1419000000
0.2000000000	-0.1417000000
0.2000000000	-0.1414000000
0.2000000000	-0.1411000000
0.2000000000	-0.1410000000
0.2000000000	-0.1410000000
0.2000000000	-0.1410000000
0.2000000000	-0.1410000000
0.2000000000	-0.1410000000
0.2000000000	-0.1410000000
0.2000000000	-0.1410000000
0.2000000000	-0.1410000000
0.2000000000	-0.1410000000
0.2000000000	-0.1410000000
0.2000000000	-0.1410000000
0.2000000000	-0.1410000000
0.2000000000	-0.1410000000
0.2000000000	-0.1410000000
0.2000000000	-0.1410000000
0.2000000000	-0.1410000000
0.2000000000	-0.1410000000
0.2000000000	-0.1407000000
0.2000000000	-0.1401000000
0.2000000000	-0.1397000000
0.2000000000	-0.1390000000
0.2000000000	-0.1385000000
0.2000000000	-0.1379000000
0.2000000000	-0.1375000000
0.1000000000	-0.1373000000
0.1000000000	-0.1370000000
0.1000000000	-0.1367000000
0.1000000000	-0.1365000000
0.1000000000	-0.1361000000
0.1000000000	-0.1360000000
0.1000000000	-0.1357000000
0.1000000000	-0.1353000000
0.1000000000	-0.1350000000
0.1000000000	-0.1347000000
0.1000000000	-0.1346000000
0.1000000000	-0.1345000000
0.2000000000	-0.1345000000
0.1000000000	-0.1345000000
0.2000000000	-0.1345000000
0.2000000000	-0.1346000000
0.2000000000	-0.1346000000
0.2000000000	-0.1346000000
0.2000000000	-0.1346000000
0.2000000000	-0.1346000000
0.2000000000	-0.1346000000
0.2000000000	-0.1346000000
0.2000000000	-0.1346000000
0.2000000000	-0.1346000000
0.2000000000	-0.1346000000
0.2000000000	-0.1346000000
0.2000000000	-0.1346000000
0.2000000000	-0.1346000000
0.2000000000	-0.1344000000
0.1000000000	-0.1339000000
0.1000000000	-0.1337000000
0.1000000000	-0.1332000000
0.1000000000	-0.1329000000
0.1000000000	-0.1326000000
0.1000000000	-0.1322000000
0.1000000000	-0.1318000000
0.1000000000	-0.1315000000
0.1000000000	-0.1312000000
0.1000000000	-0.1310000000
0.1000000000	-0.1307000000
0.1000000000	-0.1305000000
0.1000000000	-0.1302000000
0.1000000000	-0.1300000000
0.1000000000	-0.1297000000
0.1000000000	-0.1295000000
0.1000000000	-0.1293000000
0.1000000000	-0.1291000000
0.1000000000	-0.1290000000
0.1000000000	-0.1288000000
0.1000000000	-0.1287000000
0.1000000000	-0.1286000000
0.1000000000	-0.1286000000
0.1000000000	-0.1286000000
0.1000000000	-0.1287000000
0.1000000000	-0.1287000000
0.1000000000	-0.1287000000
0.1000000000	-0.1287000000
0.1000000000	-0.1287000000
0.1000000000	-0.1287000000
0.1000000000	-0.1287000000
0.1000000000	-0.1286000000
0.1000000000	-0.1286000000
0.1000000000	-0.1286000000
0.1000000000	-0.1286000000
0.1000000000	-0.1284000000
0.1000000000	-0.1281000000
0.1000000000	-0.1276000000
0.1000000000	-0.1274000000
0.1000000000	-0.1271000000
0.1000000000	-0.1269000000
0.1000000000	-0.1268000000
0.1000000000	-0.1267000000
0.1000000000	-0.1265000000
0.1000000000	-0.1264000000
0.1000000000	-0.1262000000
0.1000000000	-0.1261000000
0.1000000000	-0.1257000000
0.1000000000	-0.1253000000
0.1000000000	-0.1251000000
0.1000000000	-0.1248000000
0.1000000000	-0.1247000000
0.1000000000	-0.1245000000
0.1000000000	-0.1242000000
0.1000000000	-0.1241000000
0.1000000000	-0.1240000000
0.1000000000	-0.1239000000
0.1000000000	-0.1238000000
0.1000000000	-0.1237000000
0.1000000000	-0.1236000000
0.1000000000	-0.1234000000
0.1000000000	-0.1233000000
0.1000000000	-0.1231000000
0.1000000000	-0.1231000000
0.1000000000	-0.1231000000
0.1000000000	-0.1231000000
0.1000000000	-0.1232000000
0.1000000000	-0.1232000000
0.1000000000	-0.1232000000
0.1000000000	-0.1232000000
0.1000000000	-0.1232000000
0.1000000000	-0.1232000000
0.1000000000	-0.1232000000
0.1000000000	-0.1232000000
0.1000000000	-0.1232000000
0.1000000000	-0.1232000000
0.1000000000	-0.1232000000
0.1000000000	-0.1232000000
0.1000000000	-0.1232000000
0.1000000000	-0.1232000000
0.1000000000	-0.1228000000
0.1000000000	-0.1226000000
0.2000000000	-0.1221000000
0.2000000000	-0.1218000000
0.2000000000	-0.1215000000
0.2000000000	-0.1212000000
0.2000000000	-0.1209000000
0.2000000000	-0.1206000000
0.2000000000	-0.1202000000
0.2000000000	-0.1199000000
0.2000000000	-0.1197000000
0.2000000000	-0.1194000000
0.2000000000	-0.1191000000
0.2000000000	-0.1188000000
0.2000000000	-0.1185000000
0.2000000000	-0.1181000000
0.2000000000	-0.1179000000
0.2000000000	-0.1177000000
0.2000000000	-0.1176000000
0.2000000000	-0.1176000000
0.2000000000	-0.1176000000
0.2000000000	-0.1176000000
0.2000000000	-0.1176000000
0.2000000000	-0.1176000000
0.2000000000	-0.1176000000
0.2000000000	-0.1176000000
0.2000000000	-0.1176000000
0.2000000000	-0.1176000000
0.2000000000	-0.1176000000
0.2000000000	-0.1176000000
0.2000000000	-0.1176000000
0.2000000000	-0.1176000000
0.2000000000	-0.1176000000
0.2000000000	-0.1176000000
0.2000000000	-0.1176000000
0.2000000000	-0.1176000000
0.2000000000	-0.1175000000
0.2000000000	-0.1170000000
0.2000000000	-0.1168000000
0.3000000000	-0.1164000000
0.3000000000	-0.1160000000
0.3000000000	-0.1156000000
0.3000000000	-0.1154000000
0.4000000000	-0.1151000000
0.4000000000	-0.1148000000
0.4000000000	-0.1146000000
0.4000000000	-0.1144000000
0.4000000000	-0.1142000000
0.5000000000	-0.1142000000
0.5000000000	-0.1141000000
0.5000000000	-0.1139000000
0.5000000000	-0.1139000000
0.5000000000	-0.1137000000
0.5000000000	-0.1136000000
0.5000000000	-0.1134000000
0.5000000000	-0.1132000000
0.5000000000	-0.1131000000
0.5000000000	-0.1129000000
0.5000000000	-0.1127000000
0.5000000000	-0.1126000000
0.5000000000	-0.1123000000
0.5000000000	-0.1120000000
0.5000000000	-0.1118000000
0.5000000000	-0.1115000000
0.5000000000	-0.1115000000
0.5000000000	-0.1115000000
0.5000000000	-0.1116000000
0.5000000000	-0.1116000000
0.5000000000	-0.1116000000
0.5000000000	-0.1116000000
0.5000000000	-0.1116000000
0.5000000000	-0.1116000000
0.5000000000	-0.1116000000
0.5000000000	-0.1116000000
0.5000000000	-0.1116000000
0.5000000000	-0.1116000000
0.5000000000	-0.1116000000
0.5000000000	-0.1116000000
0.5000000000	-0.1116000000
0.5000000000	-0.1115000000
0.5000000000	-0.1111000000
0.5000000000	-0.1109000000
0.5000000000	-0.1107000000
0.5000000000	-0.1105000000
0.5000000000	-0.1103000000
0.5000000000	-0.1101000000
0.5000000000	-0.1099000000
0.5000000000	-0.1098000000
0.5000000000	-0.1095000000
0.5000000000	-0.1092000000
0.5000000000	-0.1090000000
0.5000000000	-0.1089000000
0.5000000000	-0.1087000000
0.5000000000	-0.1085000000
0.5000000000	-0.1084000000
0.5000000000	-0.1083000000
0.5000000000	-0.1083000000
0.5000000000	-0.1081000000
0.5000000000	-0.1081000000
0.5000000000	-0.1079000000
0.5000000000	-0.1078000000
0.5000000000	-0.1077000000
0.6000000000	-0.1075000000
0.6000000000	-0.1075000000
0.6000000000	-0.1073000000
0.6000000000	-0.1072000000
0.6000000000	-0.1071000000
0.6000000000	-0.1069000000
0.6000000000	-0.1067000000
0.6000000000	-0.1065000000
0.6000000000	-0.1063000000
0.6000000000	-0.1061000000
0.6000000000	-0.1060000000
0.6000000000	-0.1058000000
0.6000000000	-0.1056000000
0.7000000000	-0.1056000000
0.7000000000	-0.1055000000
0.7000000000	-0.1055000000
0.7000000000	-0.1055000000
0.7000000000	-0.1056000000
0.7000000000	-0.1056000000
0.7000000000	-0.1056000000
0.7000000000	-0.1056000000
0.7000000000	-0.1056000000
0.7000000000	-0.1056000000
0.7000000000	-0.1056000000
0.7000000000	-0.1056000000
0.7000000000	-0.1056000000
0.7000000000	-0.1056000000
0.7000000000	-0.1056000000
0.7000000000	-0.1056000000
0.7000000000	-0.1056000000
0.7000000000	-0.1056000000
0.7000000000	-0.1054000000
0.7000000000	-0.1049000000
0.8000000000	-0.1046000000
0.8000000000	-0.1041000000
0.8000000000	-0.1039000000
0.9000000000	-0.1037000000
0.9000000000	-0.1033000000
1.0000000000	-0.1029000000
1.0000000000	-0.1025000000
1.0000000000	-0.1024000000
1.0000000000	-0.1024000000
1.0000000000	-0.1023000000
1.0000000000	-0.1022000000
1.1000000000	-0.1020000000
1.1000000000	-0.1019000000
1.1000000000	-0.1019000000
1.1000000000	-0.1016000000
1.1000000000	-0.1015000000
1.1000000000	-0.1013000000
1.1000000000	-0.1011000000
1.2000000000	-0.1009000000
1.2000000000	-0.1008000000
1.2000000000	-0.1006000000
1.2000000000	-0.1005000000
1.2000000000	-0.1004000000
1.2000000000	-0.1002000000
1.2000000000	-0.1001000000
1.2000000000	-0.0998000000
1.2000000000	-0.0995000000
1.2000000000	-0.0992000000
1.2000000000	-0.0990000000
1.2000000000	-0.0988000000
1.2000000000	-0.0987000000
1.2000000000	-0.0986000000
1.2000000000	-0.0985000000
1.2000000000	-0.0983000000
1.2000000000	-0.0981000000
1.2000000000	-0.0979000000
1.2000000000	-0.0977000000
1.2000000000	-0.0975000000
1.2000000000	-0.0974000000
1.2000000000	-0.0973000000
1.2000000000	-0.0973000000
1.2000000000	-0.0973000000
1.2000000000	-0.0973000000
1.2000000000	-0.0973000000
1.2000000000	-0.0974000000
1.2000000000	-0.0974000000
1.2000000000	-0.0974000000
1.2000000000	-0.0974000000
1.2000000000	-0.0974000000
1.2000000000	-0.0974000000
1.2000000000	-0.0974000000
1.2000000000	-0.0974000000
1.2000000000	-0.0974000000
1.2000000000	-0.0974000000
1.2000000000	-0.0974000000
1.2000000000	-0.0974000000
1.2000000000	-0.0974000000
1.2000000000	-0.0974000000
1.2000000000	-0.0974000000
1.2000000000	-0.0974000000
1.2000000000	-0.0974000000
1.2000000000	-0.0971000000
1.2000000000	-0.0968000000
1.2000000000	-0.0963000000
1.2000000000	-0.0956000000
1.2000000000	-0.0954000000
1.2000000000	-0.0949000000
1.1000000000	-0.0945000000
1.1000000000	-0.0941000000
1.1000000000	-0.0937000000
1.1000000000	-0.0934000000
1.1000000000	-0.0933000000
1.1000000000	-0.0931000000
1.1000000000	-0.0928000000
1.1000000000	-0.0927000000
1.1000000000	-0.0925000000
1.1000000000	-0.0924000000
1.1000000000	-0.0923000000
1.1000000000	-0.0921000000
1.1000000000	-0.0919000000
1.1000000000	-0.0917000000
1.0000000000	-0.0916000000
1.0000000000	-0.0914000000
1.0000000000	-0.0912000000
1.0000000000	-0.0911000000
1.0000000000	-0.0909000000
1.0000000000	-0.0908000000
1.0000000000	-0.0907000000
1.0000000000	-0.0906000000
1.0000000000	-0.0904000000
1.0000000000	-0.0904000000
1.0000000000	-0.0903000000
1.0000000000	-0.0900000000
1.0000000000	-0.0897000000
1.0000000000	-0.0896000000
1.0000000000	-0.0895000000
1.0000000000	-0.0893000000
0.9000000000	-0.0890000000
0.9000000000	-0.0889000000
0.9000000000	-0.0886000000
0.9000000000	-0.0884000000
0.9000000000	-0.0882000000
0.9000000000	-0.0879000000
0.9000000000	-0.0878000000
0.9000000000	-0.0876000000
0.9000000000	-0.0874000000
0.9000000000	-0.0873000000
0.9000000000	-0.0871000000
0.9000000000	-0.0870000000
0.9000000000	-0.0867000000
0.9000000000	-0.0866000000
0.9000000000	-0.0864000000
0.9000000000	-0.0864000000
0.9000000000	-0.0864000000
0.9000000000	-0.0864000000
0.9000000000	-0.0864000000
0.9000000000	-0.0864000000
0.9000000000	-0.0864000000
0.9000000000	-0.0864000000
0.9000000000	-0.0864000000
0.9000000000	-0.0864000000
0.9000000000	-0.0864000000
0.9000000000	-0.0864000000
0.9000000000	-0.0864000000
0.9000000000	-0.0864000000
0.9000000000	-0.0864000000
0.9000000000	-0.0864000000
0.9000000000	-0.0864000000
0.9000000000	-0.0864000000
0.9000000000	-0.0864000000
0.9000000000	-0.0864000000
0.9000000000	-0.0864000000
0.9000000000	-0.0864000000
0.8000000000	-0.0861000000
0.8000000000	-0.0860000000
0.8000000000	-0.0856000000
0.8000000000	-0.0852000000
0.8000000000	-0.0846000000
0.8000000000	-0.0841000000
0.8000000000	-0.0836000000
0.7000000000	-0.0831000000
0.7000000000	-0.0827000000
0.7000000000	-0.0825000000
0.7000000000	-0.0824000000
0.7000000000	-0.0823000000
0.7000000000	-0.0823000000
0.7000000000	-0.0823000000
0.7000000000	-0.0823000000
0.7000000000	-0.0822000000
0.7000000000	-0.0820000000
0.6000000000	-0.0818000000
0.6000000000	-0.0814000000
0.6000000000	-0.0812000000
0.6000000000	-0.0811000000
0.6000000000	-0.0809000000
0.6000000000	-0.0808000000
0.6000000000	-0.0805000000
0.6000000000	-0.0802000000
0.5000000000	-0.0800000000
0.5000000000	-0.0800000000
0.5000000000	-0.0798000000
0.5000000000	-0.0796000000
0.5000000000	-0.0795000000
