Relative Intensity Alessandra_0.02_1.5_lampadina	Position (m) Alessandra_0.02_1.5_lampadina
0.0414429	-0.00735743
0.0405121	-0.00735743
0.0412598	-0.00735743
0.041214	-0.00735743
0.0409393	-0.00735743
0.0411987	-0.00735743
0.0412292	-0.00737715
0.041153	-0.00737715
0.040741	-0.00739688
0.0416718	-0.00767303
0.0423889	-0.00798863
0.04216	-0.0082845
0.0418549	-0.008679
0.0411987	-0.00921158
0.0408325	-0.009468
0.0413513	-0.00974415
0.0437317	-0.01027673
0.0444946	-0.01061205
0.0446014	-0.01102628
0.0436249	-0.01147995
0.0422668	-0.01211115
0.0432739	-0.01256483
0.0445862	-0.01297905
0.0459442	-0.013413
0.0457306	-0.01392585
0.0443878	-0.01430063
0.0438843	-0.01465568
0.0436096	-0.01485293
0.0435791	-0.01497128
0.0434875	-0.01526715
0.0438995	-0.0154644
0.0438995	-0.01552358
0.043396	-0.01552358
0.0440521	-0.01550385
0.0436249	-0.01550385
0.0440063	-0.01550385
0.0436859	-0.01550385
0.0434265	-0.01550385
0.0437317	-0.01550385
0.0437012	-0.01550385
0.0440521	-0.01550385
0.0439301	-0.01550385
0.0437012	-0.01550385
0.0440369	-0.01550385
0.0439453	-0.01550385
0.0441132	-0.01550385
0.0436707	-0.01550385
0.0440063	-0.01550385
0.0437469	-0.01550385
0.043808	-0.01550385
0.0439453	-0.01552358
0.0438538	-0.0156222
0.044693	-0.01576028
0.0445709	-0.0158589
0.0456085	-0.01605615
0.0463562	-0.01631258
0.0472412	-0.01676625
0.0461273	-0.01716075
0.0454712	-0.0174369
0.0446014	-0.01769333
0.0439758	-0.0179892
0.0434113	-0.01824563
0.0435638	-0.01858095
0.0444183	-0.01905435
0.0456848	-0.01931078
0.0464478	-0.01954748
0.0466614	-0.01986308
0.0458832	-0.02009978
0.0454102	-0.02029703
0.0445862	-0.02057318
0.0437012	-0.02086905
0.0430145	-0.0211452
0.0422211	-0.02132273
0.0424194	-0.0215397
0.0420227	-0.02189475
0.0424042	-0.02221035
0.0431061	-0.0224076
0.0431366	-0.02268375
0.0429077	-0.02307825
0.0423279	-0.02347275
0.0422974	-0.02365028
0.0421753	-0.02368973
0.0415802	-0.02367
0.0415344	-0.02367
0.0416107	-0.02367
0.0414886	-0.02367
0.0410919	-0.02367
0.0414581	-0.02367
0.0411377	-0.02367
0.0407715	-0.02367
0.0414429	-0.02367
0.0411377	-0.02367
0.0409241	-0.02367
0.0408936	-0.02367
0.0406342	-0.02367
0.0408173	-0.02367
0.0404663	-0.02367
0.0405579	-0.02367
0.0407867	-0.02368973
0.0405884	-0.02372918
0.0396423	-0.02402505
0.0387726	-0.02439983
0.0383759	-0.02481405
0.0379486	-0.02520855
0.0379333	-0.0256425
0.0379791	-0.02597783
0.0377502	-0.02629343
0.0375366	-0.0265893
0.0371399	-0.02684573
0.036911	-0.02704298
0.0367889	-0.02725995
0.0370483	-0.02741775
0.0364685	-0.0275361
0.0369568	-0.027615
0.0364532	-0.02771363
0.0364838	-0.02775308
0.0366974	-0.02775308
0.0362549	-0.02775308
0.0363159	-0.02775308
0.0365753	-0.02783198
0.0360413	-0.02802923
0.0360413	-0.0282462
0.0362396	-0.0284829
0.0363159	-0.02881823
0.0359192	-0.02913383
0.0358734	-0.02939025
0.0360413	-0.02956778
0.036087	-0.02972558
0.0357056	-0.02988338
0.0358124	-0.029982
0.0359497	-0.0300609
0.0354919	-0.03008063
0.0356445	-0.03008063
0.035675	-0.0301398
0.0355072	-0.03017925
0.0355377	-0.03019898
0.0357361	-0.03017925
0.035553	-0.03015953
0.0360107	-0.03015953
0.035553	-0.03015953
0.0358887	-0.03015953
0.0359497	-0.03015953
0.0356598	-0.03015953
0.0358124	-0.03015953
0.0361023	-0.03015953
0.0357971	-0.03015953
0.0362091	-0.03015953
0.0357971	-0.03015953
0.0359955	-0.03015953
0.0355682	-0.03015953
0.0361633	-0.03019898
0.0362091	-0.03019898
0.0360107	-0.03019898
0.0362244	-0.03043568
0.0361176	-0.03057375
0.0357971	-0.03065265
0.036026	-0.03073155
0.036377	-0.0308499
0.0359955	-0.03104715
0.0360413	-0.03126413
0.0359955	-0.03156
0.0368652	-0.03193478
0.0368347	-0.03225038
0.036972	-0.0325857
0.0375824	-0.03294075
0.0379486	-0.03325635
0.039032	-0.03349305
0.0396271	-0.03374948
0.0402069	-0.03398618
0.0410614	-0.03422288
0.0414581	-0.0344793
0.0414886	-0.03477518
0.0410461	-0.03493298
0.0414276	-0.03513023
0.041275	-0.03530775
0.0413208	-0.03544583
0.0417175	-0.0355839
0.0418854	-0.03580088
0.0418701	-0.0359784
0.0426483	-0.03619538
0.0430298	-0.03631373
0.0432434	-0.0363729
0.0431366	-0.0363729
0.0430603	-0.0363729
0.0432129	-0.03633345
0.0431976	-0.03633345
0.0435181	-0.03633345
0.0431061	-0.03633345
0.0436096	-0.03633345
0.043457	-0.03633345
0.0428925	-0.03633345
0.0433655	-0.03633345
0.0435333	-0.03633345
0.0434265	-0.03633345
0.0436859	-0.03633345
0.0428314	-0.03633345
0.0432434	-0.03633345
0.042984	-0.03635318
0.0432281	-0.0363729
0.0430603	-0.03639263
0.0447693	-0.03670822
0.0461731	-0.0370041
0.0481873	-0.03720135
0.0504913	-0.03749723
0.0531921	-0.03783255
0.0542145	-0.0381087
0.0551147	-0.03840458
0.0552826	-0.03868073
0.0549622	-0.03895688
0.0539551	-0.03923303
0.0531158	-0.03956835
0.0524292	-0.03994313
0.0534973	-0.04027845
0.0546722	-0.04059405
0.0565796	-0.04090965
0.0589142	-0.04114635
0.0606842	-0.04136333
0.0639954	-0.04161975
0.0666809	-0.04183673
0.069809	-0.04207343
0.0725098	-0.0423693
0.073761	-0.04266518
0.0736237	-0.04286243
0.0738373	-0.04298078
0.0733948	-0.04305968
0.0734863	-0.0430794
0.0731964	-0.0430794
0.0733185	-0.04302023
0.0732117	-0.04302023
0.0733795	-0.04302023
0.0735474	-0.04302023
0.0733337	-0.04302023
0.0732727	-0.04302023
0.0730286	-0.04302023
0.0735168	-0.04302023
0.0729675	-0.04302023
0.0731354	-0.04302023
0.0730133	-0.04302023
0.0730286	-0.04302023
0.0729828	-0.04302023
0.0733032	-0.04303995
0.0735474	-0.0430794
0.0735474	-0.0430794
0.073349	-0.04309913
0.0713654	-0.04341473
0.0703278	-0.0436317
0.0687561	-0.04380923
0.0668182	-0.04412483
0.0654755	-0.04440098
0.0646057	-0.04469685
0.0646973	-0.04501245
0.0656738	-0.0452886
0.0675659	-0.0456042
0.0701141	-0.04588035
0.0730743	-0.04611705
0.0762177	-0.04633403
0.0801392	-0.04657073
0.0847321	-0.0468666
0.0865479	-0.04712303
0.0890961	-0.04745835
0.0881348	-0.0478134
0.0854645	-0.048129
0.0820923	-0.04842488
0.0773315	-0.04874048
0.0731354	-0.04913498
0.0705566	-0.04949003
0.0691071	-0.04974645
0.0674896	-0.04998315
0.0673523	-0.05021985
0.0675964	-0.0504171
0.0675507	-0.050496
0.0672455	-0.05051573
0.0675964	-0.05051573
0.0677643	-0.05051573
0.0671387	-0.05045655
0.0671844	-0.05045655
0.0672913	-0.05045655
0.0671539	-0.05045655
0.0671844	-0.05045655
0.0671997	-0.05045655
0.0667877	-0.05045655
0.0670776	-0.05045655
0.0673065	-0.05045655
0.0671844	-0.05045655
0.0673676	-0.05045655
0.0670624	-0.05045655
0.0673523	-0.05045655
0.0674591	-0.05047628
0.0670013	-0.05051573
0.0673523	-0.05051573
0.067337	-0.05063408
0.0684357	-0.05100885
0.068985	-0.05116665
0.0694885	-0.05126528
0.0706482	-0.05148225
0.0719147	-0.05165978
0.0739594	-0.05187675
0.0761108	-0.0522318
0.0771332	-0.0526263
0.0758514	-0.05300108
0.0747223	-0.0532575
0.0738373	-0.05337585
0.0720673	-0.05355338
0.0696259	-0.0537309
0.0671997	-0.05394788
0.0638885	-0.05424375
0.0606384	-0.05455935
0.0574188	-0.05485523
0.0550232	-0.0551511
0.0527802	-0.05552588
0.0510101	-0.05582175
0.0496368	-0.05611763
0.0484467	-0.05639378
0.0480042	-0.05661075
0.04776	-0.05682773
0.0462189	-0.05708415
0.0464478	-0.0572814
0.0458679	-0.0575181
0.0457458	-0.0576759
0.045578	-0.05781398
0.045166	-0.05781398
0.0450439	-0.05781398
0.0454712	-0.0577548
0.0454712	-0.05773508
0.0453796	-0.05773508
0.0452576	-0.05773508
0.0453796	-0.05773508
0.0455475	-0.05773508
0.0459442	-0.05773508
0.0455627	-0.05773508
0.0454865	-0.05773508
0.0452118	-0.05773508
0.0454254	-0.05773508
0.0456543	-0.05773508
0.0458069	-0.05773508
0.0454407	-0.05781398
0.0453033	-0.05781398
0.0458221	-0.05781398
0.0448761	-0.0579126
0.0452728	-0.05820848
0.0439606	-0.05848463
0.0433044	-0.0587016
0.0418854	-0.05907638
0.0410614	-0.0594906
0.0392456	-0.0598851
0.0375671	-0.06037823
0.0365753	-0.0606741
0.036438	-0.06093053
0.0361023	-0.0611475
0.0357513	-0.0613842
0.0354156	-0.06168008
0.035614	-0.06199568
0.0359344	-0.06237045
0.0366974	-0.0627255
0.0372925	-0.06302138
0.037674	-0.0632778
0.0391388	-0.06345533
0.0397339	-0.0636723
0.0409546	-0.06392873
0.0427704	-0.0641457
0.0441589	-0.06436268
0.0447083	-0.0644613
0.0456696	-0.06452048
0.0452271	-0.06452048
0.0451355	-0.06450075
0.0452881	-0.06448103
0.0452118	-0.0644613
0.0449219	-0.0644613
0.0451965	-0.0644613
0.0452576	-0.0644613
0.0452271	-0.0644613
0.0452728	-0.0644613
0.0455017	-0.0644613
0.0453033	-0.0644613
0.0451508	-0.0644613
0.0451508	-0.0644613
0.0450287	-0.0644613
0.0455933	-0.0644613
0.0447235	-0.06450075
0.0449066	-0.06450075
0.0450287	-0.06450075
0.0447388	-0.06450075
0.0450745	-0.0645402
0.0464478	-0.06473745
0.0498199	-0.06507278
0.0527344	-0.06530948
0.0575409	-0.06562508
0.0620728	-0.06592095
0.0666656	-0.0661971
0.0732727	-0.0665127
0.0812836	-0.0668283
0.0881805	-0.06710445
0.0955658	-0.06736088
0.1009521	-0.0676173
0.1069946	-0.06787373
0.1114502	-0.06811043
0.1160278	-0.06834713
0.120697	-0.06862328
0.1252441	-0.0689586
0.1297455	-0.06931365
0.1335602	-0.06962925
0.1360321	-0.06986595
0.1389771	-0.07012238
0.1418762	-0.07035908
0.1444855	-0.0705366
0.1472168	-0.0706944
0.1492615	-0.07083248
0.1523895	-0.07102973
0.1555786	-0.07120725
0.15625	-0.07130588
0.157486	-0.07136505
0.1566925	-0.07136505
0.1567841	-0.07136505
0.156723	-0.07136505
0.1565857	-0.07134533
0.1563568	-0.0713256
0.1565552	-0.0713256
0.1566162	-0.0713256
0.1565704	-0.0713256
0.156662	-0.0713256
0.1562805	-0.0713256
0.1565704	-0.0713256
0.1562042	-0.0713256
0.1567535	-0.0713256
0.1560364	-0.0713256
0.1567688	-0.0713256
0.1557922	-0.0713256
0.1565247	-0.0713256
0.156311	-0.0713256
0.1569061	-0.0713256
0.1565094	-0.07134533
0.1569824	-0.07134533
0.1571045	-0.07136505
0.1577911	-0.07138478
0.1585236	-0.07144395
0.1628113	-0.0717201
0.1650696	-0.07181873
0.1697388	-0.07201598
0.177002	-0.07233158
0.1857147	-0.07264718
0.199295	-0.07310085
0.2169037	-0.07363343
0.2270203	-0.07387013
0.2392273	-0.07414628
0.2562561	-0.0744816
0.2767487	-0.07491555
0.3325806	-0.07548758
0.3599243	-0.07586235
0.3774414	-0.07609905
0.3876038	-0.07617795
0.4005432	-0.07631603
0.420517	-0.07649355
0.4358063	-0.07663163
0.4487457	-0.0767697
0.4666901	-0.07694723
0.4912109	-0.0771642
0.5058746	-0.07734173
0.5343475	-0.07769678
0.5715027	-0.07809128
0.6385803	-0.07852523
0.6748047	-0.07893945
0.6973267	-0.07915643
0.7127075	-0.07933395
0.7163086	-0.0793734
0.7150421	-0.0793734
0.7135162	-0.0793734
0.7138519	-0.0793734
0.7132111	-0.0793734
0.7134094	-0.0793734
0.7125854	-0.0793734
0.7124023	-0.0793734
0.7135925	-0.0793734
0.7131958	-0.0793734
0.7126007	-0.0793734
0.712677	-0.0793734
0.7118683	-0.0793734
0.7120819	-0.0793734
0.7109375	-0.0793734
0.7122498	-0.0793734
0.7112732	-0.0793734
0.7121582	-0.07939313
0.7312622	-0.0796101
0.7542114	-0.0798468
0.7662506	-0.07998488
0.7731628	-0.08006378
0.7849731	-0.08026103
0.8022614	-0.08049773
0.8123627	-0.08061608
0.8266144	-0.0808725
0.8402557	-0.08114865
0.848175	-0.08130645
0.8587952	-0.0815037
0.8635101	-0.08162205
0.8692322	-0.08179958
0.8880157	-0.08227298
0.8964081	-0.08274638
0.9034271	-0.08325923
0.9067535	-0.08377208
0.9095459	-0.08436383
0.9129639	-0.0848964
0.9141388	-0.0850542
0.9146423	-0.0853698
0.9171906	-0.0856854
0.9182587	-0.08594183
0.9185028	-0.08613908
0.9189148	-0.08625743
0.9191742	-0.0865533
0.9210205	-0.08675055
0.9229431	-0.0868689
0.923996	-0.08700698
0.9243164	-0.08712533
0.9249878	-0.08722395
0.9238586	-0.08722395
0.9242859	-0.08722395
0.923584	-0.0871845
0.9235992	-0.0871845
0.9239502	-0.0871845
0.9247742	-0.0871845
0.9251404	-0.0871845
0.9246979	-0.0871845
0.9251556	-0.0871845
0.9246216	-0.0871845
0.924942	-0.0871845
0.9248199	-0.0871845
0.9255676	-0.0871845
0.9257813	-0.0871845
0.9259033	-0.0871845
0.9256134	-0.0871845
0.9261322	-0.0871845
0.9262238	-0.08720423
0.9269714	-0.08724368
0.9277039	-0.08730285
0.9291992	-0.08748038
0.9315491	-0.0878157
0.9340057	-0.08801295
0.9348907	-0.08819048
0.934494	-0.08838773
0.9350739	-0.08856525
0.9372406	-0.08882168
0.9404602	-0.089157
0.9435883	-0.08945288
0.9471893	-0.08980793
0.9508362	-0.0901038
0.9530334	-0.0903405
0.9546509	-0.0905772
0.9545593	-0.0908139
0.9594421	-0.0910506
0.961853	-0.09118868
0.9607849	-0.09130703
0.9595795	-0.0914451
0.9666595	-0.09162263
0.9745789	-0.0918396
0.9790039	-0.09203685
0.9863129	-0.09229328
0.9923401	-0.09258915
0.9988098	-0.09284558
0.9997253	-0.09304283
0.9976959	-0.09320063
0.9956665	-0.09335843
0.9936829	-0.09351623
0.9907837	-0.09367403
0.9878082	-0.09387128
0.9842377	-0.0941277
0.9860535	-0.09430523
0.9870605	-0.09432495
0.9866028	-0.09432495
0.9861298	-0.09432495
0.9851532	-0.0942855
0.9842377	-0.0942855
0.9838104	-0.0942855
0.9840088	-0.0942855
0.9842682	-0.0942855
0.984848	-0.0942855
0.9851227	-0.0942855
0.985321	-0.0942855
0.985199	-0.0942855
0.9860382	-0.0942855
0.9856567	-0.0942855
0.9855042	-0.0942855
0.985733	-0.0942855
0.9858551	-0.0942855
0.986908	-0.0942855
0.9879456	-0.09430523
0.9914246	-0.0943644
0.9954529	-0.09477863
0.9967499	-0.09495615
0.9964752	-0.09503505
0.9986115	-0.0951534
1.0016937	-0.09544928
1.0041199	-0.09566625
1.006485	-0.09588323
1.0145569	-0.09623828
1.0177917	-0.09659333
1.0232391	-0.0969681
1.0276184	-0.09734288
1.032074	-0.09765848
1.0365601	-0.09793463
1.0408173	-0.0982305
1.0443573	-0.09852638
1.0514984	-0.09884198
1.0546875	-0.09923648
1.0588379	-0.09967043
1.0595093	-0.10002548
1.0595398	-0.10030163
1.0584259	-0.10061723
1.0556793	-0.10089338
1.0553894	-0.10105118
1.0536652	-0.10118925
1.0457001	-0.10142595
1.0379791	-0.10172183
1.0290833	-0.10197825
1.0184021	-0.10223468
1.0042419	-0.10251083
0.9896088	-0.10276725
0.9716034	-0.1030434
0.9563141	-0.1032012
0.9526672	-0.10324065
0.9527435	-0.10324065
0.9516296	-0.10322093
0.9672546	-0.1029645
0.967453	-0.1029645
0.9676361	-0.1029645
0.9679108	-0.1029645
0.9684601	-0.1029645
0.9686279	-0.1029645
0.9688721	-0.1029645
0.9685059	-0.1029645
0.9687347	-0.1029645
0.9685364	-0.1029645
0.9674377	-0.1029645
0.9674377	-0.1029645
0.9668427	-0.1029645
0.9670258	-0.1029645
0.9656219	-0.10300395
0.9583893	-0.10310258
0.9422455	-0.10329983
0.907486	-0.1036746
0.8680878	-0.10408883
0.8101959	-0.1046214
0.7463379	-0.1051737
0.6916199	-0.10560765
0.6249237	-0.10598243
0.5883636	-0.10631775
0.5604858	-0.10657418
0.5413055	-0.10677143
0.5222473	-0.10692923
0.5050201	-0.10708703
0.4871368	-0.10728428
0.4723969	-0.10742235
0.4612122	-0.1075407
0.4510956	-0.10765905
0.4428711	-0.10773795
0.4374847	-0.10783658
0.4229736	-0.1079352
0.4114685	-0.108093
0.4003448	-0.1082508
0.3879089	-0.1084086
0.3776245	-0.1085664
0.3697205	-0.10866503
0.363327	-0.10876365
0.3568268	-0.10886228
0.3486938	-0.10902008
0.33815	-0.10917788
0.3320923	-0.10931595
0.3261414	-0.10941458
0.3209076	-0.10955265
0.3163147	-0.10965128
0.3091888	-0.10980908
0.3057861	-0.10984853
0.3058929	-0.10984853
0.3061371	-0.10984853
0.3062744	-0.10984853
0.3059387	-0.10984853
0.3058014	-0.10984853
0.306015	-0.10984853
0.3061523	-0.10984853
0.3049469	-0.10984853
0.3052979	-0.10984853
0.3048248	-0.10984853
0.3037262	-0.10984853
0.3030853	-0.10984853
0.3028412	-0.10986825
0.2932739	-0.11012468
0.2805176	-0.11051918
0.2714996	-0.11089395
0.260788	-0.1114068
0.2523651	-0.11184075
0.2469635	-0.11221553
0.2445221	-0.11245223
0.2434998	-0.11262975
0.2415771	-0.11278755
0.2399902	-0.1129059
0.2379456	-0.11302425
0.2363892	-0.1132215
0.2346191	-0.11341875
0.2325745	-0.11365545
0.2289276	-0.11395133
0.2244415	-0.1142472
0.2206421	-0.11450363
0.214325	-0.11476005
0.2077332	-0.11501648
0.2006683	-0.1152729
0.1882477	-0.11556878
0.1762848	-0.1158252
0.1642761	-0.11608163
0.1507721	-0.11635778
0.1448517	-0.1164564
0.1442566	-0.1164564
0.1446533	-0.1164564
0.1451569	-0.1164564
0.1447754	-0.1164564
0.1448212	-0.1164564
0.1448822	-0.1164564
0.1451874	-0.1164564
0.1452332	-0.1164564
0.1450806	-0.1164564
0.1447906	-0.1164564
0.1453705	-0.1164564
0.1446228	-0.1164564
0.1446533	-0.1164564
0.1443787	-0.1164564
0.1443634	-0.1164564
0.1445618	-0.1164564
0.1446533	-0.1164564
0.1443634	-0.1164564
0.144043	-0.1164564
0.1437836	-0.1164564
0.1438599	-0.1164564
0.1434326	-0.1164564
0.1434937	-0.11647613
0.1433105	-0.11647613
0.1431274	-0.11647613
0.1425018	-0.11647613
0.1425323	-0.11647613
0.1426239	-0.11647613
0.1406403	-0.11651558
0.131424	-0.11673255
0.1270752	-0.11683118
0.1248016	-0.11689035
0.1219635	-0.11696925
0.1178894	-0.11706788
0.1140594	-0.1171665
0.1099548	-0.11726513
0.1047974	-0.1174032
0.0996399	-0.11758073
0.0939331	-0.11773853
0.0885315	-0.11793578
0.083252	-0.11813303
0.0781555	-0.11831055
0.0751953	-0.11846835
0.0720978	-0.1185867
0.0707397	-0.11864588
0.070816	-0.1186656
0.0704041	-0.11868533
0.0689087	-0.11876423
0.0672607	-0.11886285
0.0649109	-0.11902065
0.0634003	-0.11911928
0.0604706	-0.11935598
0.0573578	-0.11965185
0.0547943	-0.11994773
0.0520935	-0.12026333
0.0502014	-0.12051975
0.0479279	-0.12089453
0.0463867	-0.12121013
0.044632	-0.12154545
0.0433502	-0.12184133
0.0421753	-0.12203858
0.0413055	-0.12219638
0.0412445	-0.12219638
0.0411682	-0.12215693
0.0411682	-0.12215693
0.0413971	-0.12215693
0.0413055	-0.12215693
0.041748	-0.12215693
0.0418243	-0.12215693
0.041748	-0.12215693
0.0419312	-0.12215693
0.041687	-0.12215693
0.0415649	-0.12215693
0.0415192	-0.12217665
0.0414429	-0.12219638
0.0420227	-0.12219638
0.0410461	-0.12227528
0.0391541	-0.12272895
0.0375824	-0.1231629
0.0368805	-0.12351795
0.0363312	-0.1239519
0.036087	-0.12440558
0.0362396	-0.12478035
0.036377	-0.12499733
0.0364227	-0.1251354
0.0363312	-0.1253721
0.0365448	-0.1256088
0.0374146	-0.12582578
0.0376282	-0.12606248
0.0378876	-0.1263189
0.0391388	-0.12667395
0.0403442	-0.127029
0.0414734	-0.12728543
0.0429687	-0.12754185
0.0440674	-0.12775883
0.0452728	-0.12799553
0.0482483	-0.1283703
0.0512085	-0.1286859
0.0538025	-0.12890288
0.0561829	-0.12917903
0.0581055	-0.12941573
0.0593719	-0.1295538
0.0593872	-0.1295538
0.0597229	-0.12949463
0.0596924	-0.12949463
0.0593414	-0.12949463
0.0594177	-0.12949463
0.059021	-0.12949463
0.0595551	-0.12949463
0.0592346	-0.12949463
0.0594177	-0.12949463
0.0593872	-0.12949463
0.0596161	-0.12949463
0.0596313	-0.12951435
0.0595398	-0.1295538
0.0597534	-0.1295538
0.0601196	-0.12967215
0.0621948	-0.13008638
0.0633392	-0.13032308
0.0635834	-0.13052033
0.0630951	-0.13085565
0.0625153	-0.13126988
0.0615387	-0.13172355
0.0615692	-0.13211805
0.0623169	-0.13253228
0.0642395	-0.13292678
0.0661011	-0.13320293
0.0679932	-0.13340018
0.0700226	-0.13355798
0.0707855	-0.13363688
0.07164	-0.13369605
0.0734711	-0.13385385
0.0761414	-0.13403138
0.0794525	-0.13426808
0.0830688	-0.1345245
0.0865631	-0.1347612
0.0892944	-0.13497818
0.090683	-0.13517543
0.0918121	-0.1353924
0.0912323	-0.13556993
0.0904541	-0.1357869
0.0886993	-0.13592498
0.0882263	-0.1359447
0.0884552	-0.13588553
0.0887299	-0.13588553
0.0882874	-0.13588553
0.0882263	-0.13588553
0.0884552	-0.13588553
0.0886688	-0.13588553
0.0883026	-0.13588553
0.0881195	-0.13588553
0.0882416	-0.13588553
0.0882721	-0.13588553
0.0886536	-0.13588553
0.0881805	-0.13588553
0.0879211	-0.1359447
0.0879517	-0.1359447
0.0858459	-0.13612223
0.0829773	-0.13639838
0.0797119	-0.13661535
0.0765533	-0.13691123
0.0747986	-0.13716765
0.0738678	-0.1373649
0.0725098	-0.13756215
0.0725861	-0.13779885
0.0734863	-0.13809473
0.0763397	-0.13852868
0.0794525	-0.13880483
0.0830231	-0.13906125
0.085556	-0.13923878
0.0877075	-0.13943603
0.090332	-0.13963328
0.0916443	-0.1398108
0.0926056	-0.13998833
0.0924835	-0.14014613
0.0917816	-0.14026448
0.0913239	-0.1403631
0.0902863	-0.140442
0.0886536	-0.14058008
0.0856323	-0.14079705
0.0821838	-0.14101403
0.0810242	-0.14111265
0.0812683	-0.14109293
0.0813599	-0.14109293
0.0816498	-0.14109293
0.081543	-0.14109293
0.0812073	-0.14109293
0.0818787	-0.14109293
0.0814972	-0.14109293
0.0819397	-0.14109293
0.0815735	-0.14109293
0.0813293	-0.14109293
0.0812225	-0.14109293
0.0809326	-0.14111265
0.0807953	-0.14111265
0.0782623	-0.141231
0.0721283	-0.1416255
0.0695953	-0.14190165
0.0684357	-0.14213835
0.0676727	-0.1424145
0.0677185	-0.14274983
0.0693359	-0.1430457
0.0715942	-0.14340075
0.0743713	-0.14379525
0.0757294	-0.1440714
0.0760956	-0.14428838
0.07547	-0.14450535
0.0747223	-0.14472233
0.0726318	-0.14499848
0.0695648	-0.14527463
0.0641785	-0.1457283
0.0579376	-0.14633978
0.0554657	-0.14687235
0.0552063	-0.14718795
0.0561066	-0.1472274
0.0564575	-0.1472274
0.0567169	-0.1472274
0.0569153	-0.1472274
0.0573273	-0.1472274
0.0568695	-0.1472274
0.0571899	-0.1472274
0.0570831	-0.1472274
0.0574036	-0.1472274
0.0577393	-0.1472274
0.0575256	-0.1472274
0.058136	-0.1472274
0.0578308	-0.1472274
0.058075	-0.1472274
0.0579224	-0.1472274
0.058136	-0.1472274
0.0580902	-0.1472274
0.0592194	-0.1472274
0.0585632	-0.1472274
0.0590057	-0.1472274
0.0589905	-0.1472274
0.0586395	-0.1472274
0.0584106	-0.1472274
0.0584869	-0.14728658
0.0590515	-0.14750355
0.0591583	-0.14764163
0.0597534	-0.14779943
0.0595703	-0.14805585
0.0597382	-0.1482531
0.0596771	-0.14847008
0.0592346	-0.14866733
0.0576324	-0.14886458
0.0557251	-0.149121
0.0537109	-0.14937743
0.0509033	-0.14973248
0.0483551	-0.15010725
0.0463867	-0.15042285
0.0452576	-0.15071873
0.0444641	-0.15111323
0.0445099	-0.15150773
0.0444641	-0.15190223
0.0433655	-0.15237563
0.0424957	-0.1527504
0.0414276	-0.15310545
0.0405273	-0.1533816
0.0404816	-0.15348023
0.0404968	-0.15348023
0.040741	-0.15342105
0.0406799	-0.15342105
0.0407562	-0.15342105
0.0403137	-0.15342105
0.0406647	-0.15342105
0.0406189	-0.15342105
0.0408173	-0.15342105
0.0405273	-0.15342105
0.0403748	-0.15342105
0.0408325	-0.15342105
0.0402374	-0.15342105
0.0404968	-0.15342105
0.0404816	-0.15344078
0.0405731	-0.15349995
0.040802	-0.15357885
0.0403595	-0.15387473
0.0403442	-0.15411143
0.0401154	-0.15428895
0.0402069	-0.15462428
0.0406647	-0.15497933
0.0409546	-0.15509768
0.0404053	-0.15531465
0.0407104	-0.15549218
0.0409698	-0.15553163
0.0414429	-0.15557108
0.0414734	-0.1557486
0.0407562	-0.1560642
0.0413361	-0.15632063
0.041214	-0.15671513
0.0414124	-0.15722798
0.0414734	-0.15774083
0.0427246	-0.1581945
0.0434418	-0.1585101
