Light Intensity (% of scale max) Alessandra_0.02_1.5_lampadina_old	Position (m) Alessandra_0.02_1.5_lampadina_old
0.35115	-0.117679
0.35414	-0.117403
0.35396	-0.117364
0.35414	-0.117364
0.35413	-0.117364
0.3537	-0.117364
0.35379	-0.117383
0.35402	-0.117383
0.35359	-0.117383
0.3533	-0.117383
0.35361	-0.117383
0.35326	-0.117383
0.35385	-0.117383
0.35376	-0.117383
0.35318	-0.117383
0.35374	-0.117364
0.35434	-0.117364
0.35483	-0.117364
0.35526	-0.117305
0.35695	-0.117028
0.35686	-0.116733
0.35786	-0.116555
0.35953	-0.116437
0.36549	-0.115884
0.38062	-0.115135
0.40793	-0.114326
0.42041	-0.113557
0.45735	-0.112926
0.53754	-0.112018
0.72943	-0.110736
0.91827	-0.109533
0.98134	-0.109
1.02301	-0.108271
1.03996	-0.10762
1.03883	-0.107482
1.03488	-0.107126
1.02501	-0.106633
1.0121	-0.106239
0.99644	-0.105785
0.98534	-0.10541
0.97395	-0.104976
0.95909	-0.104523
0.95467	-0.104187
0.95357	-0.10399
0.95306	-0.10397
0.95335	-0.10397
0.95352	-0.10397
0.95348	-0.10397
0.95509	-0.10397
0.95508	-0.10397
0.9537	-0.10397
0.95337	-0.10397
0.95435	-0.10397
0.95432	-0.10397
0.95364	-0.10397
0.95433	-0.10397
0.95618	-0.10397
0.95544	-0.10397
0.95448	-0.10397
0.95396	-0.10397
0.9556	-0.10397
0.95432	-0.10397
0.95293	-0.10397
0.95416	-0.10397
0.95528	-0.103931
0.95679	-0.103773
0.95946	-0.103537
0.95737	-0.103162
0.95448	-0.102649
0.95566	-0.102314
0.95911	-0.101939
0.97021	-0.101209
0.98918	-0.1004
0.99753	-0.099986
1.05948	-0.098684
1.08481	-0.097895
1.10866	-0.097027
1.13129	-0.096396
1.17348	-0.095627
1.18475	-0.095134
1.18533	-0.094621
1.18994	-0.093595
1.19054	-0.092471
1.18568	-0.091899
1.18353	-0.091741
1.17081	-0.091268
1.1568	-0.090853
1.15218	-0.090696
1.14584	-0.090498
1.14354	-0.090459
1.14305	-0.090439
1.14256	-0.090439
1.14156	-0.090439
1.13559	-0.090341
1.11105	-0.089847
1.10329	-0.08969
1.1019	-0.08969
1.10265	-0.08969
1.10292	-0.08969
1.10571	-0.08969
1.10602	-0.08969
1.1064	-0.08969
1.10547	-0.08969
1.10596	-0.08969
1.10681	-0.08969
1.10527	-0.08969
1.10635	-0.08969
1.10725	-0.08969
1.10641	-0.08969
1.10556	-0.08969
1.10602	-0.08969
1.10542	-0.08969
1.10196	-0.08969
1.10048	-0.08969
1.09871	-0.08969
1.10005	-0.089591
1.07089	-0.089039
1.0638	-0.088901
1.05318	-0.088763
1.04085	-0.088486
1.01489	-0.087895
0.97174	-0.087086
0.91788	-0.086317
0.86438	-0.085823
0.84767	-0.085488
0.82433	-0.085074
0.77719	-0.084522
0.74284	-0.084009
0.70758	-0.083535
0.67363	-0.082983
0.63995	-0.082451
0.62405	-0.082135
0.60559	-0.08178
0.58104	-0.081366
0.56494	-0.08107
0.5555	-0.080754
0.54099	-0.080399
0.52661	-0.080064
0.49783	-0.07959
0.48538	-0.079255
0.4675	-0.078663
0.45715	-0.07819
0.45349	-0.077874
0.44907	-0.077578
0.44531	-0.077342
0.4435	-0.077302
0.44568	-0.077302
0.44731	-0.077302
0.44624	-0.077302
0.44615	-0.077302
0.44547	-0.077302
0.44586	-0.077302
0.4462	-0.077302
0.4462	-0.077302
0.4465	-0.077302
0.44521	-0.077302
0.44661	-0.077302
0.44711	-0.077302
0.44615	-0.077302
0.44547	-0.077302
0.44389	-0.077302
0.44304	-0.077302
0.44455	-0.077302
0.44455	-0.077283
0.44502	-0.077283
0.44839	-0.077164
0.45055	-0.076947
0.45161	-0.076908
0.45085	-0.076908
0.44972	-0.076888
0.44867	-0.076849
0.44839	-0.076849
0.44724	-0.076829
0.44846	-0.076829
0.44923	-0.076829
0.44751	-0.076809
0.4471	-0.07677
0.43947	-0.076119
0.42253	-0.075113
0.40698	-0.074344
0.33238	-0.073101
0.27414	-0.07174
0.22931	-0.070339
0.20271	-0.068899
0.19211	-0.067637
0.1852	-0.066296
0.18147	-0.064856
0.18143	-0.063751
0.18141	-0.063219
0.18262	-0.062627
0.18312	-0.062252
0.18347	-0.062114
0.18353	-0.062094
0.18443	-0.061877
0.18506	-0.061581
0.18533	-0.061404
0.18549	-0.061167
0.18565	-0.06097
0.18687	-0.060812
0.18668	-0.060733
0.18732	-0.060635
0.18771	-0.060437
0.1882	-0.060299
0.18773	-0.060299
0.1879	-0.060299
0.1873	-0.060299
0.18753	-0.060299
0.18723	-0.060339
0.18723	-0.060339
0.18709	-0.060339
0.1868	-0.060339
0.1871	-0.060339
0.18677	-0.060339
0.18709	-0.060339
0.18755	-0.060339
0.18745	-0.060339
0.18712	-0.060339
0.18816	-0.060339
0.18811	-0.060339
0.1882	-0.060299
0.188	-0.06026
0.18935	-0.059747
0.19009	-0.059451
0.19179	-0.059136
0.1938	-0.058524
0.20058	-0.057558
0.20721	-0.05665
0.21063	-0.055841
0.20853	-0.054875
0.20381	-0.053751
0.20288	-0.052784
0.20569	-0.051956
0.21159	-0.05095
0.21747	-0.049668
0.21222	-0.048977
0.21159	-0.048957
0.21222	-0.048957
0.2126	-0.048957
0.21269	-0.048957
0.21248	-0.048957
0.21269	-0.048957
0.21237	-0.048957
0.21223	-0.049017
0.21204	-0.049017
0.2121	-0.049017
0.21194	-0.049017
0.21159	-0.049017
0.21191	-0.049017
0.21162	-0.049017
0.21201	-0.049017
0.21196	-0.049036
0.2119	-0.049036
0.2126	-0.048997
0.21222	-0.048957
0.21211	-0.048957
0.21231	-0.048957
0.21202	-0.048977
0.21181	-0.049017
0.2124	-0.049017
0.21231	-0.049017
0.21297	-0.049017
0.21252	-0.049017
0.21254	-0.048957
0.21204	-0.048957
0.21213	-0.048957
0.21225	-0.048957
0.21257	-0.048938
0.21169	-0.0488
0.20906	-0.048464
0.2048	-0.047951
0.20367	-0.047379
0.20187	-0.046689
0.2049	-0.045545
0.20686	-0.044776
0.20477	-0.044066
0.19493	-0.042784
0.1925	-0.041423
0.19395	-0.0402
0.18951	-0.038819
0.18713	-0.037694
0.18674	-0.037478
0.18642	-0.037478
0.18674	-0.037399
0.18732	-0.037103
0.18665	-0.037044
0.18695	-0.037024
0.18674	-0.037024
0.18668	-0.037024
0.18692	-0.037024
0.18642	-0.037044
0.18658	-0.037044
0.18683	-0.037044
0.18697	-0.037044
0.18658	-0.037044
0.18686	-0.037044
0.18689	-0.037044
0.18658	-0.037044
0.18701	-0.037044
0.18663	-0.037044
0.18698	-0.037044
0.18721	-0.037044
0.18677	-0.037044
0.18677	-0.037044
0.18718	-0.037044
0.18715	-0.037044
0.18694	-0.037024
0.18697	-0.037024
0.18733	-0.037024
0.1868	-0.037004
0.18718	-0.036649
0.18651	-0.036412
0.18672	-0.036215
0.18636	-0.035683
0.18547	-0.035071
0.1846	-0.034657
0.18436	-0.034381
0.1844	-0.034045
0.18381	-0.033789
0.18344	-0.033197
0.18408	-0.031698
0.18446	-0.030041
0.1855	-0.028542
0.18611	-0.026964
0.18852	-0.025248
0.18869	-0.023631
0.18855	-0.023354
0.1884	-0.023354
0.18846	-0.023354
0.18819	-0.023354
0.18817	-0.023354
0.1879	-0.023354
0.1882	-0.023354
0.18883	-0.023354
0.18832	-0.023354
0.18864	-0.023354
0.18822	-0.023354
0.1881	-0.023354
0.18806	-0.023354
0.1877	-0.023354
0.18794	-0.023354
0.1877	-0.023354
0.18835	-0.023354
0.18773	-0.023354
0.1881	-0.023354
0.18799	-0.023354
0.1881	-0.023354
0.18832	-0.023354
0.18835	-0.023315
0.18837	-0.02296
0.18875	-0.022467
0.19069	-0.021658
0.19075	-0.02083
0.19019	-0.019745
0.19058	-0.019035
0.19121	-0.018364
0.19113	-0.01793
0.1904	-0.017792
0.19046	-0.017713
0.18945	-0.016806
0.19016	-0.015425
0.1886	-0.01438
0.18793	-0.01361
0.18872	-0.012999
0.18811	-0.011894
0.18726	-0.011125
0.18716	-0.010809
0.18713	-0.010809
0.18735	-0.010809
0.18739	-0.010809
0.1875	-0.010809
0.18803	-0.010809
0.18787	-0.010809
0.18742	-0.010809
0.18736	-0.010809
0.18829	-0.010809
0.18779	-0.010809
0.18823	-0.010809
0.18777	-0.010809
0.18796	-0.010809
0.18819	-0.010809
0.18791	-0.010809
0.1877	-0.010809
0.18764	-0.010809
0.18776	-0.010809
0.18729	-0.010809
0.18779	-0.010809
0.18745	-0.010809
0.18781	-0.010809
0.18776	-0.010809
0.18806	-0.010296
0.18817	-0.009626
0.1877	-0.008837
0.18678	-0.008344
0.18768	-0.007535
0.18805	-0.007259
0.18855	-0.007081
0.18774	-0.006411
0.18729	-0.005247
0.18687	-0.003314
0.18652	-0.001637
0.18698	-0.0003945
0.18698	1.9725e-05
0.18706	1.9725e-05
0.18692	1.9725e-05
0.18666	1.9725e-05
0.1871	1.9725e-05
0.1862	-2.785722e-17
0.18619	-2.785722e-17
0.18596	-2.785722e-17
0.18593	-2.785722e-17
0.18637	-2.785722e-17
0.18594	-2.785722e-17
0.18605	-2.785722e-17
0.18587	-2.785722e-17
0.18579	-2.785722e-17
0.18655	-2.785722e-17
0.18646	-2.785722e-17
0.18655	-2.785722e-17
0.18694	-2.785722e-17
0.18658	-2.785722e-17
0.18698	1.9725e-05
0.18581	7.89e-05
0.18625	9.8625e-05
0.18582	9.8625e-05
0.18581	9.8625e-05
0.18643	9.8625e-05
0.18582	9.8625e-05
0.18616	9.8625e-05
0.18582	9.8625e-05
0.18587	9.8625e-05
0.18565	9.8625e-05
0.18625	9.8625e-05
0.18584	9.8625e-05
0.1859	9.8625e-05
0.18636	9.8625e-05
0.18556	9.8625e-05
0.18591	3.945e-05
0.18631	-1.9725e-05
0.186	-1.9725e-05
0.18648	-1.9725e-05
0.18645	-1.9725e-05
0.18594	-1.9725e-05
0.18678	-1.9725e-05
0.18625	-1.9725e-05
0.18649	-1.9725e-05
0.1864	-1.9725e-05
0.18623	-1.9725e-05
0.18654	-1.9725e-05
0.18636	-1.9725e-05
0.18652	-1.9725e-05
0.18628	-1.9725e-05
0.18658	-1.9725e-05
0.18655	-1.9725e-05
0.18654	-1.9725e-05
0.18619	-1.9725e-05
0.18602	-1.9725e-05
0.18643	-1.9725e-05
0.18633	-1.9725e-05
0.1866	-1.9725e-05
0.18617	-1.9725e-05
0.18709	-1.9725e-05
0.18655	-1.9725e-05
0.18674	-1.9725e-05
0.18719	-1.9725e-05
0.18706	-1.9725e-05
0.18741	-1.9725e-05
0.1868	-1.9725e-05
0.18707	-1.9725e-05
0.18729	-1.9725e-05
0.18713	-1.9725e-05
0.18808	-1.9725e-05
0.18701	-1.9725e-05
0.18658	-1.9725e-05
0.18669	-1.9725e-05
0.18613	-1.9725e-05
0.18611	-1.9725e-05
0.18651	-1.9725e-05
0.1862	-1.9725e-05
0.18633	-1.9725e-05
0.18564	-1.9725e-05
0.18661	-1.9725e-05
0.18594	-1.9725e-05
0.18565	-1.9725e-05
0.18546	-1.9725e-05
0.1855	-1.9725e-05
0.18559	-1.9725e-05
0.18578	-1.9725e-05
0.18617	-1.9725e-05
0.1857	-1.9725e-05
0.18575	-1.9725e-05
0.18567	-1.9725e-05
0.18588	-1.9725e-05
0.18561	-1.9725e-05
0.18567	-1.9725e-05
0.18591	-1.9725e-05
0.18535	-1.9725e-05
0.18575	-1.9725e-05
0.18576	-1.9725e-05
0.18555	-1.9725e-05
0.18571	-1.9725e-05
0.18553	-1.9725e-05
0.1853	-1.9725e-05
0.18608	-1.9725e-05
0.18567	-1.9725e-05
0.18596	-1.9725e-05
0.18558	-1.9725e-05
0.18579	-1.9725e-05
0.18542	-1.9725e-05
0.18567	-1.9725e-05
0.186	-1.9725e-05
0.18587	-1.9725e-05
0.18604	-1.9725e-05
0.18585	-1.9725e-05
0.18594	-1.9725e-05
0.18633	-1.9725e-05
0.18633	-1.9725e-05
0.18617	-1.9725e-05
0.18642	-1.9725e-05
0.18623	-1.9725e-05
0.18643	-1.9725e-05
0.18648	-1.9725e-05
0.18634	-1.9725e-05
0.18605	-1.9725e-05
0.18617	-1.9725e-05
0.18567	-1.9725e-05
0.18585	-1.9725e-05
0.18639	-1.9725e-05
0.18669	-1.9725e-05
0.18616	-1.9725e-05
0.18608	-1.9725e-05
0.18611	-1.9725e-05
