Light Intensity (% of scale max) Alessio_0.16_1.5_lampadina	Position (m) Alessio_0.16_1.5_lampadina
0.04413	-0.175336
0.04317	-0.175158
0.04234	-0.175079
0.04247	-0.175059
0.04198	-0.175059
0.04184	-0.175059
0.0421	-0.175059
0.04253	-0.175119
0.04147	-0.175119
0.04147	-0.175119
0.04143	-0.175119
0.0417	-0.175119
0.0416	-0.175099
0.04158	-0.175099
0.04189	-0.175059
0.04144	-0.174941
0.04105	-0.174902
0.04074	-0.174764
0.03938	-0.174665
0.0383	-0.174507
0.03641	-0.174191
0.03568	-0.173994
0.03621	-0.173758
0.03717	-0.173324
0.03951	-0.172988
0.04128	-0.17285
0.04251	-0.172653
0.04338	-0.172495
0.04355	-0.172436
0.04503	-0.17218
0.04539	-0.172002
0.04619	-0.171785
0.04643	-0.171548
0.04642	-0.171489
0.04568	-0.171351
0.04518	-0.171272
0.04446	-0.171154
0.04062	-0.17072
0.0368	-0.170325
0.0363	-0.170266
0.03607	-0.170266
0.03633	-0.170266
0.03615	-0.170266
0.03644	-0.170266
0.03636	-0.170266
0.03615	-0.170266
0.03604	-0.170266
0.03648	-0.170266
0.03619	-0.170266
0.03619	-0.170266
0.03554	-0.16997
0.03612	-0.169536
0.04213	-0.168885
0.04675	-0.168609
0.04768	-0.168511
0.05112	-0.168195
0.05211	-0.168077
0.05241	-0.167978
0.05264	-0.167939
0.05287	-0.16786
0.05138	-0.167544
0.04781	-0.167248
0.04562	-0.16713
0.04256	-0.166913
0.0392	-0.166716
0.03865	-0.166676
0.03702	-0.166479
0.03609	-0.166301
0.03549	-0.166144
0.03609	-0.165848
0.03732	-0.16567
0.03781	-0.165651
0.0388	-0.165552
0.0397	-0.165434
0.04134	-0.165315
0.04227	-0.165197
0.04263	-0.165197
0.04282	-0.165197
0.04262	-0.165197
0.04356	-0.165236
0.04483	-0.165335
0.04515	-0.165335
0.04503	-0.165335
0.04462	-0.165335
0.04482	-0.165335
0.04523	-0.165315
0.04501	-0.165315
0.04483	-0.165315
0.04407	-0.165138
0.04449	-0.165098
0.04607	-0.165
0.05025	-0.164625
0.05083	-0.164132
0.04677	-0.163737
0.04128	-0.163205
0.04068	-0.163086
0.03871	-0.16279
0.03568	-0.162376
0.0356	-0.162317
0.03644	-0.16212
0.03723	-0.161923
0.0385	-0.161804
0.04085	-0.161489
0.04343	-0.161351
0.04355	-0.161351
0.04346	-0.161331
0.04414	-0.161331
0.04333	-0.161331
0.04358	-0.161331
0.04356	-0.161331
0.04321	-0.161351
0.04312	-0.161351
0.04327	-0.161351
0.04364	-0.161351
0.04391	-0.161351
0.04369	-0.161351
0.04378	-0.161351
0.04369	-0.161351
0.04356	-0.161351
0.0434	-0.161331
0.04349	-0.161331
0.04324	-0.161311
0.04309	-0.161291
0.04558	-0.161055
0.04707	-0.160877
0.04814	-0.16068
0.04865	-0.160049
0.04695	-0.159733
0.04504	-0.159536
0.04149	-0.159181
0.04089	-0.159122
0.04036	-0.159062
0.03816	-0.158826
0.03786	-0.158668
0.03697	-0.158569
0.036	-0.158352
0.03613	-0.158254
0.0358	-0.158056
0.03644	-0.157879
0.03752	-0.157721
0.0397	-0.157524
0.04091	-0.157445
0.04201	-0.157327
0.04572	-0.157031
0.04761	-0.156893
0.04935	-0.156715
0.05112	-0.1564
0.05182	-0.156084
0.05145	-0.155906
0.05069	-0.155788
0.05005	-0.155749
0.04932	-0.155709
0.04938	-0.155709
0.04939	-0.155709
0.04913	-0.155749
0.04707	-0.155867
0.04732	-0.155867
0.04692	-0.155867
0.04738	-0.155867
0.04706	-0.155867
0.04703	-0.155867
0.0472	-0.155867
0.04697	-0.155828
0.0468	-0.155768
0.04755	-0.155729
0.04726	-0.15565
0.04619	-0.155453
0.03969	-0.154762
0.03806	-0.154466
0.03738	-0.154368
0.03745	-0.154092
0.0379	-0.154013
0.03899	-0.153855
0.04131	-0.153677
0.04286	-0.153579
0.04613	-0.153362
0.05154	-0.153007
0.05479	-0.152632
0.05641	-0.152455
0.05627	-0.152297
0.05699	-0.152159
0.05679	-0.15206
0.05537	-0.151843
0.05379	-0.151705
0.05315	-0.151606
0.05067	-0.151449
0.05	-0.151389
0.04785	-0.151251
0.04532	-0.151113
0.04204	-0.150896
0.0379	-0.150482
0.03877	-0.150028
0.03983	-0.149949
0.04187	-0.149792
0.04152	-0.149772
0.04163	-0.149772
0.04164	-0.149792
0.04173	-0.149792
0.04205	-0.149792
0.04143	-0.149792
0.04181	-0.149792
0.04158	-0.149792
0.04202	-0.149792
0.04153	-0.149792
0.04167	-0.149792
0.04185	-0.149792
0.04167	-0.149772
0.0415	-0.149772
0.04332	-0.149555
0.05087	-0.149101
0.05545	-0.148845
0.05746	-0.148687
0.06006	-0.148312
0.06065	-0.147957
0.05927	-0.14778
0.05493	-0.147405
0.04712	-0.14705
0.04529	-0.146951
0.0399	-0.146616
0.03856	-0.146537
0.03865	-0.146281
0.04152	-0.146024
0.0434	-0.145886
0.04752	-0.145551
0.05312	-0.145294
0.0558	-0.145077
0.06044	-0.144762
0.06181	-0.144584
0.06265	-0.144446
0.06247	-0.144131
0.06122	-0.143933
0.06055	-0.143874
0.05919	-0.143736
0.05809	-0.143677
0.05794	-0.143677
0.05814	-0.143697
0.0529	-0.143776
0.05066	-0.143795
0.05089	-0.143795
0.05035	-0.143795
0.05055	-0.143795
0.05038	-0.143795
0.05074	-0.143795
0.05023	-0.143795
0.05014	-0.143795
0.05029	-0.143795
0.05025	-0.143716
0.05013	-0.143716
0.05019	-0.14346
0.04436	-0.142947
0.04041	-0.142474
0.04315	-0.142119
0.04721	-0.141902
0.05341	-0.141626
0.06068	-0.14133
0.06613	-0.141053
0.06888	-0.140679
0.06258	-0.140284
0.06079	-0.140186
0.05687	-0.139929
0.05061	-0.139692
0.05042	-0.139673
0.05006	-0.139653
0.04836	-0.139535
0.04396	-0.139259
0.03944	-0.138923
0.03978	-0.138765
0.04242	-0.138509
0.05026	-0.138272
0.05336	-0.138134
0.06093	-0.137917
0.0627	-0.137858
0.06778	-0.137641
0.07361	-0.137385
0.07632	-0.137069
0.07372	-0.136694
0.0681	-0.136477
0.06731	-0.136477
0.067	-0.136517
0.06783	-0.136635
0.06752	-0.136615
0.06787	-0.136615
0.06776	-0.136615
0.06769	-0.136615
0.06761	-0.136615
0.06728	-0.136596
0.06718	-0.136517
0.06664	-0.136477
0.06638	-0.136477
0.067	-0.136477
0.06572	-0.13628
0.05687	-0.135964
0.05183	-0.135767
0.04622	-0.135452
0.04338	-0.135215
0.0432	-0.135136
0.04643	-0.13484
0.05031	-0.134722
0.05211	-0.134643
0.05679	-0.134485
0.06506	-0.134308
0.07025	-0.13415
0.08066	-0.133933
0.09169	-0.133676
0.10287	-0.13342
0.10995	-0.133025
0.09364	-0.132532
0.0732	-0.132355
0.07069	-0.132296
0.05333	-0.13196
0.04285	-0.131724
0.04124	-0.131487
0.04713	-0.131112
0.06482	-0.130658
0.0807	-0.130323
0.09708	-0.129929
0.10789	-0.129593
0.10953	-0.129337
0.10719	-0.12912
0.10356	-0.128942
0.09711	-0.128765
0.08623	-0.128528
0.07634	-0.12837
0.07433	-0.128351
0.07414	-0.12837
0.07339	-0.12837
0.07408	-0.128429
0.07423	-0.128429
0.07326	-0.128429
0.07349	-0.128429
0.07318	-0.128429
0.07277	-0.128429
0.07298	-0.128429
0.0731	-0.128429
0.07318	-0.128429
0.07349	-0.128429
0.07301	-0.12837
0.07314	-0.12837
0.07117	-0.128134
0.04898	-0.127443
0.06502	-0.12693
0.07169	-0.126674
0.07625	-0.126477
0.0813	-0.126339
0.08974	-0.126201
0.11044	-0.125865
0.13394	-0.125352
0.13309	-0.125076
0.11914	-0.12482
0.09331	-0.124623
0.07629	-0.124406
0.06734	-0.124268
0.05618	-0.123991
0.05322	-0.123873
0.05273	-0.123814
0.04987	-0.123656
0.04904	-0.123518
0.04854	-0.123321
0.05025	-0.123025
0.06091	-0.122768
0.09956	-0.122295
0.13084	-0.12194
0.15024	-0.121624
0.14714	-0.12125
0.14099	-0.121112
0.12419	-0.120835
0.11073	-0.120618
0.10919	-0.120599
0.10959	-0.120599
0.1073	-0.120638
0.1049	-0.120638
0.10538	-0.120638
0.10504	-0.120638
0.10582	-0.120638
0.10551	-0.120638
0.10519	-0.120638
0.10551	-0.120638
0.10483	-0.120638
0.10397	-0.120638
0.10178	-0.120599
0.10324	-0.120599
0.10129	-0.12052
0.06142	-0.11981
0.07463	-0.119257
0.12711	-0.118666
0.1745	-0.118153
0.18321	-0.117916
0.17554	-0.117522
0.14861	-0.117147
0.13637	-0.116969
0.12459	-0.116673
0.10321	-0.116437
0.06044	-0.115924
0.0589	-0.115589
0.07906	-0.115352
0.10164	-0.115135
0.13922	-0.114819
0.17603	-0.114563
0.21877	-0.114287
0.22116	-0.114247
0.22339	-0.114227
0.22932	-0.114089
0.23523	-0.113951
0.24252	-0.113794
0.25262	-0.113596
0.25948	-0.11336
0.24829	-0.113005
0.22112	-0.112728
0.1761	-0.112393
0.11462	-0.112038
0.09276	-0.11192
0.09167	-0.11192
0.09189	-0.11192
0.07056	-0.112038
0.06955	-0.112038
0.06934	-0.112038
0.06989	-0.112038
0.06966	-0.112038
0.06947	-0.112038
0.06956	-0.112038
0.06976	-0.112038
0.06895	-0.111999
0.06934	-0.111999
0.06947	-0.111999
0.07832	-0.111545
0.17436	-0.111071
0.2003	-0.110993
0.24651	-0.110736
0.26286	-0.110697
0.27234	-0.110598
0.30339	-0.110381
0.35594	-0.110125
0.42398	-0.109849
0.43311	-0.109237
0.2124	-0.108606
0.13341	-0.108369
0.10738	-0.108172
0.11041	-0.108014
0.12395	-0.107896
0.15439	-0.107718
0.16071	-0.107659
0.16904	-0.107482
0.18889	-0.107245
0.22551	-0.107107
0.33482	-0.106831
0.52742	-0.106416
0.62317	-0.106239
0.69176	-0.106002
0.74663	-0.105825
0.7598	-0.105627
0.69669	-0.105292
0.65034	-0.105174
0.52017	-0.104917
0.39687	-0.104681
0.30809	-0.104483
0.21381	-0.104207
0.18666	-0.104128
0.18541	-0.104128
0.18277	-0.104148
0.15367	-0.104247
0.15494	-0.104247
0.15312	-0.104247
0.15218	-0.104247
0.15228	-0.104247
0.15579	-0.104247
0.15327	-0.104247
0.1524	-0.104247
0.15314	-0.104247
0.15485	-0.104227
0.15753	-0.104207
0.21368	-0.103832
0.478	-0.10328
1.30814	-0.10259
1.56052	-0.102353
1.66689	-0.102097
1.62878	-0.101801
1.39478	-0.101446
0.87767	-0.100992
0.65424	-0.100736
0.52596	-0.100341
1.19815	-0.099532
5.18283	-0.09902
7.92712	-0.098881
8.89848	-0.098763
9.51378	-0.098724
11.25722	-0.098526
13.2142	-0.098428
16.15211	-0.098191
20.05873	-0.097875
23.52956	-0.097619
25.11829	-0.097402
26.47221	-0.097225
27.13087	-0.097106
27.53593	-0.097047
33.14525	-0.096534
32.31386	-0.095765
25.9668	-0.095331
25.91629	-0.095311
25.76945	-0.095311
25.57793	-0.095311
25.32156	-0.095311
25.37331	-0.095311
25.40752	-0.095331
25.30518	-0.095331
25.3459	-0.095331
25.37967	-0.095331
25.22881	-0.095331
25.34224	-0.095331
25.51903	-0.095331
25.34067	-0.095331
25.24358	-0.095331
25.31882	-0.095331
25.38951	-0.095331
25.15118	-0.095311
25.78694	-0.095311
22.66551	-0.095015
18.95404	-0.0947
17.47589	-0.094542
12.80649	-0.094226
10.94852	-0.094049
7.83694	-0.093753
4.39856	-0.093378
2.31233	-0.093043
0.93967	-0.092629
0.37132	-0.092392
0.33884	-0.092155
0.54283	-0.0918
0.90118	-0.091445
1.24326	-0.09109
1.39926	-0.090814
1.45424	-0.090597
1.49493	-0.090242
1.11865	-0.08969
0.63838	-0.089374
0.53795	-0.089315
0.38275	-0.089177
0.25769	-0.088979
0.19008	-0.088822
0.1489	-0.088644
0.13571	-0.088565
0.12315	-0.088447
0.1214	-0.088329
0.12213	-0.088329
0.12227	-0.088329
0.12231	-0.088329
0.1221	-0.088329
0.12222	-0.088329
0.12265	-0.088329
0.12233	-0.088329
0.12267	-0.088329
0.12289	-0.088329
0.12267	-0.088329
0.12239	-0.088348
0.12225	-0.088348
0.12305	-0.088329
0.12224	-0.088329
0.12627	-0.088131
0.30815	-0.087362
0.43713	-0.086928
0.47826	-0.086494
0.43202	-0.086218
0.41095	-0.086159
0.38445	-0.08604
0.35138	-0.085902
0.21289	-0.08535
0.11006	-0.084877
0.07729	-0.084443
0.10425	-0.084009
0.12262	-0.083871
0.12874	-0.083831
0.17778	-0.083555
0.21832	-0.083318
0.24402	-0.083121
0.26698	-0.082825
0.27261	-0.082589
0.2599	-0.082352
0.24391	-0.082174
0.21236	-0.081938
0.19978	-0.081878
0.15999	-0.081661
0.13693	-0.081523
0.10538	-0.081326
0.093	-0.081188
0.08192	-0.08107
0.07761	-0.080932
0.07451	-0.080794
0.0712	-0.080675
0.07004	-0.080656
0.06586	-0.080715
0.0645	-0.080734
0.06409	-0.080734
0.06435	-0.080734
0.06416	-0.080734
0.06404	-0.080734
0.06435	-0.080734
0.06416	-0.080734
0.064	-0.080734
0.06424	-0.080715
0.06444	-0.080715
0.06406	-0.080577
0.08035	-0.080024
0.15103	-0.079472
0.17665	-0.079137
0.17664	-0.0789
0.16629	-0.078663
0.15495	-0.078446
0.15344	-0.078367
0.16045	-0.07817
0.16431	-0.077953
0.16187	-0.077914
0.14645	-0.077815
0.12062	-0.077559
0.10016	-0.077361
0.06651	-0.076967
0.05989	-0.076809
0.05693	-0.076691
0.05922	-0.076355
0.08151	-0.075922
0.106	-0.075547
0.11461	-0.07531
0.12238	-0.074994
0.12099	-0.074659
0.10876	-0.074324
0.07968	-0.07387
0.06139	-0.073555
0.05269	-0.073377
0.05116	-0.073338
0.0515	-0.073338
0.04985	-0.073357
0.04774	-0.073377
0.04825	-0.073397
0.04794	-0.073377
0.04791	-0.073377
0.04808	-0.073377
0.04817	-0.073377
0.04774	-0.073377
0.04791	-0.073377
0.04811	-0.073377
0.04779	-0.073377
0.0477	-0.073377
0.04878	-0.073022
0.0611	-0.072509
0.06662	-0.072332
0.07417	-0.072115
0.08514	-0.0717
0.08881	-0.071247
0.08574	-0.070832
0.08075	-0.070438
0.0587	-0.069886
0.04555	-0.069412
0.04509	-0.069215
0.04755	-0.068939
0.05054	-0.068781
0.05537	-0.068584
0.06285	-0.068308
0.0687	-0.068091
0.07478	-0.067815
0.07634	-0.067637
0.078	-0.06744
0.07596	-0.067124
0.0675	-0.066828
0.05807	-0.066513
0.05048	-0.066217
0.04639	-0.065941
0.04462	-0.065803
0.04395	-0.065645
0.04385	-0.065645
0.04399	-0.065645
0.04457	-0.065665
0.04419	-0.065665
0.0441	-0.065665
0.04367	-0.065665
0.04393	-0.065665
0.04422	-0.065665
0.04427	-0.065665
0.04417	-0.065665
0.04433	-0.065665
0.04378	-0.065665
0.04425	-0.065665
0.04428	-0.065645
0.04448	-0.065507
0.04816	-0.065073
0.05466	-0.064718
0.06409	-0.064225
0.07039	-0.063771
0.0708	-0.063455
0.06812	-0.062962
0.06239	-0.062666
0.05705	-0.062292
0.05215	-0.062055
0.04941	-0.061858
0.04625	-0.061443
0.04642	-0.061167
0.04863	-0.060891
0.0526	-0.060635
0.05362	-0.060556
0.05643	-0.06024
0.05809	-0.060102
0.05815	-0.059964
0.05847	-0.059668
0.05708	-0.059412
0.05383	-0.059175
0.05017	-0.058919
0.04616	-0.058642
0.04375	-0.058504
0.03957	-0.05813
0.03743	-0.057656
0.03796	-0.057558
0.03796	-0.057558
0.03827	-0.057558
0.03763	-0.057558
0.0379	-0.057577
0.03828	-0.057636
0.03793	-0.057636
0.03822	-0.057636
0.03802	-0.057636
0.03806	-0.057636
0.0379	-0.057636
0.03822	-0.057636
0.03812	-0.057636
0.03831	-0.057636
0.03847	-0.057636
0.03851	-0.057577
0.03819	-0.057558
0.03856	-0.057479
0.04187	-0.056986
0.04825	-0.056473
0.05125	-0.056118
0.05219	-0.055822
0.05098	-0.055388
0.04793	-0.055033
0.04372	-0.054697
0.03857	-0.054145
0.03824	-0.053711
0.0397	-0.053356
0.04312	-0.053001
0.04498	-0.052843
0.047	-0.052646
0.04849	-0.052449
0.04889	-0.052311
0.0491	-0.052054
0.04875	-0.051798
0.04761	-0.051443
0.04477	-0.051107
0.04243	-0.050831
0.03964	-0.050516
0.03751	-0.0502
0.03641	-0.050003
0.03612	-0.049806
0.03645	-0.049628
0.03734	-0.04949
0.03783	-0.049431
0.0385	-0.049431
0.03796	-0.049451
0.03789	-0.04951
0.03796	-0.04951
0.03777	-0.04951
0.03798	-0.04951
0.03766	-0.04951
0.03748	-0.04951
0.03804	-0.04951
0.0378	-0.04951
0.03809	-0.049431
0.03804	-0.049431
0.03845	-0.049431
0.03822	-0.049411
0.04185	-0.049056
0.04619	-0.048622
0.04742	-0.048366
0.04797	-0.048149
0.04782	-0.04803
0.04758	-0.047912
0.04695	-0.047616
0.0457	-0.047301
0.04152	-0.046827
0.03864	-0.046433
0.03552	-0.046058
0.0349	-0.045861
0.03535	-0.045644
0.03671	-0.045387
0.03734	-0.04521
0.03899	-0.044993
0.04088	-0.044776
0.04225	-0.044559
0.0428	-0.044362
0.04422	-0.044046
0.04472	-0.043474
0.0394	-0.042981
0.03712	-0.042764
0.03568	-0.042389
0.03514	-0.042113
0.03499	-0.042034
0.03561	-0.041856
0.03566	-0.041797
0.03606	-0.041758
0.03656	-0.041659
0.03622	-0.041679
0.03622	-0.041718
0.0363	-0.041718
0.03645	-0.041718
0.03638	-0.041718
0.03622	-0.041718
0.03598	-0.041718
0.03615	-0.041718
0.03659	-0.041718
0.03639	-0.041718
0.03615	-0.041679
0.03635	-0.041679
0.03658	-0.041659
0.0372	-0.041422
0.04128	-0.04091
0.04327	-0.040594
0.04512	-0.040042
0.04289	-0.039411
0.0383	-0.038839
0.03548	-0.038286
0.03549	-0.038069
0.03578	-0.037793
0.03786	-0.037339
0.0399	-0.037083
0.04175	-0.036767
0.04338	-0.036511
0.0439	-0.036274
0.04362	-0.035899
0.04279	-0.035683
0.04092	-0.035426
0.03989	-0.035288
0.03914	-0.035209
0.03978	-0.035209
0.03896	-0.03515
0.03804	-0.034992
0.03708	-0.034716
0.03583	-0.034381
0.03488	-0.034164
0.03555	-0.034006
0.03537	-0.034006
0.03535	-0.034006
0.03586	-0.034065
0.03555	-0.034065
0.03557	-0.034065
0.03598	-0.034065
0.03561	-0.034065
0.03558	-0.034065
0.03571	-0.034065
0.03506	-0.034065
0.03551	-0.034045
0.03557	-0.034045
0.03568	-0.034045
0.03549	-0.034026
0.03554	-0.034026
0.03575	-0.033809
0.03775	-0.033394
0.03993	-0.033079
0.04131	-0.032803
0.04306	-0.032507
0.04414	-0.03225
0.04396	-0.031954
0.04198	-0.031678
0.04115	-0.031481
0.03984	-0.031264
0.03725	-0.030929
0.03613	-0.030692
0.03545	-0.030357
0.03603	-0.030002
0.03687	-0.029765
0.03851	-0.029469
0.03984	-0.029272
0.04111	-0.029075
0.04272	-0.028818
0.043	-0.02872
0.0434	-0.028601
0.0439	-0.028325
0.04314	-0.02799
0.04033	-0.027595
0.03902	-0.027398
0.03699	-0.027063
0.03571	-0.026787
0.03529	-0.02657
0.03549	-0.026215
0.03656	-0.025998
0.03656	-0.025919
0.03702	-0.025899
0.03719	-0.025899
0.03696	-0.025899
0.0372	-0.025919
0.0368	-0.025899
0.03699	-0.025899
0.03679	-0.025899
0.03676	-0.025899
0.03693	-0.025899
0.03683	-0.025899
0.03659	-0.025899
0.03705	-0.025899
0.03696	-0.025899
0.03751	-0.025899
0.0369	-0.025899
0.03789	-0.025702
0.04108	-0.025228
0.04185	-0.02509
0.04243	-0.024893
0.04292	-0.024597
0.04274	-0.024439
0.04041	-0.024005
0.0378	-0.023631
0.03558	-0.023275
0.03558	-0.023059
0.03499	-0.023039
0.03511	-0.022901
0.035	-0.022782
0.035	-0.022585
0.03542	-0.022309
0.0365	-0.022072
0.03748	-0.021816
0.03751	-0.021697
0.03783	-0.021619
0.03864	-0.021382
0.03931	-0.021165
0.03958	-0.020751
0.03883	-0.020317
0.03857	-0.020297
0.03859	-0.020297
0.03867	-0.020297
0.03856	-0.020297
0.03886	-0.020317
0.03867	-0.020317
0.03885	-0.020317
0.03891	-0.020317
0.03876	-0.020317
0.03885	-0.020317
0.03925	-0.020317
0.03893	-0.020317
0.03883	-0.020317
0.03897	-0.020317
0.03896	-0.020317
0.03879	-0.020297
0.03873	-0.020297
0.03821	-0.02006
0.03667	-0.019764
0.03638	-0.019508
0.03566	-0.019173
0.03497	-0.018818
0.03511	-0.01864
0.03539	-0.018246
0.03604	-0.017812
0.03711	-0.017516
0.0387	-0.017121
0.03938	-0.016786
0.03955	-0.016727
0.03969	-0.016628
0.03976	-0.016451
0.03963	-0.016234
0.03888	-0.015898
0.03825	-0.015721
0.03749	-0.015583
0.03671	-0.015287
0.03595	-0.015208
0.03528	-0.014971
0.03535	-0.014735
0.03481	-0.014636
0.03473	-0.014636
0.03488	-0.014636
0.03491	-0.014636
0.03479	-0.014636
0.03479	-0.014656
0.03493	-0.014656
0.03516	-0.014656
0.03511	-0.014656
0.0352	-0.014656
0.03487	-0.014656
0.03448	-0.014656
0.03505	-0.014656
0.03514	-0.014656
0.035	-0.014636
0.03491	-0.014636
0.03517	-0.014636
0.03532	-0.014636
0.03535	-0.014301
0.03629	-0.014064
0.03664	-0.013886
0.03793	-0.01365
0.03807	-0.013531
0.03857	-0.013354
0.04002	-0.012959
0.04088	-0.012644
0.04065	-0.012328
0.03931	-0.012151
0.03938	-0.012072
0.03824	-0.011874
0.0381	-0.011756
0.03748	-0.011559
0.0365	-0.011342
0.03505	-0.010987
0.03519	-0.010474
0.0361	-0.010099
0.03679	-0.009843
0.03745	-0.009567
0.03799	-0.009429
0.03809	-0.009212
0.03847	-0.008758
0.03828	-0.008541
0.03825	-0.008501
0.0388	-0.008324
0.03812	-0.008304
0.03816	-0.008304
0.03847	-0.008304
0.03841	-0.008324
0.03825	-0.008324
0.0385	-0.008324
0.03845	-0.008324
0.03851	-0.008324
0.03853	-0.008324
0.03828	-0.008324
0.03838	-0.008324
0.0385	-0.008324
0.03847	-0.008324
0.03853	-0.008324
0.03847	-0.008324
0.03842	-0.008107
0.03665	-0.007298
0.03545	-0.0072
0.03555	-0.006766
0.03534	-0.006134
0.03673	-0.005641
0.0385	-0.005207
0.03995	-0.004912
0.03934	-0.004458
0.03841	-0.004044
0.03708	-0.003748
0.03514	-0.003274
0.03473	-0.003117
0.03467	-0.002959
0.03468	-0.002781
0.03506	-0.002663
0.03543	-0.002525
0.03555	-0.002268
0.03636	-0.002091
0.03654	-0.001874
0.03746	-0.001499
0.03818	-0.001105
0.03754	-0.000572025
0.03725	-9.8625e-05
0.03677	5.736785e-17
0.03705	5.736785e-17
0.0369	5.736785e-17
0.03709	5.736785e-17
0.03691	5.736785e-17
0.03738	1.9725e-05
0.03764	9.8625e-05
0.0377	9.8625e-05
0.03772	9.8625e-05
0.03757	9.8625e-05
0.0376	9.8625e-05
0.0376	9.8625e-05
0.03755	9.8625e-05
0.03734	9.8625e-05
0.03714	9.8625e-05
0.03763	5.9175e-05
0.0368	-1.9725e-05
0.03685	-1.9725e-05
0.03676	-1.9725e-05
0.0368	-1.9725e-05
0.03659	-1.9725e-05
0.03656	-1.9725e-05
0.03667	-1.9725e-05
0.03639	-1.9725e-05
0.03708	-1.9725e-05
0.03668	-1.9725e-05
0.03662	-1.9725e-05
0.03664	-1.9725e-05
0.03658	-1.9725e-05
0.0365	-1.9725e-05
0.03664	-1.9725e-05
0.03676	-1.9725e-05
0.03682	-1.9725e-05
0.03665	-1.9725e-05
0.03674	-1.9725e-05
0.03682	-1.9725e-05
0.03676	-1.9725e-05
0.03683	-1.9725e-05
0.03662	-1.9725e-05
0.03667	-1.9725e-05
0.03676	-1.9725e-05
0.03664	-1.9725e-05
0.03667	-1.9725e-05
0.03665	-1.9725e-05
0.03691	-1.9725e-05
0.03679	-1.9725e-05
0.03679	-1.9725e-05
0.03645	-1.9725e-05
0.03648	-1.9725e-05
0.0367	-1.9725e-05
0.03633	-1.9725e-05
0.03662	-1.9725e-05
0.03659	-1.9725e-05
0.03604	-1.9725e-05
0.03648	-1.9725e-05
0.03647	-1.9725e-05
0.0363	-1.9725e-05
0.0363	-1.9725e-05
0.03629	-1.9725e-05
0.03633	-1.9725e-05
0.03641	-1.9725e-05
0.03653	-1.9725e-05
0.03625	-1.9725e-05
