Time (s) intensità_laser_sole.1	Light Intensity (% of scale max) intensità_laser_sole.1
73.2000000000	23.8000000000
73.2400000000	23.8000000000
73.2800000000	23.8000000000
73.3200000000	23.8000000000
73.3600000000	23.8000000000
73.4000000000	23.8000000000
73.4400000000	23.8000000000
73.4800000000	23.8000000000
73.5200000000	23.8000000000
73.5600000000	23.8000000000
73.6000000000	23.8000000000
73.6400000000	23.8000000000
73.6800000000	23.8000000000
73.7200000000	23.8000000000
73.7600000000	23.8000000000
73.8000000000	23.8000000000
73.8400000000	23.8000000000
73.8800000000	23.8000000000
73.9200000000	23.8000000000
73.9600000000	23.8000000000
74.0000000000	23.8000000000
74.0400000000	23.8000000000
74.0800000000	23.8000000000
74.1200000000	23.8000000000
74.1600000000	23.8000000000
74.2000000000	23.8000000000
74.2400000000	23.8000000000
74.2800000000	23.8000000000
74.3200000000	23.8000000000
74.3600000000	23.8000000000
74.4000000000	23.8000000000
74.4400000000	23.8000000000
74.4800000000	23.8000000000
74.5200000000	23.8000000000
74.5600000000	23.8000000000
74.6000000000	23.8000000000
74.6400000000	23.8000000000
74.6800000000	23.8000000000
74.7200000000	23.8000000000
74.7600000000	23.8000000000
74.8000000000	23.8000000000
74.8400000000	23.8000000000
74.8800000000	23.8000000000
74.9200000000	23.8000000000
74.9600000000	23.8000000000
75.0000000000	23.8000000000
75.0400000000	23.8000000000
75.0800000000	23.8000000000
75.1200000000	23.8000000000
75.1600000000	23.8000000000
75.2000000000	23.8000000000
75.2400000000	23.8000000000
75.2800000000	23.8000000000
75.3200000000	23.8000000000
75.3600000000	23.8000000000
75.4000000000	23.8000000000
75.4400000000	23.8000000000
75.4800000000	23.8000000000
75.5200000000	23.8000000000
75.5600000000	23.8000000000
75.6000000000	23.8000000000
75.6400000000	23.8000000000
75.6800000000	23.8000000000
75.7200000000	23.8000000000
75.7600000000	23.8000000000
75.8000000000	23.8000000000
75.8400000000	23.8000000000
75.8800000000	23.8000000000
75.9200000000	23.8000000000
75.9600000000	23.8000000000
76.0000000000	23.8000000000
76.0400000000	23.8000000000
76.0800000000	23.8000000000
76.1200000000	23.8000000000
76.1600000000	23.8000000000
76.2000000000	23.8000000000
76.2400000000	23.8000000000
76.2800000000	23.8000000000
76.3200000000	23.8000000000
76.3600000000	23.8000000000
76.4000000000	23.8000000000
76.4400000000	23.8000000000
76.4800000000	23.8000000000
76.5200000000	23.8000000000
76.5600000000	23.8000000000
76.6000000000	23.8000000000
76.6400000000	23.8000000000
76.6800000000	23.8000000000
76.7200000000	23.8000000000
76.7600000000	23.8000000000
76.8000000000	23.8000000000
76.8400000000	23.8000000000
76.8800000000	23.8000000000
76.9200000000	23.8000000000
76.9600000000	23.8000000000
77.0000000000	23.8000000000
77.0400000000	23.8000000000
77.0800000000	23.8000000000
77.1200000000	23.8000000000
77.1600000000	23.8000000000
77.2000000000	23.8000000000
77.2400000000	23.8000000000
77.2800000000	23.8000000000
77.3200000000	23.8000000000
77.3600000000	23.8000000000
77.4000000000	23.8000000000
77.4400000000	23.8000000000
77.4800000000	23.8000000000
77.5200000000	23.8000000000
77.5600000000	23.8000000000
77.6000000000	23.8000000000
77.6400000000	23.8000000000
77.6800000000	23.8000000000
77.7200000000	23.8000000000
77.7600000000	23.8000000000
77.8000000000	23.8000000000
77.8400000000	23.8000000000
77.8800000000	23.8000000000
77.9200000000	23.8000000000
77.9600000000	23.8000000000
78.0000000000	23.8000000000
78.0400000000	23.8000000000
78.0800000000	23.8000000000
78.1200000000	23.8000000000
78.1600000000	23.8000000000
78.2000000000	23.8000000000
78.2400000000	23.8000000000
78.2800000000	23.8000000000
78.3200000000	23.8000000000
78.3600000000	23.8000000000
78.4000000000	23.8000000000
78.4400000000	23.8000000000
78.4800000000	23.8000000000
78.5200000000	23.8000000000
78.5600000000	23.8000000000
78.6000000000	23.8000000000
78.6400000000	23.8000000000
78.6800000000	23.8000000000
78.7200000000	23.8000000000
78.7600000000	23.8000000000
78.8000000000	23.8000000000
78.8400000000	23.8000000000
78.8800000000	23.8000000000
78.9200000000	23.8000000000
78.9600000000	23.8000000000
79.0000000000	23.8000000000
79.0400000000	23.8000000000
79.0800000000	23.8000000000
79.1200000000	23.8000000000
79.1600000000	23.8000000000
79.2000000000	23.8000000000
79.2400000000	23.8000000000
79.2800000000	23.8000000000
79.3200000000	23.8000000000
79.3600000000	23.8000000000
79.4000000000	23.8000000000
79.4400000000	23.8000000000
79.4800000000	23.8000000000
79.5200000000	23.8000000000
79.5600000000	23.8000000000
79.6000000000	23.8000000000
79.6400000000	23.8000000000
79.6800000000	23.8000000000
79.7200000000	23.8000000000
79.7600000000	23.8000000000
79.8000000000	23.8000000000
79.8400000000	23.8000000000
79.8800000000	23.8000000000
79.9200000000	23.8000000000
79.9600000000	23.8000000000
80.0000000000	23.8000000000
80.0400000000	23.8000000000
80.0800000000	23.8000000000
80.1200000000	23.8000000000
80.1600000000	23.8000000000
80.2000000000	23.8000000000
80.2400000000	23.8000000000
80.2800000000	23.8000000000
80.3200000000	23.8000000000
80.3600000000	23.8000000000
80.4000000000	23.8000000000
80.4400000000	23.8000000000
80.4800000000	23.8000000000
80.5200000000	23.8000000000
80.5600000000	23.8000000000
80.6000000000	23.8000000000
80.6400000000	23.8000000000
80.6800000000	23.8000000000
80.7200000000	23.8000000000
80.7600000000	23.8000000000
80.8000000000	23.8000000000
80.8400000000	23.8000000000
80.8800000000	23.8000000000
80.9200000000	23.8000000000
80.9600000000	23.8000000000
81.0000000000	23.8000000000
81.0400000000	23.8000000000
81.0800000000	23.8000000000
81.1200000000	23.8000000000
81.1600000000	23.8000000000
81.2000000000	23.8000000000
81.2400000000	23.8000000000
81.2800000000	23.8000000000
81.3200000000	23.8000000000
81.3600000000	23.8000000000
81.4000000000	23.8000000000
81.4400000000	23.8000000000
81.4800000000	23.8000000000
81.5200000000	23.8000000000
81.5600000000	23.8000000000
81.6000000000	23.8000000000
81.6400000000	23.8000000000
81.6800000000	23.8000000000
81.7200000000	23.8000000000
81.7600000000	23.8000000000
81.8000000000	23.8000000000
81.8400000000	23.8000000000
81.8800000000	23.8000000000
81.9200000000	23.8000000000
81.9600000000	23.8000000000
82.0000000000	23.8000000000
82.0400000000	23.8000000000
82.0800000000	23.8000000000
82.1200000000	23.8000000000
82.1600000000	23.8000000000
82.2000000000	23.8000000000
82.2400000000	23.8000000000
82.2800000000	23.8000000000
82.3200000000	23.8000000000
82.3600000000	23.8000000000
82.4000000000	23.8000000000
82.4400000000	23.8000000000
82.4800000000	23.8000000000
82.5200000000	23.8000000000
82.5600000000	23.8000000000
82.6000000000	23.8000000000
82.6400000000	23.8000000000
82.6800000000	23.8000000000
82.7200000000	23.8000000000
82.7600000000	23.8000000000
82.8000000000	23.8000000000
82.8400000000	23.8000000000
82.8800000000	23.8000000000
82.9200000000	23.8000000000
82.9600000000	23.8000000000
83.0000000000	23.8000000000
83.0400000000	23.8000000000
83.0800000000	23.8000000000
83.1200000000	23.8000000000
83.1600000000	23.8000000000
83.2000000000	23.8000000000
83.2400000000	23.8000000000
83.2800000000	23.8000000000
83.3200000000	23.8000000000
83.3600000000	23.8000000000
83.4000000000	23.8000000000
83.4400000000	23.8000000000
83.4800000000	23.8000000000
83.5200000000	23.8000000000
83.5600000000	23.8000000000
83.6000000000	23.8000000000
83.6400000000	23.8000000000
83.6800000000	23.8000000000
83.7200000000	23.8000000000
83.7600000000	23.8000000000
83.8000000000	23.8000000000
83.8400000000	23.8000000000
83.8800000000	23.8000000000
83.9200000000	23.8000000000
83.9600000000	23.8000000000
84.0000000000	23.8000000000
84.0400000000	23.8000000000
84.0800000000	23.8000000000
84.1200000000	23.8000000000
84.1600000000	23.8000000000
84.2000000000	23.8000000000
84.2400000000	23.8000000000
84.2800000000	23.8000000000
84.3200000000	23.8000000000
84.3600000000	23.8000000000
84.4000000000	23.8000000000
84.4400000000	23.8000000000
84.4800000000	23.8000000000
84.5200000000	23.8000000000
84.5600000000	23.8000000000
84.6000000000	23.8000000000
84.6400000000	23.8000000000
84.6800000000	23.8000000000
84.7200000000	23.8000000000
84.7600000000	23.8000000000
84.8000000000	23.8000000000
84.8400000000	23.8000000000
84.8800000000	23.8000000000
84.9200000000	23.8000000000
84.9600000000	23.8000000000
85.0000000000	23.8000000000
85.0400000000	23.8000000000
85.0800000000	23.8000000000
85.1200000000	23.8000000000
85.1600000000	23.8000000000
85.2000000000	23.8000000000
85.2400000000	23.8000000000
85.2800000000	23.8000000000
85.3200000000	23.8000000000
85.3600000000	23.8000000000
85.4000000000	23.8000000000
85.4400000000	23.8000000000
85.4800000000	23.8000000000
85.5200000000	23.8000000000
85.5600000000	23.8000000000
85.6000000000	23.8000000000
85.6400000000	23.8000000000
85.6800000000	23.8000000000
85.7200000000	23.8000000000
85.7600000000	23.8000000000
85.8000000000	23.8000000000
85.8400000000	23.8000000000
85.8800000000	23.8000000000
85.9200000000	23.8000000000
85.9600000000	23.8000000000
86.0000000000	23.8000000000
86.0400000000	23.8000000000
86.0800000000	23.8000000000
86.1200000000	23.8000000000
86.1600000000	23.8000000000
86.2000000000	23.8000000000
86.2400000000	23.8000000000
86.2800000000	23.8000000000
86.3200000000	23.8000000000
86.3600000000	23.8000000000
86.4000000000	23.8000000000
86.4400000000	23.8000000000
86.4800000000	23.8000000000
86.5200000000	23.8000000000
86.5600000000	23.8000000000
86.6000000000	23.8000000000
86.6400000000	23.8000000000
86.6800000000	23.8000000000
86.7200000000	23.8000000000
86.7600000000	23.8000000000
86.8000000000	23.8000000000
86.8400000000	23.8000000000
86.8800000000	23.8000000000
86.9200000000	23.8000000000
86.9600000000	23.8000000000
87.0000000000	23.8000000000
87.0400000000	23.8000000000
87.0800000000	23.8000000000
87.1200000000	23.8000000000
87.1600000000	23.8000000000
87.2000000000	23.8000000000
87.2400000000	23.8000000000
87.2800000000	23.8000000000
87.3200000000	23.8000000000
87.3600000000	23.8000000000
87.4000000000	23.8000000000
87.4400000000	23.8000000000
87.4800000000	23.8000000000
87.5200000000	23.8000000000
87.5600000000	23.8000000000
87.6000000000	23.8000000000
87.6400000000	23.8000000000
87.6800000000	23.8000000000
87.7200000000	23.8000000000
87.7600000000	23.8000000000
87.8000000000	23.8000000000
87.8400000000	23.8000000000
87.8800000000	23.8000000000
87.9200000000	23.8000000000
87.9600000000	23.8000000000
88.0000000000	23.8000000000
88.0400000000	23.8000000000
88.0800000000	23.8000000000
88.1200000000	23.8000000000
88.1600000000	23.8000000000
88.2000000000	23.8000000000
88.2400000000	23.8000000000
88.2800000000	23.8000000000
88.3200000000	23.8000000000
88.3600000000	23.8000000000
88.4000000000	23.8000000000
88.4400000000	23.8000000000
88.4800000000	23.8000000000
88.5200000000	23.8000000000
88.5600000000	23.8000000000
88.6000000000	23.8000000000
88.6400000000	23.8000000000
88.6800000000	23.8000000000
88.7200000000	23.8000000000
88.7600000000	23.8000000000
88.8000000000	23.8000000000
88.8400000000	23.8000000000
88.8800000000	23.8000000000
88.9200000000	23.8000000000
88.9600000000	23.8000000000
89.0000000000	23.8000000000
89.0400000000	23.8000000000
89.0800000000	23.8000000000
89.1200000000	23.8000000000
89.1600000000	23.8000000000
89.2000000000	23.8000000000
89.2400000000	23.8000000000
89.2800000000	23.8000000000
89.3200000000	23.8000000000
89.3600000000	23.8000000000
89.4000000000	23.8000000000
89.4400000000	23.8000000000
89.4800000000	23.8000000000
89.5200000000	23.8000000000
89.5600000000	23.8000000000
89.6000000000	23.8000000000
89.6400000000	23.8000000000
89.6800000000	23.8000000000
89.7200000000	23.8000000000
89.7600000000	23.8000000000
89.8000000000	23.8000000000
89.8400000000	23.8000000000
89.8800000000	23.8000000000
89.9200000000	23.8000000000
89.9600000000	23.8000000000
90.0000000000	23.8000000000
90.0400000000	23.8000000000
90.0800000000	23.8000000000
90.1200000000	23.8000000000
90.1600000000	23.8000000000
90.2000000000	23.8000000000
90.2400000000	23.8000000000
90.2800000000	23.8000000000
90.3200000000	23.8000000000
90.3600000000	23.8000000000
90.4000000000	23.8000000000
90.4400000000	23.8000000000
90.4800000000	23.8000000000
90.5200000000	23.8000000000
90.5600000000	23.8000000000
90.6000000000	23.8000000000
90.6400000000	23.8000000000
90.6800000000	23.8000000000
90.7200000000	23.8000000000
90.7600000000	23.8000000000
90.8000000000	23.8000000000
90.8400000000	23.8000000000
90.8800000000	23.8000000000
90.9200000000	23.8000000000
90.9600000000	23.8000000000
91.0000000000	23.8000000000
91.0400000000	23.8000000000
91.0800000000	23.8000000000
91.1200000000	23.8000000000
91.1600000000	23.8000000000
91.2000000000	23.8000000000
91.2400000000	23.8000000000
91.2800000000	23.8000000000
91.3200000000	23.8000000000
91.3600000000	23.8000000000
91.4000000000	23.8000000000
91.4400000000	23.8000000000
91.4800000000	23.8000000000
91.5200000000	23.8000000000
91.5600000000	23.8000000000
91.6000000000	23.8000000000
91.6400000000	23.8000000000
91.6800000000	23.8000000000
91.7200000000	23.8000000000
91.7600000000	23.8000000000
91.8000000000	23.8000000000
91.8400000000	23.8000000000
91.8800000000	23.8000000000
91.9200000000	23.8000000000
91.9600000000	23.8000000000
92.0000000000	23.8000000000
92.0400000000	23.8000000000
92.0800000000	23.8000000000
92.1200000000	23.8000000000
92.1600000000	23.8000000000
92.2000000000	23.8000000000
92.2400000000	23.8000000000
92.2800000000	23.8000000000
92.3200000000	23.8000000000
92.3600000000	23.8000000000
92.4000000000	23.8000000000
92.4400000000	23.8000000000
92.4800000000	23.8000000000
92.5200000000	23.8000000000
92.5600000000	23.8000000000
92.6000000000	23.8000000000
92.6400000000	23.8000000000
92.6800000000	23.8000000000
92.7200000000	23.8000000000
92.7600000000	23.8000000000
92.8000000000	23.8000000000
92.8400000000	23.8000000000
92.8800000000	23.8000000000
92.9200000000	23.8000000000
92.9600000000	23.8000000000
93.0000000000	23.8000000000
93.0400000000	23.8000000000
93.0800000000	23.8000000000
93.1200000000	23.8000000000
93.1600000000	23.8000000000
93.2000000000	23.8000000000
93.2400000000	23.8000000000
93.2800000000	23.8000000000
93.3200000000	23.8000000000
93.3600000000	23.8000000000
93.4000000000	23.8000000000
93.4400000000	23.8000000000
93.4800000000	23.8000000000
93.5200000000	23.8000000000
93.5600000000	23.8000000000
93.6000000000	23.8000000000
93.6400000000	23.8000000000
93.6800000000	23.8000000000
93.7200000000	23.8000000000
93.7600000000	23.8000000000
93.8000000000	23.8000000000
93.8400000000	23.8000000000
93.8800000000	23.8000000000
93.9200000000	23.8000000000
93.9600000000	23.8000000000
94.0000000000	23.8000000000
94.0400000000	23.8000000000
94.0800000000	23.8000000000
94.1200000000	23.8000000000
94.1600000000	23.8000000000
94.2000000000	23.8000000000
94.2400000000	23.8000000000
94.2800000000	23.8000000000
94.3200000000	23.8000000000
94.3600000000	23.8000000000
94.4000000000	23.8000000000
94.4400000000	23.8000000000
94.4800000000	23.8000000000
94.5200000000	23.8000000000
94.5600000000	23.8000000000
94.6000000000	23.8000000000
94.6400000000	23.8000000000
94.6800000000	23.8000000000
94.7200000000	23.8000000000
94.7600000000	23.8000000000
94.8000000000	23.8000000000
94.8400000000	23.8000000000
94.8800000000	23.8000000000
94.9200000000	23.8000000000
94.9600000000	23.8000000000
95.0000000000	23.8000000000
95.0400000000	23.8000000000
95.0800000000	23.8000000000
95.1200000000	23.8000000000
95.1600000000	23.8000000000
95.2000000000	23.8000000000
95.2400000000	23.8000000000
95.2800000000	23.8000000000
95.3200000000	23.8000000000
95.3600000000	23.8000000000
95.4000000000	23.8000000000
95.4400000000	23.8000000000
95.4800000000	23.8000000000
95.5200000000	23.8000000000
95.5600000000	23.8000000000
95.6000000000	23.8000000000
95.6400000000	23.8000000000
95.6800000000	23.8000000000
95.7200000000	23.8000000000
95.7600000000	23.8000000000
95.8000000000	23.8000000000
95.8400000000	23.8000000000
95.8800000000	23.8000000000
95.9200000000	23.8000000000
95.9600000000	23.8000000000
96.0000000000	23.8000000000
96.0400000000	23.8000000000
96.0800000000	23.8000000000
96.1200000000	23.8000000000
96.1600000000	23.8000000000
96.2000000000	23.8000000000
96.2400000000	23.8000000000
96.2800000000	23.8000000000
96.3200000000	23.8000000000
96.3600000000	23.8000000000
96.4000000000	23.8000000000
96.4400000000	23.8000000000
96.4800000000	23.8000000000
96.5200000000	23.8000000000
96.5600000000	23.8000000000
96.6000000000	23.8000000000
96.6400000000	23.8000000000
96.6800000000	23.8000000000
96.7200000000	23.8000000000
96.7600000000	23.8000000000
96.8000000000	23.8000000000
96.8400000000	23.8000000000
96.8800000000	23.8000000000
96.9200000000	23.8000000000
96.9600000000	23.8000000000
97.0000000000	23.8000000000
97.0400000000	23.8000000000
97.0800000000	23.8000000000
97.1200000000	23.8000000000
97.1600000000	23.8000000000
97.2000000000	23.8000000000
97.2400000000	23.8000000000
97.2800000000	23.8000000000
97.3200000000	23.8000000000
97.3600000000	23.8000000000
97.4000000000	23.8000000000
97.4400000000	23.8000000000
97.4800000000	23.8000000000
97.5200000000	23.8000000000
97.5600000000	23.8000000000
97.6000000000	23.8000000000
97.6400000000	23.8000000000
97.6800000000	23.8000000000
97.7200000000	23.8000000000
97.7600000000	23.8000000000
97.8000000000	23.8000000000
97.8400000000	23.8000000000
97.8800000000	23.8000000000
97.9200000000	23.8000000000
97.9600000000	23.8000000000
98.0000000000	23.8000000000
98.0400000000	23.8000000000
98.0800000000	23.8000000000
98.1200000000	23.8000000000
98.1600000000	23.8000000000
98.2000000000	23.8000000000
98.2400000000	23.8000000000
98.2800000000	23.8000000000
98.3200000000	23.8000000000
98.3600000000	23.8000000000
98.4000000000	23.8000000000
98.4400000000	23.8000000000
98.4800000000	23.8000000000
98.5200000000	23.8000000000
98.5600000000	23.8000000000
98.6000000000	23.8000000000
98.6400000000	23.8000000000
98.6800000000	23.8000000000
98.7200000000	23.8000000000
98.7600000000	23.8000000000
98.8000000000	23.8000000000
98.8400000000	23.8000000000
98.8800000000	23.8000000000
98.9200000000	23.8000000000
98.9600000000	23.8000000000
99.0000000000	23.8000000000
99.0400000000	23.8000000000
99.0800000000	23.8000000000
99.1200000000	23.8000000000
99.1600000000	23.8000000000
99.2000000000	23.8000000000
99.2400000000	23.8000000000
99.2800000000	23.8000000000
99.3200000000	23.8000000000
99.3600000000	23.8000000000
99.4000000000	23.8000000000
99.4400000000	23.8000000000
99.4800000000	23.8000000000
99.5200000000	23.8000000000
99.5600000000	23.8000000000
99.6000000000	23.8000000000
99.6400000000	23.8000000000
99.6800000000	23.8000000000
99.7200000000	23.8000000000
99.7600000000	23.8000000000
99.8000000000	23.8000000000
99.8400000000	23.8000000000
99.8800000000	23.8000000000
99.9200000000	23.8000000000
99.9600000000	23.8000000000
100.0000000000	23.8000000000
100.0400000000	23.8000000000
100.0800000000	23.8000000000
100.1200000000	23.8000000000
100.1600000000	23.8000000000
100.2000000000	23.8000000000
100.2400000000	23.8000000000
100.2800000000	23.8000000000
100.3200000000	23.8000000000
100.3600000000	23.8000000000
100.4000000000	23.8000000000
100.4400000000	23.8000000000
100.4800000000	23.8000000000
100.5200000000	23.8000000000
100.5600000000	23.8000000000
100.6000000000	23.8000000000
100.6400000000	23.8000000000
100.6800000000	23.8000000000
100.7200000000	23.8000000000
100.7600000000	23.8000000000
100.8000000000	23.8000000000
100.8400000000	23.8000000000
100.8800000000	23.8000000000
100.9200000000	23.8000000000
100.9600000000	23.8000000000
101.0000000000	23.8000000000
101.0400000000	23.8000000000
101.0800000000	23.8000000000
101.1200000000	23.8000000000
101.1600000000	23.8000000000
101.2000000000	23.8000000000
101.2400000000	23.8000000000
101.2800000000	23.8000000000
101.3200000000	23.8000000000
101.3600000000	23.8000000000
101.4000000000	23.8000000000
101.4400000000	23.8000000000
101.4800000000	23.8000000000
101.5200000000	23.8000000000
101.5600000000	23.8000000000
101.6000000000	23.8000000000
101.6400000000	23.8000000000
101.6800000000	23.8000000000
101.7200000000	23.8000000000
101.7600000000	23.8000000000
101.8000000000	23.8000000000
101.8400000000	23.8000000000
101.8800000000	23.8000000000
101.9200000000	23.8000000000
101.9600000000	23.8000000000
102.0000000000	23.8000000000
102.0400000000	23.8000000000
102.0800000000	23.8000000000
102.1200000000	23.8000000000
102.1600000000	23.8000000000
102.2000000000	23.8000000000
102.2400000000	23.8000000000
102.2800000000	23.8000000000
102.3200000000	23.8000000000
102.3600000000	23.8000000000
102.4000000000	23.8000000000
102.4400000000	23.8000000000
102.4800000000	23.8000000000
102.5200000000	23.8000000000
102.5600000000	23.8000000000
102.6000000000	23.8000000000
102.6400000000	23.8000000000
102.6800000000	23.8000000000
102.7200000000	23.8000000000
102.7600000000	23.8000000000
102.8000000000	23.8000000000
102.8400000000	23.8000000000
102.8800000000	23.8000000000
102.9200000000	23.8000000000
102.9600000000	23.8000000000
103.0000000000	23.8000000000
103.0400000000	23.8000000000
103.0800000000	23.8000000000
103.1200000000	23.8000000000
103.1600000000	23.8000000000
103.2000000000	23.8000000000
103.2400000000	23.8000000000
103.2800000000	23.8000000000
103.3200000000	23.8000000000
103.3600000000	23.8000000000
103.4000000000	23.8000000000
103.4400000000	23.8000000000
103.4800000000	23.8000000000
103.5200000000	23.8000000000
103.5600000000	23.8000000000
103.6000000000	23.8000000000
103.6400000000	23.8000000000
103.6800000000	23.8000000000
103.7200000000	23.8000000000
103.7600000000	23.8000000000
103.8000000000	23.8000000000
103.8400000000	23.8000000000
103.8800000000	23.8000000000
103.9200000000	23.8000000000
103.9600000000	23.8000000000
104.0000000000	23.8000000000
104.0400000000	23.8000000000
104.0800000000	23.8000000000
104.1200000000	23.8000000000
104.1600000000	23.8000000000
104.2000000000	23.8000000000
104.2400000000	23.8000000000
104.2800000000	23.8000000000
104.3200000000	23.8000000000
104.3600000000	23.8000000000
104.4000000000	23.8000000000
104.4400000000	23.8000000000
104.4800000000	23.8000000000
104.5200000000	23.8000000000
104.5600000000	23.8000000000
104.6000000000	23.8000000000
104.6400000000	23.8000000000
104.6800000000	23.8000000000
104.7200000000	23.8000000000
104.7600000000	23.8000000000
104.8000000000	23.8000000000
104.8400000000	23.8000000000
104.8800000000	23.8000000000
104.9200000000	23.8000000000
104.9600000000	23.8000000000
105.0000000000	23.8000000000
105.0400000000	23.8000000000
105.0800000000	23.8000000000
105.1200000000	23.8000000000
105.1600000000	23.8000000000
105.2000000000	23.8000000000
105.2400000000	23.8000000000
105.2800000000	23.8000000000
105.3200000000	23.8000000000
105.3600000000	23.8000000000
105.4000000000	23.8000000000
105.4400000000	23.8000000000
105.4800000000	23.8000000000
105.5200000000	23.8000000000
105.5600000000	23.8000000000
105.6000000000	23.8000000000
105.6400000000	23.8000000000
105.6800000000	23.8000000000
105.7200000000	23.8000000000
105.7600000000	23.8000000000
105.8000000000	23.8000000000
105.8400000000	23.8000000000
105.8800000000	23.8000000000
105.9200000000	23.8000000000
105.9600000000	23.8000000000
106.0000000000	23.8000000000
106.0400000000	23.8000000000
106.0800000000	23.8000000000
106.1200000000	23.8000000000
106.1600000000	23.8000000000
106.2000000000	23.8000000000
106.2400000000	23.8000000000
106.2800000000	23.8000000000
106.3200000000	23.8000000000
106.3600000000	23.8000000000
106.4000000000	23.8000000000
106.4400000000	23.8000000000
106.4800000000	23.8000000000
106.5200000000	23.8000000000
106.5600000000	23.8000000000
106.6000000000	23.8000000000
106.6400000000	23.8000000000
106.6800000000	23.8000000000
106.7200000000	23.8000000000
106.7600000000	23.8000000000
106.8000000000	23.8000000000
106.8400000000	23.8000000000
106.8800000000	23.8000000000
106.9200000000	23.8000000000
106.9600000000	23.8000000000
107.0000000000	23.8000000000
107.0400000000	23.8000000000
107.0800000000	23.8000000000
107.1200000000	23.8000000000
107.1600000000	23.8000000000
107.2000000000	23.8000000000
107.2400000000	23.8000000000
107.2800000000	23.8000000000
107.3200000000	23.8000000000
107.3600000000	23.8000000000
107.4000000000	23.8000000000
107.4400000000	23.8000000000
107.4800000000	23.8000000000
107.5200000000	23.8000000000
107.5600000000	23.8000000000
107.6000000000	23.8000000000
107.6400000000	23.8000000000
107.6800000000	23.8000000000
107.7200000000	23.8000000000
107.7600000000	23.8000000000
107.8000000000	23.8000000000
107.8400000000	23.8000000000
107.8800000000	23.8000000000
107.9200000000	23.8000000000
107.9600000000	23.8000000000
108.0000000000	23.8000000000
108.0400000000	23.8000000000
108.0800000000	23.8000000000
108.1200000000	23.8000000000
108.1600000000	23.8000000000
108.2000000000	23.8000000000
108.2400000000	23.8000000000
108.2800000000	23.8000000000
108.3200000000	23.8000000000
108.3600000000	23.8000000000
108.4000000000	23.8000000000
108.4400000000	23.8000000000
108.4800000000	23.8000000000
108.5200000000	23.8000000000
108.5600000000	23.8000000000
108.6000000000	23.8000000000
108.6400000000	23.8000000000
108.6800000000	23.8000000000
108.7200000000	23.8000000000
108.7600000000	23.8000000000
108.8000000000	23.8000000000
108.8400000000	23.8000000000
108.8800000000	23.8000000000
108.9200000000	23.8000000000
108.9600000000	23.8000000000
109.0000000000	23.8000000000
109.0400000000	23.8000000000
109.0800000000	23.8000000000
109.1200000000	23.8000000000
109.1600000000	23.8000000000
109.2000000000	23.8000000000
109.2400000000	23.8000000000
109.2800000000	23.8000000000
109.3200000000	23.8000000000
109.3600000000	23.8000000000
109.4000000000	23.8000000000
109.4400000000	23.8000000000
109.4800000000	23.8000000000
109.5200000000	23.8000000000
109.5600000000	23.8000000000
109.6000000000	23.8000000000
109.6400000000	23.8000000000
109.6800000000	23.8000000000
109.7200000000	23.8000000000
109.7600000000	23.8000000000
109.8000000000	23.8000000000
109.8400000000	23.8000000000
109.8800000000	23.8000000000
109.9200000000	23.8000000000
109.9600000000	23.8000000000
110.0000000000	23.8000000000
110.0400000000	23.8000000000
110.0800000000	23.8000000000
110.1200000000	23.8000000000
110.1600000000	23.8000000000
110.2000000000	23.8000000000
110.2400000000	23.8000000000
110.2800000000	23.8000000000
110.3200000000	23.8000000000
110.3600000000	23.8000000000
110.4000000000	23.8000000000
110.4400000000	23.8000000000
110.4800000000	23.8000000000
110.5200000000	23.8000000000
110.5600000000	23.8000000000
110.6000000000	23.8000000000
110.6400000000	23.8000000000
110.6800000000	23.8000000000
110.7200000000	23.8000000000
110.7600000000	23.8000000000
110.8000000000	23.8000000000
110.8400000000	23.8000000000
110.8800000000	23.8000000000
110.9200000000	23.8000000000
110.9600000000	23.8000000000
111.0000000000	23.8000000000
111.0400000000	23.8000000000
111.0800000000	23.8000000000
111.1200000000	23.8000000000
111.1600000000	23.8000000000
111.2000000000	23.8000000000
111.2400000000	23.8000000000
111.2800000000	23.8000000000
111.3200000000	23.8000000000
111.3600000000	23.8000000000
111.4000000000	23.8000000000
111.4400000000	23.8000000000
111.4800000000	23.8000000000
111.5200000000	23.8000000000
111.5600000000	23.8000000000
111.6000000000	23.8000000000
111.6400000000	23.8000000000
111.6800000000	23.8000000000
111.7200000000	23.8000000000
111.7600000000	23.8000000000
111.8000000000	23.8000000000
111.8400000000	23.8000000000
111.8800000000	23.8000000000
111.9200000000	23.8000000000
111.9600000000	23.8000000000
112.0000000000	23.8000000000
112.0400000000	23.8000000000
112.0800000000	23.8000000000
112.1200000000	23.8000000000
112.1600000000	23.8000000000
112.2000000000	23.8000000000
112.2400000000	23.8000000000
112.2800000000	23.8000000000
112.3200000000	23.8000000000
112.3600000000	23.8000000000
112.4000000000	23.8000000000
112.4400000000	23.8000000000
112.4800000000	23.8000000000
112.5200000000	23.8000000000
112.5600000000	23.8000000000
112.6000000000	23.8000000000
112.6400000000	23.8000000000
112.6800000000	23.8000000000
112.7200000000	23.8000000000
112.7600000000	23.8000000000
112.8000000000	23.8000000000
112.8400000000	23.8000000000
112.8800000000	23.8000000000
112.9200000000	23.8000000000
112.9600000000	23.8000000000
113.0000000000	23.8000000000
113.0400000000	23.8000000000
