Light Intensity (% of scale max) Alessio_doubleslit_0.08_0.5_1.5_lampadina	Position (m) Alessio_doubleslit_0.08_0.5_1.5_lampadina
0.05804	-0.155788
0.05867	-0.156025
0.0592	-0.156064
0.05954	-0.156064
0.05951	-0.156064
0.05916	-0.156044
0.06018	-0.155887
0.06053	-0.155906
0.06035	-0.155887
0.06084	-0.155887
0.061	-0.155887
0.06085	-0.155926
0.0605	-0.155966
0.06062	-0.156163
0.07355	-0.156794
0.06775	-0.157425
0.07712	-0.158096
0.0751	-0.158411
0.07358	-0.158826
0.07965	-0.15924
0.07715	-0.159339
0.07289	-0.159615
0.06351	-0.159891
0.06297	-0.15993
0.06291	-0.15995
0.06271	-0.15995
0.06268	-0.15993
0.06285	-0.15993
0.06284	-0.15993
0.06273	-0.15993
0.06306	-0.15993
0.06259	-0.15993
0.06287	-0.15993
0.0625	-0.15993
0.06262	-0.15993
0.06317	-0.15993
0.06273	-0.15995
0.06281	-0.160009
0.06158	-0.160206
0.04448	-0.16066
0.0396	-0.160976
0.03947	-0.16139
0.03693	-0.161844
0.03624	-0.1621
0.03673	-0.162396
0.03873	-0.162633
0.04065	-0.162672
0.04355	-0.162889
0.04675	-0.162968
0.04692	-0.162968
0.04713	-0.162968
0.04721	-0.162948
0.04732	-0.162909
0.04767	-0.162909
0.04747	-0.162909
0.04791	-0.162909
0.04788	-0.162909
0.0477	-0.162909
0.04807	-0.162928
0.0475	-0.162948
0.04846	-0.163027
0.04942	-0.163441
0.05469	-0.163915
0.06169	-0.16427
0.062	-0.16496
0.07097	-0.165217
0.08273	-0.16569
0.07907	-0.166163
0.07899	-0.166163
0.07906	-0.166183
0.0795	-0.166183
0.07938	-0.166163
0.0795	-0.166124
0.08131	-0.166006
0.08115	-0.166006
0.08127	-0.166006
0.08136	-0.166006
0.08072	-0.166025
0.08107	-0.166045
0.08101	-0.166144
0.08147	-0.166578
0.06204	-0.16709
0.05354	-0.167544
0.04964	-0.167998
0.04578	-0.168195
0.04141	-0.16853
0.04095	-0.168668
0.04088	-0.168688
0.04065	-0.168807
0.04079	-0.168846
0.04053	-0.168846
0.04066	-0.168846
0.04068	-0.168807
0.04059	-0.168807
0.04044	-0.168807
0.03993	-0.168807
0.04008	-0.168807
0.04036	-0.168807
0.04073	-0.168807
0.04007	-0.168826
0.03996	-0.168925
0.03804	-0.169221
0.03648	-0.169517
0.03699	-0.16997
0.04088	-0.170365
0.0425	-0.1707
0.04448	-0.171252
0.05383	-0.171627
0.06349	-0.171963
0.06477	-0.172081
0.06487	-0.172081
0.06432	-0.172061
0.06447	-0.172061
0.06479	-0.172061
0.06445	-0.172061
0.06435	-0.172061
0.06435	-0.172061
0.06473	-0.172061
0.06436	-0.172061
0.06442	-0.172061
0.06386	-0.17212
0.06752	-0.172613
0.06876	-0.173067
0.06061	-0.173442
0.05827	-0.17358
0.06107	-0.173896
0.05687	-0.174763
0.05653	-0.175059
0.04565	-0.175651
0.03932	-0.176065
0.03909	-0.176065
0.03899	-0.176065
0.03918	-0.176065
0.03902	-0.176065
0.03893	-0.176046
0.03917	-0.176026
0.03865	-0.176026
0.03851	-0.176026
0.03871	-0.176026
0.03867	-0.176026
0.03867	-0.176026
0.03891	-0.176026
0.03856	-0.176046
0.03807	-0.176105
0.03752	-0.176223
0.03673	-0.176657
0.03604	-0.176795
0.035	-0.176992
0.03409	-0.177091
0.03394	-0.177505
0.03641	-0.177919
0.03859	-0.178156
0.04041	-0.178511
0.04073	-0.178847
0.04559	-0.179162
0.05453	-0.179557
0.05556	-0.179695
0.05565	-0.179695
0.05542	-0.179695
0.05583	-0.179695
0.05513	-0.179675
0.05554	-0.179675
0.05563	-0.179675
0.05582	-0.179675
0.05547	-0.179675
0.05591	-0.179675
0.05585	-0.179675
0.05588	-0.179675
0.05617	-0.179695
0.05632	-0.179695
0.05666	-0.179714
0.05664	-0.179714
0.05681	-0.179714
0.05693	-0.179734
0.05681	-0.179734
0.05727	-0.179734
0.05716	-0.179734
0.05716	-0.179714
0.05716	-0.179714
0.0573	-0.179695
0.05716	-0.179695
0.05722	-0.179695
0.05711	-0.179695
0.05763	-0.179616
0.05754	-0.179379
0.05772	-0.17932
0.05704	-0.179083
0.04546	-0.178294
0.04233	-0.177998
0.04254	-0.177781
0.04199	-0.177703
0.04276	-0.177683
0.04002	-0.177367
0.03831	-0.17717
0.03606	-0.176677
0.03716	-0.176164
0.03798	-0.176046
0.03801	-0.176046
0.03795	-0.176046
0.03796	-0.176046
0.03821	-0.176046
0.03775	-0.176046
0.0381	-0.176046
0.03836	-0.176046
0.03842	-0.176046
0.03856	-0.176046
0.03802	-0.176046
0.03839	-0.176046
0.03844	-0.176026
0.03911	-0.175789
0.03931	-0.175513
0.04662	-0.17498
0.05025	-0.174921
0.05038	-0.174902
0.05688	-0.174606
0.05731	-0.174606
0.05814	-0.174389
0.0575	-0.174231
0.0582	-0.174093
0.0639	-0.173481
0.0593	-0.172909
0.06007	-0.172811
0.0696	-0.172337
0.06477	-0.171864
0.06429	-0.171864
0.06425	-0.171884
0.06371	-0.171884
0.06425	-0.171903
0.06351	-0.171903
0.06355	-0.171903
0.0638	-0.171903
0.06354	-0.171903
0.0631	-0.171903
0.06349	-0.171884
0.06401	-0.171824
0.06442	-0.171391
0.06104	-0.171174
0.05397	-0.170858
0.04294	-0.169852
0.03801	-0.169635
0.03706	-0.169319
0.03851	-0.168629
0.0392	-0.16859
0.03999	-0.168432
0.04099	-0.168215
0.04155	-0.167899
0.04323	-0.167623
0.04779	-0.167446
0.04765	-0.167446
0.04765	-0.167446
0.04758	-0.167465
0.04776	-0.167465
0.04749	-0.167465
0.04764	-0.167465
0.04807	-0.167465
0.04866	-0.167465
0.04831	-0.167465
0.04823	-0.167446
0.05183	-0.167209
0.06531	-0.166341
0.08138	-0.165789
0.07822	-0.165414
0.08022	-0.165236
0.08157	-0.165157
0.08257	-0.165098
0.0826	-0.165059
0.07965	-0.164763
0.0607	-0.164112
0.05934	-0.16352
0.04868	-0.162988
0.04846	-0.162909
0.04831	-0.162909
0.04796	-0.162928
0.04762	-0.162928
0.048	-0.162948
0.04735	-0.162988
0.04778	-0.162988
0.04753	-0.162988
0.04697	-0.162988
0.04732	-0.162988
0.04718	-0.162968
0.04703	-0.162928
0.04687	-0.162889
0.0459	-0.162633
0.04356	-0.162396
0.03693	-0.16208
0.03505	-0.161725
0.0349	-0.161587
0.03455	-0.161429
0.03476	-0.161331
0.03525	-0.161193
0.03557	-0.161074
0.03619	-0.160956
0.03654	-0.160877
0.03708	-0.160838
0.03706	-0.160778
0.03812	-0.160404
0.03955	-0.160147
0.04352	-0.159989
0.05746	-0.159595
0.06111	-0.15922
0.06216	-0.159003
0.07353	-0.15853
0.0777	-0.15849
0.07809	-0.15849
0.07791	-0.15851
0.07765	-0.15851
0.07848	-0.15855
0.07941	-0.15855
0.07968	-0.15855
0.07942	-0.15855
0.08008	-0.15853
0.07979	-0.158471
0.07901	-0.158234
0.073	-0.1578
0.07545	-0.157524
0.07904	-0.157366
0.07901	-0.157327
0.07588	-0.157011
0.06683	-0.156676
0.06743	-0.156518
0.07315	-0.156044
0.06093	-0.155571
0.05865	-0.155275
0.05763	-0.15492
0.04831	-0.154624
0.04657	-0.154585
0.04663	-0.154585
0.04692	-0.154605
0.04761	-0.154605
0.04156	-0.154762
0.04129	-0.154762
0.04085	-0.154762
0.03987	-0.154782
0.03975	-0.154743
0.03897	-0.154723
0.04021	-0.154585
0.0401	-0.154466
0.03723	-0.154033
0.0372	-0.153756
0.0374	-0.153638
0.03712	-0.153579
0.03783	-0.15346
0.03995	-0.153145
0.04585	-0.152612
0.05391	-0.152395
0.06345	-0.152257
0.07277	-0.151922
0.0724	-0.151764
0.07629	-0.151488
0.08493	-0.151271
0.09329	-0.151113
0.09778	-0.150936
0.09665	-0.150798
0.09631	-0.150798
0.09599	-0.150817
0.09546	-0.150817
0.0938	-0.150877
0.09355	-0.150877
0.09274	-0.150896
0.09189	-0.150896
0.09175	-0.150896
0.09273	-0.150837
0.0921	-0.150679
0.08806	-0.150285
0.08429	-0.149476
0.0804	-0.148845
0.08638	-0.14849
0.08122	-0.148253
0.0733	-0.148056
0.06857	-0.14778
0.06897	-0.147504
0.05836	-0.147129
0.04579	-0.146813
0.04234	-0.146596
0.04285	-0.146557
0.04239	-0.146557
0.04233	-0.146576
0.04282	-0.146576
0.04259	-0.146596
0.04269	-0.146596
0.04269	-0.146596
0.04285	-0.146596
0.0426	-0.146596
0.0425	-0.146596
0.04359	-0.146576
0.04254	-0.146241
0.04041	-0.145432
0.04289	-0.145038
0.04912	-0.144801
0.07037	-0.144209
0.0719	-0.143973
0.07375	-0.143894
0.0966	-0.143539
0.12001	-0.143342
0.12939	-0.143105
0.1252	-0.14275
0.12715	-0.142612
0.12726	-0.142612
0.13593	-0.142671
0.14114	-0.14275
0.1409	-0.14275
0.14044	-0.14275
0.14027	-0.14275
0.14034	-0.14275
0.14008	-0.14275
0.13914	-0.142671
0.13991	-0.142651
0.13902	-0.142592
0.12024	-0.142237
0.10466	-0.141941
0.10121	-0.141783
0.10481	-0.141468
0.10228	-0.14129
0.08603	-0.140994
0.06821	-0.140679
0.06554	-0.140462
0.06113	-0.139929
0.04608	-0.139495
0.04466	-0.139377
0.04376	-0.139377
0.04379	-0.139475
0.04254	-0.139574
0.04263	-0.139574
0.0433	-0.139574
0.04362	-0.139574
0.04306	-0.139574
0.04297	-0.139495
0.04323	-0.139495
0.0432	-0.139337
0.04279	-0.138825
0.04422	-0.138509
0.04558	-0.138095
0.05502	-0.137602
0.07014	-0.137089
0.07358	-0.136596
0.092	-0.136162
0.09753	-0.136083
0.10237	-0.136004
0.10464	-0.135866
0.09795	-0.13553
0.09927	-0.135333
0.09941	-0.135333
0.09927	-0.135333
0.09991	-0.135412
0.10408	-0.135491
0.10638	-0.135491
0.10809	-0.135491
0.11627	-0.135471
0.11736	-0.135412
0.1179	-0.135373
0.11781	-0.135373
0.11717	-0.135353
0.12306	-0.135195
0.13037	-0.134761
0.12006	-0.134564
0.13278	-0.134071
0.13295	-0.133538
0.12038	-0.1334
0.10707	-0.132966
0.0957	-0.132631
0.06967	-0.132374
0.05069	-0.131842
0.04616	-0.131487
0.04486	-0.13127
0.04425	-0.130994
0.04601	-0.130757
0.05849	-0.130441
0.06541	-0.130382
0.06647	-0.130382
0.06561	-0.130441
0.06427	-0.130441
0.06459	-0.130441
0.065	-0.130441
0.0652	-0.130441
0.06641	-0.130441
0.06619	-0.130382
0.06606	-0.130382
0.06592	-0.130382
0.06586	-0.130382
0.06644	-0.130382
0.0677	-0.130382
0.08357	-0.129712
0.10255	-0.129337
0.14473	-0.129041
0.1685	-0.128745
0.16576	-0.128568
0.16901	-0.128252
0.2205	-0.127936
0.25774	-0.127542
0.22421	-0.127246
0.22491	-0.127128
0.24557	-0.126851
0.25201	-0.126674
0.25377	-0.126595
0.25423	-0.126595
0.25371	-0.126595
0.25363	-0.126674
0.25264	-0.126674
0.25223	-0.126674
0.25192	-0.126674
0.25191	-0.126654
0.25171	-0.126615
0.25209	-0.126615
0.25224	-0.126615
0.24574	-0.126299
0.15184	-0.125786
0.09946	-0.125155
0.06065	-0.124761
0.05647	-0.124603
0.05528	-0.124307
0.05159	-0.12407
0.04758	-0.123755
0.04718	-0.123459
0.04637	-0.123242
0.0506	-0.122946
0.09288	-0.122492
0.11691	-0.122098
0.13614	-0.121841
0.16951	-0.121703
0.17171	-0.121684
0.1701	-0.121703
0.16846	-0.121743
0.16368	-0.121743
0.1673	-0.121743
0.17096	-0.121743
0.17502	-0.121743
0.17738	-0.121703
0.17934	-0.121703
0.18011	-0.121703
0.25729	-0.12125
0.26578	-0.120717
0.39728	-0.120184
0.37411	-0.11981
0.35243	-0.119612
0.38008	-0.119356
0.40843	-0.119198
0.40038	-0.118883
0.29561	-0.118528
0.26056	-0.118133
0.23482	-0.117739
0.18832	-0.11766
0.18376	-0.11766
0.19203	-0.117679
0.19824	-0.117679
0.19882	-0.117679
0.19315	-0.117679
0.19174	-0.117679
0.18539	-0.117679
0.18442	-0.117679
0.18388	-0.11766
0.18533	-0.11766
0.11359	-0.117383
0.07845	-0.117009
0.07854	-0.11691
0.07814	-0.116713
0.07605	-0.116516
0.06532	-0.116239
0.05827	-0.115746
0.09723	-0.115431
0.15187	-0.115214
0.19514	-0.114977
0.20239	-0.11478
0.20627	-0.114523
0.23325	-0.114346
0.33167	-0.11407
0.35124	-0.113912
0.38966	-0.113655
0.4391	-0.113202
0.41498	-0.112807
0.50343	-0.112472
0.6494	-0.112196
0.64972	-0.112196
0.65021	-0.112314
0.59779	-0.112334
0.60199	-0.112334
0.59845	-0.112334
0.59911	-0.112334
0.59706	-0.112314
0.5909	-0.112314
0.58931	-0.112314
0.58829	-0.112294
0.578	-0.112275
0.5524	-0.111801
0.63574	-0.111328
0.52007	-0.111032
0.49336	-0.110736
0.51242	-0.110559
0.53139	-0.110342
0.53389	-0.110125
0.50342	-0.109908
0.36977	-0.109493
0.24426	-0.10902
0.127	-0.108547
0.05621	-0.108251
0.05807	-0.108231
0.07176	-0.108073
0.08389	-0.108014
0.09882	-0.107935
0.14272	-0.107797
0.15648	-0.107777
0.15797	-0.107777
0.15594	-0.107777
0.14517	-0.107817
0.14151	-0.107817
0.13904	-0.107817
0.14198	-0.107817
0.14633	-0.107817
0.15288	-0.107797
0.15131	-0.107777
0.1508	-0.107777
0.16121	-0.107777
0.23677	-0.107482
0.24803	-0.107186
0.28969	-0.106929
0.30649	-0.106693
0.46336	-0.106318
0.78009	-0.106042
0.97292	-0.105864
1.02986	-0.105765
1.05623	-0.10547
1.14545	-0.105095
1.69588	-0.10474
1.74326	-0.104365
1.68469	-0.10401
2.04469	-0.103675
2.11932	-0.103497
2.03908	-0.103379
1.79271	-0.10326
1.77336	-0.10326
1.79672	-0.10332
1.51649	-0.103339
1.44833	-0.103359
1.4453	-0.103359
1.44257	-0.103359
1.44382	-0.103359
1.44275	-0.103339
1.44145	-0.103339
1.44221	-0.103339
1.50575	-0.103063
1.1245	-0.10257
0.73109	-0.102314
0.58409	-0.101998
0.57346	-0.101663
0.40962	-0.101347
0.24873	-0.10111
0.13585	-0.100775
0.14529	-0.100519
0.22664	-0.100124
1.27397	-0.099493
1.6497	-0.099177
2.97206	-0.099039
4.24829	-0.098881
4.30794	-0.098881
4.26845	-0.098881
4.13525	-0.098881
4.44225	-0.098901
4.32892	-0.098901
4.40913	-0.098901
4.4082	-0.098901
4.57932	-0.098901
4.69456	-0.098901
4.80565	-0.098901
4.78513	-0.098881
4.70595	-0.098881
5.2522	-0.098783
5.87276	-0.098586
5.83569	-0.098211
10.26062	-0.097797
12.98766	-0.097461
13.17343	-0.097284
13.21284	-0.097185
13.30539	-0.097106
13.48297	-0.097027
13.64417	-0.096929
12.84875	-0.096613
15.23265	-0.096337
22.87186	-0.095863
20.91183	-0.095449
28.83293	-0.095193
31.211	-0.095114
31.47777	-0.095094
31.53372	-0.095094
31.19052	-0.095094
30.99826	-0.095114
30.99464	-0.095114
31.11346	-0.095114
31.17546	-0.095114
31.39859	-0.095114
31.49835	-0.095114
31.51459	-0.095114
31.53525	-0.095094
31.59679	-0.095094
31.5663	-0.095094
28.24895	-0.094641
27.65222	-0.094266
32.60742	-0.094009
37.84201	-0.093753
36.81165	-0.093615
35.09991	-0.093496
29.58804	-0.09324
33.55788	-0.092885
37.94987	-0.092451
33.55093	-0.092175
27.55168	-0.091918
29.43045	-0.091583
32.97237	-0.091268
32.13745	-0.091149
31.93137	-0.091149
32.02425	-0.091169
32.31529	-0.091169
32.65424	-0.091169
32.61511	-0.091169
32.52585	-0.091169
32.36555	-0.091169
31.97945	-0.091169
32.01181	-0.091169
32.19572	-0.091169
32.44182	-0.091169
32.46497	-0.091149
23.87802	-0.090774
23.16275	-0.090696
21.22385	-0.090439
22.73735	-0.090104
19.08124	-0.089551
13.57901	-0.089078
11.91737	-0.088743
7.02652	-0.088329
6.05347	-0.088131
6.00298	-0.088072
6.00676	-0.088033
6.00914	-0.088033
6.01848	-0.088033
6.01868	-0.088052
6.00812	-0.088052
6.00536	-0.088052
5.99107	-0.088052
5.99089	-0.088052
6.00168	-0.088052
6.01834	-0.088052
6.02588	-0.088052
6.0425	-0.088052
6.05147	-0.088052
6.0423	-0.088052
4.85652	-0.08752
3.43413	-0.087283
1.82362	-0.086869
1.408	-0.086415
0.72386	-0.086119
0.31133	-0.085902
0.23898	-0.085725
0.20743	-0.085449
0.35379	-0.085094
0.71556	-0.084699
0.79225	-0.084364
0.87357	-0.084147
0.91446	-0.084127
0.92316	-0.084107
0.9104	-0.084127
0.89069	-0.084127
0.89165	-0.084147
0.90234	-0.084147
0.9267	-0.084147
0.94496	-0.084147
0.97435	-0.084127
0.9778	-0.084127
0.94496	-0.084127
0.94687	-0.084127
1.23308	-0.083792
1.66957	-0.083318
1.7742	-0.082884
2.06087	-0.082549
1.92682	-0.082332
1.69162	-0.082135
1.49983	-0.081898
1.58377	-0.081583
1.58252	-0.081188
1.0717	-0.080951
1.04265	-0.080754
1.00175	-0.080537
0.97166	-0.080517
0.95229	-0.080498
0.95204	-0.080498
0.96332	-0.080498
0.96745	-0.080498
0.97845	-0.080498
0.96518	-0.080557
0.93787	-0.080557
0.92227	-0.080557
0.87958	-0.080577
0.8821	-0.080577
0.88379	-0.080577
0.88416	-0.080577
0.88148	-0.080577
0.8896	-0.08036
0.61375	-0.07963
0.23819	-0.0789
0.08905	-0.078466
0.07901	-0.078249
0.08006	-0.078131
0.07974	-0.078091
0.08102	-0.077973
0.08011	-0.077835
0.07997	-0.077795
0.08722	-0.077539
0.12598	-0.077204
0.15828	-0.076947
0.16574	-0.07673
0.17062	-0.076533
0.20268	-0.076316
0.21236	-0.076296
0.20891	-0.076316
0.20723	-0.076375
0.31081	-0.076415
0.32207	-0.076415
0.32509	-0.076415
0.32765	-0.076415
0.33356	-0.076395
0.33018	-0.076395
0.3255	-0.076395
0.32597	-0.076395
0.33646	-0.076336
0.37854	-0.075882
0.37956	-0.075527
0.46492	-0.075192
0.55582	-0.074876
0.55498	-0.074521
0.51428	-0.074304
0.51433	-0.074087
0.59239	-0.073811
0.59137	-0.073476
0.44919	-0.07314
0.4583	-0.072825
0.36545	-0.072549
0.23218	-0.072253
0.21057	-0.072154
0.20924	-0.072154
0.21165	-0.072154
0.21465	-0.072154
0.21638	-0.072154
0.21782	-0.072154
0.22038	-0.072154
0.22203	-0.072154
0.214	-0.072154
0.20816	-0.072154
0.21042	-0.072154
0.21007	-0.072154
0.20897	-0.072154
0.20683	-0.072154
0.18629	-0.071779
0.07904	-0.071148
0.05791	-0.070872
0.05234	-0.070596
0.05112	-0.0703
0.06802	-0.069925
0.09312	-0.069531
0.09885	-0.069294
0.13339	-0.069057
0.17706	-0.068801
0.18869	-0.068663
0.18445	-0.068387
0.18874	-0.068189
0.19118	-0.06817
0.19084	-0.068189
0.18755	-0.068189
0.18777	-0.068189
0.18729	-0.068189
0.18968	-0.068189
0.19025	-0.068189
0.19031	-0.068189
0.1889	-0.068189
0.18953	-0.06817
0.19112	-0.06817
0.24898	-0.067736
0.2697	-0.067519
0.2662	-0.067262
0.24944	-0.067026
0.23851	-0.066848
0.25543	-0.06667
0.28819	-0.066454
0.29282	-0.066335
0.24867	-0.066059
0.2341	-0.065645
0.24567	-0.06525
0.19806	-0.064915
0.15628	-0.064639
0.14738	-0.064481
0.14708	-0.064481
0.14661	-0.064481
0.14577	-0.06452
0.14542	-0.06452
0.14551	-0.06452
0.14668	-0.06452
0.14702	-0.06452
0.14703	-0.06452
0.14706	-0.06452
0.14708	-0.064481
0.14728	-0.064481
0.14772	-0.064481
0.14656	-0.064165
0.10373	-0.063692
0.06818	-0.063337
0.06055	-0.062923
0.06012	-0.062666
0.06404	-0.06239
0.06824	-0.062114
0.06773	-0.062015
0.06853	-0.06172
0.08711	-0.061384
0.10837	-0.061128
0.11372	-0.060931
0.1125	-0.060714
0.11845	-0.060418
0.14674	-0.060102
0.16377	-0.059865
0.16399	-0.059767
0.16391	-0.059786
0.16464	-0.059826
0.16447	-0.059826
0.16379	-0.059826
0.16347	-0.059826
0.16304	-0.059826
0.16295	-0.059826
0.16293	-0.059786
0.16275	-0.059786
0.16292	-0.059767
0.16238	-0.059589
0.17996	-0.058879
0.18449	-0.058465
0.17363	-0.05813
0.18127	-0.057893
0.18597	-0.057735
0.1859	-0.057676
0.18251	-0.057538
0.17355	-0.05736
0.14967	-0.057124
0.11552	-0.056788
0.10582	-0.056394
0.06717	-0.055999
0.06001	-0.05592
0.06027	-0.05592
0.06042	-0.05592
0.06142	-0.055999
0.06055	-0.055999
0.06114	-0.055999
0.05989	-0.055999
0.05856	-0.055999
0.0584	-0.05594
0.05884	-0.05592
0.05878	-0.05592
0.05702	-0.05592
0.04477	-0.055329
0.04527	-0.054875
0.04735	-0.054421
0.05302	-0.054027
0.06503	-0.05377
0.07811	-0.053573
0.08778	-0.053356
0.09212	-0.053119
0.09897	-0.052863
0.1194	-0.052587
0.14261	-0.052291
0.14648	-0.051936
0.14737	-0.051739
0.14838	-0.051719
0.14882	-0.051719
0.14822	-0.051719
0.14818	-0.051758
0.14807	-0.051778
0.14815	-0.051778
0.14822	-0.051778
0.14812	-0.051778
0.14821	-0.051719
0.14854	-0.051719
0.14909	-0.051719
0.14854	-0.051699
0.1635	-0.051285
0.15059	-0.05095
0.11916	-0.050634
0.11418	-0.050299
0.11577	-0.050062
0.10526	-0.049845
0.08748	-0.049648
0.06984	-0.049372
0.06593	-0.049135
0.06639	-0.048977
0.06418	-0.04876
0.05736	-0.048543
0.0448	-0.04807
0.04248	-0.047813
0.04288	-0.047616
0.04317	-0.047596
0.04297	-0.047616
0.04305	-0.047715
0.04298	-0.047715
0.04329	-0.047715
0.0435	-0.047715
0.04344	-0.047656
0.04317	-0.047636
0.04295	-0.047636
0.04346	-0.047636
0.04369	-0.047458
0.04362	-0.047024
0.04507	-0.04659
0.05112	-0.046078
0.06219	-0.045742
0.06401	-0.045525
0.067	-0.045249
0.07297	-0.044973
0.07834	-0.044697
0.08105	-0.04448
0.08253	-0.044263
0.08371	-0.043947
0.08502	-0.043711
0.08597	-0.043671
0.08592	-0.043671
0.09145	-0.043809
0.093	-0.043829
0.09337	-0.043809
0.09375	-0.043809
0.09369	-0.043809
0.09439	-0.04377
0.09419	-0.04377
0.09427	-0.04377
0.09398	-0.04377
0.10052	-0.043395
0.10735	-0.042764
0.1069	-0.04229
0.0827	-0.041935
0.07268	-0.041659
0.07269	-0.041383
0.06349	-0.041028
0.04474	-0.040614
0.04117	-0.040239
0.03975	-0.039864
0.03903	-0.039588
0.03954	-0.039509
0.03941	-0.039509
0.03947	-0.039529
0.03937	-0.039529
0.03897	-0.039529
0.03926	-0.039529
0.03926	-0.039529
0.03941	-0.039509
0.03938	-0.039509
0.03954	-0.039509
0.03903	-0.039509
0.03893	-0.039509
0.04123	-0.039036
0.04527	-0.038582
0.05577	-0.038148
0.06067	-0.037951
0.06252	-0.037734
0.06505	-0.037438
0.0685	-0.037103
0.06596	-0.036767
0.06853	-0.036452
0.07082	-0.036195
0.0697	-0.036018
0.06787	-0.035821
0.0679	-0.035623
0.06935	-0.035525
0.06981	-0.035525
0.06931	-0.035525
0.06961	-0.035584
0.07033	-0.035564
0.07079	-0.035564
0.07132	-0.035564
0.07133	-0.035564
0.07147	-0.035525
0.07117	-0.035525
0.07129	-0.035525
0.07248	-0.035347
0.07851	-0.035071
0.07852	-0.034992
0.07896	-0.034815
0.07837	-0.034617
0.07715	-0.03446
0.07124	-0.034045
0.06381	-0.03371
0.06505	-0.033335
0.04562	-0.032783
0.04007	-0.032428
0.03842	-0.032073
0.03775	-0.031797
0.03868	-0.031599
0.03859	-0.03154
0.03845	-0.03154
0.0388	-0.031599
0.0387	-0.031599
0.03879	-0.031599
0.03882	-0.031599
0.03882	-0.031599
0.03859	-0.03156
0.0387	-0.03156
0.03905	-0.03156
0.03851	-0.03154
0.03857	-0.031461
0.04076	-0.03087
0.04912	-0.030337
0.05371	-0.029883
0.05327	-0.029627
0.05278	-0.029469
0.05334	-0.029311
0.056	-0.029094
0.06062	-0.028798
0.0607	-0.028601
0.06056	-0.028424
0.06024	-0.028088
0.06375	-0.027654
0.07019	-0.027359
0.07455	-0.027181
0.07492	-0.027142
0.07428	-0.027161
0.07231	-0.02726
0.07176	-0.02728
0.07201	-0.02728
0.07211	-0.02728
0.07152	-0.02728
0.07072	-0.02726
0.07089	-0.02726
0.07112	-0.02726
0.06772	-0.027142
0.05392	-0.026688
0.05244	-0.026234
0.04425	-0.025781
0.03979	-0.025603
0.03839	-0.025426
0.03824	-0.025287
0.0379	-0.025149
0.03807	-0.024952
0.03801	-0.024617
0.03716	-0.024183
0.03639	-0.023552
0.03708	-0.023335
0.03766	-0.023137
0.0388	-0.023019
0.03899	-0.022999
0.03891	-0.022999
0.039	-0.022999
0.03857	-0.022999
0.03874	-0.023019
0.03911	-0.023019
0.03918	-0.023019
0.03917	-0.022999
0.03932	-0.022999
0.03896	-0.022999
0.03947	-0.02298
0.04327	-0.022486
0.04311	-0.022033
0.04532	-0.021717
0.0529	-0.021382
0.06023	-0.021047
0.056	-0.020593
0.05164	-0.020238
0.05623	-0.020021
0.05824	-0.019843
0.05795	-0.019784
0.05666	-0.019666
0.05441	-0.019587
0.04892	-0.019449
0.04388	-0.019173
0.04491	-0.019015
0.04666	-0.018857
0.04762	-0.018837
0.04759	-0.018837
0.04726	-0.018837
0.04744	-0.018857
0.04745	-0.018857
0.04782	-0.018857
0.04811	-0.018857
0.04782	-0.018837
0.04799	-0.018837
0.04787	-0.018837
0.05003	-0.01866
0.04402	-0.01795
0.04059	-0.01724
0.03687	-0.016589
0.03639	-0.016411
0.03632	-0.016214
0.03642	-0.016017
0.03671	-0.015859
0.03786	-0.015543
0.03891	-0.015208
0.04311	-0.014892
0.04475	-0.014596
0.04318	-0.01436
0.04257	-0.014202
0.04231	-0.014182
0.04208	-0.014182
0.04205	-0.014182
0.04253	-0.014202
0.04228	-0.014202
0.04182	-0.014202
0.0424	-0.014202
0.04224	-0.014202
0.04181	-0.014182
0.0419	-0.014182
0.0417	-0.013985
0.04948	-0.013354
0.04715	-0.012959
0.04645	-0.012446
0.05573	-0.012151
0.0582	-0.011894
0.05554	-0.011657
0.04916	-0.011381
0.04462	-0.010868
0.04012	-0.010277
0.0387	-0.009961
0.03912	-0.009843
0.03925	-0.009784
0.03926	-0.009784
0.03911	-0.009803
0.03914	-0.009803
0.03944	-0.009803
0.039	-0.009803
0.03969	-0.009803
0.03926	-0.009803
0.03908	-0.009803
0.03954	-0.009803
0.03909	-0.009803
0.03938	-0.009784
0.03975	-0.009784
0.03938	-0.009784
0.03975	-0.009488
0.0387	-0.009152
0.03761	-0.008797
0.03677	-0.008561
0.0365	-0.008304
0.03656	-0.007949
0.0377	-0.007397
0.04158	-0.007121
0.04161	-0.006983
0.04231	-0.006825
0.04179	-0.006667
0.03938	-0.006411
0.03911	-0.006134
0.04245	-0.005898
0.04504	-0.005641
0.04588	-0.005484
0.04564	-0.005484
0.0457	-0.005503
0.04559	-0.005503
0.04561	-0.005503
0.04547	-0.005503
0.04547	-0.005503
0.04552	-0.005503
0.04546	-0.005503
0.04552	-0.005503
0.04587	-0.005484
0.04497	-0.005405
0.04169	-0.005207
0.04033	-0.005109
0.03961	-0.004971
0.04634	-0.004616
0.05119	-0.004261
0.04475	-0.003925
0.04207	-0.003432
0.04459	-0.003274
0.04463	-0.003176
0.04292	-0.003038
0.03958	-0.002801
0.03761	-0.002545
0.03783	-0.002328
0.03824	-0.002111
0.03854	-0.002012
0.03873	-0.002012
