Relative Intensity Alessio_0.16_0.5_lampadina	Position (m) Alessio_0.16_0.5_lampadina
0.0311584	-0.12941573
0.0315094	-0.12941573
0.031601	-0.12941573
0.0314636	-0.12941573
0.032074	-0.12941573
0.0314789	-0.12941573
0.0311737	-0.12941573
0.0315704	-0.12941573
0.0314636	-0.12941573
0.0311737	-0.12945518
0.031601	-0.1294749
0.0313568	-0.1294749
0.0313568	-0.1294749
0.0311279	-0.1294749
0.0317841	-0.12949463
0.0343018	-0.12967215
0.037262	-0.1300272
0.0434113	-0.13032308
0.0482178	-0.13059923
0.0515137	-0.1308951
0.0541992	-0.1311318
0.053894	-0.1312896
0.0538025	-0.13142768
0.0519104	-0.1316052
0.0487213	-0.1318419
0.0445404	-0.13205888
0.0393524	-0.13227585
0.035675	-0.1324731
0.0310059	-0.13276898
0.0293121	-0.13296623
0.0292816	-0.13304513
0.0303345	-0.1331832
0.0310822	-0.13330155
0.0324097	-0.1334199
0.0334015	-0.1334988
0.0339508	-0.13353825
0.033905	-0.13353825
0.0339661	-0.13345935
0.0341644	-0.13343963
0.0341644	-0.13336073
0.0343933	-0.13336073
0.0345612	-0.13336073
0.0346527	-0.13336073
0.0348358	-0.13336073
0.0347443	-0.13336073
0.0344696	-0.13336073
0.0341797	-0.1334199
0.0344391	-0.1334199
0.033783	-0.13347908
0.0341187	-0.1334988
0.0337372	-0.1334988
0.0352478	-0.1335777
0.0414886	-0.1339722
0.0462036	-0.1344456
0.0469971	-0.13458368
0.0477295	-0.13472175
0.0479736	-0.1348401
0.0478363	-0.13501763
0.047226	-0.1353135
0.0464935	-0.13537268
0.045639	-0.13545158
0.0445862	-0.13556993
0.0403595	-0.13590525
0.0379944	-0.13616168
0.0372467	-0.13622085
0.0361023	-0.13629975
0.0339508	-0.13643783
0.0333862	-0.13645755
0.0317383	-0.1367337
0.0299988	-0.13702958
0.0295715	-0.13706903
0.0308685	-0.13742408
0.0339813	-0.13758188
0.0340271	-0.13758188
0.0338593	-0.13758188
0.0336761	-0.13758188
0.0340729	-0.13754243
0.0342865	-0.1375227
0.0340729	-0.1375227
0.0335999	-0.13754243
0.0347595	-0.13754243
0.0346069	-0.13754243
0.0344849	-0.13754243
0.0344086	-0.13754243
0.0344086	-0.13758188
0.0342102	-0.13758188
0.0340729	-0.13758188
0.0341034	-0.13758188
0.0384064	-0.1378383
0.0432129	-0.13817363
0.0434418	-0.13819335
0.0456848	-0.1383906
0.0463104	-0.13856813
0.0462646	-0.13874565
0.0449219	-0.13908098
0.0427246	-0.1393374
0.0386658	-0.13961355
0.0345154	-0.14006723
0.0326233	-0.1402842
0.029892	-0.14063925
0.0292816	-0.1408365
0.0292969	-0.14087595
0.0292053	-0.14109293
0.030304	-0.14127045
0.031311	-0.1413888
0.0317993	-0.14142825
0.0314941	-0.14140853
0.0317688	-0.1413888
0.0314331	-0.1413888
0.031601	-0.1413888
0.0315704	-0.1413888
0.0318298	-0.1413888
0.0315399	-0.1413888
0.0313873	-0.1413888
0.03125	-0.1413888
0.0315704	-0.1413888
0.0315399	-0.14140853
0.0314789	-0.14140853
0.0315552	-0.14140853
0.0315857	-0.14140853
0.0317078	-0.14140853
0.0317993	-0.14142825
0.0349274	-0.14172413
0.0402527	-0.1420989
0.0411682	-0.14211863
0.0425262	-0.14219753
0.044281	-0.14237505
0.0448914	-0.14259203
0.0437775	-0.14290763
0.0426025	-0.14306543
0.0403748	-0.14326268
0.0387878	-0.14340075
0.0383148	-0.14345993
0.0366211	-0.143598
0.0339966	-0.14389388
0.0319214	-0.14405168
0.0314178	-0.14418975
0.0292511	-0.14450535
0.0293427	-0.1446237
0.0289917	-0.1446237
0.029007	-0.1446237
0.0290527	-0.14474205
0.0287323	-0.14482095
0.029129	-0.14488013
0.0287476	-0.1449393
0.0292511	-0.14495903
0.0292358	-0.14495903
0.0289459	-0.1449393
0.0293274	-0.1449393
0.0289154	-0.1449393
0.0291443	-0.1449393
0.0289459	-0.1449393
0.0286255	-0.1449393
0.028656	-0.1449393
0.0291138	-0.1449393
0.029129	-0.1449393
0.0289154	-0.14495903
0.0290527	-0.14495903
0.0286255	-0.14495903
0.0287933	-0.14495903
0.0289459	-0.1450182
0.0313873	-0.14547188
0.0354614	-0.14584665
0.0368195	-0.14590583
0.0410919	-0.14630033
0.0422974	-0.14647785
0.0417328	-0.146754
0.0379181	-0.14720768
0.0373077	-0.14728658
0.0351715	-0.14748383
0.0323486	-0.14783888
0.0324402	-0.14783888
0.0316772	-0.14791778
0.0307922	-0.14813475
0.0305176	-0.14815448
0.0300903	-0.14815448
0.0303192	-0.14815448
0.030365	-0.14813475
0.0301056	-0.14813475
0.0302582	-0.14813475
0.0302734	-0.14813475
0.0303802	-0.14813475
0.0301056	-0.14813475
0.0302582	-0.14813475
0.0299988	-0.14813475
0.0302124	-0.14813475
0.0300751	-0.14813475
0.0295563	-0.14813475
0.0300293	-0.14815448
0.0304565	-0.14815448
0.0292664	-0.14835173
0.0284119	-0.14876595
0.028717	-0.14878568
0.0291138	-0.14902238
0.0323639	-0.1495155
0.0330811	-0.14961413
0.035614	-0.14989028
0.0390778	-0.15026505
0.0393066	-0.15028478
0.0394592	-0.15048203
0.0390015	-0.150699
0.0362549	-0.15103433
0.0316925	-0.1516458
0.0304871	-0.15186278
0.0305939	-0.15192195
0.0294495	-0.15231645
0.0292511	-0.15253343
0.0291901	-0.1526715
0.0296631	-0.1529082
0.0297241	-0.15292793
0.0293579	-0.15292793
0.0295563	-0.1529082
0.0297699	-0.1529082
0.0296783	-0.15278985
0.0298004	-0.15273068
0.030014	-0.15273068
0.0302277	-0.15273068
0.0299225	-0.15273068
0.0301971	-0.15273068
0.0302429	-0.15273068
0.0298615	-0.15273068
0.0302582	-0.1527504
0.0297699	-0.15277013
0.02948	-0.15280958
0.0296173	-0.1529082
0.0300903	-0.15310545
0.0327759	-0.1534605
0.0368042	-0.15399308
0.0368195	-0.15460455
0.0365143	-0.15468345
0.036087	-0.1547229
0.0340576	-0.1550385
0.0323334	-0.15533438
0.0317383	-0.15541328
0.0313721	-0.15553163
0.0304108	-0.15572888
0.0294952	-0.15596558
0.0290985	-0.15643898
0.0294952	-0.15671513
0.0293884	-0.15683348
0.0318756	-0.15728715
0.0327606	-0.15744495
0.0338135	-0.15762248
0.0343018	-0.15801698
0.0347443	-0.15801698
0.0343018	-0.15801698
0.034668	-0.15801698
0.0346222	-0.15791835
0.0342865	-0.15785918
0.0345306	-0.15785918
0.0342865	-0.1578789
0.0342407	-0.1578789
0.0344849	-0.1578789
0.0345459	-0.1578789
0.0342407	-0.1578789
0.0344238	-0.1578789
0.0345917	-0.1578789
0.0347595	-0.15799725
0.0342255	-0.15799725
0.0342255	-0.15801698
0.0345764	-0.15821423
0.033905	-0.158589
0.0329285	-0.15876653
0.0318298	-0.15912158
0.0310364	-0.1594569
0.0309448	-0.15949635
0.030365	-0.15963443
0.0294037	-0.15998948
0.0291595	-0.16054178
0.0304413	-0.16099545
0.0316772	-0.16121243
0.0318451	-0.16131105
0.0332031	-0.16172528
0.0336456	-0.1620606
0.0334778	-0.16208033
0.0340118	-0.16223813
0.0338287	-0.1622973
0.0340729	-0.16233675
0.0341797	-0.1626129
0.0336304	-0.16275098
0.0341797	-0.1627707
0.0336609	-0.1627707
0.0336609	-0.1627707
0.0335999	-0.1627707
0.033844	-0.16273125
0.0335846	-0.16271153
0.0333405	-0.16271153
0.0337524	-0.16271153
0.0334167	-0.16271153
0.0333252	-0.16271153
0.0337524	-0.16271153
0.0333099	-0.16271153
0.0336609	-0.16273125
0.0334778	-0.1627707
0.0332489	-0.16298768
0.0313873	-0.16342163
0.0301361	-0.16367805
0.0298309	-0.16375695
0.0294189	-0.16381613
0.0284882	-0.1641909
0.0298615	-0.16484183
0.029892	-0.1649799
0.030838	-0.16511798
0.0314484	-0.1652955
0.0330505	-0.16578863
0.0337067	-0.16594643
0.0343933	-0.16602533
0.0348663	-0.16638038
0.033905	-0.16667625
0.0326691	-0.16689323
0.0319519	-0.16707075
0.0313416	-0.16712993
0.0313263	-0.16712993
0.0316467	-0.16712993
0.0315552	-0.16712993
0.0314636	-0.16709048
0.0313873	-0.16709048
0.0311127	-0.16709048
0.0311127	-0.16709048
0.0314331	-0.16709048
0.0315247	-0.16709048
0.0316162	-0.16709048
0.0314026	-0.1671102
0.0318451	-0.1671102
0.0315247	-0.16712993
0.0309601	-0.16724828
0.0292511	-0.1678992
0.0293884	-0.16856985
0.0306091	-0.16880655
0.0314331	-0.16902353
0.0329285	-0.16926023
0.0331879	-0.16937858
0.0335846	-0.16991115
0.0317383	-0.170424
0.0311432	-0.1707396
0.0297699	-0.17141025
0.0295715	-0.17146943
0.0295563	-0.17150888
0.0291595	-0.17154833
0.0291138	-0.17154833
0.0287018	-0.17180475
0.0287476	-0.17182448
0.028595	-0.17182448
0.0289612	-0.1718442
0.0289307	-0.1718442
0.0290222	-0.1718442
0.0287781	-0.17182448
0.0290375	-0.17172585
0.0289612	-0.17172585
0.029007	-0.17172585
0.0292511	-0.17172585
0.029007	-0.17172585
0.0291748	-0.17172585
0.0293884	-0.17172585
0.0294647	-0.17172585
0.0289307	-0.17174558
0.0295868	-0.17182448
0.0293732	-0.17188365
0.0298004	-0.17233733
0.0302887	-0.17251485
0.0301056	-0.17257403
0.0304565	-0.17283045
0.0310364	-0.17306715
0.0315552	-0.17332358
0.0321503	-0.17359973
0.031723	-0.17377725
0.0325623	-0.1742112
0.0327606	-0.17478323
0.0319824	-0.1748424
0.0317688	-0.17494103
0.0299072	-0.17529608
0.0297546	-0.17533553
0.0291748	-0.1754736
0.0290222	-0.17559195
0.0284882	-0.17573002
0.0288849	-0.17596673
0.0287781	-0.17612453
0.0288239	-0.1762626
0.0292206	-0.17647958
0.0295105	-0.17659793
0.0296783	-0.17659793
0.0295868	-0.1765782
0.029892	-0.1765782
0.0297089	-0.1765782
0.0295715	-0.1765782
0.0296631	-0.1765782
0.0302277	-0.1765782
0.0296478	-0.1765782
0.0294647	-0.1765782
0.02948	-0.1765782
0.0295868	-0.1765782
0.0299225	-0.1765782
0.0299683	-0.1765782
0.0296326	-0.17659793
0.0307312	-0.17677545
0.0319977	-0.17732775
0.0329895	-0.1777617
0.0326385	-0.17819565
0.031601	-0.17845208
0.0310669	-0.17866905
0.0302734	-0.17900438
0.0303192	-0.17920163
0.0294647	-0.17943833
0.0292511	-0.17977365
0.029068	-0.17979338
0.0291443	-0.17979338
0.0293121	-0.17979338
0.0290833	-0.17979338
0.0293579	-0.17979338
0.0291138	-0.17979338
0.0289459	-0.17979338
0.0285797	-0.17979338
0.0289001	-0.17979338
0.0289001	-0.17979338
0.0290833	-0.17979338
0.0287628	-0.17979338
0.0292511	-0.17979338
0.0292206	-0.17979338
0.0286407	-0.17979338
0.0288391	-0.17977365
0.0287476	-0.17977365
0.0292816	-0.17969475
0.0292358	-0.17947778
0.028595	-0.17945805
0.029068	-0.1794186
0.0291901	-0.1791819
0.029068	-0.17890575
0.0295105	-0.17843235
0.0297852	-0.17841263
0.0301056	-0.17835345
0.0296936	-0.17825483
0.0297241	-0.1782351
0.0305939	-0.17809703
0.0304871	-0.17801813
0.0305481	-0.17793923
0.0307465	-0.1778406
0.0309448	-0.17780115
0.0313263	-0.17762363
0.032196	-0.17740665
0.0325012	-0.17715023
0.0326996	-0.17671628
0.0322418	-0.17659793
0.0307617	-0.17636123
0.0296021	-0.17592728
0.0288391	-0.1757892
0.028595	-0.17551305
0.0285034	-0.17527635
0.0288086	-0.17527635
0.0286102	-0.17527635
0.0281982	-0.17527635
0.0283661	-0.17527635
0.0287628	-0.17527635
0.0285339	-0.17529608
0.0285187	-0.17529608
0.0287628	-0.17529608
0.0285645	-0.17529608
0.028595	-0.17529608
0.0283813	-0.17529608
0.0285797	-0.17527635
0.0287018	-0.17527635
0.0291138	-0.175158
0.0291443	-0.17486213
0.029892	-0.17464515
0.0307465	-0.17442818
0.0316162	-0.17427038
0.0326996	-0.17385615
0.0323029	-0.17352083
0.0322266	-0.1733433
0.0319824	-0.17304743
0.0315704	-0.17283045
0.0310822	-0.17261348
0.0305328	-0.1721598
0.0299835	-0.17194283
0.0298767	-0.17180475
0.029007	-0.1714497
0.0291138	-0.1713708
0.029068	-0.17125245
0.0293579	-0.17125245
0.0292053	-0.17125245
0.0290375	-0.17125245
0.0291138	-0.17125245
0.0289001	-0.17127218
0.0291748	-0.17127218
0.0287323	-0.17127218
0.0289307	-0.17127218
0.0290222	-0.17127218
0.0292358	-0.17127218
0.0287476	-0.17127218
0.0285645	-0.17125245
0.0287018	-0.17125245
0.0292664	-0.17125245
0.0291443	-0.17119328
0.0296631	-0.17087768
0.0303497	-0.17054235
0.0310669	-0.1702662
0.031601	-0.16993088
0.0319214	-0.16983225
0.033371	-0.16951665
0.0334625	-0.1690038
0.0329742	-0.16886573
0.0314941	-0.16855013
0.0304565	-0.16831343
0.0305634	-0.16825425
0.0296173	-0.16799783
0.0292053	-0.1678992
0.0295868	-0.1678992
0.0293884	-0.1678992
0.0296631	-0.1678992
0.029892	-0.1678992
0.0295868	-0.1678992
0.0293274	-0.1678992
0.0295715	-0.1678992
0.0296021	-0.1678992
0.0294037	-0.1678992
0.0291595	-0.1678992
0.0297089	-0.1678992
0.0294495	-0.1678992
0.02948	-0.1678992
0.0294495	-0.1678992
0.0294952	-0.1678992
0.029129	-0.16776113
0.029068	-0.16730745
0.0303192	-0.16683405
0.0318298	-0.16649873
0.0342407	-0.1660845
0.0349731	-0.16578863
0.0348663	-0.16559138
0.033844	-0.16533495
0.0336304	-0.16525605
0.0330048	-0.1650588
0.0319214	-0.16480238
0.0308685	-0.16462485
0.0310822	-0.16456568
0.0307465	-0.16446705
0.0300751	-0.16438815
0.0300446	-0.16436843
0.0300293	-0.16438815
0.0303345	-0.16438815
0.0301819	-0.16438815
0.030426	-0.16438815
0.0303192	-0.16438815
0.0301971	-0.16438815
0.0301666	-0.16438815
0.0302582	-0.16438815
0.0302734	-0.16438815
0.0302887	-0.16438815
0.0302887	-0.16438815
0.0302429	-0.16438815
0.0300751	-0.16428953
0.0292664	-0.1636386
0.0289612	-0.16342163
0.0293274	-0.16338218
0.0293732	-0.16322438
0.0302277	-0.16310603
0.0304565	-0.1630074
0.0318146	-0.16275098
0.0329437	-0.1624551
0.0334778	-0.16227758
0.033844	-0.16217895
0.033783	-0.16202115
0.0337372	-0.16156748
0.0332642	-0.16129133
0.0332184	-0.16129133
0.0328827	-0.16129133
0.0329437	-0.16131105
0.0326996	-0.16133078
0.0328979	-0.1614294
0.0326996	-0.1614294
0.0329285	-0.1614294
0.0330353	-0.1614294
0.0332031	-0.1614294
0.0327148	-0.1614294
0.0330353	-0.1614294
0.0329132	-0.1612716
0.0331116	-0.16121243
0.0328979	-0.16107435
0.032486	-0.16099545
0.0328522	-0.160956
0.0327301	-0.1608771
0.0322876	-0.16077848
0.0308228	-0.16038398
0.0289459	-0.1597725
0.0296021	-0.15925965
0.0298309	-0.15902295
0.0305786	-0.15878625
0.0317993	-0.15862845
0.0322266	-0.15841148
0.0335083	-0.15797753
0.0341339	-0.15762248
0.0339203	-0.1575633
0.0342865	-0.15744495
0.0345612	-0.1574055
0.0342865	-0.1574055
0.0346375	-0.1574055
0.0342102	-0.1574055
0.0342865	-0.15742523
0.0340881	-0.15742523
0.0345154	-0.15744495
0.0345764	-0.15744495
0.0343475	-0.15744495
0.0343475	-0.15744495
0.0341187	-0.15744495
0.0345001	-0.15742523
0.0341797	-0.1574055
0.0344391	-0.15738578
0.0340576	-0.1573266
0.034256	-0.15707018
0.0323181	-0.1566954
0.0319519	-0.1566165
0.0314331	-0.15655733
0.0290833	-0.1559853
0.0294647	-0.15539355
0.0298462	-0.1551963
0.0332794	-0.15454538
0.035553	-0.15403253
0.0369415	-0.153855
0.0377502	-0.15357885
0.0377808	-0.15349995
0.036026	-0.15316463
0.033432	-0.1525137
0.0308838	-0.15237563
0.0305786	-0.15231645
0.0300293	-0.1521981
0.0298004	-0.15217838
0.0296021	-0.1521981
0.0296173	-0.1521981
0.0295105	-0.15225728
0.0289917	-0.15233618
0.028656	-0.15233618
0.0288086	-0.15233618
0.0289154	-0.15233618
0.0287933	-0.15233618
0.0286102	-0.15233618
0.0286407	-0.1520403
0.0290222	-0.15178388
0.0302887	-0.15121185
0.0313263	-0.1510146
0.0319977	-0.15079763
0.0361633	-0.15028478
0.0378571	-0.15002835
0.0390778	-0.14987055
0.0371399	-0.14923935
0.0343781	-0.14892375
0.0325775	-0.14874623
0.0297089	-0.14835173
0.0287323	-0.14813475
0.0287018	-0.1477797
0.0302429	-0.14732603
0.0308533	-0.14724713
0.0340881	-0.14681318
0.0347137	-0.14673428
0.034729	-0.14673428
0.0354767	-0.146754
0.0379486	-0.14685263
0.0380707	-0.1468329
0.0381622	-0.1468329
0.0384064	-0.1468329
0.0384827	-0.14685263
0.0383301	-0.1468329
0.0388641	-0.14677373
0.0384521	-0.14669483
0.0389252	-0.14655675
0.0426178	-0.1458861
0.0406952	-0.14537325
0.0404816	-0.14531408
0.0397186	-0.14527463
0.0394745	-0.14523518
0.0378418	-0.14511683
0.0307922	-0.14444618
0.0282288	-0.14397278
0.0294342	-0.14381498
0.0307465	-0.1433613
0.0340271	-0.14300625
0.0347748	-0.14292735
0.0375061	-0.14269065
0.0420074	-0.14227643
0.0438538	-0.1420989
0.0446014	-0.14192138
0.0440674	-0.14156633
0.0433197	-0.1414677
0.0435181	-0.1414677
0.0433502	-0.1414677
0.0376129	-0.14156633
0.036972	-0.14158605
0.0376282	-0.14158605
0.0371704	-0.14158605
0.0367889	-0.14158605
0.036911	-0.14158605
0.0367737	-0.14150715
0.0370941	-0.14150715
0.0355377	-0.14089568
0.0292664	-0.1401264
0.0306396	-0.1398897
0.033493	-0.13943603
0.0392914	-0.13898235
0.0442963	-0.13844978
0.0431213	-0.13770023
0.0343018	-0.13740435
0.0302582	-0.13693095
0.0307922	-0.13661535
0.0310059	-0.13661535
0.0309753	-0.13661535
0.0309753	-0.13661535
0.031189	-0.13667453
0.0308533	-0.13671398
0.030838	-0.13671398
0.0310059	-0.13671398
0.0308228	-0.13671398
0.0307465	-0.13671398
0.0310669	-0.13671398
0.0308228	-0.13671398
0.0307922	-0.13671398
0.0308685	-0.13671398
0.031311	-0.13661535
0.0315552	-0.13661535
0.0342865	-0.13620113
0.0406189	-0.13564883
0.0452881	-0.13533323
0.0486298	-0.13487955
0.048584	-0.1347612
0.0469971	-0.13454423
0.0448914	-0.13418918
0.0426331	-0.13393275
0.0404053	-0.13379468
0.0372772	-0.1335777
0.0354156	-0.13345935
0.0320587	-0.13324238
0.0293884	-0.1329465
0.0300598	-0.1327098
0.0318756	-0.132552
0.0322418	-0.13249283
0.0341492	-0.13237448
0.0351868	-0.13235475
0.0359039	-0.13237448
0.0356903	-0.13243365
0.036087	-0.13245338
0.0364685	-0.13245338
0.0365295	-0.13245338
0.0363007	-0.13245338
0.036087	-0.13245338
0.0367126	-0.13245338
0.0366516	-0.13245338
0.0365295	-0.13237448
0.0366516	-0.13237448
0.0379944	-0.13229558
0.0523376	-0.13162493
0.0557251	-0.13115153
0.0529633	-0.13079648
0.0484467	-0.13052033
0.0471191	-0.13046115
0.0452881	-0.13032308
0.039093	-0.13006665
0.033905	-0.12975105
0.0299683	-0.12945518
0.0291901	-0.12906068
0.0294495	-0.12896205
0.0318909	-0.12872535
0.035965	-0.1285281
0.0374146	-0.12846893
0.0419006	-0.1282914
0.0491791	-0.12807443
0.0604248	-0.12777855
0.0678101	-0.12752213
0.0677185	-0.12752213
0.0680237	-0.12752213
0.067215	-0.1275813
0.0665741	-0.1275813
0.0665741	-0.1275813
0.0666962	-0.1275813
0.066864	-0.1275813
0.0673065	-0.1275813
0.0673523	-0.1275813
0.0677643	-0.12756158
0.0674744	-0.12752213
0.0677643	-0.12752213
0.0677338	-0.12752213
0.0680237	-0.12752213
0.0770111	-0.1271079
0.0771484	-0.12696983
0.0779877	-0.12681203
0.0776062	-0.1266345
0.0772705	-0.12657533
0.0768585	-0.12635835
0.073761	-0.12614138
0.065979	-0.12590468
0.0461426	-0.125451
0.034668	-0.12499733
0.0346832	-0.12493815
0.0424805	-0.12460283
0.0504303	-0.12432668
0.0557098	-0.1241886
0.0598145	-0.12397163
0.0624237	-0.123873
0.0649414	-0.1236363
0.0660095	-0.1234785
0.06633	-0.12345878
0.0666199	-0.12349823
0.0700226	-0.1235574
0.0686951	-0.1235574
0.0686951	-0.1235574
0.0686798	-0.1235574
0.068573	-0.1235574
0.0688934	-0.1235574
0.069046	-0.1235574
0.0687408	-0.12353768
0.0687561	-0.12353768
0.069046	-0.12351795
0.069519	-0.12351795
0.0705109	-0.12322208
0.0695496	-0.1227684
0.0538025	-0.12217665
0.0418243	-0.12188078
0.034729	-0.12168353
0.0331421	-0.12160463
0.0308838	-0.1214271
0.0306396	-0.1212693
0.0338898	-0.12105233
0.038269	-0.12077618
0.0446625	-0.12061838
0.0533752	-0.12044085
0.0678558	-0.12020415
0.0862732	-0.11994773
0.0971527	-0.11982938
0.1021729	-0.1197702
0.1018372	-0.1197702
0.1015472	-0.1197702
0.1016388	-0.11978993
0.1009674	-0.11978993
0.1008301	-0.11978993
0.1006012	-0.11978993
0.1009369	-0.11978993
0.1008759	-0.11978993
0.1007233	-0.11978993
0.1011963	-0.11978993
0.1016083	-0.1197702
0.1017151	-0.1197702
0.1018524	-0.1197702
0.1025848	-0.1197702
0.1025696	-0.1197702
0.102829	-0.1197702
0.1024323	-0.1197702
0.1074677	-0.1195335
0.1129456	-0.11927708
0.1098022	-0.11911928
0.1002197	-0.11886285
0.0842133	-0.11860643
0.0699921	-0.11838945
0.053299	-0.11813303
0.0401306	-0.1178766
0.0322266	-0.11760045
0.0333099	-0.1173243
0.0389709	-0.11710733
0.0413513	-0.11698898
0.0483551	-0.1166931
0.0693359	-0.11633805
0.0947723	-0.11604218
0.1083069	-0.11588438
0.1091919	-0.11588438
0.1087341	-0.11588438
0.1087646	-0.1159041
0.1128845	-0.11592383
0.111496	-0.11592383
0.1112823	-0.11592383
0.1119537	-0.11592383
0.111969	-0.11592383
0.1121521	-0.11592383
0.1121979	-0.11592383
0.1125031	-0.1159041
0.1120758	-0.1159041
0.1130829	-0.1159041
0.1217346	-0.11572658
0.1236267	-0.11529263
0.1200256	-0.1151151
0.1060791	-0.11485868
0.082016	-0.1144839
0.0704041	-0.11430638
0.0639343	-0.11418803
0.0626984	-0.11406968
0.0611725	-0.11397105
0.0543976	-0.11363573
0.0458984	-0.1134582
0.0389557	-0.11335958
0.0316772	-0.1129848
0.0372009	-0.11276783
0.0448914	-0.11262975
0.0575104	-0.11247195
0.0605469	-0.11241278
0.0600891	-0.11241278
0.0625916	-0.1124325
0.101532	-0.11255085
0.1031647	-0.11255085
0.103302	-0.11255085
0.1021729	-0.11255085
0.1018677	-0.11255085
0.1033936	-0.11255085
0.103775	-0.11253113
0.1033173	-0.11253113
0.1049805	-0.11253113
0.1062317	-0.1125114
0.120224	-0.11231415
0.1589661	-0.11193938
0.2113037	-0.11158433
0.2227173	-0.11111093
0.2077026	-0.11091368
0.1856232	-0.11071643
0.1713409	-0.1105389
0.1627045	-0.11042055
0.1477051	-0.11020358
0.1118927	-0.1098288
0.0599976	-0.10947375
0.0497284	-0.10905953
0.1524353	-0.1086453
0.2670441	-0.10836915
0.324646	-0.10819163
0.3344574	-0.1081719
0.3341217	-0.1081719
0.3312378	-0.10819163
0.3290253	-0.10819163
0.3266296	-0.10819163
0.3269806	-0.10819163
0.3272552	-0.10819163
0.3269501	-0.10819163
0.3284607	-0.10819163
0.3301086	-0.10819163
0.3306122	-0.1081719
0.3326111	-0.1081719
0.3329773	-0.1081719
0.3321075	-0.1081719
0.3581848	-0.10795493
0.377182	-0.1076985
0.3776855	-0.1076196
0.3755493	-0.10732373
0.363266	-0.1069884
0.3397064	-0.10681088
0.2958984	-0.10657418
0.2015533	-0.10621913
0.139328	-0.10602188
0.1013794	-0.10586408
0.0579224	-0.10560765
0.0416565	-0.1053315
0.0688629	-0.10515398
0.1179657	-0.10497645
0.2149658	-0.10475948
0.3314514	-0.10456223
0.3825989	-0.10450305
0.3836517	-0.10452278
0.462265	-0.1045425
0.5380554	-0.10460168
0.5346375	-0.10460168
0.5352173	-0.10460168
0.536499	-0.10460168
0.5354767	-0.10460168
0.5375214	-0.10460168
0.5424042	-0.10460168
0.5437775	-0.10458195
0.5455322	-0.10458195
0.5475616	-0.10458195
0.6843719	-0.10442415
0.8075562	-0.1040691
0.840683	-0.10397048
0.8701019	-0.10385213
0.8769531	-0.10385213
0.8827515	-0.10385213
0.8944092	-0.10385213
0.8911896	-0.10385213
0.891983	-0.10385213
0.8878021	-0.10387185
0.8881683	-0.10387185
0.8894348	-0.10387185
0.8920593	-0.10385213
0.8983154	-0.10385213
0.912262	-0.10363515
0.9202423	-0.10302368
0.2384644	-0.10237275
0.1156616	-0.10211633
0.2274628	-0.10158375
1.3324127	-0.100992
1.5329742	-0.1009131
1.9021606	-0.1007553
2.0457916	-0.10065668
2.2208405	-0.1005186
2.5298004	-0.10040025
2.5605774	-0.10040025
2.9685211	-0.1004397
3.7921448	-0.10047915
3.660202	-0.10047915
3.6978302	-0.10047915
3.6790924	-0.10047915
3.7197266	-0.10047915
3.7919769	-0.10047915
3.7936249	-0.10047915
3.7883453	-0.10047915
3.787384	-0.10045943
3.7662506	-0.1003608
6.3839417	-0.09994658
11.0398712	-0.09945345
14.4514465	-0.09911813
16.0211487	-0.09892088
18.1611328	-0.09866445
20.1959076	-0.09817133
20.5892487	-0.09771765
20.4612274	-0.0975204
20.5079041	-0.0973626
20.5129089	-0.09718508
20.3899689	-0.09708645
20.065094	-0.0969681
17.1630402	-0.0965736
14.901001	-0.096258
10.8572845	-0.0958635
8.5520325	-0.09572543
8.4543152	-0.09572543
8.4085999	-0.09574515
6.6847839	-0.0957846
6.7965393	-0.0957846
6.8099365	-0.0957846
6.7396698	-0.0957846
6.7522125	-0.0957846
6.7230988	-0.0957846
6.6219635	-0.0957846
6.6914673	-0.09576488
6.7710571	-0.09576488
6.7404022	-0.09576488
4.5257568	-0.0953901
3.2074127	-0.09513368
1.8725891	-0.09481808
0.3002625	-0.09434468
0.0898895	-0.09408825
0.2073517	-0.09371348
0.6123199	-0.09322035
0.9000092	-0.09284558
1.0428925	-0.0925497
1.0749207	-0.09241163
1.0871277	-0.09219465
1.0771484	-0.09209603
1.0434113	-0.0919185
0.8878632	-0.09156345
0.6906586	-0.09130703
0.4218445	-0.09107033
0.3767395	-0.0909717
0.3741608	-0.0909717
0.3736877	-0.09099143
0.3762207	-0.09099143
0.3752594	-0.09099143
0.3684998	-0.09099143
0.370285	-0.09099143
0.3743134	-0.09099143
0.3704529	-0.09099143
0.3647308	-0.09099143
0.3631287	-0.09099143
0.3618164	-0.09099143
0.3605194	-0.0909717
0.2817383	-0.09069555
0.1277008	-0.09032078
0.0632629	-0.09008408
0.1039581	-0.08953178
0.263092	-0.08913728
0.3131561	-0.0889203
0.3831787	-0.08850608
0.3964539	-0.08832855
0.3904266	-0.08809185
0.3411102	-0.0878157
0.3027191	-0.0876579
0.257431	-0.08748038
0.2402039	-0.08738175
0.2039185	-0.08722395
0.1091614	-0.08682945
0.0484772	-0.08649413
0.0381775	-0.08625743
0.0392456	-0.08619825
0.039505	-0.08619825
0.039093	-0.08619825
0.0389862	-0.08619825
0.0387421	-0.08619825
0.0385742	-0.08619825
0.0390778	-0.08619825
0.0391846	-0.08619825
0.0389404	-0.08619825
0.0393066	-0.08619825
0.0400696	-0.08619825
0.0398102	-0.08619825
0.0401154	-0.08619825
0.0410156	-0.08609963
0.0743561	-0.0856854
