Light Intensity (% of scale max) Antonio_0.16_1.5_lampadina	Position (m) Antonio_0.16_1.5_lampadina
0.0000000000	-0.0216000000
0.0000000000	-0.0223000000
0.0000000000	-0.0224000000
0.0000000000	-0.0224000000
0.0000000000	-0.0224000000
0.0000000000	-0.0224000000
0.0000000000	-0.0224000000
0.0000000000	-0.0224000000
0.0000000000	-0.0224000000
0.0000000000	-0.0224000000
0.0000000000	-0.0224000000
0.0000000000	-0.0224000000
0.0000000000	-0.0224000000
0.0000000000	-0.0224000000
0.0000000000	-0.0224000000
0.0000000000	-0.0224000000
0.0000000000	-0.0224000000
0.0000000000	-0.0229000000
0.0000000000	-0.0245000000
0.0000000000	-0.0253000000
0.0000000000	-0.0257000000
0.0000000000	-0.0260000000
0.0000000000	-0.0261000000
0.0000000000	-0.0269000000
0.0000000000	-0.0277000000
0.0000000000	-0.0284000000
0.0000000000	-0.0288000000
0.0000000000	-0.0292000000
0.0000000000	-0.0301000000
0.0000000000	-0.0304000000
0.0000000000	-0.0311000000
0.0000000000	-0.0326000000
0.0000000000	-0.0334000000
0.0000000000	-0.0345000000
0.0000000000	-0.0352000000
0.0000000000	-0.0358000000
0.0000000000	-0.0361000000
0.0000000000	-0.0364000000
0.0000000000	-0.0366000000
0.0000000000	-0.0370000000
0.0000000000	-0.0372000000
0.0000000000	-0.0371000000
0.0000000000	-0.0371000000
0.0000000000	-0.0371000000
0.0000000000	-0.0371000000
0.0000000000	-0.0371000000
0.0000000000	-0.0371000000
0.0000000000	-0.0371000000
0.0000000000	-0.0371000000
0.0000000000	-0.0371000000
0.0000000000	-0.0372000000
0.0000000000	-0.0372000000
0.0000000000	-0.0372000000
0.0000000000	-0.0373000000
0.0000000000	-0.0376000000
0.0000000000	-0.0380000000
0.0000000000	-0.0380000000
0.0000000000	-0.0386000000
0.0000000000	-0.0392000000
0.0000000000	-0.0400000000
0.0000000000	-0.0408000000
0.0000000000	-0.0413000000
0.0000000000	-0.0420000000
0.0000000000	-0.0428000000
0.0000000000	-0.0438000000
0.0000000000	-0.0443000000
0.0000000000	-0.0449000000
0.0000000000	-0.0455000000
0.0000000000	-0.0460000000
0.0000000000	-0.0467000000
0.0000000000	-0.0472000000
0.0000000000	-0.0476000000
0.0000000000	-0.0481000000
0.0000000000	-0.0486000000
0.0000000000	-0.0490000000
0.0000000000	-0.0494000000
0.0000000000	-0.0498000000
0.0000000000	-0.0503000000
0.0000000000	-0.0507000000
0.0000000000	-0.0513000000
0.0000000000	-0.0518000000
0.0000000000	-0.0520000000
0.0000000000	-0.0524000000
0.0000000000	-0.0535000000
0.0000000000	-0.0538000000
0.0000000000	-0.0538000000
0.0000000000	-0.0538000000
0.0000000000	-0.0538000000
0.0000000000	-0.0538000000
0.0000000000	-0.0538000000
0.0000000000	-0.0538000000
0.0000000000	-0.0538000000
0.0000000000	-0.0538000000
0.0000000000	-0.0538000000
0.0000000000	-0.0538000000
0.0000000000	-0.0538000000
0.0000000000	-0.0538000000
0.0000000000	-0.0538000000
0.0000000000	-0.0538000000
0.0000000000	-0.0538000000
0.0000000000	-0.0538000000
0.0000000000	-0.0538000000
0.0000000000	-0.0538000000
0.0000000000	-0.0538000000
0.0000000000	-0.0541000000
0.0000000000	-0.0551000000
0.0000000000	-0.0554000000
0.0000000000	-0.0554000000
0.1000000000	-0.0555000000
0.0000000000	-0.0557000000
0.0000000000	-0.0563000000
0.0000000000	-0.0565000000
0.0000000000	-0.0566000000
0.0000000000	-0.0567000000
0.0000000000	-0.0568000000
0.0000000000	-0.0574000000
0.0000000000	-0.0576000000
0.0000000000	-0.0579000000
0.0000000000	-0.0585000000
0.0000000000	-0.0589000000
0.1000000000	-0.0593000000
0.1000000000	-0.0595000000
0.1000000000	-0.0596000000
0.1000000000	-0.0599000000
0.1000000000	-0.0602000000
0.1000000000	-0.0602000000
0.1000000000	-0.0605000000
0.0000000000	-0.0610000000
0.0000000000	-0.0613000000
0.1000000000	-0.0614000000
0.1000000000	-0.0617000000
0.1000000000	-0.0622000000
0.1000000000	-0.0626000000
0.1000000000	-0.0628000000
0.1000000000	-0.0632000000
0.1000000000	-0.0635000000
0.1000000000	-0.0635000000
0.1000000000	-0.0637000000
0.1000000000	-0.0645000000
0.0000000000	-0.0651000000
0.0000000000	-0.0654000000
0.0000000000	-0.0657000000
0.1000000000	-0.0659000000
0.1000000000	-0.0660000000
0.1000000000	-0.0663000000
0.1000000000	-0.0667000000
0.1000000000	-0.0671000000
0.1000000000	-0.0675000000
0.1000000000	-0.0679000000
0.1000000000	-0.0681000000
0.1000000000	-0.0681000000
0.1000000000	-0.0681000000
0.1000000000	-0.0681000000
0.1000000000	-0.0681000000
0.1000000000	-0.0681000000
0.1000000000	-0.0681000000
0.1000000000	-0.0681000000
0.1000000000	-0.0681000000
0.1000000000	-0.0681000000
0.1000000000	-0.0681000000
0.1000000000	-0.0681000000
0.1000000000	-0.0681000000
0.1000000000	-0.0681000000
0.1000000000	-0.0681000000
0.1000000000	-0.0681000000
0.1000000000	-0.0681000000
0.1000000000	-0.0681000000
0.1000000000	-0.0681000000
0.1000000000	-0.0681000000
0.1000000000	-0.0682000000
0.1000000000	-0.0685000000
0.0000000000	-0.0690000000
0.0000000000	-0.0690000000
0.0000000000	-0.0692000000
0.1000000000	-0.0697000000
0.1000000000	-0.0698000000
0.1000000000	-0.0699000000
0.1000000000	-0.0703000000
0.1000000000	-0.0710000000
0.1000000000	-0.0712000000
0.1000000000	-0.0712000000
0.1000000000	-0.0713000000
0.1000000000	-0.0716000000
0.1000000000	-0.0717000000
0.1000000000	-0.0718000000
0.1000000000	-0.0720000000
0.1000000000	-0.0721000000
0.1000000000	-0.0721000000
0.1000000000	-0.0724000000
0.0000000000	-0.0733000000
0.1000000000	-0.0737000000
0.1000000000	-0.0737000000
0.1000000000	-0.0737000000
0.1000000000	-0.0737000000
0.1000000000	-0.0739000000
0.1000000000	-0.0742000000
0.1000000000	-0.0745000000
0.1000000000	-0.0747000000
0.1000000000	-0.0752000000
0.1000000000	-0.0759000000
0.1000000000	-0.0760000000
0.1000000000	-0.0761000000
0.1000000000	-0.0764000000
0.1000000000	-0.0764000000
0.1000000000	-0.0764000000
0.1000000000	-0.0764000000
0.1000000000	-0.0765000000
0.1000000000	-0.0765000000
0.1000000000	-0.0765000000
0.1000000000	-0.0766000000
0.1000000000	-0.0766000000
0.1000000000	-0.0766000000
0.1000000000	-0.0766000000
0.1000000000	-0.0770000000
0.1000000000	-0.0773000000
0.1000000000	-0.0773000000
0.1000000000	-0.0773000000
0.1000000000	-0.0776000000
0.2000000000	-0.0785000000
0.2000000000	-0.0793000000
0.2000000000	-0.0796000000
0.2000000000	-0.0796000000
0.1000000000	-0.0797000000
0.1000000000	-0.0799000000
0.1000000000	-0.0799000000
0.1000000000	-0.0799000000
0.1000000000	-0.0800000000
0.1000000000	-0.0805000000
0.1000000000	-0.0811000000
0.1000000000	-0.0811000000
0.1000000000	-0.0811000000
0.1000000000	-0.0811000000
0.1000000000	-0.0811000000
0.1000000000	-0.0811000000
0.1000000000	-0.0811000000
0.1000000000	-0.0811000000
0.1000000000	-0.0811000000
0.1000000000	-0.0811000000
0.1000000000	-0.0811000000
0.1000000000	-0.0811000000
0.1000000000	-0.0811000000
0.1000000000	-0.0811000000
0.1000000000	-0.0811000000
0.1000000000	-0.0811000000
0.1000000000	-0.0811000000
0.1000000000	-0.0811000000
0.1000000000	-0.0811000000
0.1000000000	-0.0811000000
0.1000000000	-0.0811000000
0.1000000000	-0.0811000000
0.1000000000	-0.0811000000
0.1000000000	-0.0811000000
0.1000000000	-0.0812000000
0.1000000000	-0.0812000000
0.1000000000	-0.0812000000
0.1000000000	-0.0814000000
0.1000000000	-0.0815000000
0.2000000000	-0.0816000000
0.2000000000	-0.0819000000
0.3000000000	-0.0824000000
0.3000000000	-0.0828000000
0.3000000000	-0.0829000000
0.3000000000	-0.0829000000
0.2000000000	-0.0832000000
0.2000000000	-0.0834000000
0.2000000000	-0.0835000000
0.2000000000	-0.0835000000
0.2000000000	-0.0837000000
0.1000000000	-0.0839000000
0.1000000000	-0.0841000000
0.1000000000	-0.0842000000
0.1000000000	-0.0842000000
0.1000000000	-0.0844000000
0.2000000000	-0.0851000000
0.2000000000	-0.0852000000
0.2000000000	-0.0852000000
0.2000000000	-0.0853000000
0.2000000000	-0.0853000000
0.2000000000	-0.0854000000
0.3000000000	-0.0855000000
0.4000000000	-0.0859000000
0.5000000000	-0.0863000000
0.5000000000	-0.0863000000
0.5000000000	-0.0863000000
0.5000000000	-0.0864000000
0.5000000000	-0.0866000000
0.5000000000	-0.0870000000
0.5000000000	-0.0871000000
0.5000000000	-0.0871000000
0.4000000000	-0.0873000000
0.4000000000	-0.0875000000
0.2000000000	-0.0878000000
0.1000000000	-0.0883000000
0.1000000000	-0.0884000000
0.1000000000	-0.0884000000
0.1000000000	-0.0885000000
0.1000000000	-0.0886000000
0.1000000000	-0.0886000000
0.1000000000	-0.0887000000
0.2000000000	-0.0887000000
0.4000000000	-0.0893000000
1.0000000000	-0.0897000000
1.1000000000	-0.0897000000
1.2000000000	-0.0898000000
1.3000000000	-0.0900000000
1.5000000000	-0.0903000000
1.6000000000	-0.0904000000
1.6000000000	-0.0905000000
1.6000000000	-0.0909000000
1.4000000000	-0.0911000000
1.3000000000	-0.0912000000
1.3000000000	-0.0912000000
1.0000000000	-0.0914000000
0.6000000000	-0.0918000000
0.8000000000	-0.0927000000
3.5000000000	-0.0933000000
3.9000000000	-0.0934000000
4.1000000000	-0.0934000000
4.6000000000	-0.0934000000
6.8000000000	-0.0937000000
10.4000000000	-0.0940000000
12.8000000000	-0.0942000000
19.8000000000	-0.0946000000
20.8000000000	-0.0948000000
21.1000000000	-0.0948000000
22.0000000000	-0.0949000000
22.8000000000	-0.0949000000
24.3000000000	-0.0950000000
24.2000000000	-0.0950000000
23.9000000000	-0.0950000000
23.6000000000	-0.0950000000
23.6000000000	-0.0950000000
23.5000000000	-0.0950000000
23.1000000000	-0.0950000000
23.1000000000	-0.0950000000
23.3000000000	-0.0950000000
23.1000000000	-0.0950000000
23.1000000000	-0.0950000000
23.0000000000	-0.0950000000
23.2000000000	-0.0950000000
23.0000000000	-0.0950000000
23.0000000000	-0.0950000000
23.0000000000	-0.0950000000
23.0000000000	-0.0950000000
23.0000000000	-0.0950000000
23.0000000000	-0.0950000000
23.2000000000	-0.0950000000
23.3000000000	-0.0950000000
23.4000000000	-0.0950000000
23.1000000000	-0.0950000000
23.0000000000	-0.0950000000
23.1000000000	-0.0950000000
23.3000000000	-0.0950000000
23.4000000000	-0.0950000000
23.4000000000	-0.0950000000
23.3000000000	-0.0950000000
23.9000000000	-0.0950000000
25.1000000000	-0.0952000000
33.5000000000	-0.0958000000
36.5000000000	-0.0961000000
36.7000000000	-0.0961000000
36.8000000000	-0.0962000000
36.9000000000	-0.0965000000
34.0000000000	-0.0971000000
33.4000000000	-0.0972000000
32.7000000000	-0.0972000000
30.9000000000	-0.0974000000
26.6000000000	-0.0978000000
20.0000000000	-0.0981000000
18.7000000000	-0.0982000000
14.9000000000	-0.0985000000
10.4000000000	-0.0988000000
5.2000000000	-0.0994000000
0.9000000000	-0.1000000000
0.6000000000	-0.1002000000
0.5000000000	-0.1003000000
0.5000000000	-0.1007000000
1.1000000000	-0.1011000000
1.2000000000	-0.1012000000
1.3000000000	-0.1013000000
1.7000000000	-0.1016000000
1.8000000000	-0.1018000000
1.9000000000	-0.1020000000
1.5000000000	-0.1027000000
1.1000000000	-0.1031000000
0.9000000000	-0.1033000000
0.7000000000	-0.1034000000
0.7000000000	-0.1034000000
0.6000000000	-0.1035000000
0.4000000000	-0.1038000000
0.2000000000	-0.1042000000
0.2000000000	-0.1047000000
0.4000000000	-0.1049000000
0.4000000000	-0.1050000000
0.4000000000	-0.1050000000
0.6000000000	-0.1053000000
0.7000000000	-0.1056000000
0.7000000000	-0.1056000000
0.8000000000	-0.1058000000
0.8000000000	-0.1061000000
0.8000000000	-0.1063000000
0.7000000000	-0.1065000000
0.7000000000	-0.1067000000
0.6000000000	-0.1069000000
0.5000000000	-0.1070000000
0.4000000000	-0.1072000000
0.4000000000	-0.1072000000
0.3000000000	-0.1073000000
0.2000000000	-0.1075000000
0.1000000000	-0.1078000000
0.1000000000	-0.1080000000
0.1000000000	-0.1082000000
0.1000000000	-0.1083000000
0.2000000000	-0.1086000000
0.3000000000	-0.1090000000
0.4000000000	-0.1093000000
0.5000000000	-0.1098000000
0.4000000000	-0.1102000000
0.4000000000	-0.1106000000
0.3000000000	-0.1108000000
0.3000000000	-0.1108000000
0.3000000000	-0.1108000000
0.3000000000	-0.1108000000
0.3000000000	-0.1107000000
0.3000000000	-0.1107000000
0.3000000000	-0.1107000000
0.3000000000	-0.1107000000
0.3000000000	-0.1107000000
0.3000000000	-0.1107000000
0.3000000000	-0.1107000000
0.3000000000	-0.1107000000
0.3000000000	-0.1107000000
0.3000000000	-0.1107000000
0.3000000000	-0.1107000000
0.3000000000	-0.1107000000
0.3000000000	-0.1107000000
0.3000000000	-0.1107000000
0.3000000000	-0.1107000000
0.3000000000	-0.1108000000
0.3000000000	-0.1108000000
0.3000000000	-0.1108000000
0.3000000000	-0.1110000000
0.1000000000	-0.1119000000
0.1000000000	-0.1121000000
0.1000000000	-0.1121000000
0.1000000000	-0.1122000000
0.1000000000	-0.1123000000
0.2000000000	-0.1130000000
0.3000000000	-0.1137000000
0.3000000000	-0.1138000000
0.3000000000	-0.1139000000
0.3000000000	-0.1140000000
0.2000000000	-0.1143000000
0.2000000000	-0.1148000000
0.1000000000	-0.1151000000
0.1000000000	-0.1151000000
0.1000000000	-0.1151000000
0.1000000000	-0.1152000000
0.1000000000	-0.1153000000
0.1000000000	-0.1155000000
0.1000000000	-0.1157000000
0.1000000000	-0.1159000000
0.1000000000	-0.1163000000
0.1000000000	-0.1165000000
0.1000000000	-0.1167000000
0.1000000000	-0.1170000000
0.2000000000	-0.1173000000
0.2000000000	-0.1177000000
0.2000000000	-0.1178000000
0.2000000000	-0.1178000000
0.2000000000	-0.1178000000
0.2000000000	-0.1179000000
0.2000000000	-0.1182000000
0.2000000000	-0.1186000000
0.1000000000	-0.1187000000
0.1000000000	-0.1191000000
0.1000000000	-0.1191000000
0.1000000000	-0.1192000000
0.1000000000	-0.1193000000
0.1000000000	-0.1195000000
0.1000000000	-0.1197000000
0.1000000000	-0.1198000000
0.1000000000	-0.1202000000
0.1000000000	-0.1204000000
0.1000000000	-0.1206000000
0.1000000000	-0.1208000000
0.1000000000	-0.1210000000
0.1000000000	-0.1212000000
0.2000000000	-0.1217000000
0.2000000000	-0.1218000000
0.1000000000	-0.1219000000
0.1000000000	-0.1221000000
0.1000000000	-0.1222000000
0.1000000000	-0.1223000000
0.1000000000	-0.1225000000
0.1000000000	-0.1228000000
0.1000000000	-0.1230000000
0.1000000000	-0.1233000000
0.1000000000	-0.1233000000
0.1000000000	-0.1233000000
0.1000000000	-0.1233000000
0.1000000000	-0.1233000000
0.1000000000	-0.1233000000
0.1000000000	-0.1233000000
0.1000000000	-0.1233000000
0.1000000000	-0.1233000000
0.1000000000	-0.1233000000
0.1000000000	-0.1233000000
0.1000000000	-0.1233000000
0.1000000000	-0.1233000000
0.1000000000	-0.1233000000
0.1000000000	-0.1233000000
0.1000000000	-0.1233000000
0.1000000000	-0.1233000000
0.1000000000	-0.1233000000
0.1000000000	-0.1233000000
0.1000000000	-0.1233000000
0.1000000000	-0.1233000000
0.0000000000	-0.1234000000
0.1000000000	-0.1243000000
0.1000000000	-0.1247000000
0.1000000000	-0.1248000000
0.1000000000	-0.1254000000
0.1000000000	-0.1257000000
0.1000000000	-0.1260000000
0.1000000000	-0.1264000000
0.1000000000	-0.1270000000
0.0000000000	-0.1275000000
0.0000000000	-0.1278000000
0.1000000000	-0.1279000000
0.1000000000	-0.1283000000
0.1000000000	-0.1286000000
0.1000000000	-0.1288000000
0.1000000000	-0.1293000000
0.1000000000	-0.1296000000
0.1000000000	-0.1298000000
0.1000000000	-0.1299000000
0.1000000000	-0.1299000000
0.1000000000	-0.1301000000
0.1000000000	-0.1303000000
0.1000000000	-0.1305000000
0.1000000000	-0.1308000000
0.1000000000	-0.1311000000
0.0000000000	-0.1316000000
0.0000000000	-0.1320000000
0.1000000000	-0.1321000000
0.1000000000	-0.1321000000
0.0000000000	-0.1320000000
0.1000000000	-0.1320000000
0.0000000000	-0.1320000000
0.0000000000	-0.1320000000
0.0000000000	-0.1320000000
0.0000000000	-0.1320000000
0.0000000000	-0.1320000000
0.0000000000	-0.1320000000
0.0000000000	-0.1320000000
0.0000000000	-0.1321000000
0.0000000000	-0.1321000000
0.1000000000	-0.1321000000
0.1000000000	-0.1321000000
0.1000000000	-0.1322000000
0.1000000000	-0.1330000000
0.1000000000	-0.1335000000
0.1000000000	-0.1337000000
0.1000000000	-0.1343000000
0.1000000000	-0.1349000000
0.0000000000	-0.1355000000
0.0000000000	-0.1357000000
0.0000000000	-0.1363000000
0.1000000000	-0.1372000000
0.1000000000	-0.1378000000
0.1000000000	-0.1382000000
0.0000000000	-0.1387000000
0.0000000000	-0.1388000000
0.0000000000	-0.1392000000
0.0000000000	-0.1400000000
0.1000000000	-0.1407000000
0.1000000000	-0.1414000000
0.1000000000	-0.1416000000
0.1000000000	-0.1416000000
0.1000000000	-0.1416000000
0.1000000000	-0.1415000000
0.1000000000	-0.1415000000
0.1000000000	-0.1415000000
0.1000000000	-0.1415000000
0.1000000000	-0.1415000000
0.1000000000	-0.1415000000
0.1000000000	-0.1415000000
0.1000000000	-0.1416000000
0.1000000000	-0.1416000000
0.1000000000	-0.1416000000
0.1000000000	-0.1416000000
0.1000000000	-0.1420000000
0.0000000000	-0.1428000000
0.0000000000	-0.1433000000
0.0000000000	-0.1437000000
0.1000000000	-0.1443000000
0.1000000000	-0.1449000000
0.1000000000	-0.1453000000
0.1000000000	-0.1461000000
0.0000000000	-0.1467000000
0.0000000000	-0.1471000000
0.0000000000	-0.1478000000
0.0000000000	-0.1479000000
0.1000000000	-0.1482000000
0.1000000000	-0.1486000000
0.1000000000	-0.1490000000
0.1000000000	-0.1496000000
0.0000000000	-0.1500000000
0.0000000000	-0.1501000000
0.0000000000	-0.1501000000
0.0000000000	-0.1501000000
0.0000000000	-0.1500000000
0.0000000000	-0.1500000000
0.0000000000	-0.1500000000
0.0000000000	-0.1500000000
0.0000000000	-0.1500000000
0.0000000000	-0.1500000000
0.0000000000	-0.1500000000
0.0000000000	-0.1500000000
0.0000000000	-0.1501000000
0.0000000000	-0.1501000000
0.0000000000	-0.1501000000
0.0000000000	-0.1504000000
0.0000000000	-0.1506000000
0.0000000000	-0.1510000000
0.0000000000	-0.1519000000
0.1000000000	-0.1528000000
0.1000000000	-0.1530000000
0.1000000000	-0.1533000000
0.0000000000	-0.1543000000
0.0000000000	-0.1550000000
0.0000000000	-0.1551000000
0.0000000000	-0.1554000000
0.0000000000	-0.1555000000
0.0000000000	-0.1557000000
0.0000000000	-0.1565000000
0.0000000000	-0.1574000000
0.0000000000	-0.1581000000
0.0000000000	-0.1584000000
0.0000000000	-0.1585000000
0.0000000000	-0.1585000000
0.0000000000	-0.1585000000
0.0000000000	-0.1585000000
0.0000000000	-0.1585000000
0.0000000000	-0.1585000000
0.0000000000	-0.1585000000
0.0000000000	-0.1585000000
0.0000000000	-0.1585000000
0.0000000000	-0.1585000000
0.0000000000	-0.1585000000
0.0000000000	-0.1585000000
0.0000000000	-0.1585000000
0.0000000000	-0.1585000000
0.0000000000	-0.1585000000
0.0000000000	-0.1594000000
0.0000000000	-0.1603000000
0.0000000000	-0.1608000000
0.0000000000	-0.1614000000
0.0000000000	-0.1623000000
0.0000000000	-0.1630000000
0.0000000000	-0.1635000000
0.0000000000	-0.1641000000
0.0000000000	-0.1644000000
0.0000000000	-0.1650000000
0.0000000000	-0.1658000000
0.0000000000	-0.1660000000
0.0000000000	-0.1661000000
0.0000000000	-0.1661000000
0.0000000000	-0.1661000000
0.0000000000	-0.1661000000
0.0000000000	-0.1661000000
0.0000000000	-0.1661000000
0.0000000000	-0.1661000000
0.0000000000	-0.1661000000
0.0000000000	-0.1661000000
0.0000000000	-0.1661000000
0.0000000000	-0.1661000000
0.0000000000	-0.1661000000
0.0000000000	-0.1661000000
0.0000000000	-0.1665000000
0.0000000000	-0.1677000000
0.0000000000	-0.1684000000
0.0000000000	-0.1689000000
0.0000000000	-0.1693000000
0.0000000000	-0.1696000000
0.0000000000	-0.1704000000
0.0000000000	-0.1711000000
0.0000000000	-0.1722000000
0.0000000000	-0.1732000000
0.0000000000	-0.1735000000
0.0000000000	-0.1736000000
0.0000000000	-0.1736000000
0.0000000000	-0.1736000000
0.0000000000	-0.1736000000
0.0000000000	-0.1736000000
0.0000000000	-0.1736000000
0.0000000000	-0.1736000000
0.0000000000	-0.1736000000
0.0000000000	-0.1736000000
0.0000000000	-0.1736000000
0.0000000000	-0.1736000000
0.0000000000	-0.1736000000
0.0000000000	-0.1736000000
0.0000000000	-0.1739000000
0.0000000000	-0.1751000000
0.0000000000	-0.1761000000
0.0000000000	-0.1768000000
0.0000000000	-0.1772000000
0.0000000000	-0.1777000000
0.0000000000	-0.1786000000
0.0000000000	-0.1792000000
0.0000000000	-0.1798000000
0.0000000000	-0.1799000000
0.0000000000	-0.1799000000
0.0000000000	-0.1799000000
0.0000000000	-0.1799000000
0.0000000000	-0.1799000000
0.0000000000	-0.1799000000
0.0000000000	-0.1799000000
0.0000000000	-0.1799000000
0.0000000000	-0.1799000000
0.0000000000	-0.1799000000
0.0000000000	-0.1799000000
0.0000000000	-0.1799000000
0.0000000000	-0.1799000000
0.0000000000	-0.1799000000
0.0000000000	-0.1796000000
0.0000000000	-0.1795000000
0.0000000000	-0.1792000000
0.0000000000	-0.1784000000
0.0000000000	-0.1777000000
0.0000000000	-0.1772000000
0.0000000000	-0.1766000000
0.0000000000	-0.1761000000
0.0000000000	-0.1758000000
0.0000000000	-0.1752000000
0.0000000000	-0.1747000000
0.0000000000	-0.1742000000
0.0000000000	-0.1734000000
0.0000000000	-0.1726000000
0.0000000000	-0.1722000000
0.0000000000	-0.1716000000
0.0000000000	-0.1714000000
0.0000000000	-0.1711000000
0.0000000000	-0.1708000000
0.0000000000	-0.1708000000
0.0000000000	-0.1708000000
0.0000000000	-0.1708000000
0.0000000000	-0.1708000000
0.0000000000	-0.1708000000
0.0000000000	-0.1708000000
0.0000000000	-0.1708000000
0.0000000000	-0.1708000000
0.0000000000	-0.1708000000
0.0000000000	-0.1708000000
0.0000000000	-0.1708000000
0.0000000000	-0.1708000000
0.0000000000	-0.1708000000
0.0000000000	-0.1704000000
0.0000000000	-0.1696000000
0.0000000000	-0.1687000000
0.0000000000	-0.1679000000
0.0000000000	-0.1670000000
0.0000000000	-0.1659000000
0.0000000000	-0.1652000000
0.0000000000	-0.1647000000
0.0000000000	-0.1639000000
0.0000000000	-0.1631000000
0.0000000000	-0.1622000000
0.0000000000	-0.1616000000
0.0000000000	-0.1613000000
0.0000000000	-0.1611000000
0.0000000000	-0.1610000000
0.0000000000	-0.1610000000
0.0000000000	-0.1610000000
0.0000000000	-0.1610000000
0.0000000000	-0.1610000000
0.0000000000	-0.1610000000
0.0000000000	-0.1610000000
0.0000000000	-0.1610000000
0.0000000000	-0.1610000000
0.0000000000	-0.1610000000
0.0000000000	-0.1610000000
0.0000000000	-0.1610000000
0.0000000000	-0.1610000000
0.0000000000	-0.1610000000
0.0000000000	-0.1609000000
0.0000000000	-0.1604000000
0.0000000000	-0.1595000000
0.0000000000	-0.1585000000
0.0000000000	-0.1576000000
0.0000000000	-0.1573000000
0.0000000000	-0.1571000000
0.1000000000	-0.1565000000
0.0000000000	-0.1556000000
0.0000000000	-0.1544000000
0.0000000000	-0.1540000000
0.0000000000	-0.1535000000
0.1000000000	-0.1529000000
0.1000000000	-0.1523000000
0.1000000000	-0.1519000000
0.0000000000	-0.1514000000
0.0000000000	-0.1512000000
0.0000000000	-0.1509000000
0.0000000000	-0.1508000000
0.0000000000	-0.1508000000
0.0000000000	-0.1508000000
0.0000000000	-0.1508000000
0.0000000000	-0.1508000000
0.0000000000	-0.1508000000
0.0000000000	-0.1508000000
0.0000000000	-0.1508000000
0.0000000000	-0.1508000000
0.0000000000	-0.1508000000
0.0000000000	-0.1508000000
0.0000000000	-0.1508000000
0.0000000000	-0.1508000000
0.0000000000	-0.1504000000
0.0000000000	-0.1496000000
0.1000000000	-0.1488000000
0.1000000000	-0.1481000000
0.1000000000	-0.1477000000
0.1000000000	-0.1473000000
0.0000000000	-0.1470000000
0.0000000000	-0.1468000000
0.0000000000	-0.1467000000
0.0000000000	-0.1466000000
0.0000000000	-0.1463000000
0.0000000000	-0.1459000000
